"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718565,"2023-04-15",5,"2023-04-15T22:19:42.619Z","2023-04-15T22:19:47.463Z",TRUE,"pitch","53ea85a9-6bc1-45aa-8d85-042f4c2ee11b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.55,NA,95.14,218.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,76.3,14,0.9,0.4573,4.8431,23.527,-30.6077,0.1227,1.0765,0.5736,0.7551,3.4033,-119.8652,-7.453,-0.8815,50.0033,6.6438,0.1774,1.2,8.4,24,2126,16,NA,NA,NA,NA,NA,NA,FALSE,-40,0.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",4,"2023-04-15T22:19:27.633Z","2023-04-15T22:19:33.263Z",TRUE,"pitch","9c65cfae-417d-4869-a912-3a6329b536b6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4321,1.6397,NA,136.77,98.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76,11,0.9,0.4535,4.7825,23.6919,-34.5236,-0.3946,-1.5868,-0.5185,5.192,1.3095,-120.8155,2.6489,-1.0165,50.0055,7.117,-0.5832,0,9.6,24,2256,42,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T22:19:10.665Z","2023-04-15T22:19:15.516Z",TRUE,"pitch","2abda52b-4592-4431-80a8-7f684730c440",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.34,1.55,NA,129.88,173.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.1,4,0.88,0.4149,5.2355,28.5541,-14.3986,-3.7851,10.0722,-0.3378,2.4035,3.1821,-132.1109,-7.7197,-1.067,50.0053,6.4253,-6.6813,20.4,3.6,24,1977,201,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",0,"2023-04-15T22:18:50.624Z","2023-04-15T22:18:50.657Z",FALSE,"action",NA,NA,"Kevin Smith remains in the game as the shortstop.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,675656,"/api/v1/people/675656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","201","58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,607054,"/api/v1/people/607054",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",1,"2023-04-15T22:18:50.657Z","2023-04-15T22:18:50.660Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to third base for Aledmys Diaz.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,649557,"/api/v1/people/649557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","500","58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T22:18:50.660Z","2023-04-15T22:19:10.665Z",FALSE,"action",NA,NA,"Pitching Change: Zach Jackson replaces Trevor May.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,667427,"/api/v1/people/667427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Pop Out","field_out","Francisco Lindor pops out to shortstop Kevin Smith.",0,3,2,58,"top",8,"2023-04-15T22:19:08.331Z","2023-04-15T22:20:08.356Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",667427,"Zach Jackson","/api/v1/people/667427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",9,"2023-04-15T22:16:29.749Z","2023-04-15T22:16:36.646Z",TRUE,"pitch","f74bf443-b4b0-49be-ac23-463e986804fb",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.31,1.55,NA,163.29,189.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.9,13,0.9,0.4633,5.8283,23.8342,-24.7801,-10.8403,5.2319,-1.2145,1.8166,-5.6128,-118.4786,-2.927,2.5979,50.003,5.3463,-15.3243,32.4,8.4,24,2938,299,NA,NA,NA,NA,NA,NA,TRUE,-32.4,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",6,"2023-04-15T22:15:46.195Z","2023-04-15T22:15:56.731Z",TRUE,"pitch","28b2ce56-e7f0-4f87-a223-1b5b681a2bec",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2884,1.6962,NA,142.57,205.33,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.4,13,0.9,0.4482,5.5555,24.4485,-31.5055,7.9217,0.4459,-0.6708,1.2387,-8.9949,-122.2844,-4.1192,2.0286,50.005,5.6523,11.9809,18,9.6,24,2265,106,NA,NA,NA,NA,NA,NA,FALSE,-38.8,0,-12.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",8,"2023-04-15T22:16:10.423Z","2023-04-15T22:16:15.423Z",FALSE,"no_pitch","b521d328-9c99-4662-9e8d-63bbad6c62f3",3,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",675656,"Kevin Smith",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",4,"2023-04-15T22:14:31.950Z","2023-04-15T22:14:36.351Z",TRUE,"pitch","4820dd09-ac4d-48d5-a385-a10f751b4dbd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.31,1.55,NA,131.18,166.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.6,4,0.9,0.4315,5.7437,22.374,-24.9964,-1.9068,4.3865,-0.372,2.6655,-5.9293,-126.278,-2.7642,2.2414,50.006,5.7561,-3.1218,9.6,6,24,2740,187,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.7,4.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",3,"2023-04-15T22:14:15.464Z","2023-04-15T22:14:20.409Z",TRUE,"pitch","08863334-96a2-4b56-a265-77d9a515eb2f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3168,1.7245,NA,155.88,194.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.6,13,0.91,0.4284,5.6513,21.8724,-25.853,-0.9712,3.8022,-1.0201,1.6256,-7.0764,-127.0228,-5.3026,1.9086,50.0011,5.7522,-1.6134,6,6,24,2667,153,NA,NA,NA,NA,NA,NA,FALSE,-29.4,6.1,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",0,"2023-04-15T22:13:10.686Z","2023-04-15T22:13:44.799Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Kevin Smith replaces Jace Peterson.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,675656,"/api/v1/people/675656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","201","57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,607054,"/api/v1/people/607054",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",1,"2023-04-15T22:13:44.799Z","2023-04-15T22:13:58.930Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T22:13:58.930Z","2023-04-15T22:14:03.616Z",FALSE,"pickoff","cd11a7f7-6fc5-4bfc-a489-9894ca92cf02",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",5,"2023-04-15T22:15:13.817Z","2023-04-15T22:15:18.817Z",FALSE,"pickoff","144aa9a2-3bfc-49d3-bb98-fbdef4077b80",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",7,"2023-04-15T22:15:56.731Z","2023-04-15T22:16:10.423Z",FALSE,"action",NA,NA,"Esteury Ruiz steals (3) 2nd base.","Stolen Base 2B",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,665923,"/api/v1/people/665923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28b2ce56-e7f0-4f87-a223-1b5b681a2bec","stolen_base_2b",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Kevin Smith strikes out swinging, catcher Francisco Alvarez to first baseman Pete Alonso.",0,3,2,57,"bottom",7,"2023-04-15T22:14:13.351Z","2023-04-15T22:16:36.646Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,675656,"Kevin Smith","/api/v1/people/675656","R","Right",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718565,"2023-04-15",2,"2023-04-15T22:12:34.748Z","2023-04-15T22:12:44.185Z",TRUE,"pitch","aa530e2c-dcf0-4dc9-8807-70c9a122e551",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.27,1.54,NA,154.88,180.97,"popup","medium","5",88.04,164.64,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Tony Kemp pops out to third baseman Luis Guillorme.",0,3,2,56,"bottom",7,"2023-04-15T22:12:32.445Z","2023-04-15T22:12:44.185Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,643393,"Tony Kemp","/api/v1/people/643393","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Oakland Athletics","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,80.5,13,0.89,0.4333,5.7363,21.3529,-21.5367,-0.6566,6.5475,-0.9938,2.1411,-7.5656,-125.5935,-4.603,2.1217,50.004,5.7116,-1.0661,6,6,24,2595,169,64.4,58,132,NA,NA,NA,TRUE,-25.1,11.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,665923,"Esteury Ruiz","/api/v1/people/665923",NA,NA,NA
