"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717006,"2023-08-13",5,"2023-08-13T20:51:02.964Z","2023-08-13T20:51:08.312Z",TRUE,"pitch","611666b7-62e7-46a4-a165-e9919ba0e4a3",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.18,1.49,NA,109.76,178.24,"line_drive","medium","5",105.94,158.09,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.4,5,2,0.399,6.5448,31.1051,-28.4294,-10.7865,1.9627,0.19,2.2424,8.27,-137.3961,-3.4374,-1.4611,50.0039,5.4468,-20.5761,32.4,7.2,24,2133,243,91.8,9,155,NA,NA,NA,TRUE,-27.7,3,17.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",4,"2023-08-13T20:50:44.548Z","2023-08-13T20:50:48.410Z",TRUE,"pitch","1d5f015d-a1d9-4246-9d4b-41e16f72802e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.18,1.49,NA,76.38,199.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78.2,14,2,0.4449,6.5227,22.6274,-25.4062,5.2688,4.3989,1.0656,1.451,5.074,-122.7594,-4.1315,-1.7069,50.0014,5.3003,8.0977,19.2,7.2,24,2564,72,NA,NA,NA,NA,NA,NA,FALSE,-31,7.3,-10.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",3,"2023-08-13T20:50:28.475Z","2023-08-13T20:50:32.208Z",TRUE,"pitch","d0db227b-33d7-40fe-be4e-f8bed2d027b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1684,1.4501,NA,149.8,211.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.6,13,2,0.3996,6.683,30.0709,-29.0233,-11.9844,1.6548,-0.8604,1.0139,6.3932,-137.0233,-6.2713,-1.6659,50.0028,5.3135,-22.8049,34.8,8.4,24,2146,239,NA,NA,NA,NA,NA,NA,FALSE,-28.9,1.8,20.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",2,"2023-08-13T20:50:12.848Z","2023-08-13T20:50:15.961Z",TRUE,"pitch","d5eff6b0-5aab-4485-8f93-96f385500840",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1899,1.4501,NA,137.11,162.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.2,1,2,0.4534,6.2418,23.2284,-25.4357,4.5574,4.5565,-0.5277,2.8282,1.7743,-120.7446,-0.9892,-1.8638,50.0021,5.4788,6.7368,15.6,7.2,24,2549,82,NA,NA,NA,NA,NA,NA,FALSE,-31.4,8.3,-8.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",1,"2023-08-13T20:49:59.161Z","2023-08-13T20:50:02.812Z",TRUE,"pitch","79947b05-4bd3-4539-b6d4-df7e8fc1b2d6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.233,1.4972,NA,190.5,144.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.6,11,2,0.4565,5.9954,22.1623,-24.5208,6.2429,5.2418,-1.9282,3.4833,-1.5653,-119.7769,0.4341,-2.0791,50.0013,5.4845,9.1104,20.4,7.2,24,2448,80,NA,NA,NA,NA,NA,NA,FALSE,-30.4,9.8,-10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",0,"2023-08-13T20:49:09.024Z","2023-08-13T20:49:59.161Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Andrew Benintendi lines out to third baseman Andruw Monasterio.",0,7,3,77,"bottom",9,"2023-08-13T20:49:56.871Z","2023-08-13T20:51:08.312Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",5,"2023-08-13T20:48:39.189Z","2023-08-13T20:48:49.220Z",TRUE,"pitch","f3df09ad-10b8-4007-9d36-6bb3012fc575",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.16,1.44,NA,114.65,159.08,"line_drive","hard","8",118.98,87.71,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Elvis Andrus singles on a sharp line drive to center fielder Joey Wiemer. Carlos Perez scores. Zach Remillard scores.",2,7,3,76,"bottom",9,"2023-08-13T20:47:44.404Z","2023-08-13T20:48:49.220Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.2,2,2,0.396,7.1412,28.93,-24.7335,-10.1916,3.8355,0.0616,2.9519,7.6855,-137.9859,-2.4296,-1.427,50.0032,5.4995,-19.7748,36,6,24,2140,237,102.9,8,162,NA,NA,NA,FALSE,-23.6,6.6,17,NA,NA,NA,NA,NA,FALSE,FALSE,462101,"Elvis Andrus","/api/v1/people/462101",NA,NA,NA,NA,NA,NA
717006,"2023-08-13",4,"2023-08-13T20:48:19.226Z","2023-08-13T20:48:22.915Z",TRUE,"pitch","ed51df1a-4775-4ab8-b37b-ae1707876912",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.12,1.4756,NA,207.92,171.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Elvis Andrus singles on a sharp line drive to center fielder Joey Wiemer. Carlos Perez scores. Zach Remillard scores.",2,7,3,76,"bottom",9,"2023-08-13T20:47:44.404Z","2023-08-13T20:48:49.220Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.6,11,2,0.3988,6.425,30.3744,-29.2273,-10.6347,1.5399,-2.3853,2.4736,2.4021,-137.3338,-2.6586,-1.8897,50.0014,5.442,-20.3138,33.6,7.2,24,2107,241,NA,NA,NA,NA,NA,NA,FALSE,-28.3,2.4,18.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",3,"2023-08-13T20:48:02.952Z","2023-08-13T20:48:06.113Z",TRUE,"pitch","6b5e31b7-bdef-4f78-be41-9fe2c866d1f5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1468,1.4756,NA,140.83,191.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Single","single","Elvis Andrus singles on a sharp line drive to center fielder Joey Wiemer. Carlos Perez scores. Zach Remillard scores.",2,7,3,76,"bottom",9,"2023-08-13T20:47:44.404Z","2023-08-13T20:48:49.220Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.6,7,2,0.3958,6.8351,28.3813,-25.2863,-10.7138,3.545,-0.625,1.7419,6.3705,-137.9655,-5.3005,-1.5624,50.0034,5.3744,-20.8207,37.2,7.2,24,2092,240,NA,NA,NA,NA,NA,NA,FALSE,-24.7,5.5,18.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717006,"2023-08-13",1,"2023-08-13T20:47:46.787Z","2023-08-13T20:47:52.557Z",TRUE,"pitch","2603d225-41b5-4395-b7e0-3f14f6ec4d5f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1037,1.4001,NA,165.11,192.5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"76","atBat","Single","single","Elvis Andrus singles on a sharp line drive to center fielder Joey Wiemer. Carlos Perez scores. Zach Remillard scores.",2,7,3,76,"bottom",9,"2023-08-13T20:47:44.404Z","2023-08-13T20:48:49.220Z",TRUE,TRUE,FALSE,FALSE,33,2,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",650496,"J.C. Mejía","/api/v1/people/650496","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87.6,13,2,0.3959,6.7191,27.8638,-26.7311,-11.4029,2.8042,-1.2621,1.714,4.7179,-137.8486,-5.0171,-1.5048,50.0061,5.3406,-22.1618,37.2,7.2,24,2069,240,NA,NA,NA,NA,NA,NA,FALSE,-25.9,4.3,19.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
