"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716886,"2023-08-23",7,"2023-08-23T20:58:30.779Z","2023-08-23T20:58:49.808Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,668800,"/api/v1/people/668800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Andrew Knizner singles on a soft ground ball to catcher Jason Delay.",0,5,3,77,"top",9,"2023-08-23T20:57:28.483Z","2023-08-23T20:59:21.266Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",681882,"Colin Selby","/api/v1/people/681882","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T20:54:09.293Z","2023-08-23T20:54:17.082Z",TRUE,"pitch","f2e16591-25c9-4838-97be-a7bf6d54d652",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.38,1.55,NA,97.44,195.61,"ground_ball","soft","1",135.37,185.14,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Jason Delay grounds out softly, pitcher JoJo Romero to first baseman Paul Goldschmidt.",0,5,3,76,"bottom",8,"2023-08-23T20:53:13.369Z","2023-08-23T20:54:17.082Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.9,9,0.94,0.4412,5.3108,21.7338,-29.4811,8.7051,1.7173,0.5133,1.5989,-4.7615,-123.5588,-3.5406,1.322,50.0003,5.4946,13.6261,22.8,8.4,24,1465,108,59.6,-56,4,NA,NA,NA,TRUE,-34.9,2.6,-14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T20:53:51.959Z","2023-08-23T20:53:54.959Z",TRUE,"pitch","10d784a2-4233-45bb-9335-0a47aa4b6a04",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.38,1.55,NA,134.48,196.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Jason Delay grounds out softly, pitcher JoJo Romero to first baseman Paul Goldschmidt.",0,5,3,76,"bottom",8,"2023-08-23T20:53:13.369Z","2023-08-23T20:54:17.082Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.6,7,0.9,0.4362,5.373,23.0524,-25.8724,9.5789,3.938,-0.4587,1.5793,-7.117,-125.1307,-4.4249,1.1649,50.0043,5.4674,15.3327,27.6,7.2,24,1606,111,NA,NA,NA,NA,NA,NA,FALSE,-30.4,6.4,-16,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T20:53:35.927Z","2023-08-23T20:53:39.897Z",TRUE,"pitch","4115b70f-c2df-441f-b331-bebae98eaf2f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3267,1.5488,NA,158.32,199.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Jason Delay grounds out softly, pitcher JoJo Romero to first baseman Paul Goldschmidt.",0,5,3,76,"bottom",8,"2023-08-23T20:53:13.369Z","2023-08-23T20:54:17.082Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,641511,"Jason Delay","/api/v1/people/641511","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.2,13,0.86,0.3983,5.6794,27.3218,-24.6884,10.0249,3.8998,-1.084,1.4599,-9.4886,-136.9708,-6.2931,1.1054,50.0047,5.4512,19.248,33.6,6,24,2143,129,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6,-16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",5,"2023-08-23T20:53:07.384Z","2023-08-23T20:53:11.379Z",TRUE,"pitch","1c1ba34c-beeb-4d51-ad98-bdf1bb59e4c8",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.48,1.62,NA,114.93,204.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,78.4,14,0.94,0.4431,5.6012,23.162,-26.5776,10.224,3.6108,0.0543,1.2701,-6.2975,-123.3424,-4.7012,1.3046,50.0022,5.426,15.8464,28.8,8.4,24,1562,112,NA,NA,NA,NA,NA,NA,TRUE,-32.2,5.8,-17.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",4,"2023-08-23T20:52:49.041Z","2023-08-23T20:52:52.160Z",TRUE,"pitch","8129a235-92f9-45fd-be01-bb2a061db135",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4529,1.6188,NA,117.4,204.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.1,13,0.87,0.4395,5.2239,23.1076,-26.4296,-1.5133,3.6446,-0.0104,1.2838,-2.9504,-124.2559,-4.5543,1.3854,50.0023,5.3167,-2.3838,6,7.2,24,2657,288,NA,NA,NA,NA,NA,NA,FALSE,-31.4,5.9,3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",3,"2023-08-23T20:52:29.821Z","2023-08-23T20:52:32.821Z",TRUE,"pitch","36f8ad48-e218-43b8-8c22-3d8036951c75",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.62,NA,130.74,155.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,87.8,1,0.81,0.3951,5.5773,25.7444,-23.6048,9.8358,4.386,-0.3606,3.0814,-7.2976,-137.753,-2.4954,1.0227,50.0033,5.5662,19.2237,37.2,6,24,2046,133,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.7,-16.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T20:52:10.090Z","2023-08-23T20:52:13.090Z",TRUE,"pitch","08bf7d4e-c2fd-4281-b461-5befb7d30939",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.48,1.62,NA,125.75,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.8,2,0.93,0.3931,5.4714,28.43,-17.5942,6.3696,7.4009,-0.2294,3.4785,-6.4824,-138.8534,-2.2537,1.2976,50.0046,5.4593,12.5528,32.4,4.8,24,2249,126,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.2,-10.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T20:51:51.573Z","2023-08-23T20:51:55.230Z",TRUE,"pitch","b6b42a4f-1dad-4e49-9299-d28bff0c2550",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.48,1.62,NA,140.76,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,78.1,7,0.93,0.4454,5.3153,22.3524,-25.8626,-5.3839,4.1116,-0.6232,1.6878,-3.5081,-122.5907,-3.8022,1.5217,50.0023,5.446,-8.2614,18,7.2,24,2583,302,NA,NA,NA,NA,NA,NA,FALSE,-31.4,6.8,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T20:51:37.311Z","2023-08-23T20:51:40.342Z",TRUE,"pitch","3ed65323-6132-4b38-8df1-2492298d865c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.479,1.6449,NA,116.55,173.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Alika Williams strikes out swinging.",0,5,3,75,"bottom",8,"2023-08-23T20:51:18.400Z","2023-08-23T20:53:11.379Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,675961,"Alika Williams","/api/v1/people/675961","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,78,5,0.94,0.444,5.4283,23.1503,-27.4463,9.825,3.0664,0.0119,2.4159,-6.3923,-123.0887,-2.1094,1.3587,50.0044,5.5951,15.162,26.4,8.4,24,1548,114,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.3,-16.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T20:51:03.878Z","2023-08-23T20:51:12.041Z",TRUE,"pitch","ab3f6089-5555-4ac7-9d76-9e82511b5bf3",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.22,1.55,NA,114.33,179.41,"ground_ball","medium","6",101.04,141.26,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Endy Rodriguez grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,5,3,74,"bottom",8,"2023-08-23T20:51:01.552Z","2023-08-23T20:51:12.041Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.7,5,0.85,0.3997,5.5116,27.5004,-23.523,10.8402,4.5367,0.0702,2.1991,-7.1997,-136.5747,-4.5716,1.3199,50.0031,5.4939,20.6662,38.4,7.2,24,2103,128,95.3,-22,6,NA,NA,NA,TRUE,-23.3,7.6,-18.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T20:49:12.969Z","2023-08-23T20:49:48.736Z",FALSE,"action",NA,NA,"Pitching Change: JoJo Romero replaces Drew VerHagen.","Pitching Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668941,"/api/v1/people/668941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Groundout","field_out","Endy Rodriguez grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,5,3,74,"bottom",8,"2023-08-23T20:51:01.552Z","2023-08-23T20:51:12.041Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T20:49:48.736Z","2023-08-23T20:51:03.878Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Endy Rodriguez replaces Ji Hwan Bae.","Offensive Substitution",5,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,682848,"/api/v1/people/682848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","74","atBat","Groundout","field_out","Endy Rodriguez grounds out, shortstop Masyn Winn to first baseman Paul Goldschmidt.",0,5,3,74,"bottom",8,"2023-08-23T20:51:01.552Z","2023-08-23T20:51:12.041Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,682848,"Endy Rodríguez","/api/v1/people/682848","R","Right",668941,"JoJo Romero","/api/v1/people/668941","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,678225,"/api/v1/people/678225",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",3,"2023-08-23T20:48:23.313Z","2023-08-23T20:48:30.344Z",TRUE,"pitch","9c5a75ed-18a0-4446-ba2f-fd34fe27f7b3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.23,1.47,NA,112.29,214.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,5,3,73,"top",8,"2023-08-23T20:46:55.020Z","2023-08-23T20:48:30.344Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",681882,"Colin Selby","/api/v1/people/681882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.5,14,0.91,0.4258,6.5706,26.3537,-26.1874,3.371,3.5757,0.1235,0.8882,2.7815,-128.5689,-6.8273,-1.41,50.0059,5.6071,5.6514,12,7.2,24,2607,107,NA,NA,NA,NA,NA,NA,TRUE,-29.9,5.2,-6.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",2,"2023-08-23T20:47:58.373Z","2023-08-23T20:48:03.669Z",TRUE,"pitch","bda7ca4a-d9b2-4bdb-bca3-9f329cbb92e6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.23,1.47,NA,135.99,194.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,5,3,73,"top",8,"2023-08-23T20:46:55.020Z","2023-08-23T20:48:30.344Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",681882,"Colin Selby","/api/v1/people/681882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",82.5,76.1,7,2,0.4564,6.4682,24.3228,-41.4233,7.1127,-6.3492,-0.4982,1.6299,0.1618,-120.2319,-1.3158,-1.4898,50.0027,5.8757,10.3639,14.4,12,24,2875,28,NA,NA,NA,NA,NA,NA,FALSE,-51.7,-11.5,-13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",1,"2023-08-23T20:47:29.246Z","2023-08-23T20:47:34.478Z",TRUE,"pitch","492509ac-bedc-4c2e-9cd0-757f50622aad",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.23,1.47,NA,113.42,188.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,5,3,73,"top",8,"2023-08-23T20:46:55.020Z","2023-08-23T20:48:30.344Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",681882,"Colin Selby","/api/v1/people/681882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.4,8,0.89,0.3903,6.6746,31.9281,-21.366,-7.6308,5.4237,0.094,1.8768,6.4335,-140.3498,-6.527,-1.2371,50.0069,5.6254,-15.2187,31.2,6,24,2083,213,NA,NA,NA,NA,NA,NA,FALSE,-20.8,8.6,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716886,"2023-08-23",0,"2023-08-23T20:47:11.004Z","2023-08-23T20:47:14.387Z",TRUE,"pitch","f1f2879d-ec6e-4694-8ed0-887be5dc431d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.254,1.4936,NA,95.07,150.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Willson Contreras strikes out swinging.",0,5,3,73,"top",8,"2023-08-23T20:46:55.020Z","2023-08-23T20:48:30.344Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",681882,"Colin Selby","/api/v1/people/681882","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.2,3,0.91,0.4264,6.3267,25.2349,-28.3175,4.23,2.3083,0.5754,3.2853,3.8184,-128.2027,-1.0361,-1.4803,50.0062,5.8947,7.0776,15.6,7.2,24,2617,115,NA,NA,NA,NA,NA,NA,FALSE,-31,4.2,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
