"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716444,"2023-09-24",4,"2023-09-24T22:50:17.620Z","2023-09-24T22:50:25.717Z",TRUE,"pitch","a3446d0d-49ce-4e40-9d8f-336b23476b84",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.179,1.474,NA,111.45,228.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging, catcher Brett Sullivan to first baseman Garrett Cooper.",0,2,12,78,"top",9,"2023-09-24T22:48:41.202Z","2023-09-24T22:50:25.717Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,78.1,14,2,0.45,6.4072,19.5835,-31.0358,-1.9437,0.751,0.1455,0.3984,2.4484,-120.8831,-7.3586,-0.6196,50.0008,6.1435,-2.9284,4.8,8.4,24,2445,313,NA,NA,NA,NA,NA,NA,TRUE,-39,0.1,3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",3,"2023-09-24T22:49:45.177Z","2023-09-24T22:49:49.339Z",TRUE,"pitch","bc9e8dfc-7bf9-49fc-bf28-65003f9ac07a",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,2,2,NA,NA,3.179,1.474,NA,122.91,237.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging, catcher Brett Sullivan to first baseman Garrett Cooper.",0,2,12,78,"top",9,"2023-09-24T22:48:41.202Z","2023-09-24T22:50:25.717Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,76.4,13,2,0.4563,6.605,24.2858,-31.8178,-5.3379,0.2422,-0.1551,0.0363,3.4835,-120.2416,-7.6692,-0.9324,50.0008,6.1066,-7.7805,12,9.6,24,2472,304,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-1.2,8.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",2,"2023-09-24T22:49:28.520Z","2023-09-24T22:49:32.517Z",TRUE,"pitch","b320a770-1d04-4529-93a0-338cab973c10",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.0116,1.4371,NA,134.14,141.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging, catcher Brett Sullivan to first baseman Garrett Cooper.",0,2,12,78,"top",9,"2023-09-24T22:48:41.202Z","2023-09-24T22:50:25.717Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.7,11,2,0.409,6.2572,32.1554,-14.2234,-0.6474,9.9066,-0.4496,3.6045,1.8661,-134.4997,-4.7165,-1.0717,50.0031,6.4069,-1.1732,2.4,3.6,24,2163,191,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17,0.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",1,"2023-09-24T22:49:06.801Z","2023-09-24T22:49:10.846Z",TRUE,"pitch","aac0473f-9025-4df1-96da-8a7303fd025b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.179,1.474,NA,68.15,182.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging, catcher Brett Sullivan to first baseman Garrett Cooper.",0,2,12,78,"top",9,"2023-09-24T22:48:41.202Z","2023-09-24T22:50:25.717Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,82.9,14,2,0.4126,6.274,33.8244,-11.0106,0.2824,11.9088,1.2816,2.0877,5.9059,-133.7148,-8.8197,-1.0099,50.0059,6.2577,0.5006,8.4,3.6,24,2230,188,NA,NA,NA,NA,NA,NA,FALSE,-13.4,19.4,-2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",0,"2023-09-24T22:48:50.499Z","2023-09-24T22:48:54.789Z",TRUE,"pitch","c62cc317-1334-4f3a-93ec-f1eeaaa38423",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0779,1.5088,NA,169.84,175.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Strikeout","strikeout","Irving Lopez strikes out swinging, catcher Brett Sullivan to first baseman Garrett Cooper.",0,2,12,78,"top",9,"2023-09-24T22:48:41.202Z","2023-09-24T22:50:25.717Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676761,"Irving Lopez","/api/v1/people/676761","L","Left",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,78.9,11,2,0.4358,6.3571,27.7838,-17.7058,-5.5606,9.0618,-1.3862,2.3386,2.3564,-126.1167,-5.8095,-1.6149,50.0016,6.1194,-8.8769,24,4.8,24,1236,208,NA,NA,NA,NA,NA,NA,FALSE,-21.5,15.1,9.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",3,"2023-09-24T22:48:15.763Z","2023-09-24T22:48:24.146Z",TRUE,"pitch","7da8aba8-25b5-47dc-8ef3-82b8ff76e9ad",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.03,1.39,NA,104.77,174.09,"ground_ball","soft","4",132.46,180.25,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ivan Herrera grounds out softly, second baseman Matthew Batten to first baseman Garrett Cooper. Jordan Walker to 3rd. Luken Baker to 2nd.",0,2,12,77,"top",9,"2023-09-24T22:47:09.682Z","2023-09-24T22:48:24.146Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.2,6,2,0.407,6.3967,32.8388,-10.6884,-2.2774,11.7478,0.3208,2.3961,4.224,-135.2086,-8.2652,-0.9745,50.0027,6.2662,-4.1654,14.4,2.4,24,2199,191,56.3,-25,8,NA,NA,NA,TRUE,-12.6,19.4,3.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663609,"Luken Baker","/api/v1/people/663609",691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA
716444,"2023-09-24",1,"2023-09-24T22:47:30.838Z","2023-09-24T22:47:34.259Z",TRUE,"pitch","e97f7421-d308-467a-9b68-e39e7673ea20",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.1664,1.5708,NA,57.21,211.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ivan Herrera grounds out softly, second baseman Matthew Batten to first baseman Garrett Cooper. Jordan Walker to 3rd. Luken Baker to 2nd.",0,2,12,77,"top",9,"2023-09-24T22:47:09.682Z","2023-09-24T22:48:24.146Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.4,14,2,0.4499,6.8418,24.4162,-33.7798,-2.3643,-1.0704,1.5687,0.9966,7.0899,-121.8377,-5.1836,-1.0745,50.0025,6.078,-3.5471,3.6,9.6,24,2488,347,NA,NA,NA,NA,NA,NA,FALSE,-42,-3,2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",0,"2023-09-24T22:47:14.317Z","2023-09-24T22:47:19.637Z",TRUE,"pitch","5683fc82-840b-4176-9306-fda698172dc2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2769,1.6154,NA,83.4,155.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ivan Herrera grounds out softly, second baseman Matthew Batten to first baseman Garrett Cooper. Jordan Walker to 3rd. Luken Baker to 2nd.",0,2,12,77,"top",9,"2023-09-24T22:47:09.682Z","2023-09-24T22:48:24.146Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85,12,2,0.4032,6.3141,32.6858,-12.0927,-1.7351,10.7679,0.8816,3.097,5.5982,-136.3558,-6.4046,-0.9814,50.002,6.3269,-3.2362,8.4,3.6,24,2131,192,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.1,1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",2,"2023-09-24T22:47:38.450Z","2023-09-24T22:48:15.763Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Ivan Herrera grounds out softly, second baseman Matthew Batten to first baseman Garrett Cooper. Jordan Walker to 3rd. Luken Baker to 2nd.",0,2,12,77,"top",9,"2023-09-24T22:47:09.682Z","2023-09-24T22:48:24.146Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,671056,"Iván Herrera","/api/v1/people/671056","R","Right",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716444,"2023-09-24",7,"2023-09-24T22:46:39.770Z","2023-09-24T22:46:44.417Z",TRUE,"pitch","e545b9cb-e254-4a71-a177-898870261bcb",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.7306,1.8379,NA,115.78,115.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Luken Baker walks. Jordan Walker to 2nd.",0,2,12,76,"top",9,"2023-09-24T22:43:46.278Z","2023-09-24T22:46:44.417Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663609,"Luken Baker","/api/v1/people/663609","R","Right",664744,"Jose Espada","/api/v1/people/664744","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","San Diego Padres","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.8,79.4,12,2,0.4308,6.2204,29.3032,-21.2734,-2.9155,6.6819,0.0321,4.5634,3.9923,-127.7321,-0.4553,-1.1813,50.0058,6.4347,-4.7596,10.8,6,24,1190,209,NA,NA,NA,NA,NA,NA,FALSE,-23.6,12.2,4.2,NA,NA,NA,NA,FALSE,TRUE,663609,"Luken Baker","/api/v1/people/663609",691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA,NA
