"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717428,"2023-07-09",1,"2023-07-09T20:41:48.149Z","2023-07-09T20:41:58.156Z",TRUE,"pitch","8ab72311-3c82-429c-8e41-3b4c21f4f686",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.14,1.5,NA,133.17,162.83,"popup","medium","3",127.57,189.87,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Ramon Urias pops out to first baseman Alex Kirilloff.",0,15,2,69,"top",8,"2023-07-09T20:41:24.559Z","2023-07-09T20:41:58.156Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.4,1,0.91,0.4021,6.4023,31.5684,-10.7878,-2.8386,11.3966,-0.4243,2.8128,4.6622,-136.4921,-6.4557,-1.79,50.0049,5.9605,-5.3282,19.2,2.4,24,2085,203,86.7,79,35,NA,NA,NA,TRUE,-11.9,19.3,4.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T20:41:35.947Z","2023-07-09T20:41:39.724Z",TRUE,"pitch","7838421a-3772-43a8-862f-c78c2583a10b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9753,1.5095,NA,97.09,189.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Ramon Urias pops out to first baseman Alex Kirilloff.",0,15,2,69,"top",8,"2023-07-09T20:41:24.559Z","2023-07-09T20:41:58.156Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.1,76.8,9,0.89,0.4557,6.2905,20.4723,-39.8561,1.1999,-5.2315,0.5223,1.8333,5.5306,-119.6365,-1.3999,-1.9641,50.0058,5.9599,1.76,3.6,10.8,24,2072,26,NA,NA,NA,NA,NA,NA,FALSE,-49.7,-9.6,-3.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T20:40:57.689Z","2023-07-09T20:41:06.222Z",TRUE,"pitch","e863071a-0c2a-435a-acd8-69a44ffe1f15",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.42,1.65,NA,131.18,171.17,"ground_ball","medium","6",114.12,158.08,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jordan Westburg grounds out, shortstop Kyle Farmer to first baseman Alex Kirilloff.",0,15,2,68,"top",8,"2023-07-09T20:40:55.483Z","2023-07-09T20:41:06.222Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.1,4,0.88,0.4004,6.4596,29.7495,-14.2555,-4.8195,9.4498,-0.3719,2.5041,5.5751,-136.7343,-6.4913,-1.8098,50.0049,5.8847,-9.1404,26.4,3.6,24,1995,205,90.8,-21,8,NA,NA,NA,TRUE,-15,16,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T20:40:23.006Z","2023-07-09T20:40:57.689Z",FALSE,"action",NA,NA,"Defensive Substitution: Jose Miranda replaces third baseman Donovan Solano, batting 5th, playing third base.","Defensive Sub",15,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669304,"/api/v1/people/669304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","501","68","atBat","Groundout","field_out","Jordan Westburg grounds out, shortstop Kyle Farmer to first baseman Alex Kirilloff.",0,15,2,68,"top",8,"2023-07-09T20:40:55.483Z","2023-07-09T20:41:06.222Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",666364,"Jordan Balazovic","/api/v1/people/666364","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,456781,"/api/v1/people/456781",NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T20:38:43.099Z","2023-07-09T20:38:48.129Z",TRUE,"pitch","3211f1b6-6a5e-4ed4-8032-be26728d0d5e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.04,1.44,NA,73.66,206.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,15,2,67,"bottom",7,"2023-07-09T20:37:30.611Z","2023-07-09T20:38:48.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,76.5,14,2,0.4594,6.7088,19.7797,-31.1729,6.0212,0.6876,1.1369,1.1844,5.7387,-118.62,-5.0889,-2.0836,50,6.1554,8.6945,16.8,9.6,24,2503,53,NA,NA,NA,NA,NA,NA,TRUE,-40.3,0.4,-12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T20:38:11.150Z","2023-07-09T20:38:15.469Z",TRUE,"pitch","9389d195-6be3-499c-a576-32a403b1374a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.04,1.44,NA,88.43,221.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,15,2,67,"bottom",7,"2023-07-09T20:37:30.611Z","2023-07-09T20:38:48.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,77.3,14,2,0.4533,6.9501,22.0253,-35.2399,3.8367,-2.0677,0.7496,0.6252,5.9628,-120.5333,-5.3226,-2.2488,50.0047,5.9515,5.6814,10.8,9.6,24,2512,51,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-4.7,-8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T20:37:50.717Z","2023-07-09T20:37:54.994Z",TRUE,"pitch","efe40535-ed34-474f-8a69-5b00f2e8ae99",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,2.9044,1.4494,NA,61.87,199.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,15,2,67,"bottom",7,"2023-07-09T20:37:30.611Z","2023-07-09T20:38:48.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,80,14,2,0.4361,6.9853,21.7818,-20.9469,-4.7875,7.0064,1.4464,1.4445,9.8587,-124.9125,-7.203,-1.9045,50.0052,6.0503,-7.6755,15.6,6,24,1712,228,NA,NA,NA,NA,NA,NA,FALSE,-25.3,11.4,6.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T20:37:30.611Z","2023-07-09T20:37:34.443Z",TRUE,"pitch","43a0d294-8ff1-4eac-a2ef-2c7ed1fe1abd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.8753,1.4494,NA,97.91,146.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Christian Vazquez strikes out swinging.",0,15,2,67,"bottom",7,"2023-07-09T20:37:30.611Z","2023-07-09T20:38:48.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.9,4,2,0.4062,6.8085,29.9908,-18.6518,-7.4626,7.3464,-0.5317,1.9412,6.3489,-134.9564,-7.5432,-1.9478,50.0037,6.0916,-13.7355,31.2,4.8,24,2037,214,NA,NA,NA,NA,NA,NA,FALSE,-20,11.9,12.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T20:36:53.566Z","2023-07-09T20:37:03.058Z",TRUE,"pitch","7fda067e-ca21-4e22-9792-82b12ee9844a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.49,1.72,NA,137.27,186.37,"line_drive","medium","7",77.58,120.75,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Lineout","field_out","Max Kepler lines out to left fielder Colton Cowser.",0,15,2,66,"bottom",7,"2023-07-09T20:36:53.566Z","2023-07-09T20:37:03.058Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,596146,"Max Kepler","/api/v1/people/596146","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.2,4,2,0.4116,6.8939,26.6286,-22.593,-0.1613,5.3355,-0.3881,2.4712,4.6924,-132.7256,-5.3131,-2.1531,50.0054,6.1297,-0.2909,1.2,4.8,24,2333,203,97.9,15,276,NA,NA,NA,TRUE,-23.9,8.8,-0.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",4,"2023-07-09T20:36:25.416Z","2023-07-09T20:36:32.100Z",TRUE,"pitch","f644c77d-a614-4aa2-a0b4-335204c52f2a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.2,1.47,NA,94.5,153.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,15,2,65,"bottom",7,"2023-07-09T20:34:55.778Z","2023-07-09T20:36:32.100Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.4,84.8,11,2,0.407,6.616,29.116,-23.7883,-8.6875,4.5707,-1.7349,2.7181,3.6624,-134.5632,-4.6733,-1.9847,50.0021,6.162,-15.9357,31.2,6,24,1969,215,NA,NA,NA,NA,NA,NA,TRUE,-24.5,7.4,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",3,"2023-07-09T20:36:01.050Z","2023-07-09T20:36:04.894Z",TRUE,"pitch","1e51ccf0-65a1-4fdb-985c-bacd762630cc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0935,1.4794,NA,100.19,110.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,15,2,65,"bottom",7,"2023-07-09T20:34:55.778Z","2023-07-09T20:36:32.100Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.7,14,2,0.4345,7.1224,23.9005,-28.0133,-8.6576,2.5821,0.7496,-0.7745,9.718,-125.7485,-10.8874,-2.0281,50.0035,5.8592,-13.9586,22.8,8.4,24,1684,232,NA,NA,NA,NA,NA,NA,FALSE,-34.1,2.4,13.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",2,"2023-07-09T20:35:39.118Z","2023-07-09T20:35:43.495Z",TRUE,"pitch","78150913-b9b8-4125-885a-c7ea4535671a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0935,1.4794,NA,100.19,140.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,15,2,65,"bottom",7,"2023-07-09T20:34:55.778Z","2023-07-09T20:36:32.100Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.5,14,2,0.4541,7.2503,24.7133,-25.7629,5.5535,4.3579,1.6731,1.4204,7.5016,-120.8574,-5.2945,-2.199,50.0045,5.9172,8.1711,19.2,8.4,24,2453,57,NA,NA,NA,NA,NA,NA,FALSE,-33,6.8,-11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",1,"2023-07-09T20:35:14.520Z","2023-07-09T20:35:18.084Z",TRUE,"pitch","f740b533-602d-4930-9dda-50ce3f369cfc",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.2,1.47,NA,98.48,141.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,15,2,65,"bottom",7,"2023-07-09T20:34:55.778Z","2023-07-09T20:36:32.100Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.9,75.9,14,2,0.4595,7.395,22.3673,-32.6362,2.54,-0.3167,0.8668,1.1965,6.3789,-119.0963,-4.2202,-2.174,50.0053,5.9357,3.6578,8.4,9.6,24,2594,60,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-1.3,-6.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",0,"2023-07-09T20:34:55.778Z","2023-07-09T20:34:59.099Z",TRUE,"pitch","d126a728-4b7d-4e79-865a-f3df7fed21db",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.2,1.47,NA,101.33,137.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Donovan Solano strikes out swinging.",0,15,2,65,"bottom",7,"2023-07-09T20:34:55.778Z","2023-07-09T20:36:32.100Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,456781,"Donovan Solano","/api/v1/people/456781","R","Right",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_RHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.6,14,2,0.4608,7.3231,22.5949,-29.7039,3.0873,1.7234,0.3334,1.0336,5.4148,-118.8417,-5.1426,-2.3749,50.0029,5.9211,4.418,9.6,8.4,24,2473,59,NA,NA,NA,NA,NA,NA,FALSE,-38.9,2.2,-6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",9,"2023-07-09T20:34:13.791Z","2023-07-09T20:34:25.790Z",TRUE,"pitch","b37fbf31-ca85-4ecf-8d20-07b2c060f5f5",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.27,1.71,NA,104.17,145.81,"line_drive","medium","9",207.06,119.95,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Alex Kirilloff doubles (9) on a line drive to right fielder Anthony Santander.",0,15,2,64,"bottom",7,"2023-07-09T20:32:43.794Z","2023-07-09T20:34:25.790Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,84.2,12,2,0.4145,7.0685,22.8997,-24.0782,0.284,4.5574,0.9401,2.6479,7.6818,-131.2097,-4.3902,-2.0398,50.002,6.0965,0.5037,3.6,6,24,2398,202,83.4,25,261,NA,NA,NA,FALSE,-25.6,7.7,-1.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,666135,"Alex Kirilloff","/api/v1/people/666135",NA,NA,NA,NA,NA,NA,NA
717428,"2023-07-09",8,"2023-07-09T20:33:54.399Z","2023-07-09T20:33:58.445Z",TRUE,"pitch","f2714152-3498-45fe-8f33-b49c8578fbef",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.047,1.7195,NA,86.54,143.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Double","double","Alex Kirilloff doubles (9) on a line drive to right fielder Anthony Santander.",0,15,2,64,"bottom",7,"2023-07-09T20:32:43.794Z","2023-07-09T20:34:25.790Z",TRUE,FALSE,FALSE,FALSE,34,1,2,0,666135,"Alex Kirilloff","/api/v1/people/666135","L","Left",502043,"Kyle Gibson","/api/v1/people/502043","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.5,11,2,0.4007,6.9825,25.3895,-15.0029,-3.2696,9.0412,-0.6143,3.8048,5.0049,-135.8824,-3.6437,-2.042,50.0048,6.1834,-6.2116,19.2,3.6,24,2207,209,NA,NA,NA,NA,NA,NA,FALSE,-15,16,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
