"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717537,"2023-07-01",3,"2023-07-02T03:24:37.778Z","2023-07-02T03:24:45.006Z",TRUE,"pitch","e99e1219-eba9-4da5-922c-e2439ac43e80",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.49,1.67,NA,96.43,183.82,"ground_ball","medium","6",126.63,144.4,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jason Heyward grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,4,6,74,"top",9,"2023-07-02T03:23:21.376Z","2023-07-02T03:24:45.006Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.3,76.4,9,2,0.4553,7.1535,21.4184,-34.7693,4.8431,-1.7688,0.5396,2.0357,3.4175,-119.9231,-0.3629,-1.5291,50.0024,5.2691,7.1104,12,9.6,24,2612,82,64.8,7,72,NA,NA,NA,TRUE,-43.1,-3,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",2,"2023-07-02T03:24:09.676Z","2023-07-02T03:24:14.894Z",TRUE,"pitch","f2cb4eb1-9e59-43f2-ac16-05fb16d79b3c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.67,NA,112,190.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jason Heyward grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,4,6,74,"top",9,"2023-07-02T03:23:21.376Z","2023-07-02T03:24:45.006Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.6,73.5,8,2,0.4726,6.9263,21.7999,-37.3835,7.7769,-3.8277,0.1311,1.8052,1.5745,-115.9115,0.0678,-1.5675,50.0043,5.3469,10.5758,15.6,12,24,2622,63,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-6.6,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",1,"2023-07-02T03:23:51.379Z","2023-07-02T03:23:55.168Z",TRUE,"pitch","c1711c42-901e-4e94-a563-f5d0cd6d2dea",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.411,1.6774,NA,104.94,164.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jason Heyward grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,4,6,74,"top",9,"2023-07-02T03:23:21.376Z","2023-07-02T03:24:45.006Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.8,6,2,0.4031,7.1974,26.6879,-16.1915,-1.8498,8.5267,0.3163,2.758,5.4507,-135.3348,-3.4144,-1.4744,50.001,5.155,-3.4674,8.4,3.6,24,2588,213,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",0,"2023-07-02T03:23:34.835Z","2023-07-02T03:23:38.525Z",TRUE,"pitch","9220b932-9496-4042-b67d-dc8b43187ec4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.49,1.67,NA,61.66,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Jason Heyward grounds out, shortstop Bobby Witt Jr. to first baseman Nick Pratto.",0,4,6,74,"top",9,"2023-07-02T03:23:21.376Z","2023-07-02T03:24:45.006Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,518792,"Jason Heyward","/api/v1/people/518792","L","Left",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.8,12,2,0.4037,6.8845,26.4007,-18.5345,-2.0088,7.2951,1.4517,2.7809,8.6328,-135.1088,-2.5709,-1.5085,50.0001,5.0311,-3.7558,6,3.6,24,2502,215,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",4,"2023-07-02T03:23:05.645Z","2023-07-02T03:23:08.816Z",TRUE,"pitch","6ba8f107-7811-4c9a-a622-cd6acff9cbd9",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.64,1.74,NA,117.62,211.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,4,6,73,"top",9,"2023-07-02T03:21:46.920Z","2023-07-02T03:23:08.816Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73.4,13,2,0.4747,7.3282,22.0495,-39.4546,8.4149,-5.4051,-0.0163,1.0137,1.0232,-115.4936,-1.4355,-1.5583,50.0029,5.4471,11.3364,15.6,12,24,2529,59,NA,NA,NA,NA,NA,NA,TRUE,-53.4,-9.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",3,"2023-07-02T03:22:49.670Z","2023-07-02T03:22:54.078Z",TRUE,"pitch","23ca3823-d31a-4d45-b339-5bc45ec1ecf2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.64,1.74,NA,91.08,202.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,4,6,73,"top",9,"2023-07-02T03:21:46.920Z","2023-07-02T03:23:08.816Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.7,14,2,0.4493,7.0818,21.8816,-37.0144,6.2406,-3.2084,0.6801,1.333,3.4461,-121.4964,-1.7897,-1.5635,50.0036,5.2703,9.4102,14.4,10.8,24,2632,83,NA,NA,NA,NA,NA,NA,FALSE,-45,-6,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",2,"2023-07-02T03:22:28.143Z","2023-07-02T03:22:33.716Z",TRUE,"pitch","61be5b21-259e-4bea-a875-15ddca3df401",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.64,1.74,NA,97.09,238.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,4,6,73,"top",9,"2023-07-02T03:21:46.920Z","2023-07-02T03:23:08.816Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.8,14,2,0.4603,7.4778,23.2927,-37.2177,5.3962,-3.5131,0.5223,0.0117,2.9448,-119.0943,-4.3223,-1.4322,50.0053,5.2234,7.7373,12,10.8,24,2513,71,NA,NA,NA,NA,NA,NA,FALSE,-48,-7.2,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",1,"2023-07-02T03:22:09.860Z","2023-07-02T03:22:13.338Z",TRUE,"pitch","ea990a39-eebf-4df4-ad3c-e139792927e8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.64,1.74,NA,114.9,198.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,4,6,73,"top",9,"2023-07-02T03:21:46.920Z","2023-07-02T03:23:08.816Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,76.1,14,2,0.4579,7.1587,21.5889,-35.5336,5.7959,-2.311,0.0551,1.4744,2.2396,-119.3303,-1.404,-1.647,50.0047,5.2531,8.413,13.2,10.8,24,2463,81,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-4.3,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",0,"2023-07-02T03:21:53.525Z","2023-07-02T03:21:57.334Z",TRUE,"pitch","0a2641e3-a12c-4692-bc93-05ed84eeaa92",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.532,1.7474,NA,100.97,156.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","J.D. Martinez strikes out swinging.",0,4,6,73,"top",9,"2023-07-02T03:21:46.920Z","2023-07-02T03:23:08.816Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502110,"J.D. Martinez","/api/v1/people/502110","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,86.1,3,2,0.4018,7.219,27.2375,-20.8325,-0.1516,6.0169,0.4204,3.063,5.4791,-135.8369,-1.9817,-1.5955,50.0052,5.2368,-0.2862,2.4,4.8,24,2376,199,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10.7,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717537,"2023-07-01",2,"2023-07-02T03:21:21.327Z","2023-07-02T03:21:29.447Z",TRUE,"pitch","75c6b191-4738-487f-bf72-8831758b4994",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.38,1.62,NA,103.84,184.1,"ground_ball","medium","5",102.36,164.2,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Will Smith grounds out, third baseman Maikel Garcia to first baseman Nick Pratto.",0,4,6,72,"top",9,"2023-07-02T03:21:03.871Z","2023-07-02T03:21:29.447Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,669257,"Will Smith","/api/v1/people/669257","R","Right",605130,"Scott Barlow","/api/v1/people/605130","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.9,9,2,0.4572,7.3096,22.2949,-34.9515,4.7933,-1.9059,0.3453,2.025,3.4104,-119.6375,-0.0395,-1.7197,50.0047,5.1648,6.974,12,9.6,24,2405,85,84.6,6,84,NA,NA,NA,TRUE,-43.6,-3.2,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
