"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716857,"2023-08-26",3,"2023-08-26T02:55:48.951Z","2023-08-26T02:56:00.405Z",TRUE,"pitch","89927893-49ea-4952-b876-f2df2f8198ff",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.38,1.57,NA,152.67,220.68,"ground_ball","medium","5",95.93,165.14,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ha-Seong Kim grounds into a force out, third baseman Andruw Monasterio to second baseman Brice Turang. Trent Grisham out at 2nd.",0,3,7,72,"top",9,"2023-08-26T02:54:30.802Z","2023-08-26T02:56:00.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.3,13,0.91,0.4447,6.7122,24.8027,-31.8688,-0.4639,0.2024,-0.9359,0.6705,-6.7954,-123.2453,-6.2505,1.919,50.0046,5.9355,-0.7131,3.6,8.4,24,2592,344,80.7,4,62,NA,NA,NA,TRUE,-39.1,-1,2.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",2,"2023-08-26T02:55:30.405Z","2023-08-26T02:55:35.585Z",TRUE,"pitch","11218b53-6a62-4f21-9a24-c6dda58bad0a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3274,1.5684,NA,121.02,123.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ha-Seong Kim grounds into a force out, third baseman Andruw Monasterio to second baseman Brice Turang. Trent Grisham out at 2nd.",0,3,7,72,"top",9,"2023-08-26T02:54:30.802Z","2023-08-26T02:56:00.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,83.8,11,0.91,0.4079,6.6335,32.6265,-15.5341,5.4567,9.139,-0.1055,4.2627,-6.6042,-134.8996,-2.4684,1.6793,50.0054,6.3004,9.9387,27.6,3.6,24,2219,144,NA,NA,NA,NA,NA,NA,FALSE,-16,16.1,-8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",1,"2023-08-26T02:55:11.156Z","2023-08-26T02:55:15.470Z",TRUE,"pitch","d8d01afb-8065-4f20-9a52-492d27e8503d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.38,1.57,NA,120.91,191.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ha-Seong Kim grounds into a force out, third baseman Andruw Monasterio to second baseman Brice Turang. Trent Grisham out at 2nd.",0,3,7,72,"top",9,"2023-08-26T02:54:30.802Z","2023-08-26T02:56:00.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.3,8,0.9,0.4496,6.6687,23.6515,-34.5951,0.8805,-1.609,-0.1025,1.7444,-5.2815,-121.7691,-3.2016,1.9791,50.0044,6.0659,1.3247,1.2,9.6,24,2593,326,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-3.5,-0.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",0,"2023-08-26T02:54:47.545Z","2023-08-26T02:54:51.178Z",TRUE,"pitch","88b971b2-982c-4dfd-b5a5-b64d768d3fd1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.38,1.57,NA,93.18,165.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Ha-Seong Kim grounds into a force out, third baseman Andruw Monasterio to second baseman Brice Turang. Trent Grisham out at 2nd.",0,3,7,72,"top",9,"2023-08-26T02:54:30.802Z","2023-08-26T02:56:00.405Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,84.6,6,0.91,0.4054,6.7039,32.1522,-18.6946,9.3963,7.3046,0.6249,2.7294,-6.6582,-135.5939,-5.3262,1.9028,50.0039,6.0411,17.3395,38.4,6,24,2130,149,NA,NA,NA,NA,NA,NA,FALSE,-19.6,12.1,-15.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",5,"2023-08-26T02:53:57.440Z","2023-08-26T02:54:05.950Z",TRUE,"pitch","a93d9ca6-0d8d-4d12-836b-2d2d42d82a98",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.52,1.69,NA,111.97,190.33,"ground_ball","medium","1",132.99,188.54,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85,8,0.9,0.4069,6.8331,28.6644,-20.1975,9.9348,6.5248,0.1319,1.7944,-7.8307,-134.5134,-7.6445,1.7873,50.0044,6.1008,18.2417,37.2,6,24,2056,131,66,-42,2,NA,NA,NA,TRUE,-21.6,10.3,-16.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA
716857,"2023-08-26",4,"2023-08-26T02:53:28.190Z","2023-08-26T02:53:32.319Z",TRUE,"pitch","12d17555-d659-4f74-8638-13ff7da2f316",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.52,1.69,NA,97.43,169.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85,6,0.9,0.4062,6.9071,28.8961,-19.8764,9.47,6.676,0.5134,2.5784,-6.6641,-134.773,-5.7996,1.7859,50.0031,6.159,17.4465,37.2,6,24,2112,139,NA,NA,NA,NA,NA,NA,FALSE,-20.8,11,-15.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",3,"2023-08-26T02:53:05.468Z","2023-08-26T02:53:11.283Z",TRUE,"pitch","95fd74b3-5f31-497b-9088-9673102502ca",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5525,1.6582,NA,81.79,202.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,85.7,14,0.9,0.4048,6.8777,27.936,-21.9248,9.6552,5.5178,0.9238,1.3559,-6.2469,-135.0429,-7.9237,2.0063,50.0021,5.857,17.9274,36,6,24,2082,139,NA,NA,NA,NA,NA,NA,FALSE,-23,8.5,-16.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",2,"2023-08-26T02:52:44.298Z","2023-08-26T02:52:48.487Z",TRUE,"pitch","35fc513b-3cf2-48fc-8807-06b0a6c356f6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5806,1.6884,NA,41.55,193.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.5,14,0.89,0.4097,6.6942,28.3092,-21.146,9.4616,6.0878,1.9794,1.6682,-3.494,-133.6149,-7.2908,2.0733,50.004,5.9476,17.1386,36,6,24,2045,130,NA,NA,NA,NA,NA,NA,FALSE,-22.7,9.7,-16.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",1,"2023-08-26T02:52:23.134Z","2023-08-26T02:52:27.229Z",TRUE,"pitch","6a9c2d2b-7d88-4ee6-a764-68ca41aae59e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6369,1.7707,NA,133.7,194.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,76.6,7,0.9,0.4516,6.6974,25.6993,-32.2362,1.3361,-0.0459,-0.4382,1.6574,-6.1304,-121.6771,-3.5105,1.9492,50.0001,5.9361,1.9874,1.2,8.4,24,2533,303,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-0.7,-0.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716857,"2023-08-26",0,"2023-08-26T02:51:44.670Z","2023-08-26T02:52:23.134Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Forceout","force_out","Trent Grisham grounds into a force out, pitcher Andrew Chafin to shortstop Willy Adames. Garrett Cooper out at 2nd. Trent Grisham to 1st.",0,3,7,71,"top",9,"2023-08-26T02:52:20.863Z","2023-08-26T02:54:05.950Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,663757,"Trent Grisham","/api/v1/people/663757","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
