"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718105,"2023-05-20",4,"2023-05-20T04:42:52.750Z","2023-05-20T04:42:57.958Z",TRUE,"pitch","df9e7c3b-557d-4338-9656-b45349af7673",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.37,1.58,NA,68.88,146.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,3,4,69,"top",9,"2023-05-20T04:41:21.034Z","2023-05-20T04:42:57.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.4,65.6,12,0.9,0.5248,5.9455,18.7097,-23.7972,5.1303,7.6047,1.2623,3.4205,8.6821,-104.6259,9.6255,-3.618,50.0019,1.5516,5.65,18,8.4,24,2155,133,NA,NA,NA,NA,NA,NA,TRUE,-36,17.2,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",3,"2023-05-20T04:42:17.397Z","2023-05-20T04:42:22.191Z",TRUE,"pitch","22c3a54c-3c1c-4516-80a0-e178d7244b5f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.37,1.58,NA,110.6,171.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,3,4,69,"top",9,"2023-05-20T04:41:21.034Z","2023-05-20T04:42:57.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.9,74.8,5,2,0.4593,5.8147,24.854,-45.4633,1.8119,-9.2396,0.1678,2.5089,8.7835,-119.6286,11.7299,-3.7995,50.005,1.6281,2.6051,6,12,24,1814,349,NA,NA,NA,NA,NA,NA,FALSE,-53.9,-13.2,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",2,"2023-05-20T04:42:03.221Z","2023-05-20T04:42:07.596Z",TRUE,"pitch","a9867e4e-05ac-438a-aef0-da7aaa9f2d8e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.368,1.589,NA,111.96,175.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,3,4,69,"top",9,"2023-05-20T04:41:21.034Z","2023-05-20T04:42:57.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.5,74.4,5,2,0.4615,5.8052,25.0768,-42.8362,1.1082,-7.4932,0.1323,2.3294,8.5734,-119.1584,10.9794,-3.6714,50.0015,1.5455,1.5753,4.8,12,24,1727,354,NA,NA,NA,NA,NA,NA,FALSE,-51.2,-10.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",1,"2023-05-20T04:41:48.201Z","2023-05-20T04:41:52.910Z",TRUE,"pitch","a902526c-b9f2-44e1-aec0-d12d59b7636c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4968,1.6181,NA,110.31,217.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,3,4,69,"top",9,"2023-05-20T04:41:21.034Z","2023-05-20T04:42:57.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",81.6,73.5,14,2,0.4669,5.7938,26.2301,-44.3179,1.4803,-8.7491,0.1754,0.7939,8.713,-118.1269,8.1022,-3.7805,50.002,1.429,2.0543,4.8,12,24,1661,347,NA,NA,NA,NA,NA,NA,FALSE,-55.1,-13,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",0,"2023-05-20T04:41:34.655Z","2023-05-20T04:41:39.007Z",TRUE,"pitch","3c1c801f-2cca-4c27-b9b2-209ffdc76035",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4106,1.5598,NA,93.09,144.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Garrett Hampson strikes out swinging.",0,3,4,69,"top",9,"2023-05-20T04:41:21.034Z","2023-05-20T04:42:57.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",82.7,74.5,3,2,0.4613,5.9562,24.1636,-44.5678,0.3803,-8.6938,0.6273,3.4921,9.963,-119.0232,13.6651,-3.673,50.0014,1.7181,0.5417,3.6,12,24,1784,353,NA,NA,NA,NA,NA,NA,FALSE,-52.7,-11.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",4,"2023-05-20T04:41:06.532Z","2023-05-20T04:41:11.958Z",TRUE,"pitch","0a3fb35a-7a64-443e-a2c8-31d35b662776",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.14,1.51,NA,127.82,180.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,3,4,68,"top",9,"2023-05-20T04:39:42.659Z","2023-05-20T04:41:11.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.5,65.9,4,0.9,0.5219,5.8516,18.6873,-22.2671,5.0796,8.8924,-0.2838,2.1467,6.0527,-105.1501,6.8768,-3.8651,50.0019,1.4214,5.6567,18,8.4,24,2174,121,NA,NA,NA,NA,NA,NA,TRUE,-34.1,18.5,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",3,"2023-05-20T04:40:52.483Z","2023-05-20T04:40:56.324Z",TRUE,"pitch","3a912581-42d2-4bd0-ac66-04def3174c5c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.123,1.5016,NA,47.11,152.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,3,4,68,"top",9,"2023-05-20T04:39:42.659Z","2023-05-20T04:41:11.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.3,65.9,12,0.9,0.5246,5.883,17.6856,-23.3234,4.5832,8.0203,1.8336,3.1795,10.0442,-104.4371,8.928,-3.6348,50.0046,1.5925,5.0584,16.8,8.4,24,2256,114,NA,NA,NA,NA,NA,NA,FALSE,-35.5,17.6,-11,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",2,"2023-05-20T04:40:37.812Z","2023-05-20T04:40:41.403Z",TRUE,"pitch","a12a661e-734d-411e-b2bb-897c11fe5275",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.138,1.4432,NA,50.98,119.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,3,4,68,"top",9,"2023-05-20T04:39:42.659Z","2023-05-20T04:41:11.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73.9,68,12,0.9,0.5112,5.9383,16.2104,-24.4167,4.5698,6.6574,1.732,4.4198,9.7222,-106.6356,11.575,-3.4579,50.0048,1.6757,5.3271,16.8,8.4,24,2348,109,NA,NA,NA,NA,NA,NA,FALSE,-35,15.4,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",1,"2023-05-20T04:40:06.284Z","2023-05-20T04:40:10.465Z",TRUE,"pitch","da93d714-4492-42ce-8ebc-41123e786907",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.14,1.51,NA,107.44,183.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,3,4,68,"top",9,"2023-05-20T04:39:42.659Z","2023-05-20T04:41:11.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",81.9,74.8,5,2,0.462,5.8397,21.7378,-43.1038,-0.5253,-7.673,0.2507,2.0303,9.2664,-118.373,10.3025,-3.6395,50.0012,1.5621,-0.7493,1.2,12,24,1808,341,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-11,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718105,"2023-05-20",0,"2023-05-20T04:39:53.137Z","2023-05-20T04:39:57.563Z",TRUE,"pitch","b9649948-f5ed-491d-a479-3d4a2aa9a9ef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1802,1.5011,NA,115.58,179.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Nick Fortes strikes out swinging.",0,3,4,68,"top",9,"2023-05-20T04:39:42.659Z","2023-05-20T04:41:11.958Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,663743,"Nick Fortes","/api/v1/people/663743","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",81.9,75.3,5,2,0.4603,5.8582,20.5688,-42.7951,0.9236,-7.389,0.0372,2.1834,8.4287,-118.5549,10.5966,-3.6695,50.0024,1.5484,1.3261,3.6,12,24,1792,342,NA,NA,NA,NA,NA,NA,FALSE,-51.6,-10.7,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
