"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717550,"2023-07-01",0,"2023-07-02T02:52:10.534Z","2023-07-02T02:53:28.862Z",FALSE,"action",NA,NA,"Oscar Mercado remains in the game as the designated hitter.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640458,"/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","68","atBat","Groundout","field_out","Josh Donaldson grounds out, third baseman Nolan Gorman to first baseman Paul Goldschmidt.",0,3,2,68,"top",9,"2023-07-02T02:53:26.642Z","2023-07-02T02:55:29.838Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,518626,"Josh Donaldson","/api/v1/people/518626","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,676475,"/api/v1/people/676475",NA,TRUE,TRUE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",2,"2023-07-02T02:50:57.362Z","2023-07-02T02:51:04.481Z",TRUE,"pitch","d3faccac-8889-4b1a-b8cf-8fedc9bd6417",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.48,1.67,NA,128.49,195.4,"ground_ball","medium","6",123.75,129.86,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Dylan Carlson grounds into a force out, fielded by shortstop Anthony Volpe. Oscar Mercado out at 2nd.",0,3,2,67,"bottom",8,"2023-07-02T02:50:10.867Z","2023-07-02T02:51:04.481Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,82.1,7,0.89,0.4243,6.7447,23.4151,-33.0372,-5.7691,-0.5055,-0.3014,1.6066,5.881,-128.457,-3.5605,-1.8571,50.0058,5.5446,-9.7666,14.4,8.4,24,1293,248,92.3,2,58,NA,NA,NA,TRUE,-36.2,-1.4,9.4,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",1,"2023-07-02T02:50:34.010Z","2023-07-02T02:50:38.511Z",TRUE,"pitch","3a76647e-91cb-4829-a867-9e83fb59bd9e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3335,1.6694,NA,146.56,192.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Dylan Carlson grounds into a force out, fielded by shortstop Anthony Volpe. Oscar Mercado out at 2nd.",0,3,2,67,"bottom",8,"2023-07-02T02:50:10.867Z","2023-07-02T02:51:04.481Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,81,7,0.9,0.4297,6.8384,23.6043,-33.4234,-6.3739,-0.7599,-0.7754,1.7322,5.4533,-126.9849,-2.9592,-2.1125,50.0008,5.5451,-10.5109,15.6,8.4,24,1340,255,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-1.8,10.4,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",0,"2023-07-02T02:50:12.194Z","2023-07-02T02:50:15.891Z",TRUE,"pitch","e1399003-02dc-43d5-b35a-53100c6ed759",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3823,1.6694,NA,165.63,136.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Dylan Carlson grounds into a force out, fielded by shortstop Anthony Volpe. Oscar Mercado out at 2nd.",0,3,2,67,"bottom",8,"2023-07-02T02:50:10.867Z","2023-07-02T02:51:04.481Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.7,11,0.9,0.4348,6.6846,23.0334,-34.1493,-5.8641,-1.2244,-1.2758,3.8037,3.9084,-125.5093,1.727,-2.0836,50.0042,5.8677,-9.4495,14.4,8.4,24,1128,259,NA,NA,NA,NA,NA,NA,FALSE,-38.2,-1.7,9.8,NA,NA,NA,NA,NA,TRUE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",5,"2023-07-02T02:49:36.255Z","2023-07-02T02:49:43.280Z",TRUE,"pitch","849eae17-a717-40a6-912d-c6d74e902fec",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.42,1.56,NA,105.92,113.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88.1,12,0.9,0.3934,6.5994,25.9797,-18.1565,-3.4924,7.1147,0.0218,3.8845,6.2718,-138.3326,-2.2265,-1.8039,50.0057,5.8946,-6.8843,16.8,3.6,24,2062,206,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.7,5.3,NA,1,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",3,"2023-07-02T02:48:48.195Z","2023-07-02T02:48:52.187Z",TRUE,"pitch","6d1ebad5-9755-40ab-a2a3-c682b47d168b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.42,1.56,NA,104.03,199.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.8,14,0.9,0.4252,6.7977,24.9054,-32.4839,-6.7213,-0.1852,0.3403,1.4384,8.0239,-128.4831,-4.0154,-1.9399,50.0022,5.527,-11.3147,16.8,8.4,24,1278,261,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-1,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",2,"2023-07-02T02:48:29.790Z","2023-07-02T02:48:34.013Z",TRUE,"pitch","0cef6968-f98d-4703-8c95-b9d4b6b45fcc",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.42,1.56,NA,123.77,200.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,80.3,13,0.9,0.4328,6.7694,24.3404,-32.0169,-6.4001,0.099,-0.1777,1.4014,6.8258,-126.2873,-3.8681,-2.0767,50.0047,5.5125,-10.3984,15.6,8.4,24,1188,256,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.5,10.2,NA,NA,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",0,"2023-07-02T02:47:35.027Z","2023-07-02T02:47:51.753Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Oscar Mercado replaces Alec Burleson.","Offensive Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,640458,"/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,676475,"/api/v1/people/676475",1,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",1,"2023-07-02T02:47:51.753Z","2023-07-02T02:48:29.790Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",4,"2023-07-02T02:49:14.917Z","2023-07-02T02:49:18.404Z",FALSE,"pickoff","5362e244-9dc8-407a-80c2-933d907e6b6d",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",6,"2023-07-02T02:50:06.595Z","2023-07-02T02:50:06.596Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"849eae17-a717-40a6-912d-c6d74e902fec",NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Paul DeJong strikes out swinging.",0,3,2,66,"bottom",8,"2023-07-02T02:48:27.619Z","2023-07-02T02:50:06.596Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,657557,"Paul DeJong","/api/v1/people/657557","R","Right",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,640458,"Óscar Mercado","/api/v1/people/640458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",6,"2023-07-02T02:47:08.790Z","2023-07-02T02:47:12.979Z",TRUE,"pitch","814b950e-cb98-415e-9ec8-4cb93a010824",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0772,1.5793,NA,159.17,193.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,82.1,13,0.9,0.4238,6.8312,24.0226,-32.9893,-5.8673,-0.4793,-1.1064,1.6779,4.3067,-128.7198,-3.1636,-2.03,50.0034,5.4489,-9.9522,15.6,8.4,24,1183,255,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.3,9.8,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",5,"2023-07-02T02:46:42.528Z","2023-07-02T02:46:47.405Z",TRUE,"pitch","35577425-d9ab-4980-89a1-82be7082dd35",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.37,1.58,NA,108.3,187.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.8,8,0.9,0.4242,6.805,24.9236,-30.001,-6.8937,1.2832,0.2282,1.8937,7.2197,-128.776,-3.3563,-1.7065,50.0013,5.5168,-11.6614,19.2,7.2,24,1337,254,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.8,11,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",4,"2023-07-02T02:46:20.122Z","2023-07-02T02:46:24.774Z",TRUE,"pitch","87fb2866-eb57-45ad-a171-e847be5ae533",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.37,1.58,NA,127.93,180.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.4,4,0.9,0.4195,6.7966,26.9374,-29.8197,-8.7217,1.3639,-0.2867,2.1491,7.0928,-130.4715,-2.9486,-1.9046,50.0032,5.5364,-15.0671,24,8.4,24,1415,249,NA,NA,NA,NA,NA,NA,FALSE,-31.9,2,14.3,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",3,"2023-07-02T02:46:01.076Z","2023-07-02T02:46:06.525Z",TRUE,"pitch","b30f0d98-f1fa-4564-a17d-f3882fdb25d7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.321,1.5793,NA,174.14,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,82.1,13,0.91,0.4231,6.5817,23.77,-30.1148,-7.0657,1.2112,-1.4989,2.3093,4.0418,-128.8584,-2.3292,-2.1601,50.0044,5.5242,-12.0258,20.4,7.2,24,1280,253,NA,NA,NA,NA,NA,NA,FALSE,-32.6,1.9,12,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",2,"2023-07-02T02:45:44.061Z","2023-07-02T02:45:48.125Z",TRUE,"pitch","48e59840-1d0b-41b4-9abd-8a8a4e731a2b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3697,1.5793,NA,70.36,173.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.4,14,0.88,0.3965,6.6711,27.7998,-17.2375,-1.3646,7.7131,1.2235,2.4207,8.1931,-137.6278,-5.6455,-1.6027,50.0062,5.6488,-2.6456,3.6,3.6,24,2071,210,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.1,1,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717550,"2023-07-01",1,"2023-07-02T02:45:19.781Z","2023-07-02T02:45:25.453Z",TRUE,"pitch","3c50355b-ca7f-49d3-a084-ee1301408b7f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.37,1.58,NA,145.45,170.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Alec Burleson walks.",0,3,2,65,"bottom",8,"2023-07-02T02:44:56.258Z","2023-07-02T02:47:12.979Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676475,"Alec Burleson","/api/v1/people/676475","L","Left",592454,"Tommy Kahnle","/api/v1/people/592454","R","Right","vs_RHP","vs_LHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.9,4,0.91,0.4226,6.7471,25.5416,-30.1522,-6.9756,1.1854,-0.7463,2.5363,5.6747,-129.3257,-1.9184,-2.0566,50.0016,5.5878,-11.8822,19.2,7.2,24,1293,252,NA,NA,NA,NA,NA,NA,FALSE,-32.5,1.9,11.5,NA,NA,NA,NA,NA,FALSE,FALSE,676475,"Alec Burleson","/api/v1/people/676475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
