"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717684,"2023-06-20",2,"2023-06-21T01:16:59.121Z","2023-06-21T01:17:03.764Z",TRUE,"pitch","8e070f7c-a9b5-4cea-9823-cfd851a1844e",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4984,1.6467,NA,134.48,191.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,1,3,63,"top",9,"2023-06-21T01:15:56.535Z","2023-06-21T01:17:03.764Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.2,7,0.92,0.4487,5.8289,26.636,-37.6925,13.7387,-3.6601,-0.4586,1.7662,-2.8394,-122.567,-3.2748,-1.0619,50.0057,6.3732,20.684,27.6,12,24,2820,33,NA,NA,NA,NA,NA,NA,TRUE,-46.1,-7.2,-24.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",1,"2023-06-21T01:16:35.161Z","2023-06-21T01:16:39.233Z",TRUE,"pitch","a4fd7e5a-4fe4-4271-a09b-3583ab2d7ee8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.63,NA,116.11,183.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,1,3,63,"top",9,"2023-06-21T01:15:56.535Z","2023-06-21T01:17:03.764Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.2,8,0.89,0.3943,6.036,35.1522,-25.3913,-9.4405,3.4842,0.0234,2.0503,5.165,-139.5992,-7.0919,-0.6367,50.0066,6.3269,-18.4,32.4,7.2,24,2277,222,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.8,15.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",0,"2023-06-21T01:16:19.142Z","2023-06-21T01:16:23.173Z",TRUE,"pitch","c385135d-a0ad-4439-9b98-435b2b956c48",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4726,1.568,NA,76.92,180.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Eugenio Suarez called out on strikes.",0,1,3,63,"top",9,"2023-06-21T01:15:56.535Z","2023-06-21T01:17:03.764Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,553993,"Eugenio Suárez","/api/v1/people/553993","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.2,14,0.89,0.3994,6.0904,33.4216,-25.9928,-9.3683,3.2538,1.0516,2.1648,7.722,-137.6558,-6.6971,-0.5868,50.0034,6.4142,-17.7993,30,7.2,24,2202,228,NA,NA,NA,NA,NA,NA,FALSE,-26.3,4.6,15.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",3,"2023-06-21T01:15:43.005Z","2023-06-21T01:15:51.116Z",TRUE,"pitch","c41e6f6b-2ecf-4688-a113-22cf3f1a2a1b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.56,1.66,NA,120.57,180.72,"ground_ball","medium","3",162.21,157.85,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jarred Kelenic grounds out, first baseman Anthony Rizzo to pitcher Clay Holmes.",0,1,3,62,"top",9,"2023-06-21T01:14:40.798Z","2023-06-21T01:15:51.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89.6,8,0.9,0.3854,5.8472,33.2806,-24.8975,-9.0974,3.5564,-0.0938,2.1502,5.2226,-142.2514,-7.0643,-0.7737,50.0013,6.2492,-18.6028,33.6,6,24,2287,224,63.5,-26,7,NA,NA,NA,TRUE,-23.5,5.2,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",1,"2023-06-21T01:15:13.884Z","2023-06-21T01:15:17.891Z",TRUE,"pitch","5b63d579-6774-4bac-9ff1-24e652f3ce9f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.56,1.66,NA,100.75,215.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jarred Kelenic grounds out, first baseman Anthony Rizzo to pitcher Clay Holmes.",0,1,3,62,"top",9,"2023-06-21T01:14:40.798Z","2023-06-21T01:15:51.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.5,14,0.9,0.3914,5.9425,32.3032,-26.8474,-9.2644,2.6861,0.4263,0.8511,6.4496,-140.0539,-9.8766,-0.7054,50.0015,6.1857,-18.3612,30,7.2,24,2215,231,NA,NA,NA,NA,NA,NA,FALSE,-26.6,2.9,15.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",0,"2023-06-21T01:14:58.277Z","2023-06-21T01:15:02.239Z",TRUE,"pitch","d39e0eb9-3c70-48a3-969a-ebda0b9a73ec",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5116,1.7126,NA,94.27,213.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jarred Kelenic grounds out, first baseman Anthony Rizzo to pitcher Clay Holmes.",0,1,3,62,"top",9,"2023-06-21T01:14:40.798Z","2023-06-21T01:15:51.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.2,14,0.91,0.3916,6.0528,34.6352,-27.7491,-9.8354,2.2408,0.5963,0.9473,7.0151,-140.3779,-9.5638,-0.6694,50.0067,6.2338,-19.4446,31.2,7.2,24,2267,224,NA,NA,NA,NA,NA,NA,FALSE,-27.6,2,16.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",2,"2023-06-21T01:15:24.234Z","2023-06-21T01:15:43.005Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,672284,"/api/v1/people/672284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Jarred Kelenic grounds out, first baseman Anthony Rizzo to pitcher Clay Holmes.",0,1,3,62,"top",9,"2023-06-21T01:14:40.798Z","2023-06-21T01:15:51.116Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,672284,"Jarred Kelenic","/api/v1/people/672284","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",8,"2023-06-21T01:14:23.953Z","2023-06-21T01:14:31.949Z",TRUE,"pitch","3e8efb37-7586-447d-a186-225588ae07bb",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.52,1.7,NA,110.3,125.99,"ground_ball","medium","5",109.08,176.06,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Teoscar Hernandez grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo.",0,1,3,61,"top",9,"2023-06-21T01:11:14.214Z","2023-06-21T01:14:31.949Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78.4,14,0.91,0.4452,5.8173,24.6155,-36.5404,10.4601,-2.8478,0.7823,1.1739,0.951,-123.0673,-5.016,-0.9681,50.0045,6.3366,16.0317,22.8,10.8,24,2798,37,53.7,-20,6,NA,NA,NA,TRUE,-44.4,-6.1,-19.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",7,"2023-06-21T01:14:01.323Z","2023-06-21T01:14:08.188Z",TRUE,"pitch","a9c8b6e1-95d7-457a-a4ca-45e78427bdfe",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.52,1.7,NA,87.01,191.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Teoscar Hernandez grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo.",0,1,3,61,"top",9,"2023-06-21T01:11:14.214Z","2023-06-21T01:14:31.949Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89.2,9,0.9,0.3871,6.0543,34.0788,-30.9942,-8.5652,0.5824,0.7869,1.7613,7.1808,-141.7804,-7.2421,-0.6728,50.0013,6.3415,-17.3402,25.2,7.2,24,2179,232,NA,NA,NA,NA,NA,NA,FALSE,-29.3,-0.4,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717684,"2023-06-20",6,"2023-06-21T01:13:25.390Z","2023-06-21T01:13:32.504Z",TRUE,"pitch","396345ca-afeb-4083-a905-d9220691ed98",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.52,1.7,NA,74.52,171.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Teoscar Hernandez grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo.",0,1,3,61,"top",9,"2023-06-21T01:11:14.214Z","2023-06-21T01:14:31.949Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,606192,"Teoscar Hernández","/api/v1/people/606192","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.2,14,0.84,0.3907,5.8579,33.4108,-24.55,-7.6741,3.8327,1.1146,2.4924,7.3171,-140.4944,-6.3983,-0.5333,50.0026,6.4071,-15.2601,27.6,6,24,2199,224,NA,NA,NA,NA,NA,NA,FALSE,-23.8,5.8,12.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
