"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746958,"2024-05-25",4,"2024-05-25T22:52:35.806Z","2024-05-25T22:52:39.827Z",TRUE,"pitch","03db91f2-be3b-4588-ad38-2833219189b6",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.37,1.61,NA,94.05,205.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,6,3,76,"bottom",9,"2024-05-25T22:50:28.038Z","2024-05-25T22:52:39.827Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",90.5,84.2,14,0.87,0.4144,6.5698,25.7876,-33.8382,4.9244,-0.9363,0.6021,1.2327,0.2459,-131.744,-6.6384,-0.1329,50.0051,6.26,8.7299,14.4,8.4,24,2791,127,NA,NA,NA,NA,NA,NA,TRUE,-36,-2.9,-9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",3,"2024-05-25T22:52:16.776Z","2024-05-25T22:52:20.534Z",TRUE,"pitch","d5d17652-f724-496c-8218-8dd1f35f9868",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.3963,1.6281,NA,138.31,212.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,6,3,76,"bottom",9,"2024-05-25T22:50:28.038Z","2024-05-25T22:52:39.827Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91.8,13,0.89,0.3785,6.8516,30.3184,-10.4381,-5.2512,10.2225,-0.559,0.9634,0.2561,-144.1696,-12.9277,0.035,50.0063,6.1258,-11.1688,40.8,3.6,24,2514,209,NA,NA,NA,NA,NA,NA,FALSE,-11.3,16.4,9.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",2,"2024-05-25T22:51:44.303Z","2024-05-25T22:51:49.871Z",TRUE,"pitch","6bebb135-3b7c-4c00-b7f7-0b0218869bf6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.37,1.61,NA,123.25,160.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,6,3,76,"bottom",9,"2024-05-25T22:50:28.038Z","2024-05-25T22:52:39.827Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.2,2,0.9,0.3817,6.692,33.1761,-9.1116,-4.1717,11.0559,-0.1639,2.8945,0.815,-143.5064,-8.1434,0.0904,50.0023,6.3363,-8.7014,38.4,2.4,24,2520,205,NA,NA,NA,NA,NA,NA,FALSE,-9.6,18.6,7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",1,"2024-05-25T22:51:23.687Z","2024-05-25T22:51:27.549Z",TRUE,"pitch","0b3517c8-b37b-42b6-98ee-4e6c951ccf26",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4778,1.6844,NA,143.05,182.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,6,3,76,"bottom",9,"2024-05-25T22:50:28.038Z","2024-05-25T22:52:39.827Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.1,91.8,7,0.9,0.3759,6.7383,33.225,-7.8533,-3.5917,11.3004,-0.6835,2.0757,0.0755,-145.5582,-10.5942,-0.2428,50.0024,6.2324,-7.7293,37.2,2.4,24,2608,207,NA,NA,NA,NA,NA,NA,FALSE,-8.6,18.6,6.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",0,"2024-05-25T22:51:05.926Z","2024-05-25T22:51:10.631Z",TRUE,"pitch","a9c64bd9-f973-4b3a-8311-f3d008078523",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.37,1.61,NA,117.87,143.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","David Hamilton strikes out swinging.",0,6,3,76,"bottom",9,"2024-05-25T22:50:28.038Z","2024-05-25T22:52:39.827Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,91.3,11,0.89,0.3761,6.7472,35.0922,-6.8292,-5.1283,11.8077,-0.0229,3.523,2.5458,-145.7622,-6.7457,-0.2427,50.0008,6.283,-11.0048,50.4,2.4,24,2664,205,NA,NA,NA,NA,NA,NA,FALSE,-7.1,20.2,8.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",6,"2024-05-25T22:50:13.887Z","2024-05-25T22:50:27.858Z",TRUE,"pitch","fc7fc55b-49f6-462c-b296-5020a3e3b0cc",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.38,1.61,NA,88.59,196.65,"line_drive","medium","7",102.73,105.95,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Ceddanne Rafaela singles on a line drive to left fielder Christian Yelich. Rafael Devers scores. Dominic Smith to 2nd.",1,6,3,75,"bottom",9,"2024-05-25T22:48:41.159Z","2024-05-25T22:50:27.858Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",90.3,82.7,9,0.81,0.418,6.6109,29.3385,-28.4149,3.3984,2.1666,0.7453,1.5604,0.9803,-131.3173,-6.9492,-0.0748,50.003,6.3718,5.9005,12,7.2,24,2766,27,66.8,24,198,NA,NA,NA,FALSE,-31.2,2.5,-6.4,NA,NA,NA,NA,NA,FALSE,FALSE,642086,"Dominic Smith","/api/v1/people/642086",678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",5,"2024-05-25T22:49:44.258Z","2024-05-25T22:49:47.323Z",TRUE,"pitch","aa8887aa-6bbe-49cf-8a46-c3da61dea35e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.61,NA,103.36,175.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Ceddanne Rafaela singles on a line drive to left fielder Christian Yelich. Rafael Devers scores. Dominic Smith to 2nd.",1,6,3,75,"bottom",9,"2024-05-25T22:48:41.159Z","2024-05-25T22:50:27.858Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.9,6,0.91,0.3786,6.6672,33.9072,-5.8517,-4.444,12.4205,0.3579,2.3602,2.7625,-144.6925,-9.9753,-0.032,50.0036,6.2118,-9.4189,46.8,2.4,24,2575,200,NA,NA,NA,NA,NA,NA,FALSE,-7,20.6,7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",4,"2024-05-25T22:49:21.031Z","2024-05-25T22:49:25.080Z",TRUE,"pitch","1c95462a-a545-4a6f-8b17-e56a6dff9091",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.38,1.61,NA,148.36,169.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Ceddanne Rafaela singles on a line drive to left fielder Christian Yelich. Rafael Devers scores. Dominic Smith to 2nd.",1,6,3,75,"bottom",9,"2024-05-25T22:48:41.159Z","2024-05-25T22:50:27.858Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.8,4,0.86,0.3824,6.7275,35.4024,-10.3611,-5.3997,10.5175,-0.8226,2.5689,0.2122,-143.6045,-8.6047,-0.1969,50.005,6.2613,-11.2008,42,3.6,24,2529,204,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.4,9.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",3,"2024-05-25T22:49:01.978Z","2024-05-25T22:49:05.115Z",TRUE,"pitch","0c250463-20c8-494b-9693-b5b1e81460a2",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2992,1.5295,NA,55.78,232.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Ceddanne Rafaela singles on a line drive to left fielder Christian Yelich. Rafael Devers scores. Dominic Smith to 2nd.",1,6,3,75,"bottom",9,"2024-05-25T22:48:41.159Z","2024-05-25T22:50:27.858Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.3,81.9,14,0.89,0.4265,6.5963,26.6559,-35.0414,2.0577,-1.7143,1.6061,0.235,3.5114,-128.4285,-8.4483,-0.0464,50.0036,6.2934,3.437,6,8.4,24,2770,15,NA,NA,NA,NA,NA,NA,FALSE,-40,-4.8,-4.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746958,"2024-05-25",2,"2024-05-25T22:48:43.433Z","2024-05-25T22:48:50.742Z",TRUE,"pitch","6647ff16-5a01-493f-bded-fd3eb421d552",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.38,1.61,NA,76.65,230.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Single","single","Ceddanne Rafaela singles on a line drive to left fielder Christian Yelich. Rafael Devers scores. Dominic Smith to 2nd.",1,6,3,75,"bottom",9,"2024-05-25T22:48:41.159Z","2024-05-25T22:50:27.858Z",TRUE,TRUE,FALSE,FALSE,33,1,2,2,678882,"Ceddanne Rafaela","/api/v1/people/678882","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","Milwaukee Brewers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.8,82.3,14,0.88,0.4241,6.8109,26.658,-35.1119,0.4684,-1.7397,1.0586,0.2986,3.0835,-129.1079,-8.4577,-0.2116,50.0012,6.3158,0.7915,2.4,8.4,24,2706,24,NA,NA,NA,NA,NA,NA,FALSE,-39.5,-4.8,-1.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
