"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717532,"2023-07-02",1,"2023-07-02T20:09:56.772Z","2023-07-02T20:10:05.079Z",TRUE,"pitch","cf9b4006-ceb7-466e-bb21-384fd905b016",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.07,1.45,NA,94.9,178.9,"fly_ball","medium","8",159.83,73.41,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Michael Harris II.",0,3,6,71,"top",9,"2023-07-02T20:09:19.839Z","2023-07-02T20:10:05.079Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77.7,6,2,0.4479,5.7966,21.6605,-28.1464,6.7618,2.6545,0.5799,2.2178,3.7256,-121.8168,-1.7081,-1.8429,50.0034,5.338,10.2654,20.4,8.4,24,2724,68,87.1,36,324,NA,NA,NA,TRUE,-34.1,4.7,-13.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",0,"2023-07-02T20:09:38.795Z","2023-07-02T20:09:42.840Z",TRUE,"pitch","360d68b2-8810-4197-ad58-aa0f4cfb157f",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.07,1.45,NA,115.72,171.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Nick Fortes flies out to center fielder Michael Harris II.",0,3,6,71,"top",9,"2023-07-02T20:09:19.839Z","2023-07-02T20:10:05.079Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,663743,"Nick Fortes","/api/v1/people/663743","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77,5,2,0.4503,5.7952,22.0852,-27.8522,5.2019,2.881,0.0337,2.4902,2.6444,-121.2916,-1.1539,-1.7441,50.0041,5.3845,7.808,16.8,8.4,24,2690,78,NA,NA,NA,NA,NA,NA,FALSE,-34,5.2,-10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",6,"2023-07-02T20:09:09.708Z","2023-07-02T20:09:15.961Z",TRUE,"pitch","489ef7b0-3224-4375-bcec-aacf9ee2e00d",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.29,1.55,NA,110.14,201.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.7,14,2,0.4188,5.9475,26.1103,-26.4758,-9.0508,3.2869,0.1799,1.392,7.7162,-130.5079,-4.6311,-1.6316,50.0033,5.1709,-15.6955,27.6,7.2,24,2061,244,NA,NA,NA,NA,NA,NA,TRUE,-28.7,5.2,14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",5,"2023-07-02T20:08:50.766Z","2023-07-02T20:08:54.746Z",TRUE,"pitch","6f014445-0157-46a1-9dfc-5bc67f3ec2e0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.29,1.55,NA,93.68,165.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.5,6,2,0.3953,6.5208,27.958,-16.3253,-4.6053,8.1359,0.6117,2.6975,9.0084,-138.0469,-3.6087,-2.0815,50.0068,5.1067,-8.9766,22.8,3.6,24,2394,231,NA,NA,NA,NA,NA,NA,FALSE,-16,14.3,6.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",4,"2023-07-02T20:08:35.220Z","2023-07-02T20:08:39.257Z",TRUE,"pitch","0a18a354-0d83-47e8-9afd-c8971ee2ad02",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2886,1.5303,NA,-0.47,193.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80.6,14,2,0.4347,6.0049,21.6049,-26.6659,3.0225,3.4121,3.0817,1.6848,11.7717,-125.2589,-2.9414,-2.0418,50.0015,5.019,4.8764,14.4,7.2,24,2786,73,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.8,-7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",2,"2023-07-02T20:08:06.155Z","2023-07-02T20:08:10.237Z",TRUE,"pitch","8e23c3c8-9d9b-4701-a44d-5d2aa638e860",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.29,1.55,NA,82.27,216.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.8,14,2,0.4417,6.0087,23.7728,-29.4876,6.0458,1.7214,0.911,0.8334,4.3576,-123.8111,-4.847,-1.6547,50.0028,5.2725,9.4224,18,8.4,24,2752,78,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.3,-11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",1,"2023-07-02T20:07:52.459Z","2023-07-02T20:07:57.463Z",TRUE,"pitch","64dc5e00-112c-44e8-b43c-f59d2163113c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3566,1.5984,NA,67.76,192.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.8,14,2,0.3994,6.1479,27.4188,-15.4882,-5.0724,8.7419,1.2917,1.6989,8.6093,-136.6307,-7.523,-1.2275,50.0014,5.5328,-9.6809,25.2,3.6,24,2276,219,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.5,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",0,"2023-07-02T20:07:39.432Z","2023-07-02T20:07:44.631Z",TRUE,"pitch","e9d8e680-98b8-41a3-acfe-71e3ae1307cd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4019,1.5984,NA,131.52,185.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,87.2,7,2,0.3975,6.1877,27.7305,-23.3077,-9.3618,4.6009,-0.3808,1.9584,7.1094,-137.2951,-4.9542,-1.7755,50.0017,5.3531,-18.0389,34.8,6,24,2327,219,NA,NA,NA,NA,NA,NA,FALSE,-22.9,7.6,15.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",3,"2023-07-02T20:08:25.566Z","2023-07-02T20:08:35.220Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,641505,"/api/v1/people/641505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Jonathan Davis strikes out swinging.",0,3,6,70,"top",9,"2023-07-02T20:07:29.653Z","2023-07-02T20:09:15.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717532,"2023-07-02",4,"2023-07-02T20:07:07.384Z","2023-07-02T20:07:15.943Z",TRUE,"pitch","da2ce525-aa4e-454d-9f44-7fc70da68d3e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.08,1.48,NA,125.94,192.03,"ground_ball","medium","4",132.23,155.62,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Jean Segura grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,3,6,69,"top",9,"2023-07-02T20:06:38.195Z","2023-07-02T20:07:15.943Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.5,8,2,0.4206,5.9023,25.0051,-29.4837,-7.0079,1.566,-0.2344,1.7315,6.4324,-129.8017,-3.5212,-1.824,50.006,5.3301,-12.0626,20.4,7.2,24,2059,245,74.2,1,45,NA,NA,NA,TRUE,-31.8,2.3,11.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
