"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716772,"2023-09-02",1,"2023-09-02T02:07:05.062Z","2023-09-02T02:07:09.012Z",TRUE,"pitch","7c8f4ac4-e0d0-4cb9-a4c3-6099833860cd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.31,1.6581,NA,125.41,173.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jordan Luplow grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",0,5,1,59,"top",9,"2023-09-02T02:07:02.800Z","2023-09-02T02:07:27.566Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,75,5,0.9,0.4616,6.8224,23.5893,-31.8197,8.9414,0.2451,-0.2205,2.4194,0.3986,-118.8423,-1.3842,-1.5514,50.0016,5.9098,12.7383,21.6,9.6,24,2542,58,NA,NA,NA,NA,NA,NA,FALSE,-40.8,0.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T02:05:53.179Z","2023-09-02T02:07:05.062Z",FALSE,"action",NA,NA,"Pitching Change: Glenn Otto replaces Josh Sborz.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657248,"/api/v1/people/657248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"59","atBat","Groundout","field_out","Jordan Luplow grounds out, third baseman Ezequiel Duran to first baseman Nathaniel Lowe.",0,5,1,59,"top",9,"2023-09-02T02:07:02.800Z","2023-09-02T02:07:27.566Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656669,"Jordan Luplow","/api/v1/people/656669","R","Right",657248,"Glenn Otto","/api/v1/people/657248","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T02:04:22.008Z","2023-09-02T02:04:31.024Z",TRUE,"pitch","c04010e3-0ccf-4739-9291-d46aff9fa71e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.67,1.76,NA,148.49,157.35,"popup","medium","4",152.28,154.46,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Leody Taveras pops out to second baseman Jorge Polanco.",0,5,1,58,"bottom",8,"2023-09-02T02:03:44.455Z","2023-09-02T02:04:31.024Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.8,4,0.91,0.4058,6.5285,29.3932,-11.013,0.9079,11.4695,-0.8261,3.0159,-3.1934,-134.9756,-5.3503,0.2545,50.0043,5.7995,1.6759,4.8,2.4,24,2306,160,74.3,66,134,NA,NA,NA,TRUE,-12,19.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T02:04:06.267Z","2023-09-02T02:04:13.230Z",TRUE,"pitch","675e3a97-1205-42d2-bdf6-4f9b11bd8fcf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7087,1.9114,NA,99.55,148.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Leody Taveras pops out to second baseman Jorge Polanco.",0,5,1,58,"bottom",8,"2023-09-02T02:03:44.455Z","2023-09-02T02:04:31.024Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,665750,"Leody Taveras","/api/v1/people/665750","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.4,3,0.91,0.4066,6.4507,30.2156,-10.3118,0.5672,11.9025,0.4578,3.356,-0.4039,-134.8772,-4.6786,0.536,50,5.8445,1.0416,4.8,2.4,24,2359,160,NA,NA,NA,NA,NA,NA,FALSE,-11.2,20.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T02:03:29.448Z","2023-09-02T02:03:36.732Z",TRUE,"pitch","0d63a454-d8e8-43a1-a962-c38e0ebca40a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.36,1.59,NA,128.65,164.34,"line_drive","medium","8",161.7,80.3,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Ezequiel Duran lines out to center fielder Andrew Stevenson.",0,5,1,57,"bottom",8,"2023-09-02T02:02:53.095Z","2023-09-02T02:03:36.732Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,85.2,4,0.9,0.4028,6.4147,31.5082,-13.7538,4.6615,9.8537,-0.3056,2.757,-3.7913,-136.255,-5.4207,0.5021,50.0046,5.7318,8.7166,27.6,3.6,24,2234,151,89.9,22,309,NA,NA,NA,TRUE,-14.5,16.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T02:03:11.182Z","2023-09-02T02:03:14.269Z",TRUE,"pitch","5e4f25ec-da58-4988-92dd-16cd448b95ed",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.36,1.59,NA,112.17,180.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Lineout","field_out","Ezequiel Duran lines out to center fielder Andrew Stevenson.",0,5,1,57,"bottom",8,"2023-09-02T02:02:53.095Z","2023-09-02T02:03:36.732Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,677649,"Ezequiel Duran","/api/v1/people/677649","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.5,5,0.88,0.4081,6.4127,28.6011,-13.0711,3.7206,10.4686,0.1267,2.1425,-2.5806,-134.1343,-6.9941,0.6171,50.0035,5.7129,6.7903,22.8,3.6,24,2222,158,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.6,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",5,"2023-09-02T02:02:33.181Z","2023-09-02T02:02:39.818Z",TRUE,"pitch","183c0f9c-6815-41da-8404-cf3497c61ca6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.17,1.52,NA,146.36,191.02,"ground_ball","medium","5",82.42,150.09,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,7,0.9,0.4694,6.0965,23.6533,-32.6292,-9.5794,-0.3334,-0.7703,1.7687,-0.7007,-117.0209,-2.0255,0.7767,50.0007,5.7244,-13.1825,21.6,10.8,24,2507,304,92,6,99,NA,NA,NA,TRUE,-43.3,-0.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",4,"2023-09-02T02:02:12.892Z","2023-09-02T02:02:17.173Z",TRUE,"pitch","df4f1576-335c-4efa-94cf-6760b1733b8c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.17,1.52,NA,125.04,170.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.8,67.3,5,0.92,0.5178,6.3404,18.6949,-43.8136,-5.1184,-10.2794,-0.211,2.5271,0.1751,-105.9162,2.9653,0.3698,50.0041,6.132,-5.7946,7.2,15.6,24,2387,333,NA,NA,NA,NA,NA,NA,FALSE,-69.1,-17.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T02:01:56.280Z","2023-09-02T02:02:00.424Z",TRUE,"pitch","b37a84e1-2bcb-4edd-967e-e3f8f213d0f4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1105,1.4846,NA,92.53,157.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",71.7,66,3,0.92,0.5265,6.2842,18.2952,-43.9032,-5.1272,-10.7121,0.6419,3.025,1.5913,-104.2163,4.1396,0.5326,50.0036,6.2152,-5.6131,7.2,15.6,24,2337,329,NA,NA,NA,NA,NA,NA,FALSE,-71.3,-17.8,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T02:01:38.689Z","2023-09-02T02:01:42.599Z",TRUE,"pitch","003b0dc0-558d-4ea0-8555-8435e9fcc843",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.075,1.5757,NA,90.13,208.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.6,13,0.91,0.467,6.2617,22.6391,-30.0712,-9.5749,1.5146,-0.4303,0.2693,-0.1319,-117.367,-5.7232,0.8704,50.0055,5.5469,-13.3325,22.8,9.6,24,2426,305,NA,NA,NA,NA,NA,NA,FALSE,-40.6,1.6,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T02:00:20.849Z","2023-09-02T02:00:20.885Z",FALSE,"action",NA,NA,"Ryan Jeffers remains in the game as the designated hitter.","Defensive Switch",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,680777,"/api/v1/people/680777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","101","56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,666397,"/api/v1/people/666397",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T02:00:20.885Z","2023-09-02T02:01:38.689Z",FALSE,"action",NA,NA,"Pitching Change: Caleb Thielbar replaces Griffin Jax.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,573204,"/api/v1/people/573204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Groundout","field_out","Robbie Grossman grounds out, third baseman Royce Lewis to first baseman Joey Gallo.",0,5,1,56,"bottom",8,"2023-09-02T02:01:38.689Z","2023-09-02T02:02:39.818Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,543257,"Robbie Grossman","/api/v1/people/543257","R","Right",573204,"Caleb Thielbar","/api/v1/people/573204","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",3,"2023-09-02T01:58:44.978Z","2023-09-02T01:58:51.424Z",TRUE,"pitch","bfd26138-5e1d-4a42-8021-57f9e2e3e888",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.64,1.74,NA,94.52,156.35,"line_drive","hard","8",117.5,54.99,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Carlos Correa lines out sharply to center fielder Leody Taveras.",0,5,1,55,"top",8,"2023-09-02T01:57:32.127Z","2023-09-02T01:58:51.424Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.9,78.9,3,0.9,0.4385,5.9642,26.2418,-42.8433,4.9768,-6.7577,0.5897,3.0531,1.1808,-125.1155,0.6981,-0.5354,50.004,6.2935,7.8564,10.8,10.8,24,2334,22,109.6,16,359,NA,NA,NA,TRUE,-49,-11.8,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",2,"2023-09-02T01:58:26.959Z","2023-09-02T01:58:30.891Z",TRUE,"pitch","857bb725-8be8-4103-8491-b3bad20ac7a8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5734,1.7167,NA,94.79,149.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Carlos Correa lines out sharply to center fielder Leody Taveras.",0,5,1,55,"top",8,"2023-09-02T01:57:32.127Z","2023-09-02T01:58:51.424Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.4,3,0.83,0.4296,5.964,26.6522,-34.7106,0.4738,-1.5377,0.5826,3.3177,3.6581,-127.5772,-0.2409,-0.9325,50.0054,6.153,0.7795,2.4,8.4,24,2121,46,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-2.6,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",1,"2023-09-02T01:58:06.231Z","2023-09-02T01:58:09.231Z",TRUE,"pitch","9fc6d1dd-449a-450d-9938-d268117ecb10",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6667,1.8548,NA,57.5,240.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Carlos Correa lines out sharply to center fielder Leody Taveras.",0,5,1,55,"top",8,"2023-09-02T01:57:32.127Z","2023-09-02T01:58:51.424Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.9,80.6,14,0.88,0.434,6.2349,26.3651,-39.1103,3.8853,-4.3078,1.561,-0.0759,4.1012,-126.3367,-7.1794,-0.5896,50.0004,5.956,6.2619,9.6,10.8,24,2127,12,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-9.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716772,"2023-09-02",0,"2023-09-02T01:57:51.188Z","2023-09-02T01:57:54.944Z",TRUE,"pitch","215c70e2-10df-45ec-9d85-794a0a11d33c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5291,1.74,NA,105.93,182.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Carlos Correa lines out sharply to center fielder Leody Taveras.",0,5,1,55,"top",8,"2023-09-02T01:57:32.127Z","2023-09-02T01:58:51.424Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",622250,"Josh Sborz","/api/v1/people/622250","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Texas Rangers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.3,79.8,9,0.89,0.4357,6.0156,25.3033,-40.2143,3.9936,-5.0195,0.2903,2.0814,1.6394,-125.6683,-2.0526,-0.8893,50.0057,6.1734,6.3925,9.6,10.8,24,2206,16,NA,NA,NA,NA,NA,NA,FALSE,-46,-9.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
