"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718776,"2023-03-30",1,"2023-03-30T21:03:06.607Z","2023-03-30T21:03:09.607Z",TRUE,"pitch","255594d1-d416-4f55-a7f7-0af9a402111b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6734,1.7148,NA,172.73,115.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Riley Greene walks.",0,0,3,57,"top",8,"2023-03-30T21:02:30.607Z","2023-03-30T21:03:47.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.3,11,0.9,0.4056,6.4816,32.2785,-15.3661,-6.0508,9.1221,-1.4619,4.5518,2.1193,-135.5444,-0.2097,-1.4722,50.0055,5.712,-11.1523,34.8,3.6,24,2725,212,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.7,10.4,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",0,"2023-03-30T21:02:51.843Z","2023-03-30T21:02:55.227Z",TRUE,"pitch","7187462f-2db2-4961-a2b7-921b22b49f66",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6323,1.7559,NA,85.24,200.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Riley Greene walks.",0,0,3,57,"top",8,"2023-03-30T21:02:30.607Z","2023-03-30T21:03:47.629Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.6,14,0.88,0.4286,6.2199,27.8563,-29.7771,-7.7148,1.4492,0.8332,1.4357,7.6151,-128.0728,-4.9606,-1.1844,50.0008,5.7422,-12.7419,20.4,8.4,24,2063,235,NA,NA,NA,NA,NA,NA,FALSE,-33.8,1.7,12.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",4,"2023-03-30T21:02:14.651Z","2023-03-30T21:02:24.984Z",TRUE,"pitch","ad70a886-f9ef-4e30-a276-164df4bd2ee8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.33,1.54,NA,108.35,176.83,"fly_ball","medium","7",80.87,72.81,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,0,3,56,"top",8,"2023-03-30T21:00:43.206Z","2023-03-30T21:02:24.984Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,73.6,5,2,0.4659,6.3146,27.6273,-32.6242,6.8028,-0.3196,0.2269,2.2945,2.3202,-118.6399,-0.8471,-1.654,50.0057,5.6922,9.4724,16.8,9.6,24,2726,60,92,37,333,NA,NA,NA,TRUE,-42.4,-0.5,-13,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",3,"2023-03-30T21:01:54.257Z","2023-03-30T21:01:58.721Z",TRUE,"pitch","7aa3487e-add2-454e-b1e9-9b9aa14de1a5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3293,1.4476,NA,47.46,208.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,0,3,56,"top",8,"2023-03-30T21:00:43.206Z","2023-03-30T21:02:24.984Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,74.6,14,2,0.4624,6.5682,28.331,-34.6232,5.5384,-1.733,1.8243,1.1281,5.6877,-119.5901,-3.3529,-1.3263,50.0023,5.7333,7.8254,14.4,10.8,24,2744,41,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-3.8,-11.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",1,"2023-03-30T21:01:21.654Z","2023-03-30T21:01:24.654Z",TRUE,"pitch","4c5c047c-1339-4784-9d5b-18bba5d496a3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.33,1.54,NA,59.04,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,0,3,56,"top",8,"2023-03-30T21:00:43.206Z","2023-03-30T21:02:24.984Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,72.9,14,2,0.471,6.3246,28.2284,-34.0511,6.9619,-1.3827,1.5206,1.7892,4.5612,-117.5849,-1.7489,-1.368,50.0004,5.7881,9.4688,16.8,10.8,24,2649,49,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-2.6,-13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",0,"2023-03-30T21:01:02.539Z","2023-03-30T21:01:05.539Z",TRUE,"pitch","04458a00-f686-4e3b-8ac9-65138e95aa88",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.33,1.54,NA,83.65,220.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,0,3,56,"top",8,"2023-03-30T21:00:43.206Z","2023-03-30T21:02:24.984Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.8,73.6,14,2,0.4698,6.2906,26.3524,-34.1553,8.4704,-1.4495,0.875,0.6865,2.8927,-117.4841,-3.9706,-1.4792,50.0001,5.6401,11.605,19.2,10.8,24,2670,52,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-3.5,-16.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",2,"2023-03-30T21:01:38.153Z","2023-03-30T21:01:54.257Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,595879,"/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,0,3,56,"top",8,"2023-03-30T21:00:43.206Z","2023-03-30T21:02:24.984Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",3,"2023-03-30T21:00:24.715Z","2023-03-30T21:00:32.238Z",TRUE,"pitch","82b86c54-bc18-4202-9fe4-0016525b74a0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.2,1.56,NA,126.1,192.32,"ground_ball","medium","3",160.99,167,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Isaac Paredes.",0,0,3,55,"top",8,"2023-03-30T21:00:01.897Z","2023-03-30T21:00:32.238Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,81.7,8,0.9,0.4233,6.1986,27.7024,-28.3484,-9.8639,2.2531,-0.2387,1.7207,5.4282,-129.5309,-4.9851,-1.0829,50.0007,5.8444,-16.7163,27.6,8.4,24,2123,238,83.4,-29,4,NA,NA,NA,TRUE,-31.4,3.1,16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",2,"2023-03-30T21:00:04.167Z","2023-03-30T21:00:07.167Z",TRUE,"pitch","9ab3d497-17d0-4097-809e-56d2cfa93c69",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.2,1.56,NA,96.84,149.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Isaac Paredes.",0,0,3,55,"top",8,"2023-03-30T21:00:01.897Z","2023-03-30T21:00:32.238Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,83.9,3,0.91,0.4073,6.4623,33.0165,-10.9401,-3.5204,11.6252,0.5288,3.3126,5.899,-135.167,-4.0782,-1.2375,50.0025,5.6258,-6.4307,22.8,2.4,24,2612,212,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20.2,4.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",0,"2023-03-30T20:59:29.837Z","2023-03-30T20:59:40.043Z",FALSE,"action",NA,NA,"Pitching Change: Jason Adam replaces Colin Poche.","Pitching Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592094,"/api/v1/people/592094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Isaac Paredes.",0,0,3,55,"top",8,"2023-03-30T21:00:01.897Z","2023-03-30T21:00:32.238Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",1,"2023-03-30T20:59:40.043Z","2023-03-30T21:00:04.167Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Zach McKinstry replaces Matt Vierling.","Offensive Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656716,"/api/v1/people/656716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","55","atBat","Groundout","field_out","Zach McKinstry grounds out to first baseman Isaac Paredes.",0,0,3,55,"top",8,"2023-03-30T21:00:01.897Z","2023-03-30T21:00:32.238Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,663837,"/api/v1/people/663837",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",6,"2023-03-30T20:57:32.755Z","2023-03-30T20:57:38.743Z",TRUE,"pitch","85039218-786b-460e-8305-ace566d04e72",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.38,1.56,NA,75.59,184.18,"ground_ball","medium","6",114.35,155.34,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.4,75.1,14,2,0.4585,6.252,25.0417,-27.807,6.951,3.0261,1.0864,2.0223,-3.9874,-119.853,-1.9469,1.876,50.0019,5.3495,10.0243,18,8.4,24,832,110,81,7,92,NA,NA,NA,TRUE,-35.4,5.3,-11.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",5,"2023-03-30T20:57:09.439Z","2023-03-30T20:57:12.787Z",TRUE,"pitch","a538aeec-83cb-4a0c-bcb5-33bb1aa91d86",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.56,NA,103.84,180.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,76,6,2,0.4546,6.4469,23.711,-29.8726,7.5051,1.5661,0.3452,2.1647,-5.7784,-120.5521,-1.3063,1.7996,50.0026,5.3535,11.0324,18,8.4,24,839,103,NA,NA,NA,NA,NA,NA,FALSE,-37.1,2.8,-12.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",4,"2023-03-30T20:56:47.771Z","2023-03-30T20:56:50.771Z",TRUE,"pitch","1d812904-29f0-4585-bf6a-084540576a34",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.38,1.56,NA,114.43,145.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,81,2,2,0.4209,6.2182,31.7611,-14.9868,7,10.0604,0.0673,3.4652,-6.6505,-130.9415,-1.9348,1.7503,50.0056,5.3551,11.9636,33.6,4.8,24,2346,133,NA,NA,NA,NA,NA,NA,FALSE,-16.3,17.9,-10.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",3,"2023-03-30T20:56:29.395Z","2023-03-30T20:56:32.395Z",TRUE,"pitch","a3eda7ad-51ec-4c71-908c-be79fc0bc2a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3794,1.4887,NA,130.14,130.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,82,11,2,0.4163,6.2078,31.4634,-16.2527,8.4381,9.1072,-0.3448,4.0226,-8.2106,-132.2029,-0.6005,1.7236,50.0002,5.4593,14.7481,38.4,4.8,24,2372,135,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.6,-13.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",2,"2023-03-30T20:56:11.805Z","2023-03-30T20:56:14.805Z",TRUE,"pitch","47b9a227-9e1d-432f-8e76-25f26d430644",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.38,1.56,NA,99.99,172.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,75.6,6,2,0.4548,6.3455,25.4241,-25.4457,6.2741,4.5913,0.4464,2.4429,-4.9783,-120.8399,-1.8112,1.7267,50.0045,5.4563,9.2005,18,7.2,24,1000,111,NA,NA,NA,NA,NA,NA,FALSE,-31.8,8,-10.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718776,"2023-03-30",1,"2023-03-30T20:55:50.409Z","2023-03-30T20:55:53.409Z",TRUE,"pitch","a2be012d-cb06-46b1-812f-373628bedccc",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3794,1.5915,NA,105.82,223.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Forceout","force_out","Taylor Walls grounds into a force out, shortstop Javier Baez to second baseman Jonathan Schoop. Christian Bethancourt out at 2nd.",0,0,3,54,"bottom",7,"2023-03-30T20:55:30.258Z","2023-03-30T20:57:38.743Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,670764,"Taylor Walls","/api/v1/people/670764","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,76.4,14,2,0.4538,6.3409,24.4001,-31.0418,8.839,0.773,0.2932,0.5737,-6.2114,-120.8655,-4.7659,1.7529,50.0053,5.3089,13.0294,20.4,9.6,24,1079,110,NA,NA,NA,NA,NA,NA,FALSE,-39.4,0.5,-14.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
