"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717850,"2023-06-07",4,"2023-06-08T02:13:55.807Z","2023-06-08T02:14:04.740Z",TRUE,"pitch","520516ba-e724-4a92-851e-36e4a1801a16",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.52,1.67,NA,102.95,157.07,"fly_ball","medium","9",159.04,77.89,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Ronald Acuna Jr.",0,5,7,75,"top",9,"2023-06-08T02:12:26.687Z","2023-06-08T02:14:04.740Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,3,0.9,0.388,6.3045,29.8676,-12.8096,4.3158,9.5792,0.3687,3.0262,-6.6086,-140.7926,-4.965,2.1781,50.0037,5.6316,8.7259,27.6,3.6,24,2513,142,96.3,45,313,NA,NA,NA,TRUE,-12.5,16.6,-6.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",3,"2023-06-08T02:13:37.008Z","2023-06-08T02:13:40.319Z",TRUE,"pitch","cfb26693-addc-4e26-b975-2aacb5531419",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2702,1.6693,NA,130.92,212.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Ronald Acuna Jr.",0,5,7,75,"top",9,"2023-06-08T02:12:26.687Z","2023-06-08T02:14:04.740Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,89.4,13,0.9,0.388,6.6034,29.1188,-10.8584,2.9931,10.5415,-0.3652,0.9887,-7.6991,-140.6621,-10.7447,2.0074,50.0062,5.5419,6.0545,19.2,2.4,24,2488,155,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.3,-4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",2,"2023-06-08T02:13:18.994Z","2023-06-08T02:13:23.036Z",TRUE,"pitch","9dfb0e60-b6ee-450a-88eb-688c041e4a3b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2702,1.6693,NA,135.31,126.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Ronald Acuna Jr.",0,5,7,75,"top",9,"2023-06-08T02:12:26.687Z","2023-06-08T02:14:04.740Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,11,0.9,0.3885,6.547,30.0273,-13.5716,4.1801,9.2261,-0.4803,4.1696,-8.3303,-140.6502,-2.3431,1.9683,50.0005,5.8868,8.4273,25.2,3.6,24,2468,151,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.4,-6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",0,"2023-06-08T02:12:51.098Z","2023-06-08T02:12:56.005Z",TRUE,"pitch","daab6cf3-7ded-4f39-85cc-22b6bee82aba",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.52,1.67,NA,133.68,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Ronald Acuna Jr.",0,5,7,75,"top",9,"2023-06-08T02:12:26.687Z","2023-06-08T02:14:04.740Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.5,7,0.89,0.3913,6.7406,28.6992,-13.958,4.3296,9.1622,-0.4375,2.1399,-8.1293,-139.4984,-7.094,1.94,50.0066,5.6195,8.6123,24,3.6,24,2482,117,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.5,-6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",1,"2023-06-08T02:13:19.675Z","2023-06-08T02:13:20.675Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,643446,"/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Jeff McNeil flies out to right fielder Ronald Acuna Jr.",0,5,7,75,"top",9,"2023-06-08T02:12:26.687Z","2023-06-08T02:14:04.740Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",4,"2023-06-08T02:12:19.549Z","2023-06-08T02:12:22.549Z",TRUE,"pitch","7580061e-f191-48c2-b130-621c744641ae",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.33,1.6,NA,148.82,165.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,5,7,74,"top",9,"2023-06-08T02:10:46.046Z","2023-06-08T02:12:22.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.8,11,0.87,0.3896,6.4197,29.2314,-16.8773,2.8039,7.6271,-0.8348,2.7035,-8.6623,-140.141,-5.1215,1.9207,50.0006,5.6432,5.6224,12,3.6,24,2511,151,NA,NA,NA,NA,NA,NA,TRUE,-16.3,13,-3.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",3,"2023-06-08T02:11:57.475Z","2023-06-08T02:12:01.090Z",TRUE,"pitch","e4514c62-493d-4e45-83a3-746d26ed5a6a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.33,1.6,NA,138.43,193.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,5,7,74,"top",9,"2023-06-08T02:10:46.046Z","2023-06-08T02:12:22.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,84,7,0.9,0.4158,6.2297,23.9769,-30.334,-2.2354,1.0433,-0.5622,1.6873,-6.432,-131.0242,-4.5222,2.2009,50.0025,5.6654,-3.9415,9.6,7.2,24,2673,213,NA,NA,NA,NA,NA,NA,FALSE,-32.2,1.2,5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",2,"2023-06-08T02:11:41.048Z","2023-06-08T02:11:44.154Z",TRUE,"pitch","c79e9a06-cfba-4a69-b1bd-c4a22121ac41",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.352,1.5993,NA,145.62,116.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,5,7,74,"top",9,"2023-06-08T02:10:46.046Z","2023-06-08T02:12:22.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.5,11,0.9,0.3892,6.378,30.3471,-13.8283,3.6809,9.1353,-0.7508,4.5459,-8.5977,-140.4786,-1.1577,1.8645,50.0039,5.8577,7.3933,21.6,3.6,24,2689,134,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.6,-5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",1,"2023-06-08T02:11:20.815Z","2023-06-08T02:11:25.687Z",TRUE,"pitch","5d82a4a2-f6bb-480b-9ba7-0ec7533da817",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.6,NA,118.63,148.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,5,7,74,"top",9,"2023-06-08T02:10:46.046Z","2023-06-08T02:12:22.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,89.3,2,0.88,0.3883,6.2067,27.1291,-15.3413,3.437,8.323,-0.0427,3.3484,-8.0768,-140.2415,-3.7352,2.4085,50.0053,5.6771,6.9543,19.2,3.6,24,2470,145,NA,NA,NA,NA,NA,NA,FALSE,-14.5,14.6,-4.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717850,"2023-06-07",0,"2023-06-08T02:11:05.028Z","2023-06-08T02:11:08.226Z",TRUE,"pitch","8ce7a6ac-437d-4f4a-adcc-5eedcda6d970",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3747,1.5993,NA,138.14,160.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,5,7,74,"top",9,"2023-06-08T02:10:46.046Z","2023-06-08T02:12:22.549Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",621345,"A.J. Minter","/api/v1/people/621345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.4,1,0.87,0.3923,6.4996,27.0818,-15.0348,3.1372,8.6575,-0.5546,2.9076,-8.1993,-138.8755,-5.0452,2.0107,50.0052,5.7261,6.2129,16.8,3.6,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15,-4.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
