"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747042,"2024-05-12",5,"2024-05-12T20:54:04.794Z","2024-05-12T20:54:13.971Z",TRUE,"pitch","5b80c285-6c46-4369-b7f5-b7d93b046fac",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.36,1.66,NA,120.17,190.74,"line_drive","medium","4",146.33,149.69,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.3,83.2,8,0.9,0.417,7.094,27.4872,-28.8632,0.1011,1.8964,-0.0833,1.7793,7.0228,-131.2871,-5.3497,-2.8048,50.0039,5.9885,0.1768,2.4,7.2,24,2436,244,75.6,14,140,NA,NA,NA,TRUE,-31.1,2.5,-1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",4,"2024-05-12T20:53:45.500Z","2024-05-12T20:53:48.758Z",TRUE,"pitch","3083d550-7be0-45ab-9399-e302174919b7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.66,NA,153.05,161.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,91.9,11,0.93,0.3746,6.9229,35.1787,-23.3032,-10.3839,4.0971,-0.9458,2.848,9.7846,-146.3392,-4.8784,-2.9869,50.001,5.9363,-22.4745,39.6,6,24,2207,225,NA,NA,NA,NA,NA,NA,FALSE,-20.5,6.6,16.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",2,"2024-05-12T20:53:16.144Z","2024-05-12T20:53:19.665Z",TRUE,"pitch","6f55f9c4-5982-4c8d-a7f6-165e4c1cefed",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.2873,1.5793,NA,74.38,228.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82,14,0.92,0.4248,7.3543,26.144,-29.116,-8.8663,1.8144,1.1182,0.3721,11.951,-128.8213,-8.2832,-2.4239,50.0042,5.8723,-14.9411,22.8,8.4,24,883,254,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.6,13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",1,"2024-05-12T20:52:56.934Z","2024-05-12T20:53:00.660Z",TRUE,"pitch","4eac526d-0f8b-414b-8ea8-4243d1239745",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3502,1.57,NA,131.22,149.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.5,1,0.89,0.3858,6.8706,30.9042,-20.491,-9.4292,5.7175,-0.3731,3.3113,10.2364,-141.7193,-3.8247,-2.7984,50.0044,5.9791,-19.2756,38.4,6,24,2186,223,NA,NA,NA,NA,NA,NA,FALSE,-19,9.7,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",0,"2024-05-12T20:52:40.928Z","2024-05-12T20:52:46.243Z",TRUE,"pitch","01f3f22b-92d5-4b67-8838-03a1d05b27e8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.36,1.66,NA,75.34,182.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.1,14,0.9,0.4199,6.9881,24.2131,-26.0607,0.8382,3.539,1.0929,2.0893,9.3841,-129.8738,-5.0708,-2.6587,50.0048,6.0206,1.4478,6,6,24,2312,221,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5.6,-3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",3,"2024-05-12T20:53:29.830Z","2024-05-12T20:53:45.500Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,681297,"/api/v1/people/681297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Double Play","double_play","Colton Cowser lines into a double play, second baseman Ketel Marte to first baseman Christian Walker. Jordan Westburg out at 1st.",0,9,2,74,"bottom",9,"2024-05-12T20:52:22.364Z","2024-05-12T20:54:13.971Z",TRUE,FALSE,FALSE,TRUE,25,1,2,3,681297,"Colton Cowser","/api/v1/people/681297","L","Left",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",5,"2024-05-12T20:52:09.651Z","2024-05-12T20:52:13.279Z",TRUE,"pitch","8ce00bce-b136-4bde-bdbe-6caa2550c2fa",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.4558,1.5395,NA,200.85,164.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Westburg walks.",0,9,2,73,"bottom",9,"2024-05-12T20:50:29.919Z","2024-05-12T20:52:13.279Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100,91,11,0.94,0.3777,7.1172,36.0813,-23.7145,-10.3322,3.9804,-2.1997,2.765,5.8592,-145.3659,-5.082,-2.9057,50.0055,5.9878,-21.9764,39.6,6,24,2208,218,NA,NA,NA,NA,NA,NA,FALSE,-21.2,6.2,17.4,NA,NA,NA,NA,NA,FALSE,FALSE,676059,"Jordan Westburg","/api/v1/people/676059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",4,"2024-05-12T20:51:44.283Z","2024-05-12T20:51:47.456Z",TRUE,"pitch","0b428dca-61c2-4d70-aa57-a459527fa0c9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4869,1.5624,NA,80.16,216.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Westburg walks.",0,9,2,73,"bottom",9,"2024-05-12T20:50:29.919Z","2024-05-12T20:52:13.279Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.5,85.2,14,0.76,0.4081,7.0547,27.6383,-22.824,-8.0802,5.1166,0.9664,0.8273,11.7739,-133.9733,-9.4318,-2.4257,50.0008,6.011,-14.7585,26.4,6,24,1131,244,NA,NA,NA,NA,NA,NA,FALSE,-24.7,7.4,12.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",3,"2024-05-12T20:51:23.901Z","2024-05-12T20:51:27.475Z",TRUE,"pitch","6fdd15e1-1a9d-4b21-b9ba-0724f6875422",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.5,1.6,NA,97.03,201.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Westburg walks.",0,9,2,73,"bottom",9,"2024-05-12T20:50:29.919Z","2024-05-12T20:52:13.279Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.2,83.5,14,0.9,0.4167,7.2722,26.0515,-24.8353,0.6746,4.1897,0.5239,1.3935,8.21,-131.1092,-7.0036,-2.7274,50.0035,5.9358,1.1818,6,6,24,2372,157,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.4,-2.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747042,"2024-05-12",2,"2024-05-12T20:51:06.646Z","2024-05-12T20:51:10.550Z",TRUE,"pitch","7fc551c1-84b5-4481-9e1c-5bcc7b1bf461",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5335,1.5599,NA,127.53,203.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Jordan Westburg walks.",0,9,2,73,"bottom",9,"2024-05-12T20:50:29.919Z","2024-05-12T20:52:13.279Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,676059,"Jordan Westburg","/api/v1/people/676059","R","Right",679885,"Justin Martinez","/api/v1/people/679885","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.3,91.1,13,0.94,0.378,7.1664,36.826,-22.8649,-11.2271,4.3856,-0.2763,1.3173,11.4995,-145.3969,-8.8511,-2.8405,50.0035,5.8096,-23.8327,39.6,6,24,2130,223,NA,NA,NA,NA,NA,NA,FALSE,-21.5,6.1,17.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
