"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745742,"2024-05-21",3,"2024-05-22T02:07:44.648Z","2024-05-22T02:07:48.584Z",TRUE,"pitch","d1acc806-2ee3-40e6-8853-ded937c88826",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.19,1.49,NA,108.75,212.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,6,3,73,"bottom",9,"2024-05-22T02:06:16.274Z","2024-05-22T02:07:48.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.5,83.1,14,0.9,0.4191,6.8443,25.3004,-32.3659,2.5519,-0.1112,0.2164,0.974,3.9645,-130.3024,-4.5297,-1.6517,50.0034,5.1582,4.4229,8.4,8.4,24,2183,126,NA,NA,NA,NA,NA,NA,TRUE,-34.8,-1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",2,"2024-05-22T02:07:22.615Z","2024-05-22T02:07:26.001Z",TRUE,"pitch","4b5a00f7-29e9-493c-b7dd-0e37181145f8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.19,1.49,NA,140.4,151.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,6,3,73,"bottom",9,"2024-05-22T02:06:16.274Z","2024-05-22T02:07:48.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.4,1,0.97,0.3755,6.7509,35.177,-13.5525,-4.8606,8.646,-0.6139,3.2205,4.4898,-146.014,-3.6722,-1.5418,50.0022,5.3129,-10.469,33.6,3.6,24,2315,217,NA,NA,NA,NA,NA,NA,FALSE,-12.1,15.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",1,"2024-05-22T02:06:58.216Z","2024-05-22T02:07:02.290Z",TRUE,"pitch","9a651015-dacd-425b-855e-0e3605d63ecc",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.19,1.49,NA,105.69,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,6,3,73,"bottom",9,"2024-05-22T02:06:16.274Z","2024-05-22T02:07:48.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.9,14,0.91,0.4196,7.1117,25.6503,-32.5655,3.461,-0.2289,0.2968,1.14,3.9526,-130.1957,-3.8809,-1.6869,50.0009,5.0969,5.9796,10.8,8.4,24,2325,128,NA,NA,NA,NA,NA,NA,FALSE,-35,-1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",0,"2024-05-22T02:06:39.965Z","2024-05-22T02:06:43.238Z",TRUE,"pitch","ce28a981-924c-40ff-b92b-8180ae47019f",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.19,1.49,NA,89.3,198.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Oswaldo Cabrera strikes out swinging.",0,6,3,73,"bottom",9,"2024-05-22T02:06:16.274Z","2024-05-22T02:07:48.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,82.7,9,0.92,0.4201,7.0272,25.6821,-28.7728,3.3605,1.9755,0.7267,1.5,5.1377,-130.0611,-3.7598,-1.7062,50.0049,5.1314,5.7935,13.2,7.2,24,2368,115,NA,NA,NA,NA,NA,NA,FALSE,-31.1,3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",6,"2024-05-22T02:06:07.598Z","2024-05-22T02:06:14.606Z",TRUE,"pitch","2035c272-08f8-4e9b-816e-8a1ef9d7e19c",6,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.146,1.5109,NA,132.69,217.05,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.2,90.9,13,2,0.38,6.8868,33.1663,-22.9723,-9.8805,4.3738,-0.4117,0.8047,7.2639,-144.096,-7.776,-1.6802,50.0055,4.9553,-20.802,38.4,6,24,2017,232,NA,NA,NA,NA,NA,NA,FALSE,-21.4,6.5,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650402,"Gleyber Torres","/api/v1/people/650402",624431,"Jose Trevino","/api/v1/people/624431",NA,NA,NA
745742,"2024-05-21",5,"2024-05-22T02:05:47.759Z","2024-05-22T02:05:51.650Z",TRUE,"pitch","34641a2a-fb63-43b0-9ed0-dc78916471ab",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0391,1.3924,NA,65.33,187.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.7,82.9,14,0.91,0.4187,6.8515,26.1688,-30.1642,3.351,1.1571,1.3554,1.9033,6.2974,-130.5541,-2.758,-1.5185,50.0028,5.2319,5.8119,13.2,7.2,24,2248,135,NA,NA,NA,NA,NA,NA,FALSE,-32.2,1.7,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",4,"2024-05-22T02:05:28.363Z","2024-05-22T02:05:32.499Z",TRUE,"pitch","a59e2e8e-c526-40a2-8f20-834c6c5b5f92",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.28,1.52,NA,113.1,151.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.2,2,0.96,0.3799,6.8947,35.3448,-15.2093,-6.2589,8.0691,0.1022,3.2208,6.4838,-144.4732,-3.1904,-1.3638,50.0023,5.2808,-13.1594,36,3.6,24,2176,227,NA,NA,NA,NA,NA,NA,FALSE,-13.8,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",3,"2024-05-22T02:05:08.604Z","2024-05-22T02:05:11.930Z",TRUE,"pitch","378bef76-eb80-4c2f-8a85-fa8d65f99fd9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.28,1.52,NA,113.45,165.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.3,91.6,5,0.97,0.3756,6.8841,34.2859,-12.6349,-5.3958,9.0713,0.0932,2.7252,6.7971,-145.8264,-5.3018,-1.5668,50.0018,5.329,-11.6212,36,3.6,24,2320,228,NA,NA,NA,NA,NA,NA,FALSE,-11.6,15.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",2,"2024-05-22T02:04:52.348Z","2024-05-22T02:04:56.226Z",TRUE,"pitch","2584a3a0-1296-4733-aa0a-66c1cc38cadc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2111,1.5289,NA,116.18,214.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.5,90.8,14,2,0.3818,6.9323,30.962,-26.5275,-9.6623,2.708,0.0216,0.9065,8.506,-143.1051,-6.9626,-1.7241,50.006,5.0169,-20.1778,33.6,6,24,1920,235,NA,NA,NA,NA,NA,NA,FALSE,-24.4,3.7,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745742,"2024-05-21",0,"2024-05-22T02:04:02.385Z","2024-05-22T02:04:06.722Z",TRUE,"pitch","f90dee22-ea87-4a70-9f25-10aba75aad8f",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.3228,1.6052,NA,54.29,239.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Walk","walk","Gleyber Torres walks. Jose Trevino to 2nd.",0,6,3,72,"bottom",9,"2024-05-22T02:03:35.441Z","2024-05-22T02:06:14.606Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.9,14,0.9,0.4209,6.9378,26.0222,-30.8866,2.0857,0.7496,1.6453,-0.0114,7.4874,-129.8963,-6.8771,-1.5401,50.0042,5.0047,3.5788,8.4,7.2,24,2235,142,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
