"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718731,"2023-04-03",6,"2023-04-03T20:49:26.473Z","2023-04-03T20:49:38.257Z",TRUE,"pitch","921cc042-6c83-4523-b8f2-c6d6727f7860",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.2,1.53,NA,155.28,143.42,"line_drive","medium","7",57.79,115.53,NA,NA,TRUE,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.9,11,2,0.4019,6.6446,26.9609,-13.5732,-5.2767,9.865,-1.0042,3.5318,6.228,-135.7634,-3.0199,-2.6317,50.0008,5.5909,-9.9475,31.2,3.6,24,2124,215,93,16,268,NA,NA,NA,TRUE,-13.7,17.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",5,"2023-04-03T20:49:04.187Z","2023-04-03T20:49:08.677Z",TRUE,"pitch","a1912aaa-c117-45a6-8d94-099aea92920f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.2,1.53,NA,112.23,153.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.8,2,2,0.4045,6.6827,24.2039,-11.8125,-4.939,10.9174,0.1251,3.1643,8.8527,-134.4819,-4.1744,-2.5409,50.0004,5.5503,-9.2102,31.2,3.6,24,2251,214,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.3,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",4,"2023-04-03T20:48:47.464Z","2023-04-03T20:48:51.185Z",TRUE,"pitch","9ab54dd6-860d-4f79-b967-e2b5358fe3ba",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.1586,1.5217,NA,163.66,145.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85.6,11,2,0.4046,6.4831,25.0292,-13.406,-4.2163,10.0744,-1.2242,3.4498,5.3728,-134.6035,-3.4023,-2.6842,50.0026,5.6593,-7.8552,26.4,3.6,24,2248,214,NA,NA,NA,NA,NA,NA,FALSE,-13.7,17.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",3,"2023-04-03T20:48:28.210Z","2023-04-03T20:48:31.802Z",TRUE,"pitch","1cada7c4-ee1e-45c9-be7a-f63bc3b750b0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.2,1.53,NA,112.22,165.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.6,2,2,0.4065,6.621,30.4793,-13.2798,-4.3338,10.2856,0.1255,2.7099,8.6806,-134.9574,-5.2034,-2.5755,50.0038,5.6048,-7.9624,22.8,3.6,24,2014,208,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.6,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",1,"2023-04-03T20:47:44.311Z","2023-04-03T20:47:47.780Z",TRUE,"pitch","92a36f69-a713-4a67-8980-5f6f1a3ab17a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1752,1.5217,NA,139.68,138.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,11,2,0.4105,6.6483,26.993,-17.4881,-10.0462,8.1323,-0.5951,3.6981,8.9278,-133.1292,-1.7686,-2.6772,50.0008,5.629,-18.138,42,6,24,2190,217,NA,NA,NA,NA,NA,NA,FALSE,-18,14.6,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",0,"2023-04-03T20:47:24.577Z","2023-04-03T20:47:28.311Z",TRUE,"pitch","1780dd16-7459-49a0-8b23-880f0c636201",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0264,1.525,NA,88.77,142.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,71,12,2,0.4867,6.4728,22.7759,-35.4345,11.099,-2.5466,0.7407,3.5591,4.6972,-113.0237,3.3795,-2.8138,50.0046,5.6296,14.1964,22.8,12,24,2410,48,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-3.2,-21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",2,"2023-04-03T20:47:53.858Z","2023-04-03T20:48:28.210Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,10,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Luis Guillorme lines out to left fielder Christian Yelich.",0,0,10,77,"top",9,"2023-04-03T20:46:57.278Z","2023-04-03T20:49:38.257Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641645,"Luis Guillorme","/api/v1/people/641645","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718731,"2023-04-03",3,"2023-04-03T20:46:51.805Z","2023-04-03T20:46:57.769Z",TRUE,"pitch","49ec31eb-0353-4e5b-b8e2-1a246cf02583",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.0318,1.4917,NA,155.47,147.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Omar Narvaez walks. Tim Locastro to 2nd.",0,0,10,76,"top",9,"2023-04-03T20:45:52.004Z","2023-04-03T20:46:57.769Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.3,11,2,0.4047,6.7111,27.1708,-18.6815,-9.7474,7.2612,-1.0092,3.3842,7.7989,-134.9354,-2.5843,-2.6591,50.0061,5.6588,-18.1214,40.8,6,24,2167,214,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,553882,"Omar Narváez","/api/v1/people/553882",641796,"Tim Locastro","/api/v1/people/641796",NA,NA,NA
718731,"2023-04-03",2,"2023-04-03T20:46:28.463Z","2023-04-03T20:46:31.915Z",TRUE,"pitch","044240b7-4562-412b-bc9a-5f207373dfd0",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2506,1.5856,NA,130.29,130.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Omar Narvaez walks. Tim Locastro to 2nd.",0,0,10,76,"top",9,"2023-04-03T20:45:52.004Z","2023-04-03T20:46:57.769Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.2,11,2,0.4095,6.5303,26.9439,-13.682,-4.0246,10.1947,-0.3486,4.0176,7.275,-133.4054,-1.9216,-2.58,50.0052,5.7262,-7.3028,22.8,3.6,24,2051,211,NA,NA,NA,NA,NA,NA,FALSE,-14,18.2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,553882,"Omar Narváez","/api/v1/people/553882",NA,NA,NA,NA,NA,NA
718731,"2023-04-03",1,"2023-04-03T20:46:11.698Z","2023-04-03T20:46:14.811Z",TRUE,"pitch","7c87eb1c-2fbf-4ac1-a155-8eb2e7eca77d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2506,1.5778,NA,143.93,134.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Walk","walk","Omar Narvaez walks. Tim Locastro to 2nd.",0,0,10,76,"top",9,"2023-04-03T20:45:52.004Z","2023-04-03T20:46:57.769Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,553882,"Omar Narváez","/api/v1/people/553882","L","Left",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,83.9,11,2,0.4098,6.5536,29.0346,-12.0747,-3.4821,11.1076,-0.7065,3.8692,6.3165,-133.7125,-2.6237,-2.6478,50.0015,5.7304,-6.301,21.6,3.6,24,2212,212,NA,NA,NA,NA,NA,NA,FALSE,-12.7,19.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,553882,"Omar Narváez","/api/v1/people/553882",NA,NA,NA,NA,NA,NA
