"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746714,"2024-05-23",3,"2024-05-23T20:26:02.667Z","2024-05-23T20:26:10.603Z",TRUE,"pitch","393df2ca-b6de-4921-93fe-4d9775a19a7c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.33,1.62,NA,150.84,171.23,"popup","soft","6",96.34,141.59,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Spencer Steer pops out softly to shortstop Ha-Seong Kim.",0,6,4,84,"bottom",10,"2024-05-23T20:25:00.531Z","2024-05-23T20:26:10.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.7,11,0.91,0.3798,6.7437,33.0674,-10.4722,-5.5556,10.3013,-0.8877,2.5018,2.0638,-144.1328,-8.3822,-0.8906,50.0052,6.0921,-11.7064,42,3.6,24,2462,207,58.3,44,167,NA,NA,NA,TRUE,-10.7,17.2,9.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",2,"2024-05-23T20:25:40.575Z","2024-05-23T20:25:44.765Z",TRUE,"pitch","4efaa07b-14a8-4845-ac23-7bbaef07ff7b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.33,1.62,NA,116.43,173.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Spencer Steer pops out softly to shortstop Ha-Seong Kim.",0,6,4,84,"bottom",10,"2024-05-23T20:25:00.531Z","2024-05-23T20:26:10.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89,5,0.94,0.3868,6.7844,33.0054,-10.2565,-4.415,10.7967,0.0148,2.4263,4.0069,-141.7288,-8.406,-0.8451,50.0037,6.0893,-8.964,33.6,2.4,24,2512,208,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18,7.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",1,"2024-05-23T20:25:24.208Z","2024-05-23T20:25:28.034Z",TRUE,"pitch","020c8c89-1a89-4e8d-ac89-f808aee7e7f1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2197,1.542,NA,97.46,187.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Spencer Steer pops out softly to shortstop Ha-Seong Kim.",0,6,4,84,"bottom",10,"2024-05-23T20:25:00.531Z","2024-05-23T20:26:10.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.9,90.9,9,0.91,0.3803,6.7675,31.6516,-9.9893,-5.1743,10.5486,0.5126,1.8932,5.5424,-143.7291,-9.8661,-0.7635,50.0037,5.9803,-10.8839,38.4,2.4,24,2517,205,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.4,8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",0,"2024-05-23T20:25:07.503Z","2024-05-23T20:25:11.974Z",TRUE,"pitch","43ba54cd-716d-4f3d-94cc-1e2abe3112e6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2971,1.542,NA,77.55,150.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Spencer Steer pops out softly to shortstop Ha-Seong Kim.",0,6,4,84,"bottom",10,"2024-05-23T20:25:00.531Z","2024-05-23T20:26:10.603Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.2,12,0.94,0.3817,6.7418,32.8077,-10.158,-4.4474,10.5557,1.0351,3.2821,6.1848,-143.4198,-6.4619,-0.5704,50.0039,6.1963,-9.2771,33.6,2.4,24,2484,206,NA,NA,NA,NA,NA,NA,FALSE,-10.1,18,6.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",2,"2024-05-23T20:24:17.884Z","2024-05-23T20:24:30.138Z",TRUE,"pitch","6bbd415a-8d80-41ec-8da1-57140523cd6a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.3,1.56,NA,102.85,178.39,"fly_ball","medium","7",92.84,125.9,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Mike Ford flies out to left fielder Jurickson Profar.",0,6,4,83,"bottom",10,"2024-05-23T20:23:58.209Z","2024-05-23T20:24:30.138Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.7,90.5,6,2,0.3793,6.7889,36.173,-8.6665,-6.2229,11.1521,0.3712,2.2365,5.8753,-144.8206,-9.1311,-0.8827,50.0053,5.9738,-13.1214,46.8,3.6,24,2526,210,74.9,53,204,NA,NA,NA,TRUE,-9.4,18.4,10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA
746714,"2024-05-23",1,"2024-05-23T20:24:00.436Z","2024-05-23T20:24:05.830Z",TRUE,"pitch","02a7f1f4-5d6e-4bea-9f2c-70d9e914fa84",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2455,1.5157,NA,139.94,131.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Mike Ford flies out to left fielder Jurickson Profar.",0,6,4,83,"bottom",10,"2024-05-23T20:23:58.209Z","2024-05-23T20:24:30.138Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,88.5,11,0.89,0.3849,6.5506,38.1617,-9.4741,-5.3689,11.1139,-0.6017,3.9603,3.1657,-143.1979,-4.734,-1.0338,50.002,6.2475,-10.9652,43.2,2.4,24,2462,211,NA,NA,NA,NA,NA,NA,FALSE,-9.5,19.1,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",0,"2024-05-23T20:23:57.407Z","2024-05-23T20:24:00.436Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jake Fraley replaces Jeimer Candelario.","Offensive Substitution",6,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,641584,"/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","301","83","atBat","Flyout","field_out","Mike Ford flies out to left fielder Jurickson Profar.",0,6,4,83,"bottom",10,"2024-05-23T20:23:58.209Z","2024-05-23T20:24:30.138Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,645801,"Mike Ford","/api/v1/people/645801","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,600869,"/api/v1/people/600869",1,TRUE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",4,"2024-05-23T20:23:25.217Z","2024-05-23T20:23:29.102Z",TRUE,"pitch","e4e926c1-1a69-4fe7-afcc-38341a60429e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.2352,1.6102,NA,56.5,186.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Jeimer Candelario walks.",0,6,4,82,"bottom",10,"2024-05-23T20:22:07.556Z","2024-05-23T20:23:29.102Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.3,14,2,0.3844,6.7596,35.6796,-10.1572,-6.5471,10.7293,1.5871,1.9458,8.8552,-142.9619,-9.5344,-0.7127,50.0013,5.9788,-13.4325,42,3.6,24,2496,206,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.4,9.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,656413,"Stuart Fairchild","/api/v1/people/656413",NA,NA,NA,NA
746714,"2024-05-23",3,"2024-05-23T20:23:07.402Z","2024-05-23T20:23:11.781Z",TRUE,"pitch","6e2392bb-ecf5-41d9-821a-4b5e5ba405ce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2868,1.6889,NA,97.43,195.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Jeimer Candelario walks.",0,6,4,82,"bottom",10,"2024-05-23T20:22:07.556Z","2024-05-23T20:23:29.102Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.4,9,0.89,0.3837,6.6287,36.6834,-9.3251,-5.2224,11.0997,0.5134,1.6074,6.1,-143.3813,-10.6474,-0.9748,50.0032,5.9746,-10.7503,37.2,2.4,24,2470,209,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.8,8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746714,"2024-05-23",2,"2024-05-23T20:22:47.256Z","2024-05-23T20:22:50.256Z",TRUE,"pitch","82ebe662-78e4-45a7-b815-ba68642a80e4",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.46,1.69,NA,133.69,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Walk","walk","Jeimer Candelario walks.",0,6,4,82,"bottom",10,"2024-05-23T20:22:07.556Z","2024-05-23T20:23:29.102Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,600869,"Jeimer Candelario","/api/v1/people/600869","L","Left",663158,"Robert Suarez","/api/v1/people/663158","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.7,1,0.96,0.3866,6.5714,34.625,-10.8416,-4.0224,10.5054,-0.4378,2.9513,3.0612,-142.0695,-6.8974,-1.0104,50.0004,6.1105,-8.1653,31.2,2.4,24,2497,211,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.6,6.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,600869,"Jeimer Candelario","/api/v1/people/600869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
