"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717423,"2023-07-09",1,"2023-07-09T22:04:22.448Z","2023-07-09T22:04:33.788Z",TRUE,"pitch","4166b3f4-8566-4787-90a0-0c0007d6c98f",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,1,NA,NA,3.42,1.59,NA,109.07,183.39,"ground_ball","medium","7",84.12,122.31,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Ha-Seong Kim singles on a ground ball to left fielder Mark Canha. Trent Grisham to 2nd.",0,0,6,49,"bottom",6,"2023-07-09T22:04:06.333Z","2023-07-09T22:04:33.788Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.8,79.7,8,2,0.4315,5.5151,29.5612,-39.1444,7.9106,-4.2834,0.208,2.0514,-6.6073,-127.605,0.1153,1.8203,50.0028,5.1242,12.8697,16.8,9.6,24,1847,100,99.1,-15,9,NA,NA,NA,FALSE,-43.3,-7.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673490,"Ha-Seong Kim","/api/v1/people/673490",663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T22:04:09.363Z","2023-07-09T22:04:13.258Z",TRUE,"pitch","dc04d2d4-21a3-4a0b-b6ae-0cf5605fc6e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4798,1.6178,NA,32.65,185.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Ha-Seong Kim singles on a ground ball to left fielder Mark Canha. Trent Grisham to 2nd.",0,0,6,49,"bottom",6,"2023-07-09T22:04:06.333Z","2023-07-09T22:04:33.788Z",TRUE,FALSE,FALSE,FALSE,33,1,0,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.3,14,2,0.4584,5.6536,24.7203,-32.994,8.9875,-0.5668,2.2129,1.9901,-2.088,-119.821,-0.8687,1.932,50.0029,5.3244,12.9737,20.4,9.6,24,1587,86,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-1,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",2,"2023-07-09T22:03:26.349Z","2023-07-09T22:03:37.172Z",TRUE,"pitch","8f0ed68a-e982-4f26-8a1f-23c203a54dd9",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.48,1.7,NA,118.02,180.63,"line_drive","medium","7",91.72,109.23,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Trent Grisham singles on a line drive to left fielder Mark Canha. Gary Sanchez scores.",1,0,6,48,"bottom",6,"2023-07-09T22:02:35.277Z","2023-07-09T22:03:37.172Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,79.6,8,2,0.432,5.5297,29.1599,-39.721,7.3264,-4.6483,-0.0267,2.1539,-7.0597,-127.4015,0.3857,1.8447,50.0036,5.1715,11.8975,14.4,10.8,24,1868,97,98.1,10,177,NA,NA,NA,FALSE,-44,-8,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T22:02:54.408Z","2023-07-09T22:02:59.412Z",TRUE,"pitch","743aeed2-0a75-4bff-8a26-849679a4915a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.48,1.7,NA,94.68,184.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Trent Grisham singles on a line drive to left fielder Mark Canha. Gary Sanchez scores.",1,0,6,48,"bottom",6,"2023-07-09T22:02:35.277Z","2023-07-09T22:03:37.172Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.6,9,2,0.4285,5.5436,27.4325,-37.7555,7.7685,-3.3752,0.5856,2.0022,-5.4816,-128.0362,-0.236,1.7494,50.004,5.0604,12.8468,16.8,9.6,24,1916,97,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-5.9,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T22:02:35.277Z","2023-07-09T22:02:40.733Z",TRUE,"pitch","698f87f2-dd3b-4bb5-a06d-d52be6ca7923",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5026,1.6637,NA,78.78,195.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Trent Grisham singles on a line drive to left fielder Mark Canha. Gary Sanchez scores.",1,0,6,48,"bottom",6,"2023-07-09T22:02:35.277Z","2023-07-09T22:03:37.172Z",TRUE,TRUE,FALSE,FALSE,33,1,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.8,73.1,14,2,0.4757,5.6161,20.2298,-32.4737,-10.9313,-0.2265,1.0028,1.6155,0.8271,-114.9066,-1.0783,2.0603,50.0012,5.2311,-14.6931,24,10.8,24,2340,295,NA,NA,NA,NA,NA,NA,FALSE,-44,-0.4,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",5,"2023-07-09T22:02:03.809Z","2023-07-09T22:02:11.768Z",TRUE,"pitch","a60b627c-9c29-4a76-ba09-ff54c002d12c",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.08,1.35,NA,137.37,212.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.4,81,13,2,0.4272,5.6964,28.0428,-36.7832,8.4115,-2.7739,-0.5343,0.9915,-8.3996,-128.4984,-2.9533,1.6929,50.0016,5.0298,13.9857,18,9.6,24,1916,98,NA,NA,NA,NA,NA,NA,TRUE,-40.7,-5.5,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,596142,"Gary Sánchez","/api/v1/people/596142",NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",4,"2023-07-09T22:01:45.025Z","2023-07-09T22:01:49.135Z",TRUE,"pitch","a3ce40a6-e132-42a0-954c-ef2cf5afb3a8",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.08,1.35,NA,120.49,196.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.7,81.1,8,2,0.4257,5.6545,28.4684,-36.7924,9.4538,-2.7568,-0.0917,1.5783,-7.4206,-128.991,-1.8469,1.6034,50.0039,5.1578,15.828,21.6,9.6,24,1871,101,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-5.2,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",3,"2023-07-09T22:01:24.243Z","2023-07-09T22:01:29.885Z",TRUE,"pitch","29253995-a3f4-4b85-8c2f-ef3cef8fd975",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.1373,1.3655,NA,176.84,208.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.6,79.9,13,2,0.4326,5.6783,28.1257,-36.1459,11.3287,-2.4505,-1.5699,1.1352,-11.299,-127.0414,-2.7536,1.4819,50.0031,5.1309,18.3583,24,9.6,24,1901,102,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.9,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",2,"2023-07-09T22:01:05.665Z","2023-07-09T22:01:11.334Z",TRUE,"pitch","4d0684f7-d4ae-4d6b-8055-34c483d18720",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.0459,1.3425,NA,201.91,201.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,73.3,13,2,0.4744,5.5718,22.8408,-32.3066,-7.5057,-0.0955,-2.2277,1.3714,-6.8629,-115.7318,-1.7525,1.7583,50.0051,5.2507,-10.1185,19.2,10.8,24,2265,306,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-0.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",1,"2023-07-09T22:00:48.871Z","2023-07-09T22:00:55.820Z",TRUE,"pitch","6716fe13-f37c-4715-ae7b-14058a11de9d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1373,1.4114,NA,84.52,181.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,74.7,14,2,0.4611,5.2245,25.015,-34.7717,8.5102,-1.8179,0.8522,2.1359,-4.7089,-119.2426,-0.153,1.7568,50.005,5.364,12.1373,18,10.8,24,1592,90,NA,NA,NA,NA,NA,NA,FALSE,-44,-3,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",0,"2023-07-09T22:00:32.382Z","2023-07-09T22:00:36.126Z",TRUE,"pitch","ac1a9ccf-b7e6-4622-8028-ea400af9eb98",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2058,1.4114,NA,128.03,201.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Rougned Odor strikes out swinging.",0,0,5,47,"bottom",6,"2023-07-09T22:00:21.227Z","2023-07-09T22:02:11.768Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.6,79.9,7,2,0.4318,5.6278,28.2166,-35.0751,9.81,-1.7858,-0.2893,1.3811,-8.0393,-127.2733,-2.3809,1.6492,50.0009,5.1298,15.9539,21.6,9.6,24,1878,99,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-3.6,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",10,"2023-07-09T21:59:43.433Z","2023-07-09T21:59:56.773Z",TRUE,"pitch","2fe04216-fcc5-488c-82c2-9f5f2a35b43e",9,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.26,1.56,NA,114.46,185.62,"line_drive","hard","7",52.39,128.39,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Gary Sanchez doubles (4) on a sharp line drive to left fielder Mark Canha.",0,0,5,46,"bottom",6,"2023-07-09T21:56:52.709Z","2023-07-09T21:59:56.773Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.7,80,8,2,0.431,5.5268,27.8035,-35.5316,9.4402,-2.0552,0.0667,1.9689,-7.6004,-127.4206,-0.8013,1.8714,50.004,5.1114,15.4215,21.6,9.6,24,1829,104,112.2,14,254,NA,NA,NA,FALSE,-39.5,-3.6,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,596142,"Gary Sánchez","/api/v1/people/596142",NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",9,"2023-07-09T21:59:21.731Z","2023-07-09T21:59:25.962Z",TRUE,"pitch","ded655f4-2e6b-41f8-b6f2-a4e29695629b",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.26,1.56,NA,112.73,214.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Gary Sanchez doubles (4) on a sharp line drive to left fielder Mark Canha.",0,0,5,46,"bottom",6,"2023-07-09T21:56:52.709Z","2023-07-09T21:59:56.773Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,73.8,14,2,0.4683,5.3643,25.2108,-38.5398,7.759,-4.6092,0.112,0.8953,-6.4555,-117.5988,-1.7966,1.9033,50.0028,5.2908,10.7157,13.2,12,24,1605,90,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-8.5,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",8,"2023-07-09T21:59:03.498Z","2023-07-09T21:59:09.025Z",TRUE,"pitch","f42fe276-a44f-440b-a22b-4bc7cfc6d91a",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3997,1.6061,NA,158.52,195.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Gary Sanchez doubles (4) on a sharp line drive to left fielder Mark Canha.",0,0,5,46,"bottom",6,"2023-07-09T21:56:52.709Z","2023-07-09T21:59:56.773Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88,80.7,13,2,0.4288,5.6752,27.0311,-37.0382,8.4048,-2.9454,-1.0892,1.6061,-9.5172,-127.8775,-1.3829,1.5935,50.0025,5.0666,13.8826,18,9.6,24,1861,97,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-5.4,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",7,"2023-07-09T21:58:39.188Z","2023-07-09T21:58:44.304Z",TRUE,"pitch","c4cac637-e1be-4d96-8535-45220c49cad4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.56,NA,103.81,201.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Gary Sanchez doubles (4) on a sharp line drive to left fielder Mark Canha.",0,0,5,46,"bottom",6,"2023-07-09T21:56:52.709Z","2023-07-09T21:59:56.773Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.3,81.2,14,2,0.4265,5.5634,26.8014,-38.8783,9.497,-4.0166,0.346,1.3831,-6.9985,-128.4594,-1.6407,1.8729,50.0024,5.0547,15.8597,20.4,9.6,24,1877,98,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-7.4,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717423,"2023-07-09",5,"2023-07-09T21:57:54.894Z","2023-07-09T21:58:05.760Z",TRUE,"pitch","78d339c9-0ae0-454a-9e1c-eb7daf7c771c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.26,1.56,NA,116.5,190.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Double","double","Gary Sanchez doubles (4) on a sharp line drive to left fielder Mark Canha.",0,0,5,46,"bottom",6,"2023-07-09T21:56:52.709Z","2023-07-09T21:59:56.773Z",TRUE,FALSE,FALSE,FALSE,34,3,2,0,596142,"Gary Sánchez","/api/v1/people/596142","R","Right",519008,"T.J. McFarland","/api/v1/people/519008","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.7,72.4,8,2,0.4788,5.4244,22.4259,-35.4504,-7.5951,-2.4757,0.0131,1.7946,-2.3663,-114.6589,-0.1453,2.047,50.0028,5.3361,-10.0497,16.8,10.8,24,2344,304,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-4.2,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
