"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716651,"2023-09-09",1,"2023-09-10T02:33:05.627Z","2023-09-10T02:33:13.396Z",TRUE,"pitch","b464b402-6052-435d-a79f-86ec3627eef5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.5,1.75,NA,124.37,173.84,"fly_ball","medium","9",187.8,78.71,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Marcell Ozuna flies out to right fielder Jack Suwinski.",0,8,4,84,"bottom",9,"2023-09-10T02:32:27.918Z","2023-09-10T02:33:13.396Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.3,5,0.91,0.3901,6.7929,31.6401,-10.5465,-5.6714,10.8302,-0.1933,2.4053,5.8935,-140.3859,-7.7997,-1.5826,50.0009,5.9051,-11.3243,39.6,3.6,24,2513,205,97.4,24,336,NA,NA,NA,TRUE,-11.2,18.2,9.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",0,"2023-09-10T02:32:50.574Z","2023-09-10T02:32:55.472Z",TRUE,"pitch","74d14390-a96b-45d3-a1c7-5775ffc08540",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.59,1.7491,NA,165.98,133.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Flyout","field_out","Marcell Ozuna flies out to right fielder Jack Suwinski.",0,8,4,84,"bottom",9,"2023-09-10T02:32:27.918Z","2023-09-10T02:33:13.396Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.3,11,0.9,0.3942,6.5063,30.4875,-11.8888,-4.0078,10.3722,-1.285,3.883,3.1148,-138.8282,-4.0051,-1.8997,50.0033,6.133,-7.8392,28.8,3.6,24,2479,206,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.1,6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",10,"2023-09-10T02:32:22.069Z","2023-09-10T02:32:26.276Z",TRUE,"pitch","949994ae-c805-4b1d-88cd-09587a9e52c4",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.53,1.73,NA,112.45,191.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.5,85.8,8,0.89,0.4053,6.8668,25.9343,-26.5126,-4.5002,3.053,0.1193,1.7646,6.7371,-134.5342,-5.8438,-1.8191,50.0053,5.8151,-8.3496,14.4,6,24,1647,213,NA,NA,NA,NA,NA,NA,TRUE,-27.1,4.6,7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",8,"2023-09-10T02:31:16.528Z","2023-09-10T02:31:21.832Z",TRUE,"pitch","6999f2bc-c286-42eb-a9e2-56b686c33221",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.53,1.73,NA,100.45,179.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.8,9,0.91,0.4851,6.1115,20.6981,-40.6815,3.5393,-6.5907,0.4341,2.1811,4.1798,-112.9335,0.4917,-1.9011,50.0038,6.0549,4.5675,7.2,13.2,24,2599,55,NA,NA,NA,NA,NA,NA,FALSE,-56.9,-11.5,-7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",6,"2023-09-10T02:30:44.448Z","2023-09-10T02:30:50.627Z",TRUE,"pitch","4253e33f-797b-4b85-9e9f-244150fe09a5",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.53,1.73,NA,99.74,159.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.4,6,0.9,0.3893,6.7864,31.8831,-10.3599,-4.0508,10.8815,0.4529,2.9312,7.1913,-140.6851,-6.4448,-1.61,50.0056,5.9233,-8.1235,28.8,2.4,24,2553,206,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.6,5.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",5,"2023-09-10T02:30:23.154Z","2023-09-10T02:30:27.860Z",TRUE,"pitch","9407ff48-295f-4890-8dac-e2873b0279aa",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3933,1.6156,NA,106.85,227.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.7,86.2,14,0.8,0.405,6.7723,25.7843,-24.8157,-6.9771,3.9603,0.2662,0.4253,7.6598,-134.5989,-9.4287,-1.6932,50.0035,5.6946,-12.9634,24,6,24,1643,215,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5.5,11.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",4,"2023-09-10T02:30:00.009Z","2023-09-10T02:30:04.046Z",TRUE,"pitch","0fa9a1f8-6f0e-4b73-a6a1-fa3d7c2c52c5",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.73,NA,85.9,132.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,12,0.9,0.3919,6.6414,31.4667,-11.2026,-4.7403,10.5992,0.8158,3.9355,8.4869,-139.7673,-3.7361,-1.6441,50.0053,6.0252,-9.3823,32.4,2.4,24,2397,210,NA,NA,NA,NA,NA,NA,FALSE,-11,18.6,6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",3,"2023-09-10T02:29:36.524Z","2023-09-10T02:29:41.286Z",TRUE,"pitch","c29369d5-c763-4ef5-a363-63e0ac8b46ad",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.53,1.73,NA,117.63,189.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.7,8,0.9,0.4859,6.0874,20.8154,-38.0304,5.4003,-4.5548,-0.0165,1.8363,2.6212,-112.7818,-0.8193,-1.8959,50.0025,6.0452,6.9448,10.8,12,24,2687,39,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-8.2,-10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",2,"2023-09-10T02:29:19.267Z","2023-09-10T02:29:23.731Z",TRUE,"pitch","44639370-ca8b-4556-915b-986db4109dd8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.416,1.661,NA,105.5,121.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.8,12,0.9,0.391,6.5672,32.5176,-12.2541,-5.5719,10.0329,0.3017,4.3467,7.7023,-140.217,-2.5587,-1.7605,50.0051,6.0736,-11.0662,36,3.6,24,2587,208,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.8,8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716651,"2023-09-09",1,"2023-09-10T02:29:02.372Z","2023-09-10T02:29:06.901Z",TRUE,"pitch","c8d79ecf-17a2-4219-804d-bf7529ccb36a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.484,1.6837,NA,94.2,172.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Strikeout","strikeout","Matt Olson strikes out swinging.",0,8,4,83,"bottom",9,"2023-09-10T02:28:19.753Z","2023-09-10T02:32:26.276Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",670280,"David Bednar","/api/v1/people/670280","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.9,6,0.9,0.3914,6.8829,32.6344,-11.9924,-6.8612,10.1813,0.5982,2.4551,8.8287,-140.1169,-7.1919,-1.7069,50.0002,5.8444,-13.5968,40.8,3.6,24,2582,215,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17,10.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
