"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717951,"2023-05-31",4,"2023-05-31T19:54:52.890Z","2023-05-31T19:55:00.064Z",TRUE,"pitch","f014f208-aa83-4765-b336-17ef4786410a",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,2,NA,NA,3.47,1.62,NA,149.95,218.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging, catcher Jake Rogers to first baseman Spencer Torkelson.",0,2,3,75,"top",9,"2023-05-31T19:53:12.506Z","2023-05-31T19:55:00.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.3,81.6,13,2,0.4284,6.2895,22.8717,-37.05,0.0933,-2.9318,-0.8645,0.7679,4.3256,-127.22,-3.9374,-2.5897,50.0052,5.232,0.1549,1.2,9.6,24,2469,26,NA,NA,NA,NA,NA,NA,TRUE,-41.3,-5.9,-1.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",3,"2023-05-31T19:54:31.621Z","2023-05-31T19:54:37.771Z",TRUE,"pitch","1b1932f0-41d6-40c9-8083-a33d40024ee6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3094,1.5404,NA,149.19,203.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging, catcher Jake Rogers to first baseman Spencer Torkelson.",0,2,3,75,"top",9,"2023-05-31T19:53:12.506Z","2023-05-31T19:55:00.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.8,82,13,2,0.426,6.2674,23.0531,-37.2769,0.9671,-3.0383,-0.8446,1.3034,3.9555,-127.9054,-2.9396,-2.5283,50.003,5.3518,1.6237,3.6,9.6,24,2541,33,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-5.9,-2.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",2,"2023-05-31T19:54:11.823Z","2023-05-31T19:54:16.581Z",TRUE,"pitch","c1b79635-c529-4485-bc4c-6c9c38c5ed95",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.47,1.62,NA,152.34,196.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging, catcher Jake Rogers to first baseman Spencer Torkelson.",0,2,3,75,"top",9,"2023-05-31T19:53:12.506Z","2023-05-31T19:55:00.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,81.1,13,2,0.4288,6.1477,25.1824,-38.971,-0.6223,-4.1118,-0.9271,1.5636,4.0416,-127.515,-2.0975,-2.4488,50.0013,5.4591,-1.0293,0,9.6,24,2442,32,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-7.7,0.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",1,"2023-05-31T19:53:46.185Z","2023-05-31T19:53:49.897Z",TRUE,"pitch","9107341f-573d-47f8-9e50-e1be0ff6cbcd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4692,1.5404,NA,259.3,155.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging, catcher Jake Rogers to first baseman Spencer Torkelson.",0,2,3,75,"top",9,"2023-05-31T19:53:12.506Z","2023-05-31T19:55:00.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83.6,11,2,0.4149,6.1514,24.6829,-32.4714,-7.616,-0.1673,-3.7332,3.0935,0.0281,-131.4081,0.1487,-2.7525,50.0025,5.4246,-13.4811,22.8,8.4,24,1787,250,NA,NA,NA,NA,NA,NA,FALSE,-33.4,-0.1,13.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",0,"2023-05-31T19:53:29.349Z","2023-05-31T19:53:32.650Z",TRUE,"pitch","46130679-4d02-4f2e-9b5b-fbc7cdd83541",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2561,1.4876,NA,138.73,201.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Nathaniel Lowe strikes out swinging, catcher Jake Rogers to first baseman Spencer Torkelson.",0,2,3,75,"top",9,"2023-05-31T19:53:12.506Z","2023-05-31T19:55:00.064Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.7,82.1,7,2,0.4259,6.0953,21.8062,-32.4683,0.3483,-0.1759,-0.57,1.3878,4.8925,-127.7324,-3.5836,-2.541,50.0035,5.3132,0.5847,2.4,8.4,24,2497,34,NA,NA,NA,NA,NA,NA,FALSE,-35.8,-0.8,-1.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",4,"2023-05-31T19:52:52.116Z","2023-05-31T19:53:01.335Z",TRUE,"pitch","d145d198-316d-4e12-98c0-6d9240b7f3e9",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.44,1.55,NA,123.55,205.08,"ground_ball","medium","4",157.49,154.48,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Zack Short to first baseman Spencer Torkelson. Marcus Semien to 2nd.",0,2,3,74,"top",9,"2023-05-31T19:51:08.722Z","2023-05-31T19:53:01.335Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",87.5,81.5,13,2,0.428,6.3295,23.2487,-35.3163,-0.7299,-1.8855,-0.1718,1.2482,5.7534,-127.4055,-3.3215,-2.3531,50.0057,5.3261,-1.2151,0,8.4,24,2458,32,85.1,-8,11,NA,NA,NA,TRUE,-39.2,-3.8,0.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,543760,"Marcus Semien","/api/v1/people/543760",NA,NA,NA
717951,"2023-05-31",3,"2023-05-31T19:52:32.273Z","2023-05-31T19:52:38.011Z",TRUE,"pitch","28601fac-18cf-4968-8412-0dc6702b2fe9",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.4168,1.5836,NA,152.71,189.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Zack Short to first baseman Spencer Torkelson. Marcus Semien to 2nd.",0,2,3,74,"top",9,"2023-05-31T19:51:08.722Z","2023-05-31T19:53:01.335Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.6,80.8,13,2,0.4268,6.1997,29.4023,-37.6678,-1.7457,-3.3055,-0.9369,1.8212,4.2903,-128.8662,-1.7038,-2.4043,50.001,5.4294,-2.9059,3.6,9.6,24,2334,46,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-6.1,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",2,"2023-05-31T19:52:07.472Z","2023-05-31T19:52:12.090Z",TRUE,"pitch","675d86f0-0564-43c2-bf64-ce95feec2ba8",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,1,NA,NA,3.4126,1.3913,NA,100.98,259.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Zack Short to first baseman Spencer Torkelson. Marcus Semien to 2nd.",0,2,3,74,"top",9,"2023-05-31T19:51:08.722Z","2023-05-31T19:53:01.335Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,81.9,14,2,0.4274,6.4043,25.1432,-31.4234,-0.9586,0.4496,0.4202,-0.7757,7.5676,-127.9183,-8.6795,-2.4455,50.0019,5.1074,-1.5971,0,8.4,24,2411,353,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.8,0.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",1,"2023-05-31T19:51:48.989Z","2023-05-31T19:51:54.589Z",TRUE,"pitch","7395f454-1dda-4ecc-9266-1a5af00846c0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3326,1.3913,NA,133.11,222.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Zack Short to first baseman Spencer Torkelson. Marcus Semien to 2nd.",0,2,3,74,"top",9,"2023-05-31T19:51:08.722Z","2023-05-31T19:53:01.335Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,83.1,13,0.88,0.4179,6.3323,27.0275,-29.0478,-9.842,1.7966,-0.4228,0.6198,7.8573,-130.9565,-6.4795,-2.1797,50.003,5.292,-17.1361,27.6,8.4,24,1652,249,NA,NA,NA,NA,NA,NA,FALSE,-31.7,2,16.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717951,"2023-05-31",0,"2023-05-31T19:51:30.583Z","2023-05-31T19:51:34.215Z",TRUE,"pitch","5e7bcdae-5cbf-495d-b1b2-537f48f1608a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.44,1.55,NA,82.39,214.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Corey Seager grounds out, second baseman Zack Short to first baseman Spencer Torkelson. Marcus Semien to 2nd.",0,2,3,74,"top",9,"2023-05-31T19:51:08.722Z","2023-05-31T19:53:01.335Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,608369,"Corey Seager","/api/v1/people/608369","L","Left",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,82.4,14,2,0.425,6.3104,22.8524,-34.9829,-1.881,-1.6674,0.9079,0.8956,8.7127,-128.159,-4.4613,-2.2699,50.0011,5.3478,-3.1758,2.4,8.4,24,2390,354,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-3.7,1.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
