"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746411,"2024-04-03",5,"2024-04-03T02:14:38.873Z","2024-04-03T02:14:43.932Z",TRUE,"pitch","dd2edbd3-58f6-404c-a79c-61811009c75b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4014,1.7354,NA,93.95,207.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.1,14,2,0.4386,6.6613,26.4618,-33.6139,0.9503,-0.916,0.6048,1.1604,-3.5798,-125.1368,-5.5941,1.9336,50.0019,6.1954,1.5,1.2,8.4,24,2299,334,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-2.8,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663656,"Kyle Tucker","/api/v1/people/663656",NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888"
746411,"2024-04-03",4,"2024-04-03T02:14:15.270Z","2024-04-03T02:14:20.262Z",TRUE,"pitch","a7ec9d76-8d56-4952-b644-b57e849e2ee1",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,1,NA,NA,3.4657,1.7009,NA,157.52,229.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.8,13,2,0.4404,6.55,28.563,-33.5749,0.7468,-0.8965,-1.0632,0.3338,-6.8214,-125.0635,-7.3801,1.6195,50.0046,6.1278,1.1675,0,9.6,24,2319,317,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-3.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",3,"2024-04-03T02:13:58.860Z","2024-04-03T02:14:03.436Z",TRUE,"pitch","68e4a63b-6ea7-4e7b-9a1a-9b886a069367",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4382,1.6732,NA,144.63,210.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.5,13,2,0.4415,6.7487,27.7837,-34.5968,-0.2762,-1.5652,-0.7248,1.0611,-5.5767,-124.6182,-5.6149,1.5888,50.0002,6.2408,-0.4274,2.4,9.6,24,2348,306,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",2,"2024-04-03T02:13:41.841Z","2024-04-03T02:13:45.977Z",TRUE,"pitch","6d2dfa8f-1e31-4c36-b1ac-9e776c9195d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4901,1.671,NA,165.37,195.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,77.8,13,2,0.4441,6.6522,27.9864,-32.8393,-0.1999,-0.4351,-1.2691,1.5993,-7.0553,-123.9864,-4.5966,1.6559,50.0014,6.2604,-0.3063,2.4,8.4,24,2264,271,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-1.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",0,"2024-04-03T02:12:11.188Z","2024-04-03T02:12:18.014Z",FALSE,"no_pitch","a74c70cf-198d-4d47-99d0-311b424632c1",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",663656,"Kyle Tucker",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",1,"2024-04-03T02:13:34.523Z","2024-04-03T02:13:41.841Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,663656,"/api/v1/people/663656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Kyle Tucker walks.",0,0,1,57,"bottom",8,"2024-04-03T02:12:11.188Z","2024-04-03T02:14:43.932Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663656,"Kyle Tucker","/api/v1/people/663656","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",2,"2024-04-03T02:11:38.273Z","2024-04-03T02:11:51.606Z",TRUE,"pitch","0f53c359-73a9-4f61-97dc-27ad22ca35c2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.51,1.72,NA,122.88,183.62,"fly_ball","medium","9",211.85,113.33,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder George Springer. Jose Altuve to 3rd.",0,0,1,56,"bottom",8,"2024-04-03T02:11:36.098Z","2024-04-03T02:11:51.606Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,75.9,8,2,0.4516,6.5125,30.3174,-32.4111,0.1358,-0.1599,-0.1542,2.043,-4.4059,-122.5734,-3.708,1.6699,50.0043,6.4243,0.2021,1.2,9.6,24,2235,325,88.8,42,300,NA,NA,NA,TRUE,-40.4,-1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888"
746411,"2024-04-03",0,"2024-04-03T02:09:10.063Z","2024-04-03T02:10:18.707Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder George Springer. Jose Altuve to 3rd.",0,0,1,56,"bottom",8,"2024-04-03T02:11:36.098Z","2024-04-03T02:11:51.606Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",1,"2024-04-03T02:10:18.707Z","2024-04-03T02:11:38.273Z",FALSE,"action",NA,NA,"Pitching Change: Tim Mayza replaces Yimi García.","Pitching Substitution",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641835,"/api/v1/people/641835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Flyout","field_out","Yordan Alvarez flies out to right fielder George Springer. Jose Altuve to 3rd.",0,0,1,56,"bottom",8,"2024-04-03T02:11:36.098Z","2024-04-03T02:11:51.606Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",3,"2024-04-03T02:08:20.940Z","2024-04-03T02:08:37.811Z",TRUE,"pitch","1936862f-9b07-4792-ab50-4ac517dfb982",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,0,NA,NA,2.84,1.32,NA,127.67,166.64,"fly_ball","medium","7",68.56,69.99,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jose Altuve doubles (3) on a fly ball to left fielder Davis Schneider.",0,0,1,55,"bottom",8,"2024-04-03T02:06:57.141Z","2024-04-03T02:08:37.811Z",TRUE,FALSE,FALSE,FALSE,34,2,1,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.6,1,2,0.4401,5.9351,24.651,-24.2822,7.2687,5.0281,-0.2799,2.672,3.6276,-124.4077,-1.4399,-2.7007,50.0033,5.2684,11.4076,26.4,7.2,24,2611,84,97.9,41,350,NA,NA,NA,FALSE,-28.3,9,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,514888,"Jose Altuve","/api/v1/people/514888",NA,NA,NA
746411,"2024-04-03",2,"2024-04-03T02:07:50.729Z","2024-04-03T02:07:53.732Z",TRUE,"pitch","36c646a9-4d38-485d-afb0-20aeeca63eb0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,0,NA,NA,2.84,1.32,NA,113.18,194.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jose Altuve doubles (3) on a fly ball to left fielder Davis Schneider.",0,0,1,55,"bottom",8,"2024-04-03T02:06:57.141Z","2024-04-03T02:08:37.811Z",TRUE,FALSE,FALSE,FALSE,34,2,1,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,8,2,0.3966,6.0084,31.2205,-23.8624,-11.3135,4.3029,0.1001,1.649,10.5548,-138.1861,-5.3415,-2.3018,50.0017,5.2133,-21.8464,38.4,7.2,24,2369,221,NA,NA,NA,NA,NA,NA,FALSE,-23.5,6.8,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",1,"2024-04-03T02:07:33.386Z","2024-04-03T02:07:37.099Z",TRUE,"pitch","f7526ec7-7d31-4c22-99ff-53ddbe53a790",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,2.7594,1.285,NA,37.97,182.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jose Altuve doubles (3) on a fly ball to left fielder Davis Schneider.",0,0,1,55,"bottom",8,"2024-04-03T02:06:57.141Z","2024-04-03T02:08:37.811Z",TRUE,FALSE,FALSE,FALSE,34,2,1,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.1,12,2,0.4434,5.9376,25.0178,-19.9283,2.7369,7.9283,2.0733,2.0784,10.2973,-123.5963,-3.4537,-2.5054,50.0036,5.1708,4.2249,16.8,6,24,2592,88,NA,NA,NA,NA,NA,NA,FALSE,-24.2,13.7,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",0,"2024-04-03T02:07:13.555Z","2024-04-03T02:07:19.442Z",TRUE,"pitch","5b001401-e441-4e40-adc0-cc514fa4136e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.8556,1.3814,NA,210.05,172.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Jose Altuve doubles (3) on a fly ball to left fielder Davis Schneider.",0,0,1,55,"bottom",8,"2024-04-03T02:06:57.141Z","2024-04-03T02:08:37.811Z",TRUE,FALSE,FALSE,FALSE,34,2,1,0,514888,"Jose Altuve","/api/v1/people/514888","R","Right",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,86.8,11,2,0.3953,5.8761,33.812,-25.0174,-11.2691,3.6885,-2.4411,2.4655,4.9073,-139.0447,-2.9711,-2.7738,50.0021,5.2245,-21.8649,38.4,7.2,24,2440,223,NA,NA,NA,NA,NA,NA,FALSE,-24,6.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",5,"2024-04-03T02:04:47.020Z","2024-04-03T02:04:54.917Z",TRUE,"pitch","691dfa44-9348-4e7f-b611-edf5df0102ad",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.64,1.68,NA,81.34,193.42,"ground_ball","medium","5",105.89,165.78,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","George Springer grounds out, third baseman Alex Bregman to first baseman José Abreu.",0,0,1,54,"top",8,"2024-04-03T02:03:47.803Z","2024-04-03T02:04:54.917Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.1,14,2,0.467,6.1687,25.6461,-41.1971,7.3194,-6.5033,0.9355,1.6798,1.0068,-117.9922,-1.1989,-0.4478,50.0009,6.0428,10.1609,14.4,12,24,3301,36,74.5,-13,8,NA,NA,NA,TRUE,-53.9,-11.8,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",4,"2024-04-03T02:04:26.343Z","2024-04-03T02:04:30.569Z",TRUE,"pitch","4a0d6ed8-4de0-42b1-9cd7-082896f3da33",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.5846,1.691,NA,71.74,218.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","George Springer grounds out, third baseman Alex Bregman to first baseman José Abreu.",0,0,1,54,"top",8,"2024-04-03T02:03:47.803Z","2024-04-03T02:04:54.917Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.8,14,2,0.4583,6.2108,25.9792,-38.4546,6.798,-4.3528,1.1875,0.7617,1.76,-120.0894,-4.0085,-0.4402,50.0049,5.9184,9.8046,14.4,12,24,3253,35,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-8.6,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",3,"2024-04-03T02:04:08.095Z","2024-04-03T02:04:12.305Z",TRUE,"pitch","263aa5ad-00f0-4910-81bc-b993d3f3084d",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.6473,1.6854,NA,94.96,218.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","George Springer grounds out, third baseman Alex Bregman to first baseman José Abreu.",0,0,1,54,"top",8,"2024-04-03T02:03:47.803Z","2024-04-03T02:04:54.917Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.9,83.8,14,2,0.4138,6.4741,27.6439,-21.7906,1.5441,5.8471,0.5781,0.7687,2.3708,-132.254,-8.7787,-0.5298,50.0018,5.7235,2.7403,7.2,6,24,2738,167,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.9,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746411,"2024-04-03",2,"2024-04-03T02:03:50.030Z","2024-04-03T02:03:54.226Z",TRUE,"pitch","52cb5603-c6e7-4965-ab5e-069dbb256fb8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.64,1.68,NA,95.6,189.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","George Springer grounds out, third baseman Alex Bregman to first baseman José Abreu.",0,0,1,54,"top",8,"2024-04-03T02:03:47.803Z","2024-04-03T02:04:54.917Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.4,9,2,0.421,6.2147,25.6431,-25.8958,1.1046,3.6585,0.5615,1.8371,1.7736,-129.8156,-5.4553,-0.2725,50.0059,5.9222,1.8965,4.8,6,24,2743,174,NA,NA,NA,NA,NA,NA,FALSE,-28.6,5.8,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
