"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745509,"2024-05-06",5,"2024-05-07T00:37:47.017Z","2024-05-07T00:37:56.098Z",TRUE,"pitch","03670931-25ec-42a4-acbc-59d8708a9071",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.08,1.47,NA,138.16,149.49,"fly_ball","medium","8",97.58,96.41,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77,11,0.73,0.4482,6.3239,24.1956,-29.8082,7.8388,1.5617,-0.5552,3.3069,1.1087,-122.2215,0.4011,-2.033,50.0007,5.7015,11.8513,21.6,8.4,24,2630,66,80.8,41,268,NA,NA,NA,TRUE,-35.6,3.2,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",4,"2024-05-07T00:37:26.373Z","2024-05-07T00:37:30.260Z",TRUE,"pitch","a825925f-dbc0-40e9-9e5a-b1243c80e659",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.08,1.47,NA,165.88,138.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.9,11,2,0.3923,6.3689,29.5662,-14.9204,-7.1311,8.7294,-1.2824,3.7267,4.3384,-139.304,-2.8374,-1.9287,50.0051,5.7375,-14.0999,40.8,3.6,24,2556,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.5,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",3,"2024-05-07T00:37:10.602Z","2024-05-07T00:37:14.600Z",TRUE,"pitch","cf0924d0-2de2-419a-b4e6-f60a00dd6195",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1786,1.5278,NA,166.52,130.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.5,11,2,0.389,6.1822,30.7805,-13.9438,-4.7597,9.0707,-1.2991,4.0138,3.8174,-140.6093,-2.1113,-2.0534,50.0015,5.6752,-9.5653,31.2,3.6,24,2632,220,NA,NA,NA,NA,NA,NA,FALSE,-13,16.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",2,"2024-05-07T00:36:46.902Z","2024-05-07T00:36:51.580Z",TRUE,"pitch","a69b5295-e258-4da5-80a7-cc01091f25d8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.08,1.47,NA,86.7,174.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,86.3,6,2,0.4022,6.3663,26.4351,-20.4167,0.0571,6.2444,0.795,2.395,6.8713,-135.5871,-5.0827,-1.7675,50.0065,5.6962,0.106,3.6,4.8,24,2417,207,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.6,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",1,"2024-05-07T00:36:29.942Z","2024-05-07T00:36:34.425Z",TRUE,"pitch","f7f23b0b-fb6a-42ba-8eee-bf0b7ee29db2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.169,1.5179,NA,62.93,149.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.7,12,2,0.3944,6.4556,28.2772,-14.803,-6.3478,8.8764,1.4184,3.2885,10.8484,-138.3925,-3.7311,-1.7117,50.0052,5.6333,-12.427,33.6,3.6,24,2495,226,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",0,"2024-05-07T00:36:11.179Z","2024-05-07T00:36:16.991Z",TRUE,"pitch","46d95634-7ed6-4927-805d-c97db5256d25",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.08,1.47,NA,112.33,178.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Willie Calhoun flies out to center fielder Michael A. Taylor.",0,1,4,62,"top",9,"2024-05-07T00:36:02.561Z","2024-05-07T00:37:56.098Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,641432,"Willie Calhoun","/api/v1/people/641432","L","Left",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.9,5,2,0.3934,6.4372,28.9806,-13.1469,-5.6821,9.6769,0.1224,2.2301,7.5251,-138.8304,-6.7666,-1.8759,50.0035,5.5616,-11.1732,33.6,3.6,24,2381,222,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",6,"2024-05-07T00:35:44.866Z","2024-05-07T00:35:50.074Z",TRUE,"pitch","f02312ea-9b61-4e01-bc03-7b6e0febe75c",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3018,1.6388,NA,100.59,159.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Taylor Ward called out on strikes.",0,1,4,61,"top",9,"2024-05-07T00:33:49.713Z","2024-05-07T00:35:50.074Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.9,3,0.65,0.4452,6.3869,23.821,-33.3867,6.028,-0.7928,0.4305,2.9266,3.7387,-122.9166,-0.0599,-1.892,50.0017,5.7806,9.2438,16.8,9.6,24,2740,64,NA,NA,NA,NA,NA,NA,TRUE,-39.5,-1.2,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",5,"2024-05-07T00:35:15.280Z","2024-05-07T00:35:19.537Z",TRUE,"pitch","e65af7b1-b679-44a5-bc7b-10b5c4d5e816",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.34,1.6,NA,156.09,166.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Taylor Ward called out on strikes.",0,1,4,61,"top",9,"2024-05-07T00:33:49.713Z","2024-05-07T00:35:50.074Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.4,11,2,0.4037,6.5003,29.0603,-21.0625,-7.7859,5.9574,-1.0254,2.6636,4.7805,-135.5784,-4.0011,-1.798,50.0057,5.6247,-14.5273,31.2,6,24,2397,221,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",4,"2024-05-07T00:34:59.400Z","2024-05-07T00:35:03.369Z",TRUE,"pitch","dbf34db7-15ce-4be9-8148-4d3adf4030d4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3796,1.6379,NA,116.21,118.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Taylor Ward called out on strikes.",0,1,4,61,"top",9,"2024-05-07T00:33:49.713Z","2024-05-07T00:35:50.074Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86,12,2,0.3983,6.3775,32.5689,-19.6054,-7.2228,6.5753,0.0206,4.4427,7.3921,-137.8585,0.013,-1.7658,50.0044,5.7688,-13.8107,31.2,4.8,24,2382,220,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745509,"2024-05-06",3,"2024-05-07T00:34:40.454Z","2024-05-07T00:34:44.409Z",TRUE,"pitch","22a66c1e-33b3-4e68-a705-fbce1dbdecc7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.34,1.6,NA,97.7,140.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Taylor Ward called out on strikes.",0,1,4,61,"top",9,"2024-05-07T00:33:49.713Z","2024-05-07T00:35:50.074Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,621493,"Taylor Ward","/api/v1/people/621493","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.9,12,2,0.3924,6.4786,29.9498,-16.4091,-5.8504,7.9793,0.5064,3.6272,8.0679,-139.3521,-2.8926,-1.66,50.004,5.7565,-11.5612,30,3.6,24,2449,223,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
