"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717589,"2023-06-28",0,"2023-06-29T02:33:09.462Z","2023-06-29T02:33:12.837Z",TRUE,"pitch","fa2bff72-79ba-4383-be03-a690492254ad",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.04,1.36,NA,102.37,154.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,10,7,86,"top",10,"2023-06-29T02:32:58.546Z","2023-06-29T02:34:46.025Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85,3,0.87,0.4047,5.7646,29.4861,-16.2161,6.865,8.6019,0.3838,3.109,-7.4671,-135.3225,-4.1824,2.2868,50.0008,5.8103,12.7329,33.6,4.8,24,2172,132,NA,NA,NA,NA,NA,NA,FALSE,-16.8,14.9,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",7,"2023-06-29T02:32:25.065Z","2023-06-29T02:32:47.587Z",TRUE,"pitch","780f1632-a927-4500-8178-89393081c080",8,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.1,1.5,NA,95.48,155.24,"fly_ball","medium","9",205.71,66.58,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.1,3,0.88,0.4047,5.6619,29.1686,-14.8288,6.8336,9.3461,0.5647,3.0941,-6.5339,-135.2765,-4.5933,2.1221,50.0011,5.8516,12.6799,36,4.8,24,2197,139,95.2,29,381,NA,NA,NA,FALSE,-15.5,16.2,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",6,"2023-06-29T02:32:03.117Z","2023-06-29T02:32:06.312Z",TRUE,"pitch","cdccd0d0-5b92-47be-83ce-94797660bdf0",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.1,1.5,NA,113.17,137.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,12,0.9,0.4057,5.7744,29.4943,-12.6259,6.2723,10.5897,0.1004,3.766,-7.4612,-135.0245,-3.3479,2.085,50.0017,5.9108,11.5776,37.2,3.6,24,2280,137,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.6,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",5,"2023-06-29T02:31:43.678Z","2023-06-29T02:31:48.524Z",TRUE,"pitch","1b6e4eaa-81ba-49e5-afe7-1d7c12085997",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.1,1.5,NA,148.5,177.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.5,4,0.9,0.4346,5.781,27.0847,-25.6328,-1.7983,4.0705,-0.8263,2.272,-7.3723,-126.3149,-3.4168,2.3704,50.0014,5.716,-2.8894,9.6,7.2,24,2191,195,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",4,"2023-06-29T02:31:28.558Z","2023-06-29T02:31:32.020Z",TRUE,"pitch","e52b8094-419d-471a-90b3-fe6bb23bed66",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.0053,1.4045,NA,165.02,147.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.5,11,0.88,0.4061,5.7406,31.7295,-15.8168,7.807,8.8986,-1.2599,3.3643,-11.1286,-135.282,-3.9556,1.9083,50.0061,5.9667,14.3573,34.8,4.8,24,2226,140,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",3,"2023-06-29T02:31:10.596Z","2023-06-29T02:31:14.614Z",TRUE,"pitch","cfbd3851-10c2-4eb1-9481-a7f2595bef8d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,0,NA,NA,3.286,1.5929,NA,137.96,172.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.7,4,0.85,0.4108,5.7417,30.1096,-16.8612,7.1801,8.5161,-0.55,2.4523,-9.29,-133.5867,-5.6593,2.0479,50.0051,5.8199,12.9149,31.2,4.8,24,2114,134,NA,NA,NA,NA,NA,NA,FALSE,-18.2,14.3,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T02:30:50.329Z","2023-06-29T02:30:56.341Z",TRUE,"pitch","3d65fa29-6195-47bc-ba86-b3bae811c44d",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.2159,1.5223,NA,115.56,228.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.5,14,0.9,0.4532,5.8253,25.6118,-29.9092,-1.3979,1.5356,0.0377,0.3854,-5.2908,-121.25,-6.1616,2.4374,50.0031,5.5974,-2.0634,6,8.4,24,2103,218,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T02:30:31.666Z","2023-06-29T02:30:35.315Z",TRUE,"pitch","ee1d9889-6044-48c6-95ee-cf70bbff9d35",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.1,1.5,NA,133.01,186.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.7,7,0.91,0.4456,5.834,25.1563,-28.0638,-1.5564,2.6864,-0.42,1.9283,-6.0842,-123.0803,-3.4707,2.2894,50.0024,5.7415,-2.3791,7.2,7.2,24,2177,227,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",0,"2023-06-29T02:30:14.760Z","2023-06-29T02:30:18.161Z",TRUE,"pitch","fab7db42-b9df-45b7-a404-7e6ff163112f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2159,1.5929,NA,166.03,196.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85","atBat","Home Run","home_run","TJ Friedl homers (6) on a fly ball to right field. Will Benson scores.",2,10,7,85,"top",10,"2023-06-29T02:30:09.602Z","2023-06-29T02:32:47.587Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,670770,"TJ Friedl","/api/v1/people/670770","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.5,13,0.87,0.4086,5.6615,29.685,-15.9274,7.4466,8.9328,-1.2862,1.5616,-11.3097,-134.1791,-8.0223,2.0206,50.0063,5.7306,13.5495,32.4,4.8,24,2249,136,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",4,"2023-06-29T02:29:30.552Z","2023-06-29T02:29:44.244Z",TRUE,"pitch","07533a25-a170-48a6-9f95-8e0116e3f9a1",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,0,NA,NA,3.53,1.74,NA,126.6,178.22,"line_drive","medium","9",194.32,93.74,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Triple","triple","Will Benson triples (3) on a line drive to right fielder Anthony Santander. Kevin Newman scores.",1,8,7,84,"top",10,"2023-06-29T02:28:44.252Z","2023-06-29T02:29:44.244Z",TRUE,TRUE,FALSE,FALSE,62,0,1,0,666181,"Will Benson","/api/v1/people/666181","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.9,8,0.91,0.439,5.6296,24.6621,-27.5655,-0.6336,2.9256,-0.2518,2.2431,-6.1152,-124.6817,-2.8995,2.3134,50.0061,5.6919,-0.9988,4.8,7.2,24,2183,225,101.7,20,354,NA,NA,NA,FALSE,-32.4,4.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,666181,"Will Benson","/api/v1/people/666181",NA,NA,NA,NA
717589,"2023-06-28",3,"2023-06-29T02:28:59.298Z","2023-06-29T02:29:04.651Z",TRUE,"pitch","b3b72b40-008c-4ea2-8a73-c09ce6198a62",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.53,1.74,NA,141.42,156.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Triple","triple","Will Benson triples (3) on a line drive to right fielder Anthony Santander. Kevin Newman scores.",1,8,7,84,"top",10,"2023-06-29T02:28:44.252Z","2023-06-29T02:29:44.244Z",TRUE,TRUE,FALSE,FALSE,62,0,1,0,666181,"Will Benson","/api/v1/people/666181","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.6,1,0.9,0.4332,5.6758,26.4531,-25.7404,-0.3218,3.9799,-0.6405,3.0517,-7.2299,-126.5614,-1.6557,2.2982,50.0059,5.7811,-0.5205,4.8,6,24,2147,187,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.1,2.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",0,"2023-06-29T02:27:36.483Z","2023-06-29T02:28:05.087Z",FALSE,"action",NA,NA,"Pitching Change: Keegan Akin replaces Felix Bautista.","Pitching Substitution",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669211,"/api/v1/people/669211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"84","atBat","Triple","triple","Will Benson triples (3) on a line drive to right fielder Anthony Santander. Kevin Newman scores.",1,8,7,84,"top",10,"2023-06-29T02:28:44.252Z","2023-06-29T02:29:44.244Z",TRUE,TRUE,FALSE,FALSE,62,0,1,0,666181,"Will Benson","/api/v1/people/666181","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T02:28:05.087Z","2023-06-29T02:28:44.252Z",FALSE,"action",NA,NA,"Kevin Newman starts inning at 2nd base.","Runner Placed On Base",7,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"84","atBat","Triple","triple","Will Benson triples (3) on a line drive to right fielder Anthony Santander. Kevin Newman scores.",1,8,7,84,"top",10,"2023-06-29T02:28:44.252Z","2023-06-29T02:29:44.244Z",TRUE,TRUE,FALSE,FALSE,62,0,1,0,666181,"Will Benson","/api/v1/people/666181","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T02:28:44.252Z","2023-06-29T02:28:49.252Z",FALSE,"stepoff","59155b5d-3d53-475e-b08f-cd61a77cb390",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Triple","triple","Will Benson triples (3) on a line drive to right fielder Anthony Santander. Kevin Newman scores.",1,8,7,84,"top",10,"2023-06-29T02:28:44.252Z","2023-06-29T02:29:44.244Z",TRUE,TRUE,FALSE,FALSE,62,0,1,0,666181,"Will Benson","/api/v1/people/666181","L","Left",669211,"Keegan Akin","/api/v1/people/669211","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",2,"2023-06-29T02:25:54.867Z","2023-06-29T02:26:03.818Z",TRUE,"pitch","8e354b10-19fd-49f2-af99-f6a9a4fbca86",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.37,1.61,NA,119.52,152.81,"fly_ball","medium","7",58.75,83.57,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Ryan O'Hearn flies out to left fielder Will Benson.",0,7,7,83,"bottom",9,"2023-06-29T02:24:51.093Z","2023-06-29T02:26:03.818Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.3,2,0.9,0.3945,7.6332,29.7967,-17.1128,-4.0691,7.7063,-0.0661,3.1839,7.1132,-138.6347,-0.6893,-2.1317,50.0027,4.5736,-7.9534,20.4,3.6,24,2594,223,99.5,37,331,NA,NA,NA,TRUE,-16,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717589,"2023-06-28",1,"2023-06-29T02:25:36.512Z","2023-06-29T02:25:40.260Z",TRUE,"pitch","7c16ffc8-0dac-4313-bb08-f94b933e8024",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2521,1.6793,NA,143.96,190.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Flyout","field_out","Ryan O'Hearn flies out to left fielder Will Benson.",0,7,7,83,"bottom",9,"2023-06-29T02:24:51.093Z","2023-06-29T02:26:03.818Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Baltimore Orioles","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82.6,7,0.89,0.42,7.693,24.6617,-29.3166,1.7933,1.6552,-0.7072,1.7735,3.2578,-129.9018,-1.6508,-2.2057,50.0025,4.6249,3.0949,7.2,7.2,24,2597,100,NA,NA,NA,NA,NA,NA,FALSE,-31.2,2.9,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669222,"Nick Senzel","/api/v1/people/669222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
