"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746475,"2024-05-24",4,"2024-05-25T01:17:58.401Z","2024-05-25T01:18:06.120Z",TRUE,"pitch","12c6f268-a2fc-4133-b171-dcba56257ebe",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.37,1.61,NA,127.21,194.84,"ground_ball","medium","5",101.61,163.64,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Danny Jansen grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,2,6,74,"top",9,"2024-05-25T01:17:16.107Z","2024-05-25T01:18:06.120Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.1,8,0.91,0.3883,6.5989,30.704,-26.0491,-10.7218,3.0379,-0.2679,1.6276,7.6381,-140.844,-5.5289,-1.616,50.0069,5.2914,-21.6385,36,7.2,24,2060,236,101,-23,5,NA,NA,NA,TRUE,-24.5,4.6,18,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",3,"2024-05-25T01:17:35.228Z","2024-05-25T01:17:38.680Z",TRUE,"pitch","dc9b80a3-b13f-439b-b3f4-2757432da1db",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.37,1.61,NA,150.5,176.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Danny Jansen grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,2,6,74,"top",9,"2024-05-25T01:17:16.107Z","2024-05-25T01:18:06.120Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88,13,0.9,0.3911,6.5397,32.6332,-25.8199,-10.0681,3.2011,-0.8788,2.3094,5.9404,-140.2335,-3.8557,-1.72,50.0041,5.3927,-19.9915,34.8,7.2,24,1856,238,NA,NA,NA,NA,NA,NA,FALSE,-24.4,5.2,16.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",2,"2024-05-25T01:17:18.205Z","2024-05-25T01:17:22.434Z",TRUE,"pitch","a5c19fa0-7716-4f6a-b315-29e964240e48",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2698,1.5086,NA,86.62,203.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Danny Jansen grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,2,6,74,"top",9,"2024-05-25T01:17:16.107Z","2024-05-25T01:18:06.120Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.2,14,0.9,0.4271,6.7762,26.4849,-29.775,0.331,1.4424,0.7969,1.2913,5.7584,-128.2319,-4.7305,-1.5208,50.0046,5.4827,0.5509,3.6,7.2,24,2114,176,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.8,-1.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",0,"2024-05-25T01:15:22.314Z","2024-05-25T01:15:48.074Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Groundout","field_out","Danny Jansen grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,2,6,74,"top",9,"2024-05-25T01:17:16.107Z","2024-05-25T01:18:06.120Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",1,"2024-05-25T01:15:48.074Z","2024-05-25T01:17:18.205Z",FALSE,"action",NA,NA,"Pitching Change: Jason Foley replaces Andrew Chafin.","Pitching Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,671345,"/api/v1/people/671345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"74","atBat","Groundout","field_out","Danny Jansen grounds out, third baseman Matt Vierling to first baseman Spencer Torkelson.",0,2,6,74,"top",9,"2024-05-25T01:17:16.107Z","2024-05-25T01:18:06.120Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,643376,"Danny Jansen","/api/v1/people/643376","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",2,"2024-05-25T01:14:22.795Z","2024-05-25T01:14:34.474Z",TRUE,"pitch","c6051a7b-9b66-4ddf-a574-f6381df92343",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.13,1.5,NA,91.06,177.44,"ground_ball","medium","6",130.06,80.67,NA,NA,TRUE,NA,NA,NA,NA,NA,"73","atBat","Single","single","Alejandro Kirk singles on a ground ball to center fielder Wenceel Pérez, deflected by shortstop Zach McKinstry. Isiah Kiner-Falefa scores. Davis Schneider to 3rd.",1,2,6,73,"top",9,"2024-05-25T01:14:00.042Z","2024-05-25T01:14:34.474Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.6,6,0.86,0.4076,6.6596,29.2538,-15.2844,8.6025,9.2334,0.6806,2.2717,-5.4995,-134.4048,-7.1193,1.6362,50.0004,6.0411,15.7292,40.8,4.8,24,2160,145,103.5,-7,18,NA,NA,NA,FALSE,-16.7,15.4,-14.4,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,672386,"Alejandro Kirk","/api/v1/people/672386",676914,"Davis Schneider","/api/v1/people/676914",NA,NA,NA,NA
746475,"2024-05-24",1,"2024-05-25T01:14:02.284Z","2024-05-25T01:14:08.858Z",TRUE,"pitch","f48f1af2-590d-43ff-997b-ac2858ed9556",1,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,1,2,NA,NA,3.13,1.5,NA,141.36,230.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Alejandro Kirk singles on a ground ball to center fielder Wenceel Pérez, deflected by shortstop Zach McKinstry. Isiah Kiner-Falefa scores. Davis Schneider to 3rd.",1,2,6,73,"top",9,"2024-05-25T01:14:00.042Z","2024-05-25T01:14:34.474Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.3,13,0.9,0.4619,6.5862,24.9347,-36.1652,3.2773,-2.8131,-0.639,0.3243,-6.7386,-119.0298,-5.3749,1.8153,50.0001,5.9224,4.6563,4.8,10.8,24,2620,352,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-6.2,-4.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",0,"2024-05-25T01:13:49.136Z","2024-05-25T01:14:02.284Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Alejandro Kirk replaces Daulton Varsho.","Offensive Substitution",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,672386,"/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","73","atBat","Single","single","Alejandro Kirk singles on a ground ball to center fielder Wenceel Pérez, deflected by shortstop Zach McKinstry. Isiah Kiner-Falefa scores. Davis Schneider to 3rd.",1,2,6,73,"top",9,"2024-05-25T01:14:00.042Z","2024-05-25T01:14:34.474Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,662139,"/api/v1/people/662139",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746475,"2024-05-24",3,"2024-05-25T01:12:54.921Z","2024-05-25T01:13:07.169Z",TRUE,"pitch","2d6d0981-e6c9-4099-afdb-58bcc44c7bb5",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.15,1.5,NA,99.43,196.83,"line_drive","medium","8",132.74,86.4,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Davis Schneider singles on a line drive to center fielder Wenceel Pérez. Ernie Clement scores. Isiah Kiner-Falefa to 3rd.",1,1,6,72,"top",9,"2024-05-25T01:12:10.101Z","2024-05-25T01:13:07.169Z",TRUE,TRUE,FALSE,FALSE,33,1,1,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.4,9,0.92,0.404,6.9663,30.0965,-16.487,9.0421,8.4309,0.461,1.5536,-6.3886,-135.6564,-8.6481,1.6736,50.0032,5.9356,16.8273,39.6,4.8,24,2226,143,83.5,22,283,NA,NA,NA,FALSE,-18,13.6,-15,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,676914,"Davis Schneider","/api/v1/people/676914",643396,"Isiah Kiner-Falefa","/api/v1/people/643396",NA,NA,NA,NA
746475,"2024-05-24",2,"2024-05-25T01:12:29.185Z","2024-05-25T01:12:32.929Z",TRUE,"pitch","71a74216-01e6-40e2-8ab9-2c01174bb449",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.2168,1.5062,NA,138.1,239.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Davis Schneider singles on a line drive to center fielder Wenceel Pérez. Ernie Clement scores. Isiah Kiner-Falefa to 3rd.",1,1,6,72,"top",9,"2024-05-25T01:12:10.101Z","2024-05-25T01:13:07.169Z",TRUE,TRUE,FALSE,FALSE,33,1,1,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,77.1,13,0.9,0.453,6.6913,23.6255,-31.9417,0.8673,0.1538,-0.5534,-0.0393,-5.9338,-120.9177,-7.251,1.8198,50.0025,5.8018,1.2855,0,9.6,24,2578,347,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.2,-0.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
