"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718338,"2023-05-02",1,"2023-05-03T01:39:43.885Z","2023-05-03T01:39:54.534Z",TRUE,"pitch","4f5d30e2-dcb0-4279-aae1-85e1db87d799",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.27,1.55,NA,129.16,169.5,"fly_ball","medium","9",166.87,118.36,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Anthony Rendon flies out to right fielder Lars Nootbaar.",0,5,1,53,"top",7,"2023-05-03T01:39:20.300Z","2023-05-03T01:39:54.534Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.9,73.5,4,0.9,0.4716,6.7152,22.7337,-38.1979,9.2043,-4.419,-0.3191,2.566,0.3488,-116.3276,0.5055,-1.666,50.0007,5.9801,12.5559,18,12,24,3217,50,85.9,55,228,NA,NA,NA,TRUE,-50.5,-7.6,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",0,"2023-05-03T01:39:28.954Z","2023-05-03T01:39:33.019Z",TRUE,"pitch","a1ee5d1d-f497-405c-92a4-19061b0b085e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3672,1.525,NA,93,148.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Anthony Rendon flies out to right fielder Lars Nootbaar.",0,5,1,53,"top",7,"2023-05-03T01:39:20.300Z","2023-05-03T01:39:54.534Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.1,3,0.9,0.4669,6.97,23.7672,-37.8857,8.7103,-4.1039,0.6296,3.3309,2.5636,-117.6246,1.8905,-1.608,50.0032,6.0476,12.1196,18,12,24,3286,51,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-6.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",3,"2023-05-03T01:38:55.167Z","2023-05-03T01:39:03.812Z",TRUE,"pitch","18921a76-514a-4242-9a92-cf1a2c705b0e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.44,1.63,NA,115.79,174.86,"ground_ball","hard","5",107.33,162.11,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,52,"top",7,"2023-05-03T01:38:19.081Z","2023-05-03T01:39:03.812Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.2,74.4,5,0.9,0.4651,6.9138,24.342,-38.0904,7.703,-4.2213,0.0318,2.3673,1.5928,-118.1627,-0.2121,-1.6527,50.0017,5.9836,10.7974,15.6,12,24,3126,48,112,2,70,NA,NA,NA,TRUE,-49.1,-7.4,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",2,"2023-05-03T01:38:35.711Z","2023-05-03T01:38:40.006Z",TRUE,"pitch","9a5a566b-c782-4670-9340-58e81e6943a7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.44,1.63,NA,100.53,165.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,52,"top",7,"2023-05-03T01:38:19.081Z","2023-05-03T01:39:03.812Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.6,6,0.89,0.4657,6.8258,21.9708,-35.4193,5.9735,-2.3201,0.4321,2.7186,2.9184,-117.546,0.0169,-1.6008,50.0004,5.9958,8.3693,14.4,10.8,24,3086,49,NA,NA,NA,NA,NA,NA,FALSE,-45.8,-4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",1,"2023-05-03T01:38:21.266Z","2023-05-03T01:38:25.379Z",TRUE,"pitch","0794e2eb-773f-478c-95c2-d4bf46a2e902",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4885,1.6783,NA,71.84,177.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,52,"top",7,"2023-05-03T01:38:19.081Z","2023-05-03T01:39:03.812Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86,14,2,0.4021,6.9865,28.6869,-16.4317,-2.4792,8.3704,1.1847,2.2726,8.4285,-136.0154,-6.0552,-1.6267,50.0058,5.6594,-4.6646,9.6,3.6,24,2420,217,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",0,"2023-05-03T01:37:16.768Z","2023-05-03T01:38:21.266Z",FALSE,"action",NA,NA,"Pitching Change: Chris Stratton replaces Drew VerHagen.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608717,"/api/v1/people/608717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Groundout","field_out","Hunter Renfroe grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,5,1,52,"top",7,"2023-05-03T01:38:19.081Z","2023-05-03T01:39:03.812Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",608717,"Chris Stratton","/api/v1/people/608717","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",3,"2023-05-03T01:35:43.003Z","2023-05-03T01:35:51.386Z",TRUE,"pitch","9e9292c4-a41f-49c3-b70e-000374684b4d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.35,1.63,NA,120.03,188.96,"fly_ball","medium","8",106.54,78.74,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Dylan Carlson flies out to center fielder Brett Phillips.",0,5,1,51,"bottom",6,"2023-05-03T01:34:49.757Z","2023-05-03T01:35:51.386Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.3,77.4,8,2,0.4499,6.5915,21.7892,-26.8491,-9.5077,3.5376,-0.0794,1.8452,2.3095,-121.335,-5.2778,0.1969,50.0014,6.3632,-14.299,26.4,8.4,24,1713,232,84.6,33,305,NA,NA,NA,TRUE,-33.6,5.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",2,"2023-05-03T01:35:28.148Z","2023-05-03T01:35:31.523Z",TRUE,"pitch","cb55c8fe-6828-4261-a99a-7c7b50614a3c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3497,1.7517,NA,152.66,119.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Dylan Carlson flies out to center fielder Brett Phillips.",0,5,1,51,"bottom",6,"2023-05-03T01:34:49.757Z","2023-05-03T01:35:51.386Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,11,2,0.4018,6.3315,28.8032,-14.9847,-5.3222,9.1265,-0.9355,4.4125,-0.2085,-136.1183,-2.6635,-0.1661,50.0039,6.4363,-10.0261,32.4,3.6,24,2175,218,NA,NA,NA,NA,NA,NA,FALSE,-15,16.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",1,"2023-05-03T01:35:06.217Z","2023-05-03T01:35:09.860Z",TRUE,"pitch","64f3aabb-74f8-4482-b870-b88c7a543e58",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.3254,1.6783,NA,119.93,219.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Dylan Carlson flies out to center fielder Brett Phillips.",0,5,1,51,"bottom",6,"2023-05-03T01:34:49.757Z","2023-05-03T01:35:51.386Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.8,76.5,13,2,0.4546,6.5851,23.0487,-23.4863,-9.3195,5.9056,-0.0769,0.7227,2.1068,-120.4151,-8.0944,0.2484,50.002,6.2009,-13.7056,27.6,7.2,24,1729,232,NA,NA,NA,NA,NA,NA,FALSE,-30.8,9,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",0,"2023-05-03T01:34:50.915Z","2023-05-03T01:34:55.461Z",TRUE,"pitch","fd8c36d0-452e-49e3-a245-d03aac5e0aeb",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.35,1.63,NA,111.04,179.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Flyout","field_out","Dylan Carlson flies out to center fielder Brett Phillips.",0,5,1,51,"bottom",6,"2023-05-03T01:34:49.757Z","2023-05-03T01:35:51.386Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,666185,"Dylan Carlson","/api/v1/people/666185","L","Left",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,77,5,2,0.4499,6.4868,23.6403,-24.9859,-9.373,4.7843,0.1563,2.1898,3.1006,-121.6988,-4.919,0.0842,50.0009,6.3985,-14.0728,27.6,8.4,24,1754,227,NA,NA,NA,NA,NA,NA,FALSE,-31.3,7.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",2,"2023-05-03T01:34:17.679Z","2023-05-03T01:34:25.097Z",TRUE,"pitch","94c91a41-c39f-4f51-b518-893506510c53",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.38,1.67,NA,87.97,177.05,"ground_ball","medium","6",114.44,153.97,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Grounded Into DP","grounded_into_double_play","Nolan Arenado grounds into a double play, shortstop Zach Neto to second baseman Brandon Drury to first baseman Gio Urshela. Paul Goldschmidt to 3rd. Willson Contreras out at 2nd. Nolan Arenado out at 1st.",0,5,1,50,"bottom",6,"2023-05-03T01:34:15.483Z","2023-05-03T01:34:25.097Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.6,6,2,0.4036,6.5176,28.73,-17.8776,-6.7533,7.6571,0.7617,2.2864,4.9896,-135.5463,-7.0264,-0.2226,50.0002,6.1535,-12.6051,31.2,4.8,24,2084,219,87.3,-18,8,NA,NA,NA,TRUE,-18.8,12.6,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,502671,"Paul Goldschmidt","/api/v1/people/502671",NA,NA,NA
718338,"2023-05-02",0,"2023-05-03T01:31:48.250Z","2023-05-03T01:32:33.554Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"50","atBat","Grounded Into DP","grounded_into_double_play","Nolan Arenado grounds into a double play, shortstop Zach Neto to second baseman Brandon Drury to first baseman Gio Urshela. Paul Goldschmidt to 3rd. Willson Contreras out at 2nd. Nolan Arenado out at 1st.",0,5,1,50,"bottom",6,"2023-05-03T01:34:15.483Z","2023-05-03T01:34:25.097Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",1,"2023-05-03T01:32:33.554Z","2023-05-03T01:34:17.679Z",FALSE,"action",NA,NA,"Pitching Change: Chris Devenski replaces Patrick Sandoval.","Pitching Substitution",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606965,"/api/v1/people/606965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"50","atBat","Grounded Into DP","grounded_into_double_play","Nolan Arenado grounds into a double play, shortstop Zach Neto to second baseman Brandon Drury to first baseman Gio Urshela. Paul Goldschmidt to 3rd. Willson Contreras out at 2nd. Nolan Arenado out at 1st.",0,5,1,50,"bottom",6,"2023-05-03T01:34:15.483Z","2023-05-03T01:34:25.097Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",606965,"Chris Devenski","/api/v1/people/606965","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",8,"2023-05-03T01:31:29.688Z","2023-05-03T01:31:35.184Z",TRUE,"pitch","d0dcf2c4-03fc-4afa-b295-d50a08554eb4",8,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,0,NA,NA,3.3685,1.6583,NA,172.6,216.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Willson Contreras walks.",0,5,1,49,"bottom",6,"2023-05-03T01:27:51.783Z","2023-05-03T01:31:35.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.2,13,0.9,0.455,6.2646,24.2531,-25.5879,8.3248,4.4886,-1.4587,0.8308,-8.2967,-120.5553,-6.3566,0.9518,50.0024,5.7717,12.2085,21.6,8.4,24,1487,111,NA,NA,NA,NA,NA,NA,FALSE,-33.2,6.7,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,575929,"Willson Contreras","/api/v1/people/575929",NA,NA,NA,502671,"Paul Goldschmidt","/api/v1/people/502671"
718338,"2023-05-02",7,"2023-05-03T01:30:59.716Z","2023-05-03T01:31:03.140Z",TRUE,"pitch","4b1257c9-9f43-4d44-aea6-d41f9040d5a3",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.32,1.61,NA,131.99,147.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Willson Contreras walks.",0,5,1,49,"bottom",6,"2023-05-03T01:27:51.783Z","2023-05-03T01:31:35.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.4,71.3,1,0.9,0.4866,6.299,20.643,-43.3282,-2.8098,-8.6923,-0.3931,3.3874,-1.8356,-112.6016,3.2683,0.798,50.0038,6.304,-3.6045,4.8,13.2,24,2614,324,NA,NA,NA,NA,NA,NA,FALSE,-60.2,-14.6,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718338,"2023-05-02",5,"2023-05-03T01:29:53.685Z","2023-05-03T01:29:57.681Z",TRUE,"pitch","0edb2152-02f8-40a3-b93b-e8439f7fe800",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2954,1.5606,NA,106.55,99.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Walk","walk","Willson Contreras walks.",0,5,1,49,"bottom",6,"2023-05-03T01:27:51.783Z","2023-05-03T01:31:35.184Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.5,12,0.88,0.4551,6.2016,23.421,-21.5959,5.0381,7.2127,0.2742,5.1549,-3.416,-120.3657,2.0973,1.0575,50.0038,6.1848,7.391,18,6,24,1670,124,NA,NA,NA,NA,NA,NA,FALSE,-26.2,13.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
