"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745579,"2024-05-17",1,"2024-05-18T00:22:41.193Z","2024-05-18T00:22:48.507Z",TRUE,"pitch","a9ed8167-8ef7-41b4-92ae-332e5a20b689",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.5,1.65,NA,110.98,161.5,"fly_ball","medium","8",115.23,62.18,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Johan Rojas.",0,2,4,50,"top",7,"2024-05-18T00:22:13.113Z","2024-05-18T00:22:48.507Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.7,5,0.91,0.4125,6.7546,27.5833,-21.916,-1.0338,5.7386,0.1579,2.8622,6.5368,-132.6433,-1.8714,-2.2008,50.0011,5.17,-1.8481,1.2,4.8,24,2539,224,92.6,27,342,NA,NA,NA,TRUE,-22.7,10.2,0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-18T00:22:26.370Z","2024-05-18T00:22:31.946Z",TRUE,"pitch","2e2a851f-6fb5-475e-bd50-f2e0fcb6fa39",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5528,1.5089,NA,151.47,188.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Jesse Winker flies out to center fielder Johan Rojas.",0,2,4,50,"top",7,"2024-05-18T00:22:13.113Z","2024-05-18T00:22:48.507Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,13,0.9,0.4021,7.1227,30.7003,-14.9011,-7.0156,9.1978,-0.9043,1.8445,5.5682,-136.3387,-6.2184,-2.0642,50.0024,5.1881,-13.1732,36,4.8,24,2438,228,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.5,11.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",6,"2024-05-18T00:20:06.025Z","2024-05-18T00:20:10.499Z",TRUE,"pitch","5a798d0d-3d01-431f-a695-5042cefa3a41",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.52,1.69,NA,100.04,168.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,86.4,6,0.91,0.3981,6.8508,30.8514,-11.9973,-1.4002,10.5288,0.4451,2.5869,4.7604,-137.6382,-6.1758,-1.1258,50.004,5.674,-2.6837,7.2,2.4,24,2625,199,NA,NA,NA,NA,NA,NA,TRUE,-12.6,17.9,1.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",5,"2024-05-18T00:19:48.151Z","2024-05-18T00:19:53.484Z",TRUE,"pitch","86a768a1-1ebb-4921-b05a-85871d89f813",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.7047,1.6352,NA,131.7,130.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.9,11,0.91,0.3948,6.5896,31.9196,-12.6592,-1.4345,10.0189,-0.3857,4.0077,1.8697,-138.872,-2.7915,-0.8822,50.0015,5.8712,-2.794,9.6,2.4,24,2606,198,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.8,2.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-18T00:19:26.148Z","2024-05-18T00:19:30.668Z",TRUE,"pitch","44d98625-394c-49cf-84ff-ad322b00b307",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.52,1.69,NA,92.61,208.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,82.7,14,0.91,0.4198,6.9345,25.8447,-23.2967,2.9899,5.1392,0.6399,1.1355,3.9365,-130.1853,-6.5368,-1.2768,50.0007,5.4277,5.1602,13.2,6,24,2511,180,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.2,-6.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-18T00:19:07.844Z","2024-05-18T00:19:12.888Z",TRUE,"pitch","8e8427ed-1b25-4c01-a700-c7597d76ad9a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.52,1.69,NA,106.56,166.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88,5,0.91,0.3918,6.7602,30.6049,-12.18,-2.3169,10.0949,0.274,2.6723,4.3235,-139.6346,-6.2884,-0.9914,50.0005,5.7503,-4.5882,15.6,2.4,24,2611,201,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.2,3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-18T00:18:48.839Z","2024-05-18T00:18:52.592Z",TRUE,"pitch","2dc87680-0696-439c-a6a2-594138160616",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.654,1.7109,NA,50.67,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.1,14,0.91,0.4227,6.7707,26.9886,-26.1942,3.1695,3.5195,1.7401,0.9546,6.1845,-129.5754,-6.4581,-1.0893,50.0064,5.48,5.3922,13.2,7.2,24,2483,168,NA,NA,NA,NA,NA,NA,FALSE,-29.4,5.2,-7.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-18T00:18:35.195Z","2024-05-18T00:18:39.355Z",TRUE,"pitch","3241cdc6-8a03-4704-a1ba-1d57e3ceb3f7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6794,1.6099,NA,85.14,193.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.4,81.4,14,0.91,0.4255,6.8859,26.5809,-27.0017,3.7735,3.0798,0.8358,1.6647,3.7737,-128.7047,-4.5933,-1.1392,50.0007,5.5621,6.3329,14.4,7.2,24,2400,167,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.8,-7.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-18T00:19:39.543Z","2024-05-18T00:19:48.151Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,624641,"/api/v1/people/624641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Edmundo Sosa strikes out swinging.",0,2,4,49,"bottom",6,"2024-05-18T00:18:28.446Z","2024-05-18T00:20:10.499Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",4,"2024-05-18T00:18:02.767Z","2024-05-18T00:18:09.832Z",TRUE,"pitch","7dfd1586-075d-46bb-bdc2-4655381aec64",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.13,1.55,NA,120.8,202.45,"line_drive","medium","8",140.99,75.02,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Brandon Marsh lines out to center fielder Victor Robles.",0,2,4,48,"bottom",6,"2024-05-18T00:16:48.651Z","2024-05-18T00:18:09.832Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.3,13,0.9,0.4209,6.8623,26.7887,-24.332,0.916,4.5728,-0.0998,1.3454,3.3951,-130.0404,-5.7922,-1.5404,50.0046,5.4429,1.5719,4.8,6,24,2472,184,89.5,22,312,NA,NA,NA,TRUE,-27,7.2,-2.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-18T00:17:43.877Z","2024-05-18T00:17:48.544Z",TRUE,"pitch","223c0617-07cb-46f9-91be-a61a95d4befd",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2744,1.6099,NA,154.55,156.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Brandon Marsh lines out to center fielder Victor Robles.",0,2,4,48,"bottom",6,"2024-05-18T00:16:48.651Z","2024-05-18T00:18:09.832Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.5,11,0.91,0.397,6.6475,31.487,-13.53,-2.1985,9.679,-0.9852,3.0548,2.1989,-138.0964,-4.6366,-1.5071,50.0055,5.6696,-4.2361,14.4,3.6,24,2548,203,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.7,3.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-18T00:17:20.304Z","2024-05-18T00:17:25.264Z",TRUE,"pitch","f6ba8a1a-8d6a-4667-95d7-3e69cd54533e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.55,NA,96.51,199.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Brandon Marsh lines out to center fielder Victor Robles.",0,2,4,48,"bottom",6,"2024-05-18T00:16:48.651Z","2024-05-18T00:18:09.832Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,82.5,9,0.91,0.4209,6.8328,25.3598,-22.6791,2.6801,5.5313,0.5377,1.4727,4.3262,-129.7721,-5.9625,-1.4949,50.0062,5.5109,4.6043,13.2,6,24,2489,176,NA,NA,NA,NA,NA,NA,FALSE,-25.2,9,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-18T00:17:05.643Z","2024-05-18T00:17:10.822Z",TRUE,"pitch","7f26108e-a95e-4f31-add6-32bfe9248501",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2744,1.5342,NA,141.66,164.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Brandon Marsh lines out to center fielder Victor Robles.",0,2,4,48,"bottom",6,"2024-05-18T00:16:48.651Z","2024-05-18T00:18:09.832Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.1,1,0.91,0.3955,6.6069,30.3688,-11.4215,-3.2449,10.6777,-0.647,2.7417,3.4117,-138.399,-5.8638,-1.473,50.0023,5.6501,-6.3062,24,2.4,24,2538,206,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.4,5.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",0,"2024-05-18T00:16:50.293Z","2024-05-18T00:16:54.807Z",TRUE,"pitch","4fae4c53-617e-405a-9417-5c45052dc5bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2997,1.5594,NA,173.31,164.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Lineout","field_out","Brandon Marsh lines out to center fielder Victor Robles.",0,2,4,48,"bottom",6,"2024-05-18T00:16:48.651Z","2024-05-18T00:18:09.832Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,11,0.91,0.3957,6.6166,30.9704,-11.5114,-2.4932,10.6516,-1.4771,2.7401,0.8866,-138.4226,-5.9738,-1.4777,50.0033,5.6972,-4.8371,20.4,2.4,24,2472,208,NA,NA,NA,NA,NA,NA,FALSE,-12,18.2,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",3,"2024-05-18T00:16:20.251Z","2024-05-18T00:16:25.390Z",TRUE,"pitch","eac52a3e-eacb-4598-815b-0cbf26c5337a",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.8,1.8,NA,93.12,149.3,"line_drive","medium","4",139.08,146.61,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Lineout","field_out","Nick Castellanos lines out to second baseman Ildemaro Vargas.",0,2,4,47,"bottom",6,"2024-05-18T00:15:38.637Z","2024-05-18T00:16:25.390Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.1,3,0.91,0.391,6.6849,30.7832,-11.2617,-2.7049,10.5136,0.6264,3.314,5.1424,-139.9479,-4.9214,-0.8812,50,5.8292,-5.3794,19.2,2.4,24,2513,200,97.8,8,173,NA,NA,NA,TRUE,-11.3,18.2,3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",2,"2024-05-18T00:16:02.549Z","2024-05-18T00:16:07.914Z",TRUE,"pitch","6a11441f-c684-4a17-8046-cc0593a7547f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.8,1.8,NA,90.47,184.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Lineout","field_out","Nick Castellanos lines out to second baseman Ildemaro Vargas.",0,2,4,47,"bottom",6,"2024-05-18T00:15:38.637Z","2024-05-18T00:16:25.390Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,82.1,9,0.91,0.423,6.8772,24.4513,-26.2461,2.2894,3.487,0.6959,2.0095,4.0927,-129.0275,-4.1453,-1.2026,50.0059,5.6371,3.898,9.6,6,24,2463,166,NA,NA,NA,NA,NA,NA,FALSE,-28.8,5.6,-5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745579,"2024-05-17",1,"2024-05-18T00:15:40.854Z","2024-05-18T00:15:45.467Z",TRUE,"pitch","4c9eecba-2843-4672-8b00-71c72156f144",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.8,1.8,NA,111.45,181.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Lineout","field_out","Nick Castellanos lines out to second baseman Ildemaro Vargas.",0,2,4,47,"bottom",6,"2024-05-18T00:15:38.637Z","2024-05-18T00:16:25.390Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",606930,"Jacob Barnes","/api/v1/people/606930","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,80.4,8,0.91,0.4288,6.7955,27.6541,-26.3178,2.8065,3.5492,0.1456,2.1369,2.5103,-127.981,-3.8432,-1.2144,50.004,5.7312,4.632,10.8,7.2,24,2466,170,NA,NA,NA,NA,NA,NA,FALSE,-29.8,5.8,-5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
