"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745340,"2024-05-11",7,"2024-05-11T04:15:11.880Z","2024-05-11T04:15:21.203Z",TRUE,"pitch","894cc6e8-955e-4ce1-b105-d60a3a7badc9",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.37,1.62,NA,138.81,177.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83,76.4,4,0.9,0.4535,6.5604,24.4044,-33.0566,-7.1899,-0.5989,-0.5723,2.2729,-1.4812,-120.9389,-2.8679,0.9825,50.0018,6.3842,-10.6101,18,9.6,24,1370,330,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",6,"2024-05-11T04:14:51.788Z","2024-05-11T04:14:55.990Z",TRUE,"pitch","8cea0006-4483-40ea-ae14-449b21bbe0b6",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3773,1.6726,NA,124.44,125.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90,11,0.91,0.381,6.5522,34.7512,-11.6037,7.4705,9.837,-0.1952,4.1966,-5.4173,-143.9864,-4.5277,0.7442,50.0006,6.5127,15.6177,48,3.6,24,2259,141,NA,NA,NA,NA,NA,NA,FALSE,-11,17,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",5,"2024-05-11T04:14:29.503Z","2024-05-11T04:14:34.744Z",TRUE,"pitch","d75f417e-2fe9-410b-9451-12dddc2a67d4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.62,NA,85.51,189.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79,9,0.9,0.4378,6.3724,25.6925,-30.4119,9.6223,1.1111,0.8261,1.8422,-4.7747,-125.1871,-3.6732,1.5098,50.0016,5.8227,15.2444,25.2,8.4,24,1849,92,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",4,"2024-05-11T04:14:12.109Z","2024-05-11T04:14:16.195Z",TRUE,"pitch","31067296-7ae0-49d3-97c1-b1fd9d2059d7",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3735,1.6096,NA,148.97,235.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.4,13,0.9,0.4293,6.5516,24.3673,-30.6767,9.4781,0.9074,-0.8386,0.1138,-8.6606,-127.2522,-8.1027,1.3658,50.0051,5.7459,15.6579,24,8.4,24,1708,91,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.1,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",3,"2024-05-11T04:13:50.486Z","2024-05-11T04:13:55.097Z",TRUE,"pitch","de1c2def-b319-42dd-af90-30322c0e0a40",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.62,NA,136.84,146.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.8,1,0.9,0.3842,6.4786,31.0297,-12.12,4.4178,9.7292,-0.5205,3.4304,-4.8778,-142.2797,-6.5884,0.6378,50.0006,6.5355,9.1045,31.2,3.6,24,2179,140,NA,NA,NA,NA,NA,NA,FALSE,-12,16.6,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",2,"2024-05-11T04:13:30.608Z","2024-05-11T04:13:34.885Z",TRUE,"pitch","bd42a9b9-dffe-406e-9f74-c2f65890d85b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.62,NA,115.98,151.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.7,90,2,0.91,0.3819,6.6016,33.8903,-9.9942,5.4694,10.6506,0.0268,3.2435,-4.1408,-143.5353,-7.2453,0.7792,50.0003,6.4261,11.3862,42,3.6,24,2316,139,NA,NA,NA,NA,NA,NA,FALSE,-10.2,18,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",1,"2024-05-11T04:13:08.833Z","2024-05-11T04:13:14.682Z",TRUE,"pitch","be57d42c-5080-42c7-831d-992402903f92",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.37,1.62,NA,123.13,146.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.4,2,0.91,0.3844,6.679,33.6026,-11.0048,5.1819,10.3027,-0.1609,3.431,-4.2777,-142.6342,-6.5747,0.687,50.0056,6.4639,10.6512,37.2,3.6,24,2248,143,NA,NA,NA,NA,NA,NA,FALSE,-11,17.4,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",0,"2024-05-11T04:12:55.050Z","2024-05-11T04:12:59.044Z",TRUE,"pitch","5cd85ac4-1339-4be8-a020-01a9b61e5786",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3726,1.6467,NA,113.33,177.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Spencer Steer walks.",0,3,2,59,"top",8,"2024-05-11T04:12:47.970Z","2024-05-11T04:16:20.221Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,78.9,5,0.9,0.437,6.4225,26.7953,-28.6308,10.9951,2.2259,0.0962,2.2821,-6.8424,-125.6101,-3.3513,1.435,50.0003,5.9758,17.4672,28.8,8.4,24,1741,98,NA,NA,NA,NA,NA,NA,FALSE,-33.4,3.5,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",5,"2024-05-11T04:12:22.368Z","2024-05-11T04:12:29.643Z",TRUE,"pitch","512f1fa7-7deb-4135-9b63-3ae58b5e06b3",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,0,NA,NA,3.33,1.55,NA,146.9,146.39,"ground_ball","medium","4",146.49,155.67,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.2,1,0.9,0.3886,6.5724,35.2156,-13.6687,6.9551,9.2185,-0.7845,3.4218,-6.5173,-141.4837,-6.1847,0.6562,50.0028,6.5282,13.963,39.6,3.6,24,2241,143,72.8,-5,27,NA,NA,NA,TRUE,-13.7,15.5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",4,"2024-05-11T04:12:02.345Z","2024-05-11T04:12:06.956Z",TRUE,"pitch","de71b700-a1d4-4c30-a505-5b24fbaef124",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.31,1.5482,NA,160.33,137.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.9,11,0.9,0.3891,6.5244,35.8117,-14.0013,6.2419,9.0801,-1.1369,3.7354,-7.0898,-141.4182,-5.1723,0.6059,50.0036,6.5044,12.494,34.8,3.6,24,2239,138,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.4,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",3,"2024-05-11T04:11:47.834Z","2024-05-11T04:11:53.738Z",TRUE,"pitch","2295cc9a-7a9c-4e14-811c-8a90bdf71929",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.401,1.6078,NA,156.98,154.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.1,11,0.89,0.4535,6.4502,24.9539,-28.1444,-4.6391,2.7341,-1.3108,3.3337,-4.1256,-121.0551,-1.7045,1.0221,50.0045,6.5248,-6.8443,14.4,8.4,24,2572,305,NA,NA,NA,NA,NA,NA,FALSE,-34.9,4.8,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",2,"2024-05-11T04:11:33.582Z","2024-05-11T04:11:37.732Z",TRUE,"pitch","7a76c95b-09e9-43b4-90de-5d3a2bb6bf27",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3796,1.6493,NA,172.42,179.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.1,13,0.91,0.3865,6.6365,33.7177,-10.0983,4.8739,10.8635,-1.454,2.1786,-7.2644,-141.9341,-10.1318,0.5102,50.0043,6.4461,9.9056,33.6,2.4,24,2310,140,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",1,"2024-05-11T04:11:13.734Z","2024-05-11T04:11:20.128Z",TRUE,"pitch","5d0c39cc-c1af-4a9b-9930-2828ca63e57e",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.33,1.55,NA,124.54,127.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,87.9,12,0.91,0.3896,6.5046,34.6794,-10.5955,6.6238,10.8017,0.3881,4.1194,-3.4876,-141.0676,-5.0112,0.7855,50.0067,6.6135,13.2375,46.8,3.6,24,2385,146,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.6,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",0,"2024-05-11T04:09:56.134Z","2024-05-11T04:11:13.734Z",FALSE,"action",NA,NA,"Pitching Change: Erik Miller replaces Logan Webb.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669062,"/api/v1/people/669062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Groundout","field_out","Mike Ford grounds out, second baseman Thairo Estrada to first baseman Wilmer Flores.",0,3,2,58,"top",8,"2024-05-11T04:11:13.734Z","2024-05-11T04:12:29.643Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,645801,"Mike Ford","/api/v1/people/645801","L","Left",669062,"Erik Miller","/api/v1/people/669062","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",5,"2024-05-11T04:08:50.555Z","2024-05-11T04:08:56.830Z",TRUE,"pitch","99a49a73-c2ac-49cd-901a-7ae7e7920967",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.45,1.71,NA,103.28,157.75,"ground_ball","medium","6",114.39,158.69,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Elly De La Cruz to second baseman Jonathan India. Michael Conforto out at 2nd.",0,3,2,57,"bottom",7,"2024-05-11T04:06:02.991Z","2024-05-11T04:08:56.830Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.4,80,3,0.76,0.4308,6.2966,26.2757,-23.6831,7.5283,5.19,0.36,3.0012,-4.4061,-127.1733,-3.162,1.1376,50.0061,6.1411,12.3236,25.2,7.2,24,1198,129,93.5,-1,45,NA,NA,NA,TRUE,-26.9,8.9,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745340,"2024-05-11",4,"2024-05-11T04:08:25.349Z","2024-05-11T04:08:29.167Z",TRUE,"pitch","fdb8aaf6-4631-4035-bbba-2ba019ff18cf",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,3.4757,1.6798,NA,136.44,214.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Forceout","force_out","Thairo Estrada grounds into a force out, shortstop Elly De La Cruz to second baseman Jonathan India. Michael Conforto out at 2nd.",0,3,2,57,"bottom",7,"2024-05-11T04:06:02.991Z","2024-05-11T04:08:56.830Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",458677,"Justin Wilson","/api/v1/people/458677","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.8,82.7,13,0.75,0.4198,6.4398,27.8981,-27.4146,-2.0895,2.76,-0.51,0.898,-3.1157,-130.5394,-8.3756,0.9711,50.0006,6.2167,-3.5994,8.4,7.2,24,2341,189,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
