"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716695,"2023-09-06",4,"2023-09-07T00:45:28.717Z","2023-09-07T00:45:32.673Z",TRUE,"pitch","16d26ca3-724c-4c58-a31a-edaba1251325",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2085,1.5278,NA,83.84,195.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Xavier Edwards flies out to center fielder James Outman.",0,1,9,61,"bottom",7,"2023-09-07T00:43:34.991Z","2023-09-07T00:47:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.4,14,0.92,0.3883,6.1453,34.4011,-10.9361,-8.0536,10.5568,0.8701,1.6177,9.0919,-141.4408,-7.5641,-1.3506,50.0037,5.0403,-16.2033,48,3.6,24,2567,220,NA,NA,NA,NA,NA,NA,FALSE,-11.5,17.5,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",3,"2023-09-07T00:44:38.859Z","2023-09-07T00:44:42.942Z",TRUE,"pitch","f39dd790-0aed-4746-9b88-9c7fe1ba348d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.301,1.504,NA,101.38,166.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Xavier Edwards flies out to center fielder James Outman.",0,1,9,61,"bottom",7,"2023-09-07T00:43:34.991Z","2023-09-07T00:47:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.7,6,0.91,0.3878,6.0503,31.586,-10.7317,-8.623,10.608,0.4098,2.6604,7.7028,-141.1385,-5.1784,-1.2321,50.0001,5.2076,-17.4255,52.8,3.6,24,2348,218,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.4,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",1,"2023-09-07T00:44:03.381Z","2023-09-07T00:44:06.422Z",TRUE,"pitch","5d8b4f09-1e6e-44bc-9d9d-44681bd4d440",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.301,1.504,NA,119.62,165.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Xavier Edwards flies out to center fielder James Outman.",0,1,9,61,"bottom",7,"2023-09-07T00:43:34.991Z","2023-09-07T00:47:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.6,5,0.92,0.3877,6.2149,32.8959,-10.9321,-9.0544,10.5173,-0.0686,2.7312,7.0578,-141.3849,-4.6996,-1.4236,50.0064,5.1194,-18.2944,54,3.6,24,2432,221,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",0,"2023-09-07T00:43:48.307Z","2023-09-07T00:43:52.857Z",TRUE,"pitch","3c693df3-f065-4e55-bb9d-cb23c81fb379",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2085,1.4867,NA,98.6,193.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Xavier Edwards flies out to center fielder James Outman.",0,1,9,61,"bottom",7,"2023-09-07T00:43:34.991Z","2023-09-07T00:47:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.3,9,0.9,0.3937,6.3678,32.3427,-11.4538,-9.0023,10.581,0.4826,1.6587,8.4636,-139.3038,-7.1193,-1.4307,50.0032,5.0109,-17.6299,50.4,4.8,24,2413,221,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",2,"2023-09-07T00:44:23.168Z","2023-09-07T00:44:38.859Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,669364,"/api/v1/people/669364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Xavier Edwards flies out to center fielder James Outman.",0,1,9,61,"bottom",7,"2023-09-07T00:43:34.991Z","2023-09-07T00:47:18.487Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,669364,"Xavier Edwards","/api/v1/people/669364","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",3,"2023-09-07T00:43:03.438Z","2023-09-07T00:43:15.647Z",TRUE,"pitch","55b1dfde-ff8d-49d3-8dd6-78268116a452",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.44,1.64,NA,121.57,177.21,"line_drive","hard","8",155.06,45.97,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Jesus Sanchez doubles (22) on a sharp line drive to center fielder James Outman.",0,1,9,60,"bottom",7,"2023-09-07T00:42:34.327Z","2023-09-07T00:43:15.647Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.8,5,0.9,0.4234,6.2199,26.2505,-34.8828,2.335,-1.5952,-0.12,2.2803,3.2628,-129.2315,-0.7164,-1.701,50.0041,5.2342,3.9601,7.2,8.4,24,2158,36,109.2,14,313,NA,NA,NA,FALSE,-37.4,-2.9,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA
716695,"2023-09-06",1,"2023-09-07T00:42:36.610Z","2023-09-07T00:42:40.922Z",TRUE,"pitch","be3034c4-2194-4432-9740-37145ed48156",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3701,1.5484,NA,110.42,159.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Jesus Sanchez doubles (22) on a sharp line drive to center fielder James Outman.",0,1,9,60,"bottom",7,"2023-09-07T00:42:34.327Z","2023-09-07T00:43:15.647Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.3,2,0.9,0.3931,6.1226,32.2544,-13.8527,-9.0105,9.3237,0.1725,2.9273,7.9206,-139.5035,-3.5237,-1.537,50.0032,5.1238,-17.7076,46.8,4.8,24,2317,224,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,14.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",0,"2023-09-07T00:41:20.278Z","2023-09-07T00:42:36.610Z",FALSE,"action",NA,NA,"Pitching Change: Gus Varland replaces Victor Gonzalez.","Pitching Substitution",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681402,"/api/v1/people/681402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Double","double","Jesus Sanchez doubles (22) on a sharp line drive to center fielder James Outman.",0,1,9,60,"bottom",7,"2023-09-07T00:42:34.327Z","2023-09-07T00:43:15.647Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",2,"2023-09-07T00:42:47.913Z","2023-09-07T00:43:03.438Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,660821,"/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Double","double","Jesus Sanchez doubles (22) on a sharp line drive to center fielder James Outman.",0,1,9,60,"bottom",7,"2023-09-07T00:42:34.327Z","2023-09-07T00:43:15.647Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",681402,"Gus Varland","/api/v1/people/681402","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Dodgers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",7,"2023-09-07T00:39:57.162Z","2023-09-07T00:40:03.299Z",TRUE,"pitch","1aff06dd-3d09-4455-acbe-d9008aeac83c",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.08,1.49,NA,113.39,199.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",94.6,86.5,8,2,0.3992,6.8467,31.2558,-21.7457,-10.395,5.4705,0.0946,1.4703,6.9061,-137.3491,-8.1169,-1.1057,50.0002,5.9499,-19.7991,38.4,6,24,1763,227,NA,NA,NA,NA,NA,NA,TRUE,-22.4,8.3,17.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",6,"2023-09-07T00:39:39.220Z","2023-09-07T00:39:42.772Z",TRUE,"pitch","2002f5dc-1cda-44b0-b658-de2b0f40a37c",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0261,1.4914,NA,113.38,229.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",94.7,86.8,14,2,0.3991,6.8224,31.1516,-20.2668,-10.4697,6.2491,0.0949,0.3609,6.5668,-137.3808,-11.4116,-0.9691,50.0063,5.9536,-19.9663,39.6,6,24,1699,223,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9,17.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",5,"2023-09-07T00:39:15.298Z","2023-09-07T00:39:20.328Z",TRUE,"pitch","7066eeec-e6a4-448f-b9e7-076dabc2b049",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.08,1.49,NA,157.98,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",94.7,86.5,11,2,0.398,6.8517,31.5935,-22.2653,-8.5269,5.1751,-1.0751,2.4734,3.5393,-137.7839,-5.6704,-1.2709,50.0068,6.07,-16.3425,33.6,6,24,1676,223,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.3,14.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",4,"2023-09-07T00:38:58.790Z","2023-09-07T00:39:03.214Z",TRUE,"pitch","2a2f132e-e750-4ca4-8c47-d2834b4eb5bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0464,1.5073,NA,165.46,190.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.6,79.8,13,0.91,0.4347,6.6069,26.2918,-38.737,5.7975,-4.0867,-1.2712,1.7937,-1.2008,-126.1365,-3.0604,-1.5413,50.0021,6.1545,9.3162,13.2,9.6,24,2547,32,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-7.9,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",3,"2023-09-07T00:38:39.800Z","2023-09-07T00:38:42.919Z",TRUE,"pitch","820a85bc-8121-4cbb-9499-72a27184b767",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.08,1.49,NA,126.92,141.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88,11,0.89,0.389,6.712,34.9907,-10.0129,-5.2506,11.0577,-0.2604,3.61,4.7067,-141.3199,-4.8886,-1.2729,50.0001,6.0172,-10.5205,39.6,2.4,24,2270,219,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",2,"2023-09-07T00:38:25.424Z","2023-09-07T00:38:30.649Z",TRUE,"pitch","bca40cea-a69a-4dd5-a1c3-8c61ee470bff",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.0493,1.4485,NA,148.24,149.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.2,79.3,11,0.91,0.4361,6.6978,25.4805,-39.1561,4.5745,-4.3665,-0.8197,3.296,0.215,-125.5988,0.5323,-1.5008,50.0059,6.266,7.3081,10.8,9.6,24,2578,38,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-7.6,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",1,"2023-09-07T00:38:06.522Z","2023-09-07T00:38:09.977Z",TRUE,"pitch","df535d46-fc18-4ae5-8ed4-b93c313521d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.081,1.5484,NA,168.91,131.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",94.6,86.5,11,2,0.3976,6.5807,30.9058,-21.7179,-8.5377,5.4392,-1.3619,3.9637,3.1168,-137.8157,-1.9421,-1.399,50.0005,6.1459,-16.4045,34.8,6,24,1626,226,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716695,"2023-09-06",0,"2023-09-07T00:37:50.731Z","2023-09-07T00:37:54.409Z",TRUE,"pitch","c1f45d57-d72e-4377-848d-89514ad9155a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.08,1.49,NA,145.48,179.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Michael Busch strikes out swinging.",0,1,9,59,"top",7,"2023-09-07T00:37:34.920Z","2023-09-07T00:40:03.299Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,683737,"Michael Busch","/api/v1/people/683737","L","Left",665795,"Edward Cabrera","/api/v1/people/665795","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",94.2,86.4,4,2,0.3995,6.8631,30.039,-20.5368,-10.133,6.1109,-0.7472,2.1838,5.0701,-137.0608,-6.5934,-1.3037,50.0021,6.021,-19.2952,39.6,6,24,1706,224,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
