"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746817,"2024-04-01",3,"2024-04-01T21:23:25.010Z","2024-04-01T21:23:28.010Z",TRUE,"pitch","ddc6ae7f-6824-4f03-bccd-fa3456f242fb",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.79,1.79,NA,104.42,172.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,9,0,69,"bottom",8,"2024-04-01T21:22:21.174Z","2024-04-01T21:23:28.010Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,83.8,6,0.91,0.408,6.509,33.797,-10.6792,4.3269,11.8198,0.33,2.4468,-5.4468,-135.086,-7.0642,1.8254,50.0039,5.8743,7.87,27.6,3.6,24,2369,144,NA,NA,NA,NA,NA,NA,TRUE,-12.4,19.8,-6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",2,"2024-04-01T21:23:08.297Z","2024-04-01T21:23:11.465Z",TRUE,"pitch","085d21f6-0a00-4d92-b9fe-f0090b24a0c5",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.79,1.79,NA,111.72,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,9,0,69,"bottom",8,"2024-04-01T21:22:21.174Z","2024-04-01T21:23:28.010Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,5,0.91,0.4047,6.668,31.9339,-11.4837,4.2509,11.1762,0.1384,2.9917,-5.988,-135.7578,-6.0591,1.8286,50.0066,6.0649,7.8731,26.4,3.6,24,2457,150,NA,NA,NA,NA,NA,NA,FALSE,-12.6,19,-6.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",1,"2024-04-01T21:22:49.025Z","2024-04-01T21:22:52.025Z",TRUE,"pitch","aa3c523f-9d37-48cb-ab40-f4b6538b8a5c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.79,1.79,NA,127.7,163.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,9,0,69,"bottom",8,"2024-04-01T21:22:21.174Z","2024-04-01T21:23:28.010Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,83.9,4,0.91,0.4086,6.5507,31.7614,-12.0382,6.431,11.0883,-0.2808,2.7778,-7.3153,-134.5425,-6.1692,1.6501,50.0025,5.9695,11.6787,36,3.6,24,2444,150,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.7,-9.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",0,"2024-04-01T21:22:34.199Z","2024-04-01T21:22:38.028Z",TRUE,"pitch","00380b49-3725-4fea-838f-97fd5c69ffde",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8424,1.7789,NA,159.1,174.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,9,0,69,"bottom",8,"2024-04-01T21:22:21.174Z","2024-04-01T21:23:28.010Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,13,0.87,0.4084,6.5801,28.8685,-14.2309,4.0421,9.8454,-1.1045,2.3831,-8.6634,-134.1077,-6.9382,1.6419,50.0033,6.018,7.3678,19.2,3.6,24,2393,158,NA,NA,NA,NA,NA,NA,FALSE,-15.7,16.4,-5.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",3,"2024-04-01T21:22:03.420Z","2024-04-01T21:22:06.831Z",TRUE,"pitch","029ed933-7f2c-44c5-924f-69d86caf1cc9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,2,NA,NA,3.2401,1.4193,NA,133.08,210.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Yoán Moncada walks.",0,9,0,68,"bottom",8,"2024-04-01T21:20:53.938Z","2024-04-01T21:22:06.831Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.6,13,0.92,0.4031,6.4441,30.078,-7.618,5.4668,13.1386,-0.4218,1.0441,-7.1535,-135.914,-11.6506,1.5353,50.0007,5.9175,10.2162,40.8,2.4,24,2490,152,NA,NA,NA,NA,NA,NA,FALSE,-10,21.5,-8.4,NA,NA,NA,FALSE,FALSE,660162,"Yoán Moncada","/api/v1/people/660162",NA,NA,NA,NA,NA,NA
746817,"2024-04-01",2,"2024-04-01T21:21:46.001Z","2024-04-01T21:21:49.001Z",TRUE,"pitch","35981864-84bc-4be6-96cb-3f1ef7676a1b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.4148,1.5018,NA,109.69,118.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Yoán Moncada walks.",0,9,0,68,"bottom",8,"2024-04-01T21:20:53.938Z","2024-04-01T21:22:06.831Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,12,0.91,0.4067,6.4883,30.3965,-13.0017,4.6722,10.4465,0.1919,4.4491,-5.4997,-134.888,-2.3579,1.6539,50.0066,6.2557,8.5788,28.8,3.6,24,2446,154,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.6,-7.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",1,"2024-04-01T21:21:24.320Z","2024-04-01T21:21:27.320Z",TRUE,"pitch","29d13313-b8b0-4ff1-bc2c-01906ddb24bd",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4386,1.4329,NA,179.42,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Yoán Moncada walks.",0,9,0,68,"bottom",8,"2024-04-01T21:20:53.938Z","2024-04-01T21:22:06.831Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84,11,0.88,0.4098,6.5177,29.8615,-13.1726,4.158,10.5092,-1.6376,2.5836,-9.6099,-133.8558,-6.4015,1.4646,50.0036,5.9558,7.5195,20.4,3.6,24,2306,153,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.8,-5.4,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",0,"2024-04-01T21:21:10.423Z","2024-04-01T21:21:13.798Z",TRUE,"pitch","59434c44-7fcf-49c5-99f3-c00acabcdbbf",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4133,1.5317,NA,114.55,128.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Walk","walk","Yoán Moncada walks.",0,9,0,68,"bottom",8,"2024-04-01T21:20:53.938Z","2024-04-01T21:22:06.831Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,660162,"Yoán Moncada","/api/v1/people/660162","R","Right",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,12,0.91,0.4037,6.5358,30.0001,-13.9651,5.2515,9.7701,0.0644,4.0749,-6.2824,-135.7369,-2.8618,1.7277,50.0063,6.1166,9.7916,30,3.6,24,2400,151,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.3,-8.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",5,"2024-04-01T21:20:36.812Z","2024-04-01T21:20:41.315Z",TRUE,"pitch","d514ec90-11c6-41c8-85f4-28aa116f1067",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.27,1.52,NA,166.18,215.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andrew Benintendi strikes out swinging.",0,9,0,67,"bottom",8,"2024-04-01T21:19:07.909Z","2024-04-01T21:20:41.315Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.2,13,0.89,0.4478,6.5848,22.0769,-33.8971,-3.1423,-1.1321,-1.2903,0.8696,-6.1318,-121.9313,-5.2054,1.6572,50.0056,5.9293,-4.7708,9.6,9.6,24,2611,329,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-3,7.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746817,"2024-04-01",4,"2024-04-01T21:20:19.961Z","2024-04-01T21:20:22.961Z",TRUE,"pitch","d080b1b3-62dd-41a1-9a67-38433dba0770",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.417,1.5453,NA,136.07,133.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Andrew Benintendi strikes out swinging.",0,9,0,67,"bottom",8,"2024-04-01T21:19:07.909Z","2024-04-01T21:20:41.315Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",554431,"Tyler Matzek","/api/v1/people/554431","L","Left","vs_LHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,11,0.91,0.4033,6.4265,30.0845,-12.7198,3.4444,10.418,-0.5003,3.8917,-6.7433,-135.8689,-3.6742,1.5675,50.0025,6.1468,6.4322,20.4,3.6,24,2330,151,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.2,-4.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
