"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717501,"2023-07-04",1,"2023-07-04T19:52:27.685Z","2023-07-04T19:52:31.864Z",TRUE,"pitch","284d727f-771d-4c62-80f7-39169ceb53a6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.33,1.48,NA,77.93,176.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Justin Turner singles on a line drive to right fielder Adolis Garcia. Masataka Yoshida scores.",1,6,2,70,"bottom",8,"2023-07-04T19:51:48.549Z","2023-07-04T19:55:37.675Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.4,14,2,0.4091,6.8742,29.1904,-25.9226,9.0067,3.4438,1.025,2.3231,-4.7185,-133.9236,-4.6434,1.6405,50.0013,5.9357,16.3428,30,7.2,24,1899,144,NA,NA,NA,NA,NA,NA,FALSE,-26.9,5.4,-15.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T19:52:10.941Z","2023-07-04T19:52:15.745Z",TRUE,"pitch","c2ee2744-1044-434a-8429-23a1d4c1222d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2389,1.4777,NA,95.07,125.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Justin Turner singles on a line drive to right fielder Adolis Garcia. Masataka Yoshida scores.",1,6,2,70,"bottom",8,"2023-07-04T19:51:48.549Z","2023-07-04T19:55:37.675Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.6,12,0.91,0.407,6.8976,27.9721,-16.1242,2.7355,8.7426,0.5753,4.1941,-3.8225,-134.3511,-1.8037,1.6583,50.0016,6.015,5.0216,14.4,3.6,24,2203,145,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.7,-4.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T19:53:25.972Z","2023-07-04T19:53:36.454Z",FALSE,"action",NA,NA,"Passed ball by catcher Mitch Garver. Masataka Yoshida to 2nd.","Passed Ball",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,807799,"/api/v1/people/807799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1cbe3413-0e18-47ec-9223-be6e1a32155b","passed_ball",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Justin Turner singles on a line drive to right fielder Adolis Garcia. Masataka Yoshida scores.",1,6,2,70,"bottom",8,"2023-07-04T19:51:48.549Z","2023-07-04T19:55:37.675Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",4,"2023-07-04T19:51:40.102Z","2023-07-04T19:51:45.725Z",TRUE,"pitch","1753a4a4-6382-4fc5-8f76-279d86b762b9",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.34,1.54,NA,109.11,185.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,6,1,69,"bottom",8,"2023-07-04T19:50:40.755Z","2023-07-04T19:51:45.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88,8,0.9,0.3908,7.0492,33.2271,-12.4585,7.0904,9.921,0.207,1.9646,-6.0687,-140.4252,-8.6196,1.48,50.0061,5.8942,14.0953,40.8,3.6,24,2245,138,NA,NA,NA,NA,NA,NA,TRUE,-13.2,16.2,-11.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T19:51:23.552Z","2023-07-04T19:51:27.523Z",TRUE,"pitch","b75b68d6-578c-4c1c-a3d4-33143d07d5f8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2193,1.5377,NA,129.76,169.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,6,1,69,"bottom",8,"2023-07-04T19:50:40.755Z","2023-07-04T19:51:45.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.7,4,0.93,0.4063,7.0333,30.6049,-21.5229,10.6568,5.7893,-0.3347,2.5819,-8.492,-135.0418,-4.9388,1.473,50.0005,5.9574,19.5946,38.4,6,24,2069,143,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.6,-17.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T19:50:58.463Z","2023-07-04T19:51:01.481Z",TRUE,"pitch","57001d07-59cc-4d86-86d8-57e623ee77b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.34,1.54,NA,135.76,171.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,6,1,69,"bottom",8,"2023-07-04T19:50:40.755Z","2023-07-04T19:51:45.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,4,0.9,0.404,7.2146,31.7225,-12.7843,5.239,10.4287,-0.4921,2.5101,-6.7963,-135.95,-6.7498,1.3675,50.0012,5.9247,9.739,30,3.6,24,2164,138,NA,NA,NA,NA,NA,NA,FALSE,-14,17.5,-7.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T19:50:42.993Z","2023-07-04T19:50:47.491Z",TRUE,"pitch","e0cd1ba2-5642-4b9a-b916-cd643af30c51",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4265,1.5377,NA,129.09,138.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,6,1,69,"bottom",8,"2023-07-04T19:50:40.755Z","2023-07-04T19:51:45.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.3,11,0.91,0.3976,7.3153,32.472,-15.5113,5.3646,8.6798,-0.3171,3.7065,-6.7436,-138.0956,-3.3416,1.4665,50.0049,5.9841,10.3013,28.8,3.6,24,2074,145,NA,NA,NA,NA,NA,NA,FALSE,-15.4,15.1,-8.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T19:49:44.919Z","2023-07-04T19:50:42.993Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Rafael Devers strikes out swinging.",0,6,1,69,"bottom",8,"2023-07-04T19:50:40.755Z","2023-07-04T19:51:45.725Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",4,"2023-07-04T19:49:03.219Z","2023-07-04T19:49:13.242Z",TRUE,"pitch","b472f313-9f97-4013-a9e2-5260683650de",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.19,1.43,NA,135.72,166.2,"ground_ball","soft","3",141.6,176.69,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Masataka Yoshida singles on a soft ground ball to first baseman Nathaniel Lowe.",0,6,1,68,"bottom",8,"2023-07-04T19:47:28.880Z","2023-07-04T19:49:13.242Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.6,84,1,2,0.4111,6.9912,27.9927,-20.9969,9.2655,6.2135,-0.4912,2.6881,-7.9382,-133.1122,-4.8391,1.3227,50.0001,6.0452,16.6609,34.8,6,24,2077,142,48.3,-64,1,NA,NA,NA,FALSE,-22.2,10.4,-15.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T19:48:50.147Z","2023-07-04T19:48:53.240Z",TRUE,"pitch","4877c614-0480-496c-a6b7-8c2ebe712374",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.0989,1.4277,NA,186.63,181.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Masataka Yoshida singles on a soft ground ball to first baseman Nathaniel Lowe.",0,6,1,68,"bottom",8,"2023-07-04T19:47:28.880Z","2023-07-04T19:49:13.242Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,13,0.92,0.4321,6.9828,24.5079,-28.0444,0.52,2.5353,-1.8267,2.127,-8.6609,-126.5059,-4.1206,1.5659,50.0039,6.0113,0.8483,1.2,7.2,24,2125,186,NA,NA,NA,NA,NA,NA,FALSE,-32.2,3.8,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T19:48:17.380Z","2023-07-04T19:48:22.352Z",TRUE,"pitch","8853187f-d113-4600-88a5-01166f71e5f5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.19,1.43,NA,149.67,154.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Masataka Yoshida singles on a soft ground ball to first baseman Nathaniel Lowe.",0,6,1,68,"bottom",8,"2023-07-04T19:47:28.880Z","2023-07-04T19:49:13.242Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.3,11,0.92,0.4376,6.7876,23.128,-29.1835,0.0358,1.8806,-0.8571,3.1121,-6.2135,-124.7733,-1.6877,1.652,50.0032,6.183,0.0581,2.4,7.2,24,2270,249,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.2,1.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T19:47:56.159Z","2023-07-04T19:48:00.046Z",TRUE,"pitch","6a5a5c71-14a3-4409-870b-5528585eb9b2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.19,1.43,NA,123.43,175.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Masataka Yoshida singles on a soft ground ball to first baseman Nathaniel Lowe.",0,6,1,68,"bottom",8,"2023-07-04T19:47:28.880Z","2023-07-04T19:49:13.242Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.6,5,0.9,0.4033,7.0531,28.7566,-14.235,4.2398,9.5945,-0.1687,2.3608,-6.0345,-135.6557,-6.9936,1.5304,50.0037,5.9583,7.9286,22.8,3.6,24,2170,143,NA,NA,NA,NA,NA,NA,FALSE,-15.2,16.1,-6.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T19:47:42.988Z","2023-07-04T19:47:46.524Z",TRUE,"pitch","411d8040-03e1-4f71-8a0f-d68a0a7b28ac",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1285,1.4277,NA,169.08,184.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Masataka Yoshida singles on a soft ground ball to first baseman Nathaniel Lowe.",0,6,1,68,"bottom",8,"2023-07-04T19:47:28.880Z","2023-07-04T19:49:13.242Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,88.3,13,0.9,0.3922,7.1632,29.1456,-12.4453,5.1261,9.9733,-1.3662,2.0151,-9.8522,-139.263,-8.256,1.5399,50.0049,5.8274,10.1433,30,3.6,24,2324,139,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.6,-7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",3,"2023-07-04T19:47:09.444Z","2023-07-04T19:47:16.976Z",TRUE,"pitch","16edf237-a358-48a1-92fe-0fd2f325692a",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.52,1.56,NA,143.87,155.53,"ground_ball","medium","4",134.35,158.16,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,6,1,67,"bottom",8,"2023-07-04T19:45:48.519Z","2023-07-04T19:47:16.976Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.9,1,0.92,0.434,6.7187,23.6353,-28.8346,0.2768,2.0636,-0.705,3.0833,-5.795,-125.8264,-1.9339,1.5841,50.0002,6.1803,0.4477,1.2,7.2,24,2125,165,62.1,-45,4,NA,NA,NA,TRUE,-32.8,3.6,0.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",2,"2023-07-04T19:46:49.054Z","2023-07-04T19:46:55.422Z",TRUE,"pitch","2167850c-b519-431e-8bf9-c5f1297281d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4553,1.5248,NA,148.6,197.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,6,1,67,"bottom",8,"2023-07-04T19:45:48.519Z","2023-07-04T19:47:16.976Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.1,7,0.92,0.4333,6.8324,25.5276,-27.1154,0.5642,3.1224,-0.829,1.5359,-6.3471,-126.3567,-5.6809,1.641,50.0008,5.9895,0.9142,0,7.2,24,2017,145,NA,NA,NA,NA,NA,NA,FALSE,-31.7,4.6,0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",1,"2023-07-04T19:46:35.048Z","2023-07-04T19:46:39.172Z",TRUE,"pitch","da5774ef-5856-4a45-8d81-063000ca39db",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4881,1.5577,NA,126.07,179.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,6,1,67,"bottom",8,"2023-07-04T19:45:48.519Z","2023-07-04T19:47:16.976Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.2,5,0.71,0.41,7.0302,28.9437,-22.0665,10.128,5.5941,-0.238,2.1792,-8.0434,-133.6279,-6.0337,1.496,50.0054,6.0531,18.3091,36,6,24,1987,138,NA,NA,NA,NA,NA,NA,FALSE,-23.5,9,-16.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717501,"2023-07-04",0,"2023-07-04T19:46:14.988Z","2023-07-04T19:46:20.062Z",TRUE,"pitch","818cf55a-02f6-4b9a-987d-35f9c43eba62",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.52,1.56,NA,116.25,143.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Alex Verdugo grounds out, second baseman Marcus Semien to first baseman Nathaniel Lowe.",0,6,1,67,"bottom",8,"2023-07-04T19:45:48.519Z","2023-07-04T19:47:16.976Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",656271,"Brock Burke","/api/v1/people/656271","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,2,0.89,0.4009,6.8927,32.5873,-14.836,6.2633,9.19,0.0197,3.5414,-6.5062,-137.0387,-3.8479,1.6202,50.0011,5.9889,11.8147,33.6,3.6,24,2294,138,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16,-9.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
