"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718484,"2023-04-22",2,"2023-04-22T03:46:20.247Z","2023-04-22T03:46:33.353Z",TRUE,"pitch","16a5e816-374a-43b0-aa14-6b6e169ab222",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3,1.47,NA,133.04,180.55,"ground_ball","medium","7",77.64,111.07,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Corbin Carroll singles on a ground ball to left fielder Juan Soto. Ketel Marte to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:45:29.455Z","2023-04-22T03:46:33.353Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.3,4,2,0.3909,6.9109,31.6483,-20.2332,-9.0916,6.0016,-0.4207,2.1568,8.6826,-140.121,-6.9313,-2.3783,50.0008,5.9845,-18.0781,37.2,6,24,2201,218,108.9,1,69,NA,NA,NA,FALSE,-19.9,9.6,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,606466,"Ketel Marte","/api/v1/people/606466",682998,"Corbin Carroll","/api/v1/people/682998",NA,NA,NA
718484,"2023-04-22",1,"2023-04-22T03:45:56.550Z","2023-04-22T03:46:01.162Z",TRUE,"pitch","863f1bfe-d67c-422d-99c3-04cbc1164e1a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.063,1.4681,NA,122.39,191.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Corbin Carroll singles on a ground ball to left fielder Juan Soto. Ketel Marte to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:45:29.455Z","2023-04-22T03:46:33.353Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.5,8,2,0.3907,6.6185,31.3033,-20.8331,-9.0779,5.6951,-0.1414,1.7402,9.0551,-140.1213,-7.9332,-2.2336,50.0009,5.9664,-18.0714,36,6,24,2211,211,NA,NA,NA,NA,NA,NA,FALSE,-20.6,8.9,14.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",0,"2023-04-22T03:45:39.903Z","2023-04-22T03:45:44.731Z",TRUE,"pitch","44a41453-5ee4-41f9-83fb-ff4d271be464",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0301,1.4681,NA,107.95,203.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Corbin Carroll singles on a ground ball to left fielder Juan Soto. Ketel Marte to 2nd.",0,0,2,55,"bottom",8,"2023-04-22T03:45:29.455Z","2023-04-22T03:46:33.353Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74.6,14,2,0.467,6.6034,22.2773,-31.9444,5.1134,0.1626,0.2373,1.3076,4.7339,-117.2941,-4.1268,-2.4716,50.0023,6.0699,7.1199,13.2,9.6,24,2492,68,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-0.5,-10.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",4,"2023-04-22T03:44:56.044Z","2023-04-22T03:45:07.159Z",TRUE,"pitch","78dbd842-6cff-4ba9-96b2-f538f381397e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.55,1.71,NA,121.34,189.81,"line_drive","medium","1",109.08,146.06,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Ketel Marte singles on a line drive to shortstop Xander Bogaerts, deflected by pitcher Luis Garcia.",0,0,2,54,"bottom",8,"2023-04-22T03:44:38.625Z","2023-04-22T03:45:07.159Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.7,82.3,8,2,0.4229,6.5439,23.6861,-24.1779,-6.5891,4.6963,-0.1139,1.8138,7.6319,-128.8994,-6.3513,-2.24,50.0042,6.1447,-11.2259,21.6,6,24,1441,216,93,2,82,NA,NA,NA,FALSE,-27.1,7.4,10.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA
718484,"2023-04-22",3,"2023-04-22T03:44:40.810Z","2023-04-22T03:44:45.756Z",TRUE,"pitch","315edf03-10a0-4c9f-9092-7cfc65b7400b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3915,1.6723,NA,89.05,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Ketel Marte singles on a line drive to shortstop Xander Bogaerts, deflected by pitcher Luis Garcia.",0,0,2,54,"bottom",8,"2023-04-22T03:44:38.625Z","2023-04-22T03:45:07.159Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.1,6,2,0.3935,6.6049,28.2671,-20.9246,-8.1325,5.7186,0.7333,2.4774,11.0862,-138.6884,-6.1087,-2.2417,50.0014,6.0846,-15.9925,32.4,4.8,24,2239,214,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.4,12.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",0,"2023-04-22T03:43:13.466Z","2023-04-22T03:43:13.496Z",FALSE,"action",NA,NA,"Defensive switch from first base to second base for Jake Cronenworth.","Defensive Switch",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,630105,"/api/v1/people/630105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","500","54","atBat","Single","single","Ketel Marte singles on a line drive to shortstop Xander Bogaerts, deflected by pitcher Luis Garcia.",0,0,2,54,"bottom",8,"2023-04-22T03:44:38.625Z","2023-04-22T03:45:07.159Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",1,"2023-04-22T03:43:13.496Z","2023-04-22T03:43:13.497Z",FALSE,"action",NA,NA,"Matt Carpenter remains in the game as the first baseman.","Defensive Switch",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572761,"/api/v1/people/572761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","801","54","atBat","Single","single","Ketel Marte singles on a line drive to shortstop Xander Bogaerts, deflected by pitcher Luis Garcia.",0,0,2,54,"bottom",8,"2023-04-22T03:44:38.625Z","2023-04-22T03:45:07.159Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,673490,"/api/v1/people/673490",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",2,"2023-04-22T03:43:13.497Z","2023-04-22T03:44:40.810Z",FALSE,"action",NA,NA,"Pitching Change: Luis Garcia replaces Ray Kerr.","Pitching Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,472610,"/api/v1/people/472610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Single","single","Ketel Marte singles on a line drive to shortstop Xander Bogaerts, deflected by pitcher Luis Garcia.",0,0,2,54,"bottom",8,"2023-04-22T03:44:38.625Z","2023-04-22T03:45:07.159Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,606466,"Ketel Marte","/api/v1/people/606466","L","Left",472610,"Luis García","/api/v1/people/472610","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",8,"2023-04-22T03:41:47.183Z","2023-04-22T03:41:55.262Z",TRUE,"pitch","4953aa19-41e6-4b0b-be31-ee6f5be66a3e",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.64,1.79,NA,140.18,209.52,"ground_ball","soft","4",130.02,189.43,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",92.8,85,13,0.92,0.4064,7.0839,29.8992,-31.0908,-11.3017,0.5921,-0.6081,1.0838,8.136,-134.9008,-4.6497,-2.1978,50.0067,5.0268,-20.7928,31.2,8.4,24,2160,244,55,4,37,NA,NA,NA,TRUE,-31.7,0.2,18.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",7,"2023-04-22T03:41:26.609Z","2023-04-22T03:41:31.960Z",TRUE,"pitch","ba22b994-6830-4d51-a778-f6b767505a93",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6875,1.6723,NA,84.75,219.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76.8,14,0.91,0.4518,7.1413,25.2944,-31.5606,7.4162,0.4146,0.8462,0.7081,5.298,-121.545,-3.5239,-2.3306,50.0053,4.9367,11.0223,20.4,9.6,24,2764,54,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.1,-14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",6,"2023-04-22T03:41:04.996Z","2023-04-22T03:41:09.408Z",TRUE,"pitch","cb7f0613-bba3-4a46-9768-2336838abbd7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.64,1.79,NA,93.74,185.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,77,9,0.91,0.4524,6.6971,21.3577,-29.3688,5.5647,1.8833,0.6101,1.9569,5.2807,-120.6378,-1.4852,-2.3224,50.0021,5.1463,8.2786,16.8,8.4,24,2900,66,NA,NA,NA,NA,NA,NA,FALSE,-36.1,3.4,-11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",5,"2023-04-22T03:40:37.569Z","2023-04-22T03:40:42.932Z",TRUE,"pitch","ca73a302-47a4-47f6-aa7b-259769107d5c",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.64,1.79,NA,133.32,192.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.8,84.5,7,0.91,0.4098,7.1027,27.3725,-29.3278,-10.7802,1.5741,-0.4281,1.7185,8.499,-133.4056,-3.3201,-2.2468,50.0059,5.0821,-19.5305,31.2,8.4,24,2083,246,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.4,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",4,"2023-04-22T03:40:19.113Z","2023-04-22T03:40:23.307Z",TRUE,"pitch","e9bce21a-7560-4ead-bccb-734d5cd9f93f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.64,1.79,NA,118.55,194.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.8,75.8,13,0.91,0.4588,6.5463,22.0496,-32.1053,5.7056,0.0456,-0.0407,1.6396,3.7114,-119.196,-1.4259,-2.357,50.0024,5.1339,8.241,15.6,9.6,24,2912,65,NA,NA,NA,NA,NA,NA,FALSE,-40.7,0,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",3,"2023-04-22T03:40:01.707Z","2023-04-22T03:40:07.134Z",TRUE,"pitch","80b12d36-61a4-48a3-9f39-2af753f7b210",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5888,1.7881,NA,109.2,181.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.1,74.3,8,0.91,0.465,6.8493,23.5917,-30.1589,7.8918,1.4335,0.2046,2.1109,3.5706,-118.0346,-0.414,-2.3553,50.0003,5.0783,11.0742,21.6,9.6,24,2873,67,NA,NA,NA,NA,NA,NA,FALSE,-39,2.8,-15.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",2,"2023-04-22T03:39:32.818Z","2023-04-22T03:39:37.985Z",TRUE,"pitch","3b0fa827-8d95-4cf5-91c7-3b12db498965",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7534,1.7881,NA,126.12,175.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,88.6,8,0.9,0.3878,6.7722,33.4838,-24.1032,-11.0069,3.9971,-0.2391,2.3475,8.9687,-141.4673,-3.0171,-2.0268,50.0031,4.98,-22.2209,39.6,6,24,2105,247,NA,NA,NA,NA,NA,NA,FALSE,-22.3,6.7,18,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",1,"2023-04-22T03:39:17.245Z","2023-04-22T03:39:22.143Z",TRUE,"pitch","63b18398-7d01-4653-9941-7b3adfcc5100",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7534,1.7881,NA,173.28,182.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,83.2,13,0.91,0.4147,6.7757,28.2816,-27.9702,-9.8108,2.381,-1.4766,2.0846,5.2969,-132.1048,-2.5991,-2.2335,50.0052,5.1385,-17.3332,30,7.2,24,1666,243,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4,16.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718484,"2023-04-22",0,"2023-04-22T03:38:56.461Z","2023-04-22T03:39:17.245Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Matt Carpenter replaces Ha-Seong Kim.","Offensive Substitution",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,572761,"/api/v1/people/572761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","53","atBat","Groundout","field_out","Matt Carpenter grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,2,53,"top",8,"2023-04-22T03:39:14.909Z","2023-04-22T03:41:55.262Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,572761,"Matt Carpenter","/api/v1/people/572761","L","Left",612434,"Miguel Castro","/api/v1/people/612434","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,673490,"/api/v1/people/673490",NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
