"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718455,"2023-04-23",1,"2023-04-24T01:47:26.233Z","2023-04-24T01:47:34.744Z",TRUE,"pitch","342bdf92-d7c1-42c5-8cca-a19fa0c06927",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.39,1.66,NA,132.88,167.59,"ground_ball","hard","6",114.21,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Brandon Nimmo grounds out sharply, shortstop Brandon Crawford to first baseman Wilmer Flores.",0,4,5,71,"top",9,"2023-04-24T01:46:50.566Z","2023-04-24T01:47:34.744Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,90,4,2,0.3848,7.2454,28.9836,-24.8883,-8.3924,3.5421,-0.4167,2.6367,6.0161,-141.7409,-3.1997,-1.4643,50.004,5.3494,-17.2697,32.4,6,24,2348,227,108.7,-12,12,NA,NA,NA,TRUE,-22.6,6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",0,"2023-04-24T01:47:08.835Z","2023-04-24T01:47:11.835Z",TRUE,"pitch","1f69d0ee-eea1-478d-b9c1-4a2eb6c30c11",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.409,1.7036,NA,54.52,172.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Brandon Nimmo grounds out sharply, shortstop Brandon Crawford to first baseman Wilmer Flores.",0,4,5,71,"top",9,"2023-04-24T01:46:50.566Z","2023-04-24T01:47:34.744Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.6,93,14,2,0.3728,7.3444,29.5832,-13.6294,-6.2548,8.4489,1.6391,2.4422,10.8774,-146.1067,-5.9149,-1.294,50.0012,5.2892,-13.7269,38.4,3.6,24,2526,215,NA,NA,NA,NA,NA,NA,FALSE,-12.4,14.5,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",3,"2023-04-24T01:46:40.184Z","2023-04-24T01:46:44.896Z",TRUE,"pitch","03aef497-373a-4729-9f82-eaac4eaa3471",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.25,1.54,NA,91.88,164.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,4,5,70,"top",9,"2023-04-24T01:45:34.213Z","2023-04-24T01:46:44.896Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100,91.8,3,0.91,0.3757,7.246,32.2887,-13.7777,-5.1491,8.5377,0.659,2.7555,7.9403,-145.4568,-5.1307,-1.43,50.0045,5.3695,-11.0979,32.4,3.6,24,2533,225,NA,NA,NA,NA,NA,NA,TRUE,-12.6,14.6,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",1,"2023-04-24T01:46:09.568Z","2023-04-24T01:46:12.568Z",TRUE,"pitch","6da7b9fa-f916-4c88-abaf-c564fba0b5e2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.25,1.54,NA,138.78,151.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,4,5,70,"top",9,"2023-04-24T01:45:34.213Z","2023-04-24T01:46:44.896Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",100.2,91.5,1,0.91,0.3756,6.5554,34.1625,-14.0524,-5.2362,8.4122,-0.5714,3.2419,4.9282,-145.8114,-3.8481,-1.6029,50.0016,5.4261,-11.2787,33.6,3.6,24,2469,219,NA,NA,NA,NA,NA,NA,FALSE,-12.6,14.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",0,"2023-04-24T01:45:51.350Z","2023-04-24T01:45:54.609Z",TRUE,"pitch","e80e93a1-e87a-4113-bc92-60cd3e5c56f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1789,1.6163,NA,118.92,159.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,4,5,70,"top",9,"2023-04-24T01:45:34.213Z","2023-04-24T01:46:44.896Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.6,89,2,0.9,0.3863,6.5878,33.506,-30.0262,-7.9013,1.0558,-0.0504,2.9474,6.9566,-141.9658,-1.5545,-1.51,50.0024,5.4193,-16.0745,25.2,7.2,24,2338,223,NA,NA,NA,NA,NA,NA,FALSE,-27,1.8,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",2,"2023-04-24T01:46:27.259Z","2023-04-24T01:46:40.184Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,4,5,70,"top",9,"2023-04-24T01:45:34.213Z","2023-04-24T01:46:44.896Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",5,"2023-04-24T01:45:21.185Z","2023-04-24T01:45:25.171Z",TRUE,"pitch","ca850c4b-b66a-414d-a1a6-23148e2c9492",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.23,1.52,NA,108.48,189.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,5,69,"top",9,"2023-04-24T01:44:23.237Z","2023-04-24T01:45:25.171Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81,8,0.9,0.4275,6.5935,25.9026,-30.1561,2.5641,1.2141,0.2235,1.8346,3.5769,-128.0312,-3.145,-1.5238,50.0052,5.4339,4.2652,9.6,7.2,24,2469,71,NA,NA,NA,NA,NA,NA,TRUE,-33.6,1.7,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",4,"2023-04-24T01:45:05.667Z","2023-04-24T01:45:08.667Z",TRUE,"pitch","524ee761-742f-4a0f-b759-0e479579cf95",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1501,1.4122,NA,23.04,214.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,5,69,"top",9,"2023-04-24T01:44:23.237Z","2023-04-24T01:45:25.171Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.1,14,0.9,0.4247,6.6286,25.1076,-30.17,1.8263,1.1878,2.4651,0.9098,8.8553,-128.6698,-5.2472,-1.2494,50.0041,5.2957,3.0799,8.4,7.2,24,2527,80,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",2,"2023-04-24T01:44:41.908Z","2023-04-24T01:44:45.382Z",TRUE,"pitch","7bd10a6d-2a2d-4d43-a46d-360a740f2b6b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2077,1.4122,NA,89.17,193.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,5,69,"top",9,"2023-04-24T01:44:23.237Z","2023-04-24T01:45:25.171Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,90.5,9,0.9,0.3845,7.1887,27.268,-30.1027,-9.0136,1.0041,0.73,1.6726,9.4705,-141.5619,-4.3827,-1.4613,50.002,5.1307,-18.5979,28.8,7.2,24,2329,232,NA,NA,NA,NA,NA,NA,FALSE,-27.4,1.2,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718455,"2023-04-23",1,"2023-04-24T01:44:25.243Z","2023-04-24T01:44:28.243Z",TRUE,"pitch","fa671728-b616-40e8-91b0-51fcd4857ca1",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.23,1.52,NA,118.01,175.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Francisco Alvarez strikes out swinging.",0,4,5,69,"top",9,"2023-04-24T01:44:23.237Z","2023-04-24T01:45:25.171Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",666808,"Camilo Doval","/api/v1/people/666808","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.6,5,0.92,0.3935,6.7971,31.1936,-24.8483,-10.9703,3.7328,-0.0265,2.3479,8.2678,-139.1782,-3.3495,-1.6101,50.0015,5.2123,-21.5234,37.2,7.2,24,2435,228,NA,NA,NA,NA,NA,NA,FALSE,-23.6,6.2,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
