"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718394,"2023-04-28",4,"2023-04-29T00:33:48.318Z","2023-04-29T00:33:54.918Z",TRUE,"pitch","a953283c-2359-470b-a2e4-33be1357565d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.42,1.69,NA,178.55,179.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,4,0,39,"bottom",5,"2023-04-29T00:32:03.693Z","2023-04-29T00:33:54.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84,13,0.9,0.4096,6.6982,31.1544,-16.6753,-0.7671,8.5745,-1.6147,2.2025,-6.1024,-134.1264,-6.4219,0.7971,50.0027,5.8328,-1.386,8.4,3.6,24,2154,168,NA,NA,NA,NA,NA,NA,TRUE,-18.2,14.2,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",3,"2023-04-29T00:33:28.835Z","2023-04-29T00:33:34.981Z",TRUE,"pitch","d6c133bc-7c16-45eb-be42-15e79e4209b9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2763,1.6899,NA,88.7,132.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,4,0,39,"bottom",5,"2023-04-29T00:32:03.693Z","2023-04-29T00:33:54.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,71.6,12,2,0.4804,6.3408,22.7267,-31.7536,-7.1765,0.3165,0.7424,3.9458,-0.0825,-114.3782,3.0698,1.7099,50.0009,5.717,-9.4279,16.8,9.6,24,2199,284,NA,NA,NA,NA,NA,NA,FALSE,-42.8,1.7,13,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",2,"2023-04-29T00:33:09.661Z","2023-04-29T00:33:13.817Z",TRUE,"pitch","6d73b024-835b-4c8f-b406-0daa145139bc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.42,1.69,NA,135.57,189.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,4,0,39,"bottom",5,"2023-04-29T00:32:03.693Z","2023-04-29T00:33:54.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,75.8,7,0.84,0.4527,6.4902,28.0982,-27.6743,-1.6512,3.0496,-0.4872,1.8178,-4.3672,-121.8659,-3.066,1.5562,50.0038,5.5303,-2.4372,7.2,8.4,24,2250,289,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.9,4.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",1,"2023-04-29T00:32:45.708Z","2023-04-29T00:32:49.884Z",TRUE,"pitch","b77b6946-1c20-467e-8314-62ba67669b5e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.42,1.69,NA,129.5,158.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,4,0,39,"bottom",5,"2023-04-29T00:32:03.693Z","2023-04-29T00:33:54.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,83.5,1,0.89,0.4133,6.6246,27.144,-17.6442,0.8442,8.1613,-0.3278,2.977,-4.0214,-132.3267,-4.0835,1.0992,50.0043,5.8257,1.5034,2.4,4.8,24,2071,161,NA,NA,NA,NA,NA,NA,FALSE,-18.8,14.2,-0.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",0,"2023-04-29T00:32:30.583Z","2023-04-29T00:32:34.404Z",TRUE,"pitch","5edabe05-96fd-491e-9301-7048c6ec860b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5347,1.6899,NA,154.99,150.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Brandon Nimmo strikes out swinging.",0,4,0,39,"bottom",5,"2023-04-29T00:32:03.693Z","2023-04-29T00:33:54.918Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.3,11,0.9,0.4045,6.6552,28.9692,-18.3559,-0.1209,7.4385,-0.9966,3.2748,-4.9164,-135.3149,-3.8309,0.8582,50.0063,5.9918,-0.2237,3.6,3.6,24,2163,169,NA,NA,NA,NA,NA,NA,FALSE,-18.7,12.8,1.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",5,"2023-04-29T00:31:52.345Z","2023-04-29T00:32:03.352Z",TRUE,"pitch","03052c9f-1fe1-46cc-b82d-c33bc0e49dfb",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.2,1.51,NA,120.09,178.1,"line_drive","hard","8",110.77,79.54,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Francisco Alvarez singles on a sharp line drive to center fielder Michael Harris II.",0,4,0,38,"bottom",5,"2023-04-29T00:30:03.847Z","2023-04-29T00:32:03.352Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.7,5,0.91,0.4072,6.8533,28.7683,-14.943,2.0759,9.4045,-0.0811,2.2473,-3.6826,-134.4286,-6.4009,1.036,50.0062,5.7177,3.8052,10.8,3.6,24,2157,155,108.6,11,245,NA,NA,NA,FALSE,-16.1,15.8,-3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,682626,"Francisco Alvarez","/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",4,"2023-04-29T00:31:37.164Z","2023-04-29T00:31:41.078Z",TRUE,"pitch","1dd39741-e065-4219-96ca-14da6d9ec6bf",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.0851,1.5099,NA,106.44,133.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Francisco Alvarez singles on a sharp line drive to center fielder Michael Harris II.",0,4,0,38,"bottom",5,"2023-04-29T00:30:03.847Z","2023-04-29T00:32:03.352Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",74.1,67.2,12,0.89,0.5126,6.5155,21.5931,-44.1001,-6.0345,-10.353,0.277,3.8912,-0.2797,-107.5508,5.5135,1.1915,50.0037,6.2366,-6.9501,9.6,15.6,24,2765,330,NA,NA,NA,NA,NA,NA,FALSE,-67.3,-16.6,10.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",3,"2023-04-29T00:31:10.072Z","2023-04-29T00:31:13.408Z",TRUE,"pitch","8bdc2c19-b9ee-471b-a220-97e9b892c954",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.2,1.51,NA,118.81,145.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Francisco Alvarez singles on a sharp line drive to center fielder Michael Harris II.",0,4,0,38,"bottom",5,"2023-04-29T00:30:03.847Z","2023-04-29T00:32:03.352Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.7,11,0.91,0.4051,6.6215,30.9992,-14.1757,1.6384,9.7306,-0.0474,3.4493,-3.4117,-135.4779,-3.6401,1.0182,50.0019,5.8082,3.0307,8.4,3.6,24,2235,165,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17,-2.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",2,"2023-04-29T00:30:53.676Z","2023-04-29T00:30:58.153Z",TRUE,"pitch","7d0631f0-55e3-4d57-846b-952737b2b85c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.1997,1.5099,NA,123,202.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Francisco Alvarez singles on a sharp line drive to center fielder Michael Harris II.",0,4,0,38,"bottom",5,"2023-04-29T00:30:03.847Z","2023-04-29T00:32:03.352Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.5,13,0.91,0.3996,6.6883,29.8593,-15.3011,0.5416,8.8674,-0.1575,1.3343,-3.2599,-136.9847,-9.1345,0.9769,50.0045,5.7551,1.0309,1.2,3.6,24,2238,161,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.4,-0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718394,"2023-04-28",1,"2023-04-29T00:30:39.931Z","2023-04-29T00:30:43.591Z",TRUE,"pitch","1c6c7962-6621-4a03-8f2b-4aaca560a559",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0277,1.5099,NA,86.68,137.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Francisco Alvarez singles on a sharp line drive to center fielder Michael Harris II.",0,4,0,38,"bottom",5,"2023-04-29T00:30:03.847Z","2023-04-29T00:32:03.352Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",608331,"Max Fried","/api/v1/people/608331","L","Left","vs_LHP","vs_RHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.6,12,0.91,0.4539,6.4894,25.1668,-27.3503,7.7371,3.2723,0.7954,3.7487,-3.6006,-120.9991,0.9155,1.3033,50,5.775,11.3894,21.6,8.4,24,1384,136,NA,NA,NA,NA,NA,NA,FALSE,-33.4,6.5,-13.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
