"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718163,"2023-05-15",3,"2023-05-16T02:10:10.786Z","2023-05-16T02:10:18.834Z",TRUE,"pitch","9b19cdc6-a8c0-4b3a-bc82-fbcde0849752",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.09,1.56,NA,131.33,156.27,"ground_ball","medium","4",152.28,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Grounded Into DP","grounded_into_double_play","Enmanuel Valdez grounds into a double play, second baseman Kolten Wong to shortstop Jose Caballero to first baseman Ty France. Pablo Reyes out at 2nd. Enmanuel Valdez out at 1st.",0,10,1,80,"bottom",9,"2023-05-16T02:08:48.071Z","2023-05-16T02:10:18.834Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,74.7,1,0.9,0.462,6.2864,23.1014,-23.9789,-7.7036,5.7579,-0.3761,3.056,2.9499,-118.6468,-2.9291,-0.636,50.0019,6.4962,-10.9614,22.8,7.2,24,1343,221,85.6,7,100,NA,NA,NA,TRUE,-31.2,10,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",2,"2023-05-16T02:09:45.052Z","2023-05-16T02:09:52.239Z",TRUE,"pitch","dfe00860-30fa-4f67-9442-9585f17b2e78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.09,1.56,NA,111.63,162.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Grounded Into DP","grounded_into_double_play","Enmanuel Valdez grounds into a double play, second baseman Kolten Wong to shortstop Jose Caballero to first baseman Ty France. Pablo Reyes out at 2nd. Enmanuel Valdez out at 1st.",0,10,1,80,"bottom",9,"2023-05-16T02:08:48.071Z","2023-05-16T02:10:18.834Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,83.7,2,0.92,0.4152,6.2167,24.8298,-22.2051,4.9349,5.6451,0.141,2.8266,0.3893,-131.3333,-5.7315,-0.6509,50.0052,6.6627,8.721,20.4,6,24,2436,164,NA,NA,NA,NA,NA,NA,FALSE,-24,9.4,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",1,"2023-05-16T02:09:26.848Z","2023-05-16T02:09:31.373Z",TRUE,"pitch","23e415d4-7bf6-4baa-9895-9e57d75575bf",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1212,1.6535,NA,102.18,150.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Grounded Into DP","grounded_into_double_play","Enmanuel Valdez grounds into a double play, second baseman Kolten Wong to shortstop Jose Caballero to first baseman Ty France. Pablo Reyes out at 2nd. Enmanuel Valdez out at 1st.",0,10,1,80,"bottom",9,"2023-05-16T02:08:48.071Z","2023-05-16T02:10:18.834Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.5,12,0.92,0.4218,6.2214,22.8279,-22.6005,4.5395,5.5852,0.3887,3.2866,1.2717,-129.0637,-4.0622,-0.6985,50.0041,6.5883,7.7805,19.2,6,24,2311,152,NA,NA,NA,NA,NA,NA,FALSE,-24.7,9.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",0,"2023-05-16T02:09:10.687Z","2023-05-16T02:09:15.948Z",TRUE,"pitch","1a2c72e2-519a-4bd5-8bbb-8c54366c2397",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0277,1.5597,NA,132.99,217.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Grounded Into DP","grounded_into_double_play","Enmanuel Valdez grounds into a double play, second baseman Kolten Wong to shortstop Jose Caballero to first baseman Ty France. Pablo Reyes out at 2nd. Enmanuel Valdez out at 1st.",0,10,1,80,"bottom",9,"2023-05-16T02:08:48.071Z","2023-05-16T02:10:18.834Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,665839,"Enmanuel Valdez","/api/v1/people/665839","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,86,13,0.92,0.4038,6.2499,27.7884,-11.9744,-0.358,10.8234,-0.4196,0.8046,0.9892,-135.315,-12.5835,-0.7423,50.0006,6.3373,-0.6681,2.4,3.6,24,2152,193,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",4,"2023-05-16T02:08:34.240Z","2023-05-16T02:08:45.535Z",TRUE,"pitch","533c4394-3264-40d8-ac5a-07af09ab4cda",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.37,1.6,NA,100.9,190.76,"line_drive","medium","7",66.28,124.16,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Pablo Reyes singles on a line drive to left fielder Jarred Kelenic.",0,10,1,79,"bottom",9,"2023-05-16T02:07:09.820Z","2023-05-16T02:08:45.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.7,75.7,9,0.91,0.4598,6.5328,21.3124,-26.8138,-8.238,3.7242,0.4225,1.7786,5.0258,-118.8184,-5.2878,-0.6425,50.0029,6.4492,-11.8594,21.6,8.4,24,1302,226,87.6,11,173,NA,NA,NA,FALSE,-35,5.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",3,"2023-05-16T02:08:15.333Z","2023-05-16T02:08:19.575Z",TRUE,"pitch","05665279-6f70-4319-83c8-a3fdb44ef4bc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.37,1.6,NA,78.1,206.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Pablo Reyes singles on a line drive to left fielder Jarred Kelenic.",0,10,1,79,"bottom",9,"2023-05-16T02:07:09.820Z","2023-05-16T02:08:45.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84.1,14,0.92,0.4149,6.2986,25.501,-23.0615,4.7282,5.153,1.0206,1.1816,2.6459,-131.5425,-9.5293,-0.6097,50.0042,6.5341,8.3621,19.2,6,24,2323,176,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.7,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",2,"2023-05-16T02:07:55.940Z","2023-05-16T02:08:00.231Z",TRUE,"pitch","6b9c8f06-eb6e-4993-8d28-7e3a86a592b7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2148,1.6308,NA,65.76,232.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Pablo Reyes singles on a line drive to left fielder Jarred Kelenic.",0,10,1,79,"bottom",9,"2023-05-16T02:07:09.820Z","2023-05-16T02:08:45.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.6,83.6,14,0.92,0.419,6.2414,24.2744,-20.9753,3.9398,6.4559,1.3444,0.2384,3.7785,-130.1194,-12.0483,-0.6323,50.0036,6.4796,6.8361,18,6,24,2379,171,NA,NA,NA,NA,NA,NA,FALSE,-24.4,9.6,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",1,"2023-05-16T02:07:37.708Z","2023-05-16T02:07:40.866Z",TRUE,"pitch","b0b8ebad-1ee5-4b00-bb97-614259c84dbd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.37,1.6,NA,94.72,135.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Pablo Reyes singles on a line drive to left fielder Jarred Kelenic.",0,10,1,79,"bottom",9,"2023-05-16T02:07:09.820Z","2023-05-16T02:08:45.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.4,12,0.9,0.4026,6.3657,30.1896,-13.1905,-1.2691,10.1319,0.5846,3.823,3.6644,-136.1021,-5.432,-0.6151,50.0041,6.7601,-2.3784,6,3.6,24,2148,185,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",0,"2023-05-16T02:07:23.402Z","2023-05-16T02:07:28.079Z",TRUE,"pitch","9aad9b90-a3c4-4220-8972-90325a746bcd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1839,1.6308,NA,113.47,212.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Single","single","Pablo Reyes singles on a line drive to left fielder Jarred Kelenic.",0,10,1,79,"bottom",9,"2023-05-16T02:07:09.820Z","2023-05-16T02:08:45.535Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,14,0.92,0.405,6.2846,28.5855,-10.9982,-1.6171,11.4236,0.0927,0.986,2.6615,-135.0769,-12.589,-0.6939,50.0004,6.4721,-2.9971,10.8,3.6,24,2222,192,NA,NA,NA,NA,NA,NA,FALSE,-13.3,18.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718163,"2023-05-15",7,"2023-05-16T02:06:47.967Z","2023-05-16T02:06:55.239Z",TRUE,"pitch","4fbaf17b-d171-4556-95ca-56c4f2640b1e",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.32,1.58,NA,76.33,150.44,"ground_ball","medium","3",158.37,164.12,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Raimel Tapia grounds out, first baseman Ty France to pitcher Chris Flexen.",0,10,1,78,"bottom",9,"2023-05-16T02:05:34.969Z","2023-05-16T02:06:55.239Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,606132,"Raimel Tapia","/api/v1/people/606132","L","Left",623167,"Chris Flexen","/api/v1/people/623167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.4,12,0.9,0.4163,6.1735,24.43,-20.63,3.1599,6.5644,1.067,3.2717,2.9715,-130.9545,-4.8681,-0.4879,50.0027,6.6726,5.5557,15.6,4.8,24,2391,162,70.2,-16,12,NA,NA,NA,TRUE,-22.3,11.2,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
