"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717581,"2023-06-28",3,"2023-06-29T01:28:15.276Z","2023-06-29T01:28:19.399Z",TRUE,"pitch","8c4024b0-0733-4082-b0fd-7183464129ee",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.111,1.3699,NA,116.42,149.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Owen Miller grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,3,2,61,"top",8,"2023-06-29T01:27:48.576Z","2023-06-29T01:29:23.552Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,81.9,12,0.89,0.4178,7.1265,30.6861,-24.1229,-12.1207,4.6356,0.0152,3.3221,10.7086,-131.6198,-0.5107,-2.5524,50.0002,5.3216,-21.0389,37.2,7.2,24,2236,227,NA,NA,NA,NA,NA,NA,FALSE,-25.2,8.5,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",2,"2023-06-29T01:27:50.784Z","2023-06-29T01:27:54.903Z",TRUE,"pitch","d5564efc-f939-480a-bd98-767c261e257d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.939,1.2839,NA,5.95,209.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Owen Miller grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,3,2,61,"top",8,"2023-06-29T01:27:48.576Z","2023-06-29T01:29:23.552Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.6,14,0.92,0.478,7.1006,25.2094,-28.2628,8.6147,2.9567,2.9132,1.0864,9.9395,-115.4235,-2.938,-2.5989,50.004,5.1501,11.4088,25.2,9.6,24,2691,65,NA,NA,NA,NA,NA,NA,FALSE,-39.4,4.8,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T01:25:26.075Z","2023-06-29T01:25:39.273Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Owen Miller grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,3,2,61,"top",8,"2023-06-29T01:27:48.576Z","2023-06-29T01:29:23.552Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T01:25:39.273Z","2023-06-29T01:27:50.784Z",FALSE,"action",NA,NA,"Pitching Change: Adam Ottavino replaces Brooks Raley.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,493603,"/api/v1/people/493603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Groundout","field_out","Owen Miller grounds out, third baseman Brett Baty to first baseman Pete Alonso.",0,3,2,61,"top",8,"2023-06-29T01:27:48.576Z","2023-06-29T01:29:23.552Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",6,"2023-06-29T01:24:57.380Z","2023-06-29T01:25:08.115Z",TRUE,"pitch","fdd79f59-834b-49a1-bfc8-5f7b5bc3d743",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.37,1.6,NA,113.03,172.94,"fly_ball","medium","7",55.98,100.78,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.4,5,0.91,0.4647,5.8563,24.1567,-28.8179,-11.3223,2.3935,0.1042,2.4384,-4.2849,-118.2048,-0.7596,3.4157,50.0051,5.4279,-15.8999,30,9.6,24,2915,287,94.4,45,300,NA,NA,NA,TRUE,-37.3,4.4,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",5,"2023-06-29T01:24:37.998Z","2023-06-29T01:24:42.147Z",TRUE,"pitch","1debcad1-ee99-4246-9e65-58c360b2ef76",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.37,1.6,NA,87.89,187.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.6,80.6,9,0.88,0.4248,6.1966,32.3983,-33.3437,12.5904,-0.6967,0.7637,1.8982,-9.2753,-129.9643,-2.5519,2.7797,50.0034,5.4774,21.101,28.8,9.6,24,2339,118,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1.7,-20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",4,"2023-06-29T01:24:22.208Z","2023-06-29T01:24:27.364Z",TRUE,"pitch","2b88367d-ef71-48e6-a673-d8decb457316",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.3124,1.6286,NA,150.14,188.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.2,13,0.91,0.4579,5.788,28.2581,-28.1732,-10.1621,2.7764,-0.8695,1.8628,-6.2789,-120.6315,-2.5618,3.1068,50.0029,5.4782,-14.6488,28.8,9.6,24,2851,298,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.6,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",3,"2023-06-29T01:24:02.173Z","2023-06-29T01:24:05.356Z",TRUE,"pitch","6835a5ff-ccfb-4a89-a52a-7ee729bbaefd",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2837,1.5999,NA,52.57,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,80.2,12,0.89,0.4267,5.7008,31.2117,-28.9549,9.6366,1.9374,1.6903,2.6121,-6.3471,-129.2067,-1.8349,2.9481,50.0033,5.5938,16.0153,26.4,8.4,24,2251,121,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",2,"2023-06-29T01:23:48.103Z","2023-06-29T01:23:51.196Z",TRUE,"pitch","74130f43-0264-408c-b1ec-cea7e16f08db",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3698,1.6572,NA,163.91,206.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,73.6,13,0.9,0.4698,5.7363,26.5154,-31.4273,-9.7607,0.5484,-1.2308,1.2086,-7.0267,-117.514,-2.7694,3.0882,50.0046,5.3827,-13.3734,25.2,10.8,24,2880,289,NA,NA,NA,NA,NA,NA,FALSE,-42.1,0.5,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T01:23:37.112Z","2023-06-29T01:23:41.123Z",TRUE,"pitch","af4cb995-89f8-4256-8b22-9405c193bc56",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3411,1.6572,NA,118.9,150.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,79.7,2,0.9,0.4315,6.024,28.441,-25.1137,-2.0341,4.3385,-0.0498,3.2783,-6.816,-127.3892,-1.1011,2.935,50.0042,5.7185,-3.3126,10.8,6,24,2579,190,NA,NA,NA,NA,NA,NA,FALSE,-28.1,7.8,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T01:22:48.870Z","2023-06-29T01:23:37.112Z",FALSE,"action",NA,NA,"Jeff McNeil remains in the game as the second baseman.","Defensive Switch",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643446,"/api/v1/people/643446",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","901","60","atBat","Flyout","field_out","Jesse Winker flies out to left fielder Tommy Pham.",0,3,2,60,"top",8,"2023-06-29T01:23:34.768Z","2023-06-29T01:25:08.115Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",548384,"Brooks Raley","/api/v1/people/548384","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,664901,"/api/v1/people/664901",NA,TRUE,TRUE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T01:21:21.936Z","2023-06-29T01:21:31.414Z",TRUE,"pitch","80562ced-4f1c-4853-ac15-7f3f791eda65",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.51,1.61,NA,103.36,195.14,"ground_ball","medium","5",109.64,175.31,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Brian Anderson to first baseman Rowdy Tellez.",0,3,2,59,"bottom",7,"2023-06-29T01:20:20.948Z","2023-06-29T01:21:31.414Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.8,9,0.9,0.3932,7.3076,31.8632,-28.7454,-11.5225,1.7428,0.3579,1.6163,9.9967,-139.3867,-4.9036,-1.7812,50.001,5.3006,-22.6299,34.8,7.2,24,1760,245,109.1,-29,3,NA,NA,NA,TRUE,-27.6,2.3,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",0,"2023-06-29T01:20:58.398Z","2023-06-29T01:21:01.470Z",TRUE,"pitch","28016f4c-a416-4f5e-8550-535c87b2bb23",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.51,1.61,NA,114.89,195.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Starling Marte grounds out, third baseman Brian Anderson to first baseman Rowdy Tellez.",0,3,2,59,"bottom",7,"2023-06-29T01:20:20.948Z","2023-06-29T01:21:31.414Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83.1,8,0.89,0.4174,6.9822,27.1767,-33.0149,0.0809,-0.4834,0.0555,1.5862,6.0152,-131.1151,-3.3577,-2.2769,50.0027,5.3417,0.1398,2.4,8.4,24,2387,68,NA,NA,NA,NA,NA,NA,FALSE,-35,-1.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",3,"2023-06-29T01:20:10.063Z","2023-06-29T01:20:21.108Z",TRUE,"pitch","206a2e9e-d000-4859-90a3-aafd099d20b1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.37,1.61,NA,104.93,183.31,"fly_ball","medium","8",119.83,85.52,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Brandon Nimmo flies out to center fielder Joey Wiemer.",0,3,2,58,"bottom",7,"2023-06-29T01:18:32.853Z","2023-06-29T01:20:21.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90,82.2,9,0.9,0.4195,6.5697,29.667,-33.9523,-0.0744,-1.0363,0.3165,2.0546,6.4102,-130.9472,-2.2266,-2.1614,50.0008,5.4755,-0.1301,2.4,8.4,24,2394,55,80.2,36,285,NA,NA,NA,TRUE,-36.1,-2.2,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA
717581,"2023-06-28",2,"2023-06-29T01:19:37.554Z","2023-06-29T01:19:40.978Z",TRUE,"pitch","6dacdf25-dd1e-4b2e-a7e5-67d64b145ecb",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.61,NA,119.36,188.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Brandon Nimmo flies out to center fielder Joey Wiemer.",0,3,2,58,"bottom",7,"2023-06-29T01:18:32.853Z","2023-06-29T01:20:21.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,85.8,8,0.9,0.3965,6.8807,40.5923,-31.9674,-12.3837,0.1106,-0.062,1.8475,9.4589,-139.7981,-3.5887,-1.934,50.0062,5.319,-23.7579,32.4,8.4,24,1840,250,NA,NA,NA,NA,NA,NA,FALSE,-31,-0.6,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
717581,"2023-06-28",1,"2023-06-29T01:19:16.119Z","2023-06-29T01:19:22.826Z",TRUE,"pitch","5a4556e9-fdba-4f00-94c6-7e9981e42bee",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3411,1.5812,NA,79.24,189.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Brandon Nimmo flies out to center fielder Joey Wiemer.",0,3,2,58,"bottom",7,"2023-06-29T01:18:32.853Z","2023-06-29T01:20:21.108Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",665625,"Elvis Peguero","/api/v1/people/665625","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,85.2,14,0.9,0.402,7.1895,35.814,-33.0735,-13.2161,-0.4761,0.9906,1.8148,12.3865,-137.2665,-3.0072,-1.9057,50.0061,5.2218,-24.7416,32.4,8.4,24,1876,251,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-1.4,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
