"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746821,"2024-03-28",3,"2024-03-28T22:15:53.832Z","2024-03-28T22:15:57.482Z",TRUE,"pitch","634491aa-487e-46fb-a506-e712e9da4cb8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.74,1.77,NA,156.04,177.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,1,0,64,"bottom",9,"2024-03-28T22:14:42.662Z","2024-03-28T22:15:57.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.7,92.1,13,0.84,0.3741,6.72,35.1352,-22.4551,-10.4312,4.4776,-1.0242,2.2816,5.3407,-146.5209,-5.8186,-1.5169,50.0039,5.6382,-22.6453,42,6,24,2292,227,NA,NA,NA,NA,NA,NA,TRUE,-19.9,7.1,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",2,"2024-03-28T22:15:35.528Z","2024-03-28T22:15:38.528Z",TRUE,"pitch","9e4b4fde-fd85-4106-8297-3ad7a99b0b4f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.74,1.77,NA,129.15,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,1,0,64,"bottom",9,"2024-03-28T22:14:42.662Z","2024-03-28T22:15:57.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",101.3,92.3,4,0.83,0.3723,6.662,36.1974,-20.9338,-10.3149,5.1313,-0.3188,2.64,7.3264,-147.3272,-5.164,-1.5024,50.0023,5.6593,-22.5912,43.2,6,24,2285,229,NA,NA,NA,NA,NA,NA,FALSE,-18.4,8.4,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",1,"2024-03-28T22:15:17.536Z","2024-03-28T22:15:21.145Z",TRUE,"pitch","1bb8af4f-9016-42ae-b10e-4f6f496842a9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.9302,1.7587,NA,126.27,212.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,1,0,64,"bottom",9,"2024-03-28T22:14:42.662Z","2024-03-28T22:15:57.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.4,91.4,13,0.88,0.3788,6.9042,32.2989,-20.7169,-11.1437,5.4054,-0.2432,0.9562,8.0686,-144.3743,-9.101,-1.6203,50.0051,5.4147,-23.6262,44.4,6,24,2235,236,NA,NA,NA,NA,NA,NA,FALSE,-19.6,8.2,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",0,"2024-03-28T22:15:01.478Z","2024-03-28T22:15:04.478Z",TRUE,"pitch","cc1c23ec-16bc-454e-9341-839f849067c6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8605,1.7465,NA,130.52,155.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Luis Robert Jr. strikes out swinging.",0,1,0,64,"bottom",9,"2024-03-28T22:14:42.662Z","2024-03-28T22:15:57.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,673357,"Luis Robert Jr.","/api/v1/people/673357","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,91.1,4,0.83,0.3783,6.8583,32.4863,-21.3838,-8.7921,5.0776,-0.3548,3.0666,6.5717,-144.5601,-3.8008,-1.5109,50.0016,5.7049,-18.6786,38.4,4.8,24,2149,227,NA,NA,NA,NA,NA,NA,FALSE,-19,8.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",8,"2024-03-28T22:14:32.284Z","2024-03-28T22:14:36.095Z",TRUE,"pitch","fe21d7dd-212f-4d57-81a0-b8211111e567",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3072,1.475,NA,99.5,194.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.2,91.6,9,0.85,0.3765,6.7842,34.3942,-21.1977,-10.4857,5.1212,0.4591,1.6245,9.3762,-145.5206,-7.6253,-1.4436,50.0014,5.5646,-22.4697,42,6,24,2208,233,NA,NA,NA,NA,NA,NA,TRUE,-19.6,7.9,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",7,"2024-03-28T22:14:12.799Z","2024-03-28T22:14:15.799Z",TRUE,"pitch","318c03c0-1eb0-47ba-b4c0-39fed96d048c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.47,NA,115.16,154.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.5,91.5,2,0.84,0.3773,6.6903,32.0245,-26.8712,-8.0737,2.484,0.0482,3.1108,7.4076,-144.8536,-2.7489,-1.486,50.0071,5.7051,-17.2601,30,6,24,2033,224,NA,NA,NA,NA,NA,NA,FALSE,-23.3,4.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",6,"2024-03-28T22:13:51.174Z","2024-03-28T22:13:54.868Z",TRUE,"pitch","41cf3a49-2b2f-46c1-87b6-49adfc6d6591",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.47,NA,127.16,190.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.2,84.4,8,0.89,0.4111,6.8382,26.6629,-27.6426,1.461,2.515,-0.2665,1.7969,3.3275,-132.8908,-5.2165,-1.7213,50.0025,5.7765,2.6299,6,6,24,2419,149,NA,NA,NA,NA,NA,NA,FALSE,-28.9,3.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",5,"2024-03-28T22:13:34.739Z","2024-03-28T22:13:38.248Z",TRUE,"pitch","57a6d780-ea52-43c5-b004-93a950794a73",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3015,1.4841,NA,133.09,212.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.6,13,0.92,0.3917,6.8202,29.1177,-25.2973,-8.4724,3.4639,-0.422,0.9841,6.9843,-139.4352,-7.2746,-1.8492,50.0013,5.2772,-16.8084,30,6,24,1841,241,NA,NA,NA,NA,NA,NA,FALSE,-24.6,5,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",4,"2024-03-28T22:13:14.887Z","2024-03-28T22:13:18.054Z",TRUE,"pitch","329ccf92-7fa6-49a2-9c57-6b9716b66ea7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.47,NA,125.28,184.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.4,8,0.86,0.381,6.4893,34.2911,-22.7998,-9.2975,4.4839,-0.2173,2.001,7.6517,-143.9108,-6.0684,-1.7064,50.0049,5.5553,-19.448,36,6,24,2146,233,NA,NA,NA,NA,NA,NA,FALSE,-21,7,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746821,"2024-03-28",3,"2024-03-28T22:12:57.370Z","2024-03-28T22:13:00.555Z",TRUE,"pitch","892c522c-ef48-493b-b3d3-14d002d17541",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.31,1.47,NA,107.19,214.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Yoán Moncada called out on strikes.",0,1,0,63,"bottom",9,"2024-03-28T22:12:39.126Z","2024-03-28T22:14:36.095Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.4,14,0.91,0.4214,6.8408,27.7579,-31.1515,1.3133,0.5966,0.2574,0.901,4.9138,-130.0832,-6.1064,-1.828,50.0028,5.6461,2.2454,6,7.2,24,2358,167,NA,NA,NA,NA,NA,NA,FALSE,-34.3,-0.1,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
