"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717857,"2023-06-08",2,"2023-06-09T02:02:24.922Z","2023-06-09T02:02:32.554Z",TRUE,"pitch","c26cf53c-54e0-42b7-bc24-60ffe706cf66",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.28,1.5,NA,103.51,167.74,"ground_ball","medium","1",126.11,183.47,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Clay Holmes to first baseman Anthony Rizzo.",0,0,3,63,"top",9,"2023-06-09T02:01:24.298Z","2023-06-09T02:02:32.554Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.2,90.4,6,0.91,0.3827,6.0777,31.5177,-24.0314,-10.23,3.9174,0.354,2.6313,6.0372,-142.8723,-6.5644,-0.4524,50,6.4589,-21.2412,38.4,6,24,2236,224,108.1,-14,12,NA,NA,NA,TRUE,-22.3,6,17.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",1,"2023-06-09T02:02:06.232Z","2023-06-09T02:02:11.083Z",TRUE,"pitch","5d00bd22-ceef-4021-aeae-e88823579897",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.28,1.5,NA,108.5,176.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Clay Holmes to first baseman Anthony Rizzo.",0,0,3,63,"top",9,"2023-06-09T02:01:24.298Z","2023-06-09T02:02:32.554Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,90.2,5,0.91,0.3843,5.9478,30.3831,-26.0348,-9.8826,2.9798,0.223,2.319,5.6949,-142.1407,-6.9099,-0.5148,50.0053,6.4176,-20.3705,34.8,6,24,2184,227,NA,NA,NA,NA,NA,NA,FALSE,-24.2,4.2,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",0,"2023-06-09T02:01:47.333Z","2023-06-09T02:01:52.372Z",TRUE,"pitch","167f21ff-9c1f-4bba-9965-35615aab896f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3473,1.6596,NA,91.53,196.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Jake Burger grounds out, pitcher Clay Holmes to first baseman Anthony Rizzo.",0,0,3,63,"top",9,"2023-06-09T02:01:24.298Z","2023-06-09T02:02:32.554Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.8,9,0.91,0.3867,6.0449,30.4534,-26.938,-10.1479,2.5738,0.6682,1.576,6.7997,-141.3137,-8.5632,-0.4436,50.0021,6.3603,-20.6423,33.6,7.2,24,2153,231,NA,NA,NA,NA,NA,NA,FALSE,-25.7,3.1,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",4,"2023-06-09T02:01:06.016Z","2023-06-09T02:01:15.065Z",TRUE,"pitch","2012c0de-c557-4168-95a7-e3d02ec4f7a1",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.31,1.48,NA,130.14,186.58,"ground_ball","medium","5",112.92,149.4,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Yoan Moncada grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo. Andrew Vaughn to 3rd.",0,0,3,62,"top",9,"2023-06-09T02:00:27.599Z","2023-06-09T02:01:15.065Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,89.2,7,0.91,0.3877,5.8289,32.3654,-25.6529,-9.721,3.2263,-0.3446,1.9334,4.2862,-141.2868,-7.6737,-0.619,50.0009,6.3345,-19.6394,34.8,7.2,24,2122,224,64.1,-29,6,NA,NA,NA,TRUE,-24.6,4.4,16.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,683734,"Andrew Vaughn","/api/v1/people/683734",NA,NA,NA,NA
717857,"2023-06-08",3,"2023-06-09T02:00:46.532Z","2023-06-09T02:00:51.695Z",TRUE,"pitch","1764ff13-c780-4cce-9cda-542b317b17d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3899,1.5063,NA,148.63,149.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Yoan Moncada grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo. Andrew Vaughn to 3rd.",0,0,3,62,"top",9,"2023-06-09T02:00:27.599Z","2023-06-09T02:01:15.065Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,88,11,0.87,0.3912,5.8502,32.458,-23.6017,-8.4833,4.3225,-0.8297,3.3247,3.0158,-140.1505,-4.4343,-0.8191,50.0054,6.4741,-16.8336,33.6,6,24,2113,227,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.1,14.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",2,"2023-06-09T02:00:29.852Z","2023-06-09T02:00:38.507Z",TRUE,"pitch","749566f4-8b71-43f3-b11a-05905642960e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3632,1.5064,NA,164.88,165.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Yoan Moncada grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo. Andrew Vaughn to 3rd.",0,0,3,62,"top",9,"2023-06-09T02:00:27.599Z","2023-06-09T02:01:15.065Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.2,11,0.9,0.3861,5.789,34.3627,-24.5017,-9.6687,3.771,-1.2562,2.7247,2.0975,-142.1594,-5.9523,-0.7505,50.0031,6.4137,-19.6743,36,6,24,2185,221,NA,NA,NA,NA,NA,NA,FALSE,-23,5.8,17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",0,"2023-06-09T01:59:02.997Z","2023-06-09T02:00:05.325Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,660162,"/api/v1/people/660162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Yoan Moncada grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo. Andrew Vaughn to 3rd.",0,0,3,62,"top",9,"2023-06-09T02:00:27.599Z","2023-06-09T02:01:15.065Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",1,"2023-06-09T02:00:05.325Z","2023-06-09T02:00:29.852Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Andrew Vaughn replaces Eloy Jimenez.","Offensive Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,683734,"/api/v1/people/683734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","401","62","atBat","Groundout","field_out","Yoan Moncada grounds out, third baseman Josh Donaldson to first baseman Anthony Rizzo. Andrew Vaughn to 3rd.",0,0,3,62,"top",9,"2023-06-09T02:00:27.599Z","2023-06-09T02:01:15.065Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,650391,"/api/v1/people/650391",2,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",1,"2023-06-09T01:58:15.745Z","2023-06-09T01:58:28.247Z",TRUE,"pitch","5301ce0d-b698-44ae-ae81-4dc8ff949dd5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.47,1.67,NA,127.13,150.41,"ground_ball","medium","6",113.61,153.66,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Forceout","force_out","Eloy Jimenez grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Luis Robert Jr. out at 2nd. Eloy Jimenez advances to 2nd, on a throwing error by second baseman Gleyber Torres.",0,0,3,61,"top",9,"2023-06-09T01:57:02.910Z","2023-06-09T01:58:28.247Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.3,2,0.87,0.391,5.9669,31.2875,-25.0733,-8.1735,3.569,-0.2656,3.273,3.7539,-140.0386,-4.4828,-0.5608,50.0021,6.5325,-16.2509,31.2,6,24,2227,222,80.3,-35,7,NA,NA,NA,TRUE,-23.8,5.8,14,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650391,"Eloy Jiménez","/api/v1/people/650391",NA,NA,NA,NA,NA,NA,NA
717857,"2023-06-08",0,"2023-06-09T01:57:26.908Z","2023-06-09T01:57:34.939Z",TRUE,"pitch","715bcb0a-854d-4c49-9445-d852ab40395c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.47,1.67,NA,90.11,154.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Forceout","force_out","Eloy Jimenez grounds into a force out, shortstop Anthony Volpe to second baseman Gleyber Torres. Luis Robert Jr. out at 2nd. Eloy Jimenez advances to 2nd, on a throwing error by second baseman Gleyber Torres.",0,0,3,61,"top",9,"2023-06-09T01:57:02.910Z","2023-06-09T01:58:28.247Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",605280,"Clay Holmes","/api/v1/people/605280","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88.9,3,0.89,0.3891,5.9033,30.1404,-25.5984,-8.179,3.2725,0.7055,3.1337,6.5058,-140.467,-4.6275,-0.5714,50.0042,6.4553,-16.4378,30,6,24,2072,228,NA,NA,NA,NA,NA,NA,FALSE,-24,5.2,13.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
