"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717301,"2023-07-22",3,"2023-07-22T23:03:59.418Z","2023-07-22T23:04:06.947Z",TRUE,"pitch","ea68a2da-b2cd-4bcc-96cc-b5b5e8f5c1fc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.52,1.6,NA,146.91,178.84,"ground_ball","medium","4",132.75,157.16,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","George Springer grounds out, second baseman Kolten Wong to first baseman Ty France.",0,8,9,80,"top",9,"2023-07-22T23:02:55.912Z","2023-07-22T23:04:06.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.2,4,0.89,0.3968,5.8909,28.346,-34.5665,-9.9738,-1.2337,-0.7846,2.2201,6.3669,-137.6466,-0.6097,-1.8226,50.0065,4.7693,-19.2902,27.6,8.4,24,2035,240,64.6,-1,28,NA,NA,NA,TRUE,-32.5,-2.2,16.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",1,"2023-07-22T23:03:38.149Z","2023-07-22T23:03:44.653Z",TRUE,"pitch","30b4791d-9340-44b3-8328-56ef38939d6a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6272,1.7316,NA,56.05,188.76,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","George Springer grounds out, second baseman Kolten Wong to first baseman Ty France.",0,8,9,80,"top",9,"2023-07-22T23:02:55.912Z","2023-07-22T23:04:06.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.2,77.9,14,2,0.4462,6.0645,22.7904,-28.5563,5.6029,2.37,1.5989,1.8525,7.0806,-122.4704,-0.9899,-2.0512,50.0058,4.6909,8.5634,19.2,8.4,24,2455,64,NA,NA,NA,NA,NA,NA,FALSE,-34.1,4.3,-11.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",0,"2023-07-22T23:03:19.753Z","2023-07-22T23:03:23.330Z",TRUE,"pitch","19ebae65-e79a-4100-a219-1ca17d6f81b8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6714,1.7806,NA,86.44,151.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","George Springer grounds out, second baseman Kolten Wong to first baseman Ty France.",0,8,9,80,"top",9,"2023-07-22T23:02:55.912Z","2023-07-22T23:04:06.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,78.4,3,2,0.4426,5.8973,21.8547,-30.8798,2.8396,0.8285,0.8018,3.2361,5.9634,-123.2074,2.3567,-2.0078,50.0004,4.8569,4.4128,9.6,8.4,24,2274,75,NA,NA,NA,NA,NA,NA,FALSE,-35.5,2.3,-6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",2,"2023-07-22T23:03:50.818Z","2023-07-22T23:03:59.418Z",FALSE,"action",NA,NA,"Cavan Biggio steals (3) 2nd base.","Stolen Base 2B",8,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,624415,"/api/v1/people/624415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30b4791d-9340-44b3-8328-56ef38939d6a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"80","atBat","Groundout","field_out","George Springer grounds out, second baseman Kolten Wong to first baseman Ty France.",0,8,9,80,"top",9,"2023-07-22T23:02:55.912Z","2023-07-22T23:04:06.947Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,543807,"George Springer","/api/v1/people/543807","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",1,"2023-07-22T23:02:32.873Z","2023-07-22T23:02:43.951Z",TRUE,"pitch","a7b26b39-ab89-4c85-a267-0d4d15f2bb52",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.38,1.6,NA,140.59,167.64,"fly_ball","medium","8",135.45,95.29,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Kevin Kiermaier flies out to center fielder Julio Rodriguez.",0,8,9,79,"top",9,"2023-07-22T23:01:47.448Z","2023-07-22T23:02:43.951Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.7,4,0.92,0.4347,6.1253,23.3686,-34.6984,-9.5697,-1.5702,-0.6188,2.6348,6.6266,-125.5911,1.564,-2.0368,50.0009,4.8082,-15.4185,22.8,9.6,24,1793,264,73.2,34,262,NA,NA,NA,TRUE,-38.8,-2.3,16,NA,NA,NA,NA,NA,NA,TRUE,TRUE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160"
717301,"2023-07-22",0,"2023-07-22T23:02:08.616Z","2023-07-22T23:02:11.616Z",TRUE,"pitch","f614b296-26f3-4bf5-9f81-3e52da9bce54",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.6,NA,124.35,142.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Flyout","field_out","Kevin Kiermaier flies out to center fielder Julio Rodriguez.",0,8,9,79,"top",9,"2023-07-22T23:01:47.448Z","2023-07-22T23:02:43.951Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.7,77.9,11,2,0.4433,5.872,23.5751,-28.0492,3.862,2.6642,-0.1928,3.5795,3.531,-123.3536,2.5193,-2.1423,50.001,4.9033,5.9756,13.2,7.2,24,2368,74,NA,NA,NA,NA,NA,NA,FALSE,-32.3,5.6,-7.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",4,"2023-07-22T23:01:20.648Z","2023-07-22T23:01:30.705Z",TRUE,"pitch","8ca0a603-f0a8-4e0c-a04a-2a4aa4ae239b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.32,1.54,NA,123.67,168.6,"line_drive","medium","8",142.8,63.98,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Julio Rodriguez. Matt Chapman scores. Whit Merrifield to 3rd.",1,8,9,78,"top",9,"2023-07-22T23:00:39.664Z","2023-07-22T23:01:30.705Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,78.9,5,0.91,0.4387,6.1985,23.8612,-35.9606,-9.1468,-2.3973,-0.175,2.5994,6.9422,-124.606,1.745,-1.8019,50.0015,4.8503,-14.4547,20.4,9.6,24,1905,268,99.8,20,304,NA,NA,NA,FALSE,-40.8,-3.7,15.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,624415,"Cavan Biggio","/api/v1/people/624415",NA,NA,NA,593160,"Whit Merrifield","/api/v1/people/593160"
717301,"2023-07-22",3,"2023-07-22T23:01:00.335Z","2023-07-22T23:01:04.344Z",TRUE,"pitch","2f952dbe-c04e-4677-9508-f8fecccf5cc2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4258,1.6123,NA,104.4,151.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Julio Rodriguez. Matt Chapman scores. Whit Merrifield to 3rd.",1,8,9,78,"top",9,"2023-07-22T23:00:39.664Z","2023-07-22T23:01:30.705Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,85.9,3,0.89,0.4029,6.0314,26.3283,-23.4699,-3.6745,4.6337,0.3305,3.2201,7.4774,-135.3647,-0.1449,-1.9758,50.0004,4.9015,-6.899,13.2,4.8,24,2176,240,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.6,5.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",2,"2023-07-22T23:00:41.930Z","2023-07-22T23:00:44.930Z",TRUE,"pitch","1d0fe963-5119-4eda-98d3-b5a46b8d7a19",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.32,1.54,NA,75.25,180.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Julio Rodriguez. Matt Chapman scores. Whit Merrifield to 3rd.",1,8,9,78,"top",9,"2023-07-22T23:00:39.664Z","2023-07-22T23:01:30.705Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,77.3,14,2,0.4496,5.648,22.032,-29.0002,6.963,2.1095,1.0953,2.1637,5.3558,-121.4605,-0.1923,-2.037,50.0043,4.749,10.4855,21.6,8.4,24,2372,84,NA,NA,NA,NA,NA,NA,FALSE,-35,4.1,-13.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",0,"2023-07-22T23:00:05.863Z","2023-07-22T23:00:10.182Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Whit Merrifield replaces Alejandro Kirk.","Offensive Substitution",7,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,593160,"/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","78","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Julio Rodriguez. Matt Chapman scores. Whit Merrifield to 3rd.",1,8,9,78,"top",9,"2023-07-22T23:00:39.664Z","2023-07-22T23:01:30.705Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,1,672386,"/api/v1/people/672386",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",1,"2023-07-22T23:00:10.182Z","2023-07-22T23:00:41.930Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"78","atBat","Single","single","Cavan Biggio singles on a line drive to center fielder Julio Rodriguez. Matt Chapman scores. Whit Merrifield to 3rd.",1,8,9,78,"top",9,"2023-07-22T23:00:39.664Z","2023-07-22T23:01:30.705Z",TRUE,TRUE,FALSE,FALSE,33,0,2,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",6,"2023-07-22T22:59:16.714Z","2023-07-22T22:59:27.907Z",TRUE,"pitch","adce0784-d471-4326-bec5-c5ce6731d92c",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,2.99,1.41,NA,79.92,169.31,"fly_ball","medium","8",116.39,109.63,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Alejandro Kirk singles on a fly ball to center fielder Julio Rodriguez. Matt Chapman to 3rd.",0,7,9,77,"top",9,"2023-07-22T22:56:38.977Z","2023-07-22T22:59:27.907Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.9,12,2,0.4517,5.836,21.435,-28.17,8.0097,2.681,0.9728,2.5729,4.6693,-120.8111,0.6826,-2.0194,50.0014,4.7444,11.9498,24,8.4,24,2397,66,66,33,218,NA,NA,NA,FALSE,-34.1,5.3,-15.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,656305,"Matt Chapman","/api/v1/people/656305"
717301,"2023-07-22",5,"2023-07-22T22:58:50.864Z","2023-07-22T22:58:53.864Z",TRUE,"pitch","ef588e02-64ba-40ab-8a00-1ae4822002f7",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.99,1.41,NA,101.45,172.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Alejandro Kirk singles on a fly ball to center fielder Julio Rodriguez. Matt Chapman to 3rd.",0,7,9,77,"top",9,"2023-07-22T22:56:38.977Z","2023-07-22T22:59:27.907Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,89.3,6,0.91,0.3886,6.128,27.2293,-31.1666,-10.0415,0.4984,0.4079,2.4435,9.9374,-140.1579,-0.8354,-1.8536,50.0021,4.7538,-20.2768,30,7.2,24,2035,249,NA,NA,NA,NA,NA,NA,FALSE,-28.2,1,16.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717301,"2023-07-22",4,"2023-07-22T22:58:21.257Z","2023-07-22T22:58:24.257Z",TRUE,"pitch","1debf0f6-3e1d-43f9-a331-42d575bb479e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.99,1.41,NA,95.47,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Alejandro Kirk singles on a fly ball to center fielder Julio Rodriguez. Matt Chapman to 3rd.",0,7,9,77,"top",9,"2023-07-22T22:56:38.977Z","2023-07-22T22:59:27.907Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.5,3,0.85,0.393,6.0602,24.7952,-31.4865,-9.4338,0.3471,0.5648,2.8438,9.5037,-138.2802,0.2942,-1.6569,50.0021,4.8133,-18.6508,28.8,7.2,24,2017,249,NA,NA,NA,NA,NA,NA,FALSE,-28.9,0.8,15.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
