"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745670,"2024-05-01",4,"2024-05-01T21:19:31.910Z","2024-05-01T21:19:36.464Z",TRUE,"pitch","a2bfd08e-dad9-4bce-abb9-b184aa2ab6e5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.0917,1.5407,NA,88.56,176.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,87,6,0.89,0.3992,5.9963,26.3102,-21.0737,-5.4397,5.8066,0.746,2.3174,13.2001,-136.5149,-3.2804,-3.417,50.0062,4.9628,-10.4066,20.4,4.8,24,2805,246,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10.1,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",3,"2024-05-01T21:19:11.852Z","2024-05-01T21:19:16.665Z",TRUE,"pitch","f551611b-e861-44ca-89cf-5f8b47e8f284",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.2005,1.5678,NA,84.88,193.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.3,14,2,0.4046,5.8655,30.2397,-25.5146,-8.308,3.5926,0.8427,1.6951,13.6245,-135.4923,-4.0538,-3.1769,50.0066,4.9987,-15.4164,25.2,6,24,2575,236,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",2,"2024-05-01T21:18:52.640Z","2024-05-01T21:18:57.750Z",TRUE,"pitch","8245399c-fd10-49f6-9b0e-89f9875d3744",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2273,1.5483,NA,33.47,164.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.6,12,0.91,0.4278,5.9158,24.4104,-33.3197,4.2342,-0.6869,2.1913,2.7427,12.4886,-127.6534,0.7221,-3.2997,50.0037,5.0636,7.0415,15.6,8.4,24,3066,56,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-0.8,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T21:18:32.881Z","2024-05-01T21:18:37.991Z",TRUE,"pitch","fa6a110f-2853-413d-8655-db13849abf30",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1658,1.4866,NA,42.67,192.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,83,14,0.91,0.4211,5.8573,25.2289,-38.3653,3.0154,-3.6069,1.9499,1.7299,12.5909,-129.6847,-0.9338,-3.3451,50.0029,5.0018,5.1744,10.8,9.6,24,2995,41,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-6.5,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T21:17:25.042Z","2024-05-01T21:18:32.881Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",6,"2024-05-01T21:20:09.973Z","2024-05-01T21:20:28.883Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Bryan Reynolds strikes out swinging.",0,0,3,56,"top",7,"2024-05-01T21:18:30.557Z","2024-05-01T21:20:33.688Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",5,"2024-05-01T21:17:11.500Z","2024-05-01T21:17:16.397Z",TRUE,"pitch","c58ba96d-a1e9-4ce7-89bb-43f374e4248f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.2279,1.479,NA,68.61,175.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,83.4,12,0.91,0.4204,5.9721,21.7012,-35.456,3.659,-1.8956,1.2695,2.3598,10.9466,-129.2802,-0.0861,-3.4604,50.0053,5.0685,6.3228,13.2,8.4,24,3069,64,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-3.2,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663647,"Ke'Bryan Hayes","/api/v1/people/663647",669707,"Jared Triolo","/api/v1/people/669707",680779,"Henry Davis","/api/v1/people/680779"
745670,"2024-05-01",4,"2024-05-01T21:16:51.871Z","2024-05-01T21:16:55.612Z",TRUE,"pitch","5779e30d-b1aa-43d9-8e9e-6a2897351299",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.2102,1.4173,NA,37.59,159.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,84.5,12,0.88,0.4151,5.9261,21.6956,-31.5933,1.505,0.3273,2.0833,2.9212,13.3865,-130.8096,0.2935,-3.2483,50.0024,5.1332,2.6658,8.4,7.2,24,3071,48,NA,NA,NA,NA,NA,NA,FALSE,-32.4,0.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",2,"2024-05-01T21:16:20.051Z","2024-05-01T21:16:24.700Z",TRUE,"pitch","ebe5f3a4-a603-4b86-93d7-86d9064fe8ea",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2901,1.5628,NA,176.26,202.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.6,13,2,0.4039,5.9201,28.7277,-25.2966,-12.1938,3.6886,-1.5547,1.3516,9.2817,-135.4571,-5.2235,-3.4361,50.0025,5.0665,-22.7302,38.4,7.2,24,2585,238,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.8,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",1,"2024-05-01T21:16:02.221Z","2024-05-01T21:16:05.567Z",TRUE,"pitch","83de8935-434d-45a3-90c8-359678b09840",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2451,1.5125,NA,135.92,146.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.5,11,0.91,0.4314,5.753,24.172,-35.5824,6.9411,-2.0811,-0.4964,3.4074,5.0751,-126.6425,1.5746,-3.4235,50.0052,5.6092,11.3532,19.2,9.6,24,3128,54,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-3.2,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",0,"2024-05-01T21:15:47.728Z","2024-05-01T21:15:52.216Z",TRUE,"pitch","6cf29ff8-9b8f-462a-bfd9-07145a65835f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2927,1.5091,NA,85.16,179.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.1,14,0.91,0.4257,5.7148,22.932,-32.5906,5.0253,-0.2502,0.8352,2.2068,9.2942,-127.981,-1.0923,-3.4763,50.0016,5.1598,8.4498,16.8,8.4,24,3036,50,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-0.5,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",3,"2024-05-01T21:16:40.225Z","2024-05-01T21:16:51.871Z",FALSE,"action",NA,NA,"Passed ball by catcher Kyle McCann. Jared Triolo to 3rd. Henry Davis to 2nd.","Passed Ball",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,669707,"/api/v1/people/669707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ebe5f3a4-a603-4b86-93d7-86d9064fe8ea","passed_ball",NA,NA,NA,NA,NA,NA,"55","atBat","Walk","walk","Ke'Bryan Hayes walks.",0,0,3,55,"top",7,"2024-05-01T21:15:43.491Z","2024-05-01T21:17:16.397Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",7,"2024-05-01T21:15:13.078Z","2024-05-01T21:15:21.765Z",TRUE,"pitch","5ef96906-d70b-448a-a08f-332ae3915ecb",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3357,1.5837,NA,55.77,197.77,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks. Jared Triolo to 2nd.",0,0,3,54,"top",7,"2024-05-01T21:13:18.836Z","2024-05-01T21:15:21.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,83,14,0.91,0.4234,5.8021,21.615,-33.3488,3.5134,-0.6907,1.6063,1.519,12.0409,-128.3916,-2.3734,-3.5633,50.0025,5.0008,5.9803,13.2,8.4,24,2976,50,NA,NA,NA,NA,NA,NA,FALSE,-36.1,-1.6,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680779,"Henry Davis","/api/v1/people/680779",NA,NA,NA,669707,"Jared Triolo","/api/v1/people/669707"
745670,"2024-05-01",6,"2024-05-01T21:14:51.981Z","2024-05-01T21:14:56.338Z",TRUE,"pitch","4158a28e-31d5-4703-879e-fac315300d6a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3741,1.5796,NA,1.41,205.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks. Jared Triolo to 2nd.",0,0,3,54,"top",7,"2024-05-01T21:13:18.836Z","2024-05-01T21:15:21.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,84.9,14,0.91,0.4181,6.0293,18.5476,-34.5981,3.1401,-1.3822,3.0325,1.2385,15.0842,-129.3883,-2.9798,-3.2033,50.0039,4.9692,5.5004,12,8.4,24,3087,23,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-2.9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",5,"2024-05-01T21:14:28.887Z","2024-05-01T21:14:32.740Z",TRUE,"pitch","4e9e7c41-c4a4-4d44-b3fa-16a0df3b9450",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4144,1.5997,NA,7.71,189.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks. Jared Triolo to 2nd.",0,0,3,54,"top",7,"2024-05-01T21:13:18.836Z","2024-05-01T21:15:21.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,83,14,0.91,0.4234,5.9359,23.6708,-34.6866,4.329,-1.4778,2.8671,1.8395,14.1884,-128.7714,-1.674,-3.2494,50.0021,5.151,7.3591,15.6,8.4,24,3129,56,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-2.9,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",4,"2024-05-01T21:14:02.160Z","2024-05-01T21:14:05.605Z",TRUE,"pitch","f4d7d8ac-adaf-4387-9651-d3f542b4eae0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.69,NA,92.97,185.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks. Jared Triolo to 2nd.",0,0,3,54,"top",7,"2024-05-01T21:13:18.836Z","2024-05-01T21:15:21.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,82,9,0.9,0.4243,5.8106,25.2702,-34.3385,2.8838,-1.2785,0.6305,1.977,9.3145,-128.8016,-1.0136,-3.3989,50.0048,5.017,4.8731,10.8,8.4,24,2816,56,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-2.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745670,"2024-05-01",3,"2024-05-01T21:13:37.658Z","2024-05-01T21:13:41.381Z",TRUE,"pitch","6c0d2a2b-7972-40ed-bb4b-3ccf657c9007",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.44,1.69,NA,123.03,161.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Henry Davis walks. Jared Triolo to 2nd.",0,0,3,54,"top",7,"2024-05-01T21:13:18.836Z","2024-05-01T21:15:21.765Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,680779,"Henry Davis","/api/v1/people/680779","R","Right",613534,"Austin Adams","/api/v1/people/613534","R","Right","vs_RHP","vs_RHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Oakland Athletics",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86,5,2,0.4006,5.8589,30.3244,-27.3853,-9.0896,2.5308,-0.1582,2.8658,11.6266,-136.7692,-1.1909,-3.2845,50.0037,5.1859,-17.2112,27.6,7.2,24,2506,249,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
