"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716524,"2023-09-19",6,"2023-09-20T01:11:46.025Z","2023-09-20T01:11:56.012Z",TRUE,"pitch","86440341-17ae-471e-840c-97b50d8f3c51",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.47,1.64,NA,131.97,155.31,"fly_ball","medium","7",72.14,84.58,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.7,1,0.92,0.3988,6.6524,34.1429,-12.6043,-5.7419,10.2745,-0.3927,3.0914,5.5619,-137.9757,-4.1277,-1.7004,50.0061,5.4726,-10.9403,34.8,3.6,24,2415,220,92.6,42,315,NA,NA,NA,TRUE,-13,17.8,9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",5,"2023-09-20T01:11:23.363Z","2023-09-20T01:11:27.285Z",TRUE,"pitch","d02b7c28-6971-4780-b065-223cb0fad35f",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.64,NA,96.44,177.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.2,6,0.77,0.4107,6.6348,27.4255,-16.8047,0.575,8.5187,0.5393,2.2713,5.7192,-133.1583,-5.2799,-1.707,50.0005,5.4876,1.035,7.2,3.6,24,2633,189,NA,NA,NA,NA,NA,NA,FALSE,-18,14.5,-2.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",4,"2023-09-20T01:11:02.920Z","2023-09-20T01:11:05.920Z",TRUE,"pitch","a0afaad2-35cf-4844-9257-a9c46ab0adad",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.47,1.64,NA,138.04,156.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85,1,0.91,0.4034,6.892,31.6113,-14.6509,-5.7418,9.3982,-0.552,3.0576,5.4725,-136.1019,-3.6535,-1.8489,50.0026,5.4409,-10.705,31.2,3.6,24,2441,217,NA,NA,NA,NA,NA,NA,FALSE,-15,16.3,9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",3,"2023-09-20T01:10:45.041Z","2023-09-20T01:10:48.041Z",TRUE,"pitch","c7993b10-b22a-4ccd-8429-deaac97fedc7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4489,1.5371,NA,169.88,165.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,84.5,11,0.91,0.4058,6.9237,31.8875,-20.7691,-10.4678,6.1917,-1.3872,2.7025,4.7287,-135.4151,-3.3258,-1.8042,50.0019,5.4142,-19.2757,39.6,6,24,2231,217,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.7,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",2,"2023-09-20T01:10:28.423Z","2023-09-20T01:10:31.484Z",TRUE,"pitch","6841fc7a-37a7-49f1-8036-927aac2b494f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3875,1.4963,NA,63.19,204.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83.7,14,0.9,0.4139,6.9079,28.1626,-17.3272,2.0859,8.3705,1.4116,1.2812,7.3416,-132.3302,-7.722,-1.6696,50.0054,5.5061,3.6999,15.6,4.8,24,2541,186,NA,NA,NA,NA,NA,NA,FALSE,-19.4,13.7,-5.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",0,"2023-09-20T01:09:06.995Z","2023-09-20T01:10:06.682Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,621433,"/api/v1/people/621433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",1,"2023-09-20T01:10:06.682Z","2023-09-20T01:10:28.423Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Michael Stefanic replaces Randal Grichuk.","Offensive Substitution",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,683021,"/api/v1/people/683021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","701","71","atBat","Flyout","field_out","Brett Phillips flies out to left fielder Randy Arozarena.",0,2,6,71,"top",9,"2023-09-20T01:10:26.068Z","2023-09-20T01:11:56.012Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,621433,"Brett Phillips","/api/v1/people/621433","L","Left",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,545341,"/api/v1/people/545341",1,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",0,"2023-09-20T01:08:49.340Z","2023-09-20T01:08:55.756Z",TRUE,"pitch","e59fb8da-c6d8-4c91-aca6-e29d8319c4ad",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.18,1.54,NA,202.88,118.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Hit By Pitch","hit_by_pitch","Randal Grichuk hit by pitch.",0,2,6,70,"top",9,"2023-09-20T01:08:39.039Z","2023-09-20T01:08:55.756Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86,11,0.91,0.3984,6.3868,32.6057,-22.0833,-10.1698,5.2809,-2.253,4.4539,2.3833,-137.8477,0.939,-1.8115,50.004,5.6073,-19.4383,40.8,6,24,2177,218,NA,NA,NA,NA,NA,NA,FALSE,-20.6,10,17.9,NA,NA,NA,NA,NA,FALSE,TRUE,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA,NA,NA,NA
716524,"2023-09-19",2,"2023-09-20T01:08:12.936Z","2023-09-20T01:08:21.687Z",TRUE,"pitch","ff161ea4-649e-4bd2-b480-67d3345e1b93",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.74,1.88,NA,147.45,160.51,"popup","medium","2",128.02,208.82,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Jo Adell pops out to catcher Rene Pinto in foul territory.",0,2,6,69,"top",9,"2023-09-20T01:07:30.864Z","2023-09-20T01:08:21.687Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666176,"Jo Adell","/api/v1/people/666176","R","Right",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.8,4,0.91,0.3996,6.6245,32.8352,-21.154,-10.4214,5.803,-0.7989,2.899,6.0538,-137.5038,-3.1162,-1.6847,50.0018,5.496,-19.7905,39.6,6,24,2271,222,76.9,85,11,NA,NA,NA,TRUE,-20.9,10,17.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716524,"2023-09-19",1,"2023-09-20T01:07:58.496Z","2023-09-20T01:08:01.707Z",TRUE,"pitch","02e27c06-db37-443f-a3a1-41cac76de7d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.678,1.7976,NA,66.26,200.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Jo Adell pops out to catcher Rene Pinto in foul territory.",0,2,6,69,"top",9,"2023-09-20T01:07:30.864Z","2023-09-20T01:08:21.687Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,666176,"Jo Adell","/api/v1/people/666176","R","Right",542888,"Shawn Armstrong","/api/v1/people/542888","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.8,84.2,14,0.82,0.4107,6.7769,28.6106,-15.7264,1.6115,9.1323,1.3311,1.4335,7.331,-133.3604,-7.4744,-1.6628,50.006,5.4065,2.9047,14.4,3.6,24,2570,191,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.1,-4.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
