"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718223,"2023-05-11",5,"2023-05-11T19:03:44.804Z","2023-05-11T19:03:50.579Z",TRUE,"pitch","c52dfb2e-cb9f-454c-92fd-70a07fc7e2e9",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,2,NA,NA,3.2,1.51,NA,100.65,186.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.7,9,2,0.4616,5.6745,24.1302,-22.0078,-9.3003,7.1424,0.429,1.9213,6.6182,-118.9345,-4.6225,-1.19,50.0036,5.9013,-13.242,27.6,7.2,24,2020,230,NA,NA,NA,NA,NA,NA,TRUE,-29.2,12,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",4,"2023-05-11T19:03:29.092Z","2023-05-11T19:03:32.916Z",TRUE,"pitch","0f88bc77-3b5d-4bb1-83b9-d44044d9512e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2247,1.5107,NA,46.35,241.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76.1,14,2,0.4592,5.6666,21.0799,-22.073,-8.2994,6.9942,1.8535,-0.1091,9.3769,-118.9167,-8.9863,-1.0476,50.0015,5.695,-11.9821,24,7.2,24,1955,231,NA,NA,NA,NA,NA,NA,FALSE,-29.9,10.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",3,"2023-05-11T19:03:15.775Z","2023-05-11T19:03:19.433Z",TRUE,"pitch","eb327726-adfc-4deb-965a-33b0814f3bf8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2508,1.5107,NA,82.67,140.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.6,12,2,0.4038,5.5499,27.0297,-19.6617,-2.5583,6.7032,0.9007,3.6312,6.0717,-135.1759,-3.0944,-1.0334,50.004,6.1568,-4.7769,9.6,4.8,24,2045,204,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.8,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",1,"2023-05-11T19:02:48.408Z","2023-05-11T19:02:52.552Z",TRUE,"pitch","780d0105-2642-432a-b0cd-f8ca9005455f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2247,1.4277,NA,103.44,194.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.8,9,2,0.4487,5.5381,21.1635,-32.9553,0.0626,-0.5208,0.3558,1.6305,4.4607,-121.5271,-3.4805,-1.5024,50.0011,5.9087,0.0934,1.2,8.4,24,2245,64,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1.4,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",0,"2023-05-11T19:02:34.052Z","2023-05-11T19:02:38.243Z",TRUE,"pitch","02e1a49c-5e0a-4780-a4ca-536d799ad710",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2508,1.5107,NA,105.04,194.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.2,9,2,0.4467,5.5381,21.3261,-34.81,1.7528,-1.7272,0.3137,1.6403,4.0356,-122.0526,-3.0707,-1.581,50.0017,5.8764,2.6759,4.8,9.6,24,2194,59,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-3.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",2,"2023-05-11T19:03:02.537Z","2023-05-11T19:03:15.775Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,682626,"/api/v1/people/682626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Francisco Alvarez strikes out on a foul tip.",0,0,5,67,"top",9,"2023-05-11T19:02:31.245Z","2023-05-11T19:03:50.579Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",5,"2023-05-11T19:02:07.819Z","2023-05-11T19:02:11.573Z",TRUE,"pitch","0492e997-1201-453f-b927-4d4e4b3ea282",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.28,1.51,NA,111.43,162.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,5,66,"top",9,"2023-05-11T19:00:32.733Z","2023-05-11T19:02:11.573Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75,2,2,0.4612,5.6621,21.6708,-24.6247,-8.0415,5.2773,0.1463,2.8264,5.6945,-118.5597,-2.1995,-1.2364,50.0018,6.0029,-11.5012,22.8,7.2,24,1889,232,NA,NA,NA,NA,NA,NA,TRUE,-31.8,9.4,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",4,"2023-05-11T19:01:54.471Z","2023-05-11T19:01:59.069Z",TRUE,"pitch","5ee87b6d-18e3-4ef4-82a6-1c4e9df5daf3",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1986,1.4011,NA,57.19,195.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,5,66,"top",9,"2023-05-11T19:00:32.733Z","2023-05-11T19:02:11.573Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,75.3,14,2,0.4621,5.6899,22.8634,-36.4775,0.1015,-3.0282,1.5692,1.5861,6.809,-118.564,-2.3503,-1.354,50.0005,5.9218,0.1443,2.4,10.8,24,2241,42,NA,NA,NA,NA,NA,NA,FALSE,-47,-5.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",3,"2023-05-11T19:01:34.734Z","2023-05-11T19:01:37.934Z",TRUE,"pitch","d4919c7a-919f-457c-a3f7-1ecfef6f1ec7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.28,1.51,NA,135.51,161.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,5,66,"top",9,"2023-05-11T19:00:32.733Z","2023-05-11T19:02:11.573Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,75.3,1,2,0.4577,5.531,23.3559,-22.315,-10.6157,6.7987,-0.4856,2.8604,5.3147,-119.7121,-2.5874,-1.3566,50.0017,5.9552,-15.389,32.4,7.2,24,2030,243,NA,NA,NA,NA,NA,NA,FALSE,-28.6,11.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718223,"2023-05-11",2,"2023-05-11T19:01:21.023Z","2023-05-11T19:01:25.053Z",TRUE,"pitch","5d24b644-8229-4419-87f4-a34bb7bc9aa5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2247,1.5107,NA,102.54,159.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,0,5,66,"top",9,"2023-05-11T19:00:32.733Z","2023-05-11T19:02:11.573Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",643361,"Kevin Herget","/api/v1/people/643361","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,77.8,3,2,0.448,5.4485,20.3202,-29.877,0.4798,1.5103,0.3794,2.95,4.6547,-121.5452,-1.1763,-1.6104,50.0025,5.9982,0.728,2.4,8.4,24,2100,103,NA,NA,NA,NA,NA,NA,FALSE,-36,2.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
