"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
747199,"2024-05-26",4,"2024-05-26T04:31:07.336Z","2024-05-26T04:31:17.679Z",TRUE,"pitch","c83e3c93-47bf-48d8-a2b5-5c07974132d7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.58,1.69,NA,119.52,146.4,"popup","medium","5",95.6,192.19,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jesús Sánchez pops out to third baseman Eugenio Suárez in foul territory.",0,2,3,67,"top",9,"2024-05-26T04:29:47.063Z","2024-05-26T04:31:17.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.2,2,0.9,0.4092,6.3279,27.4476,-18.7368,-7.4302,7.3998,-0.0662,3.4215,11.0566,-133.5958,0.839,-3.2837,50.0062,4.4452,-13.5009,31.2,4.8,24,2479,236,86,79,89,NA,NA,NA,TRUE,-18.5,13.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",3,"2024-05-26T04:30:48.256Z","2024-05-26T04:30:51.256Z",TRUE,"pitch","a2ceeb5b-cafa-45af-a1a9-f477da52ede5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.7949,1.7898,NA,180.72,147.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jesús Sánchez pops out to third baseman Eugenio Suárez in foul territory.",0,2,3,67,"top",9,"2024-05-26T04:29:47.063Z","2024-05-26T04:31:17.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,85.3,11,0.9,0.4034,6.0577,28.7807,-19.9912,-7.5995,6.5201,-1.6717,3.3647,7.5677,-135.622,0.8664,-3.5067,50.0035,4.4322,-14.2025,32.4,4.8,24,2508,240,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.2,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",2,"2024-05-26T04:30:29.816Z","2024-05-26T04:30:33.059Z",TRUE,"pitch","063005dd-961e-42e2-be3f-1aba3cc66f38",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.6908,1.7641,NA,115.43,141.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jesús Sánchez pops out to third baseman Eugenio Suárez in foul territory.",0,2,3,67,"top",9,"2024-05-26T04:29:47.063Z","2024-05-26T04:31:17.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,84.1,2,0.9,0.4094,6.2318,27.5852,-19.9926,-8.1613,6.7117,0.0412,3.6094,11.5037,-133.5616,1.3374,-3.2526,50.0003,4.5356,-14.808,32.4,4.8,24,2516,238,NA,NA,NA,NA,NA,NA,FALSE,-19.7,12.7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",1,"2024-05-26T04:30:13.703Z","2024-05-26T04:30:16.703Z",TRUE,"pitch","fe468e36-675e-40a8-972b-73c41e759351",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6388,1.7383,NA,170.66,152.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jesús Sánchez pops out to third baseman Eugenio Suárez in foul territory.",0,2,3,67,"top",9,"2024-05-26T04:29:47.063Z","2024-05-26T04:31:17.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,11,0.9,0.4075,6.2556,28.1988,-20.4113,-8.2144,6.4235,-1.4076,3.2129,8.2023,-134.2629,0.6871,-3.4303,50.0044,4.4027,-15.047,33.6,4.8,24,2551,245,NA,NA,NA,NA,NA,NA,FALSE,-20,12,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",0,"2024-05-26T04:29:52.582Z","2024-05-26T04:29:55.582Z",TRUE,"pitch","95cecd62-6c88-4ae9-8330-4529325e8ebf",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.58,1.69,NA,104.15,156.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Pop Out","field_out","Jesús Sánchez pops out to third baseman Eugenio Suárez in foul territory.",0,2,3,67,"top",9,"2024-05-26T04:29:47.063Z","2024-05-26T04:31:17.679Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.5,3,0.9,0.4083,6.3035,27.632,-18.9442,-7.9013,7.2488,0.337,3.0483,12.0215,-133.9216,0.0315,-3.1736,50.0025,4.3861,-14.4215,32.4,4.8,24,2548,242,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",3,"2024-05-26T04:29:20.345Z","2024-05-26T04:29:23.345Z",TRUE,"pitch","19f789ca-5e66-43d1-aeb6-83dd63f4661d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.66,1.7,NA,146.34,145.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Nick Gordon strikes out swinging.",0,2,3,66,"top",9,"2024-05-26T04:28:37.027Z","2024-05-26T04:29:23.345Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.7,1,0.9,0.4076,6.296,26.336,-19.6567,-7.761,6.8289,-0.7697,3.4628,9.5765,-133.9004,1.1701,-3.3683,50.0033,4.4173,-14.2282,32.4,4.8,24,2465,240,NA,NA,NA,NA,NA,NA,TRUE,-19.2,12.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",2,"2024-05-26T04:28:55.490Z","2024-05-26T04:28:58.490Z",TRUE,"pitch","c6c2c72d-085b-4617-9127-740fbc5966d4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.7,NA,165.54,167.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Nick Gordon strikes out swinging.",0,2,3,66,"top",9,"2024-05-26T04:28:37.027Z","2024-05-26T04:29:23.345Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.7,13,0.89,0.4558,6.1382,23.2735,-27.8663,4.2656,2.9467,-1.2736,2.6406,3.9453,-120.1654,1.1538,-3.4908,50.0035,4.6297,6.2381,14.4,8.4,24,2469,92,NA,NA,NA,NA,NA,NA,FALSE,-34.2,5.9,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",1,"2024-05-26T04:28:39.319Z","2024-05-26T04:28:42.634Z",TRUE,"pitch","bb3e3f0d-daf4-44c4-bbef-150f97d145ef",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8992,1.6869,NA,103.49,187.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Nick Gordon strikes out swinging.",0,2,3,66,"top",9,"2024-05-26T04:28:37.027Z","2024-05-26T04:29:23.345Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,76.4,9,0.9,0.4545,6.178,21.9404,-25.1531,3.8874,4.7673,0.3545,1.8846,7.7024,-120.2234,-0.9525,-3.3881,50.0038,4.5058,5.725,15.6,7.2,24,2544,100,NA,NA,NA,NA,NA,NA,FALSE,-31.2,8.6,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",0,"2024-05-26T04:28:12.326Z","2024-05-26T04:28:39.319Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Nick Gordon replaces Christian Bethancourt.","Offensive Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,624503,"/api/v1/people/624503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","66","atBat","Strikeout","strikeout","Nick Gordon strikes out swinging.",0,2,3,66,"top",9,"2024-05-26T04:28:37.027Z","2024-05-26T04:29:23.345Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,624503,"Nick Gordon","/api/v1/people/624503","L","Left",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,542194,"/api/v1/people/542194",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747199,"2024-05-26",1,"2024-05-26T04:27:57.330Z","2024-05-26T04:28:04.905Z",TRUE,"pitch","2b906fec-73a6-440c-a533-12d432a4e4ae",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.53,NA,108.87,166.82,"ground_ball","medium","4",131.3,165.37,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Otto Lopez grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,2,3,65,"top",9,"2024-05-26T04:27:55.055Z","2024-05-26T04:28:04.905Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,672640,"Otto Lopez","/api/v1/people/672640","R","Right",623149,"Paul Sewald","/api/v1/people/623149","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,74,5,0.91,0.4665,6.0795,23.4289,-24.5836,7.6264,5.4425,0.2133,2.6651,6.1122,-117.6479,0.8814,-3.4139,50.0015,4.5734,10.6315,25.2,8.4,24,2513,91,100.6,-7,21,NA,NA,NA,TRUE,-31.7,10.3,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
