"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716520,"2023-09-19",3,"2023-09-20T01:51:58.320Z","2023-09-20T01:52:06.969Z",TRUE,"pitch","140cad78-bd4e-404d-828f-ce7cb77f50a8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.7,1.79,NA,105.07,190.78,"ground_ball","medium","5",96.91,159.95,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Giancarlo Stanton grounds into a double play, third baseman Matt Chapman to second baseman Santiago Espinal to first baseman Cavan Biggio. Aaron Judge out at 2nd. Giancarlo Stanton out at 1st.",0,7,1,70,"bottom",9,"2023-09-20T01:50:42.145Z","2023-09-20T01:52:06.969Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.6,9,0.91,0.4243,6.8098,26.8433,-32.9436,3.8516,-0.4592,0.3131,1.778,1.4047,-129.0869,-2.8138,-0.7384,50.0013,5.4181,6.4994,10.8,8.4,24,2757,82,84,-21,6,NA,NA,NA,TRUE,-36,-1.2,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",2,"2023-09-20T01:51:36.547Z","2023-09-20T01:51:41.929Z",TRUE,"pitch","636ae6d1-e95d-4e33-8d51-2ab1a045c5ac",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,2,1,NA,NA,3.7,1.79,NA,67.98,222.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Giancarlo Stanton grounds into a double play, third baseman Matt Chapman to second baseman Santiago Espinal to first baseman Cavan Biggio. Aaron Judge out at 2nd. Giancarlo Stanton out at 1st.",0,7,1,70,"bottom",9,"2023-09-20T01:50:42.145Z","2023-09-20T01:52:06.969Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82.2,14,0.91,0.4232,7.2938,26.7804,-35.3219,3.5572,-1.853,1.2859,0.6136,3.9973,-129.385,-5.1651,-0.7408,50.0049,5.34,6.0361,10.8,8.4,24,2804,97,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-4.3,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",1,"2023-09-20T01:51:18.968Z","2023-09-20T01:51:24.366Z",TRUE,"pitch","7eea8cdf-3bd8-45df-8a11-82d12babf64c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6801,1.7618,NA,155.09,178.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Giancarlo Stanton grounds into a double play, third baseman Matt Chapman to second baseman Santiago Espinal to first baseman Cavan Biggio. Aaron Judge out at 2nd. Giancarlo Stanton out at 1st.",0,7,1,70,"bottom",9,"2023-09-20T01:50:42.145Z","2023-09-20T01:52:06.969Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,73.8,13,0.91,0.4673,6.7702,26.1172,-43.6539,6.6745,-8.291,-0.9994,2.2471,-2.7011,-117.9949,0.9385,-0.6958,50.0008,5.9231,9.2456,10.8,13.2,24,2708,38,NA,NA,NA,NA,NA,NA,FALSE,-56.5,-14.3,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",0,"2023-09-20T01:51:03.524Z","2023-09-20T01:51:08.736Z",TRUE,"pitch","1f2d3c9b-0c98-4395-8bd2-a584b0080dfc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8638,1.9184,NA,88.75,169.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Grounded Into DP","grounded_into_double_play","Giancarlo Stanton grounds into a double play, third baseman Matt Chapman to second baseman Santiago Espinal to first baseman Cavan Biggio. Aaron Judge out at 2nd. Giancarlo Stanton out at 1st.",0,7,1,70,"bottom",9,"2023-09-20T01:50:42.145Z","2023-09-20T01:52:06.969Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,82,6,0.9,0.4217,6.8051,26.7761,-30.0365,4.7518,1.2536,0.7411,2.571,2.4096,-129.8189,-1.6739,-0.8162,50.005,5.5071,8.1243,15.6,7.2,24,2663,104,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.2,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",5,"2023-09-20T01:50:37.146Z","2023-09-20T01:50:41.875Z",TRUE,"pitch","300dbe38-6d3d-4832-9251-0851262a4cbd",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.0251,1.3706,NA,136.83,191.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.3,74.4,7,0.91,0.465,6.572,25.2255,-40.6379,6.3325,-6.0482,-0.5203,1.7559,-1.968,-118.3627,-0.852,-0.4945,50,5.8828,8.8709,12,12,24,2621,33,NA,NA,NA,NA,NA,NA,TRUE,-52.6,-10.8,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA
716520,"2023-09-19",4,"2023-09-20T01:50:18.992Z","2023-09-20T01:50:23.039Z",TRUE,"pitch","5ce2cc3c-a7ea-4c2e-aa43-c982ecb86cd6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1298,1.4749,NA,50.52,206.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82.3,14,0.91,0.4223,6.9875,26.7252,-31.6943,4.9682,0.2812,1.7441,1.1996,4.4557,-129.6377,-4.5446,-0.6415,50.0035,5.3907,8.4677,15.6,8.4,24,2645,89,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.2,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",3,"2023-09-20T01:49:53.669Z","2023-09-20T01:49:58.408Z",TRUE,"pitch","aac558a2-5546-4f9f-8215-edc1e65b2a21",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.13,1.43,NA,115.83,170.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.6,90.4,5,0.91,0.3771,6.8908,39.9607,-9.3767,-4.2377,10.7144,0.0308,2.5353,2.4429,-146.1927,-6.8978,-0.2728,50.0026,5.5136,-9.0156,37.2,2.4,24,2498,212,NA,NA,NA,NA,NA,NA,FALSE,-9.6,17.9,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",1,"2023-09-20T01:49:07.924Z","2023-09-20T01:49:14.283Z",TRUE,"pitch","1f1188f4-8c6d-4c10-bdc0-cd661aadf119",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.13,1.43,NA,118.16,165.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,89.5,2,0.91,0.3829,7.0165,35.2653,-10.9993,-3.5534,10.2335,-0.0305,2.7104,2.9866,-143.4242,-5.9125,-0.6272,50.0029,5.4943,-7.3529,27.6,2.4,24,2320,209,NA,NA,NA,NA,NA,NA,FALSE,-10.9,17.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",2,"2023-09-20T01:49:31.060Z","2023-09-20T01:49:36.276Z",FALSE,"no_pitch","3cf620d7-0de7-449f-98e6-cc3b298da434",2,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663878,"Nate Pearson",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716520,"2023-09-19",0,"2023-09-20T01:48:46.557Z","2023-09-20T01:48:51.018Z",TRUE,"pitch","15900f00-80ff-49e2-a349-570e7ada8913",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.13,1.43,NA,151.53,169.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Gleyber Torres called out on strikes.",0,7,1,69,"bottom",9,"2023-09-20T01:48:21.226Z","2023-09-20T01:50:41.875Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",663878,"Nate Pearson","/api/v1/people/663878","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.7,11,0.91,0.3821,6.8261,35.4474,-8.9827,-3.8914,11.1625,-0.9058,2.5546,1.1671,-143.7171,-6.3894,-0.8133,50.0027,5.3743,-8.0838,36,2.4,24,2449,212,NA,NA,NA,NA,NA,NA,FALSE,-9.2,19,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
