"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746321,"2024-04-23",3,"2024-04-24T01:38:43.334Z","2024-04-24T01:38:52.228Z",TRUE,"pitch","d85a4986-eebd-4e9c-9a96-6cd36e0df689",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.2,1.46,NA,117.48,195.17,"popup","medium","5",72.2,161.83,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia in foul territory.",0,2,3,56,"top",7,"2024-04-24T01:37:43.865Z","2024-04-24T01:38:52.228Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.8,79.2,8,0.9,0.4349,6.4217,26.6565,-31.5657,-10.5569,0.3771,-0.0127,1.6151,8.8575,-126.1391,-0.1714,-2.2053,50.001,4.2379,-16.9395,25.2,8.4,24,1702,257,83.6,66,164,NA,NA,NA,TRUE,-35.6,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",2,"2024-04-24T01:38:25.086Z","2024-04-24T01:38:28.535Z",TRUE,"pitch","34792d91-d0a8-4537-a012-be3aece9cc0e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1138,1.4032,NA,145.88,204.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia in foul territory.",0,2,3,56,"top",7,"2024-04-24T01:37:43.865Z","2024-04-24T01:38:52.228Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,74,13,0.91,0.4672,6.2183,22.3536,-30.1013,7.5943,1.4892,-0.7576,1.2584,2.0293,-117.276,-0.0127,-2.6209,50.0031,4.0736,10.5687,20.4,9.6,24,2507,72,NA,NA,NA,NA,NA,NA,FALSE,-39.1,3,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",1,"2024-04-24T01:38:09.676Z","2024-04-24T01:38:12.776Z",TRUE,"pitch","e13b8d1c-e448-48c0-a7b7-bae63f7b5046",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1152,1.3581,NA,180.2,183.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia in foul territory.",0,2,3,56,"top",7,"2024-04-24T01:37:43.865Z","2024-04-24T01:38:52.228Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.7,13,0.88,0.4374,6.3355,26.1906,-33.2288,-8.6996,-0.6679,-1.658,2.0521,4.6617,-125.3885,1.2982,-2.4145,50.0012,4.2463,-13.8022,21.6,9.6,24,1728,258,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.6,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",0,"2024-04-24T01:37:55.953Z","2024-04-24T01:37:58.953Z",TRUE,"pitch","5c1c9ab9-bb8c-46a3-8360-8c834f72ff71",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2024,1.499,NA,116.72,195.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Daulton Varsho pops out to third baseman Maikel Garcia in foul territory.",0,2,3,56,"top",7,"2024-04-24T01:37:43.865Z","2024-04-24T01:38:52.228Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.5,8,0.91,0.4076,6.4669,29.9477,-35.111,-10.8022,-1.6081,0.0073,1.6074,9.4666,-134.5276,-0.3714,-2.1586,50.0029,4.2422,-19.7446,26.4,8.4,24,2222,247,NA,NA,NA,NA,NA,NA,FALSE,-34.8,-2.8,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",7,"2024-04-24T01:37:18.289Z","2024-04-24T01:37:26.727Z",TRUE,"pitch","977f820f-0134-4a3d-b857-cb09c4c43110",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.5,1.65,NA,143.02,166.85,"fly_ball","medium","4",170.39,137.94,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.7,4,0.91,0.4066,6.4237,29.3394,-34.8274,-10.5211,-1.4421,-0.6827,2.6639,7.3671,-134.7321,1.7905,-2.0859,50.0045,4.4525,-19.34,27.6,8.4,24,2157,245,77.4,55,192,NA,NA,NA,TRUE,-34,-2,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",6,"2024-04-24T01:36:56.981Z","2024-04-24T01:37:01.222Z",TRUE,"pitch","3d8e27b2-a1f4-4d44-b089-6028476910c6",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.5,1.65,NA,134.22,167.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.9,4,0.89,0.4671,6.2504,22.5559,-34.0494,5.9965,-1.3479,-0.4518,2.6334,3.4306,-117.3453,3.9461,-2.7125,50.0019,4.1053,8.3475,15.6,9.6,24,2610,77,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-1.2,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",5,"2024-04-24T01:36:38.391Z","2024-04-24T01:36:42.649Z",TRUE,"pitch","8836402c-0c02-4bd6-9eb8-e6c152f98e79",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3914,1.601,NA,68.6,184.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,74.6,14,0.9,0.4634,6.3585,23.6585,-32.6056,7.0251,-0.3013,1.2698,1.9984,6.5416,-118.4128,1.9812,-2.4465,50.0049,4.1445,9.9281,19.2,9.6,24,2536,70,NA,NA,NA,NA,NA,NA,FALSE,-41.2,0.2,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",4,"2024-04-24T01:36:19.564Z","2024-04-24T01:36:22.648Z",TRUE,"pitch","889cf380-7bbc-46a5-8c3d-e7d6b8700fb3",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.5,1.65,NA,108.98,149.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,85,2,0.9,0.4063,6.3933,26.4962,-25.3975,-8.1475,3.6771,0.2103,3.3048,9.1394,-134.3083,1.7971,-2.1629,50.0053,4.4216,-15.029,27.6,6,24,2118,244,NA,NA,NA,NA,NA,NA,FALSE,-24.6,7.2,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",3,"2024-04-24T01:36:02.302Z","2024-04-24T01:36:05.497Z",TRUE,"pitch","0a4b5167-9db4-44f5-a222-be1029b90165",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.5,1.65,NA,109.48,175.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.2,74.6,5,0.9,0.4632,6.2168,22.6386,-30.1049,7.6518,1.4636,0.1974,2.343,3.7818,-118.2667,2.4029,-2.4168,50.0036,4.0756,10.8358,21.6,9.6,24,2581,74,NA,NA,NA,NA,NA,NA,FALSE,-37.9,3.5,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",2,"2024-04-24T01:35:45.821Z","2024-04-24T01:35:48.821Z",TRUE,"pitch","e4e13725-e1df-44de-9b4a-d6374889ffa6",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4929,1.714,NA,92.77,168.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,84.1,6,0.89,0.4112,6.4946,26.3431,-34.0152,-10.5043,-1.0226,0.6357,2.6204,10.9776,-132.8094,2.181,-2.171,50.0035,4.2491,-18.9146,26.4,8.4,24,2089,246,NA,NA,NA,NA,NA,NA,FALSE,-33.8,-1.2,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",1,"2024-04-24T01:35:31.029Z","2024-04-24T01:35:34.029Z",TRUE,"pitch","0f6b3ddf-2f6d-4bac-bc65-5fa355049e82",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3841,1.6861,NA,92.87,169.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.5,6,0.91,0.404,6.4822,27.2517,-22.9271,-7.9079,4.9604,0.633,2.5807,10.2056,-135.1723,-0.3368,-2.15,50.0055,4.3055,-14.7532,28.8,6,24,2156,246,NA,NA,NA,NA,NA,NA,FALSE,-22.3,9.1,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",0,"2024-04-24T01:35:13.480Z","2024-04-24T01:35:16.708Z",TRUE,"pitch","4ca8115d-c36d-4933-bf9c-a9017fc611a9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4982,1.6262,NA,160.16,171.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Justin Turner flies out to second baseman Michael Massey.",0,2,3,55,"top",7,"2024-04-24T01:35:13.480Z","2024-04-24T01:37:26.727Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.6,13,0.91,0.4031,6.3578,27.1634,-22.5791,-7.6701,5.123,-1.1323,2.4887,6.0873,-135.4208,-0.42,-2.4031,50.0044,4.2133,-14.3713,30,6,24,2136,250,NA,NA,NA,NA,NA,NA,FALSE,-22,9.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",2,"2024-04-24T01:34:40.631Z","2024-04-24T01:34:48.686Z",TRUE,"pitch","65469d73-d4c6-46e0-a718-170dccfb27b3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.8,1.81,NA,149.03,188.5,"ground_ball","medium","5",90.24,161.98,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-24T01:34:23.964Z","2024-04-24T01:34:48.686Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.5,13,0.91,0.4692,6.18,23.4775,-34.305,8.429,-1.5515,-0.8404,1.8623,1.7119,-117.0416,2.4903,-2.677,50.0004,4.0123,11.612,19.2,10.8,24,2561,77,88,-15,8,NA,NA,NA,TRUE,-44.3,-1.8,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",1,"2024-04-24T01:34:26.132Z","2024-04-24T01:34:29.132Z",TRUE,"pitch","f9226f6a-e581-4701-b9a5-76c1d1e86cf8",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.7947,1.8177,NA,113.37,166.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-24T01:34:23.964Z","2024-04-24T01:34:48.686Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.6,5,0.91,0.4055,6.3908,30.876,-22.4988,-8.5667,5.2436,0.0952,2.6714,9.0694,-135.3335,0.0625,-2.1942,50.006,4.2302,-15.817,31.2,6,24,2113,254,NA,NA,NA,NA,NA,NA,FALSE,-22.1,9.7,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",0,"2024-04-24T01:32:31.299Z","2024-04-24T01:34:26.132Z",FALSE,"action",NA,NA,"Pitching Change: John Schreiber replaces Chris Stratton.","Pitching Substitution",2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670167,"/api/v1/people/670167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"54","atBat","Groundout","field_out","Bo Bichette grounds out, third baseman Maikel Garcia to first baseman Vinnie Pasquantino.",0,2,3,54,"top",7,"2024-04-24T01:34:23.964Z","2024-04-24T01:34:48.686Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",670167,"John Schreiber","/api/v1/people/670167","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746321,"2024-04-23",5,"2024-04-24T01:31:55.478Z","2024-04-24T01:31:58.864Z",TRUE,"pitch","44651d8e-accb-496a-b8a5-9231edd1377a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.43,1.58,NA,137.78,210.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,3,53,"bottom",6,"2024-04-24T01:30:10.373Z","2024-04-24T01:31:58.864Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.7,13,2,0.4409,6.5422,23.7374,-26.6054,-9.9236,3.5602,-0.5452,1.0567,7.5695,-124.0157,-5.1905,-2.3408,50.0044,5.3836,-15.53,27.6,8.4,24,1816,228,NA,NA,NA,NA,NA,NA,TRUE,-32,5.5,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,672580,"Maikel Garcia","/api/v1/people/672580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
