"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716403,"2023-09-28",2,"2023-09-29T01:21:05.650Z","2023-09-29T01:21:23.927Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,518934,"/api/v1/people/518934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","DJ LeMahieu grounds out to first baseman Vladimir Guerrero Jr.",0,0,6,61,"top",8,"2023-09-29T01:20:22.650Z","2023-09-29T01:21:51.841Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",4,"2023-09-29T01:18:27.268Z","2023-09-29T01:18:31.022Z",TRUE,"pitch","8c63c6e0-e587-49b7-a898-76e3876a4d28",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.45,1.63,NA,115.09,148.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,0,6,60,"bottom",7,"2023-09-29T01:16:56.205Z","2023-09-29T01:18:31.022Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.1,2,2,0.398,6.8633,32.421,-13.4109,-2.0394,9.7969,0.0502,3.3559,5.4617,-137.9323,-3.3422,-1.6959,50.0012,5.4952,-3.9058,10.8,3.6,24,2450,204,NA,NA,NA,NA,NA,NA,TRUE,-13.4,17.2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",3,"2023-09-29T01:18:03.891Z","2023-09-29T01:18:07.094Z",TRUE,"pitch","d85f714e-54c7-4d11-938e-328988c8632d",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.45,1.63,NA,127.29,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,0,6,60,"bottom",7,"2023-09-29T01:16:56.205Z","2023-09-29T01:18:31.022Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,5,2,0.3925,6.7848,32.7654,-15.1698,-0.4256,8.63,-0.2699,2.6614,4.5855,-139.777,-4.9957,-1.8794,50.003,5.4747,-0.8395,1.2,3.6,24,2594,201,NA,NA,NA,NA,NA,NA,FALSE,-15,14.8,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T01:17:43.776Z","2023-09-29T01:17:47.170Z",TRUE,"pitch","d8d21d40-ce17-42d8-acce-c30c56f02e4e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.45,1.63,NA,133.55,155.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,0,6,60,"bottom",7,"2023-09-29T01:16:56.205Z","2023-09-29T01:18:31.022Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,78.8,1,2,0.4387,6.919,24.3415,-29.407,2.4742,1.753,-0.4341,3.0821,2.6609,-124.7128,-0.2671,-1.8351,50.0052,5.6098,3.9092,8.4,7.2,24,2238,152,NA,NA,NA,NA,NA,NA,FALSE,-33.8,3.4,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-29T01:17:28.227Z","2023-09-29T01:17:32.618Z",TRUE,"pitch","7dd7b10f-eba8-423d-ae8d-fe53fec2940f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4282,1.6458,NA,166.59,165.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,0,6,60,"bottom",7,"2023-09-29T01:16:56.205Z","2023-09-29T01:18:31.022Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.8,11,2,0.4203,7.0178,28.9122,-27.6638,-9.515,2.6282,-1.3011,2.7175,4.9829,-130.5987,-1.1439,-2.003,50.0052,5.2524,-16.3484,28.8,7.2,24,1970,241,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T01:17:12.837Z","2023-09-29T01:17:16.639Z",TRUE,"pitch","eda2b3cc-1336-4cbb-ba25-6fbceff6959d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3816,1.5751,NA,156.77,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Kevin Kiermaier strikes out swinging.",0,0,6,60,"bottom",7,"2023-09-29T01:16:56.205Z","2023-09-29T01:18:31.022Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,72.9,13,2,0.4745,6.8037,24.3097,-42.8,4.5484,-7.8929,-1.0434,2.1169,0.7197,-116.0156,1.096,-1.949,50.005,5.7592,6.1209,8.4,13.2,24,2545,47,NA,NA,NA,NA,NA,NA,FALSE,-57.1,-13.6,-8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",4,"2023-09-29T01:16:33.640Z","2023-09-29T01:16:41.974Z",TRUE,"pitch","904606d9-b53d-405b-8518-8d691cf9055a",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.05,1.42,NA,106.95,208.93,"ground_ball","medium","6",119.7,135.11,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,0,6,59,"bottom",7,"2023-09-29T01:14:48.823Z","2023-09-29T01:16:41.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.9,14,2,0.4702,6.7584,23.8717,-39.6909,7.2975,-5.4782,0.2636,1.1055,2.3259,-116.8904,-1.7982,-1.6949,50.0042,5.6422,10.0085,14.4,12,24,2555,46,89.6,5,72,NA,NA,NA,TRUE,-52.8,-10.1,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",3,"2023-09-29T01:16:12.679Z","2023-09-29T01:16:16.204Z",TRUE,"pitch","2e74f43f-fb71-4637-94b0-2cac8c295ccf",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.877,1.3431,NA,100.38,240.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,0,6,59,"bottom",7,"2023-09-29T01:14:48.823Z","2023-09-29T01:16:41.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.4,14,2,0.4538,7.0885,24.876,-21.3001,7.1523,7.3777,0.4361,-0.0763,3.2527,-120.9601,-7.7365,-1.8574,50.0006,5.048,10.5339,26.4,7.2,24,2456,90,NA,NA,NA,NA,NA,NA,FALSE,-28.1,11.6,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T01:15:49.979Z","2023-09-29T01:15:55.399Z",TRUE,"pitch","1e5749a3-6f73-4d84-b35b-beb4b5c57907",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.05,1.42,NA,118.36,149.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,0,6,59,"bottom",7,"2023-09-29T01:14:48.823Z","2023-09-29T01:16:41.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.2,11,2,0.4026,6.7695,31.0739,-14.6483,-2.5646,9.3604,-0.0356,3.2934,5.5342,-136.2524,-2.9049,-1.7635,50.0036,5.3908,-4.8025,13.2,3.6,24,2535,209,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-29T01:15:33.911Z","2023-09-29T01:15:37.622Z",TRUE,"pitch","f3bb76f4-8c04-4e57-b874-606d503fe977",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,2.9683,1.3656,NA,150.04,165.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,0,6,59,"bottom",7,"2023-09-29T01:14:48.823Z","2023-09-29T01:16:41.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.1,73.5,11,2,0.4704,6.8688,22.6495,-38.0876,4.9716,-4.3062,-0.8668,2.6972,0.974,-116.6043,1.5682,-1.9362,50.0042,5.619,6.8224,10.8,10.8,24,2390,63,NA,NA,NA,NA,NA,NA,FALSE,-49.8,-7.1,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T01:15:17.509Z","2023-09-29T01:15:21.899Z",TRUE,"pitch","555cf37b-3137-4880-a948-4f6810d5fdd7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,2.9001,1.3431,NA,158.78,188.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Anthony Volpe to first baseman DJ LeMahieu.",0,0,6,59,"bottom",7,"2023-09-29T01:14:48.823Z","2023-09-29T01:16:41.974Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,13,2,0.3934,6.872,32.468,-12.6389,-2.4426,9.9591,-1.096,1.8466,3.0155,-139.4207,-7.2353,-1.8761,50.0001,5.3163,-4.7898,15.6,3.6,24,2516,213,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",2,"2023-09-29T01:14:29.235Z","2023-09-29T01:14:37.826Z",TRUE,"pitch","8cb7d33b-3eeb-4bce-b962-909d31a186b5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.43,1.61,NA,104.48,170.57,"fly_ball","medium","9",194.87,93.12,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Aaron Judge.",0,0,6,58,"bottom",7,"2023-09-29T01:13:52.141Z","2023-09-29T01:14:37.826Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.1,6,2,0.3987,7.0797,32.2056,-15.1278,-2.7381,8.9285,0.3286,2.5262,6.5007,-137.689,-4.8004,-1.7133,50.003,5.3251,-5.2285,13.2,3.6,24,2488,213,92.2,42,314,NA,NA,NA,TRUE,-15.4,15.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",1,"2023-09-29T01:13:52.141Z","2023-09-29T01:13:57.141Z",FALSE,"no_pitch","37083d07-470a-4ab7-842a-f26d8ad8ddbc",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Aaron Judge.",0,0,6,58,"bottom",7,"2023-09-29T01:13:52.141Z","2023-09-29T01:14:37.826Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",672782,"Yoendrys Gómez",NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",0,"2023-09-29T01:12:45.980Z","2023-09-29T01:13:52.141Z",FALSE,"action",NA,NA,"Pitching Change: Yoendrys Gomez replaces Zach McAllister.","Pitching Substitution",0,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672782,"/api/v1/people/672782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Aaron Judge.",0,0,6,58,"bottom",7,"2023-09-29T01:13:52.141Z","2023-09-29T01:14:37.826Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",672782,"Yoendrys Gómez","/api/v1/people/672782","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",6,"2023-09-29T01:11:27.539Z","2023-09-29T01:11:36.642Z",TRUE,"pitch","95a8608b-a037-4716-9ebb-765f84557caa",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.61,1.7,NA,148.01,152.8,"popup","medium","5",82.44,172.38,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Estevan Florial pops out to third baseman Matt Chapman in foul territory.",0,0,6,57,"top",7,"2023-09-29T01:09:18.742Z","2023-09-29T01:11:36.642Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",70.7,64.3,1,2,0.5375,6.0946,20.0206,-42.4087,8.7389,-9.7798,-0.8134,3.1845,-1.0047,-102.6571,4.4051,-1.4453,50.0017,6.2393,9.148,12,16.8,24,2445,34,77.7,68,131,NA,NA,NA,TRUE,-71.5,-15.7,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716403,"2023-09-28",5,"2023-09-29T01:11:04.896Z","2023-09-29T01:11:08.851Z",TRUE,"pitch","7477eae5-69f9-4d97-a6e6-f09bd42fdb57",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6092,1.7155,NA,74.1,154.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Pop Out","field_out","Estevan Florial pops out to third baseman Matt Chapman in foul territory.",0,0,6,57,"top",7,"2023-09-29T01:09:18.742Z","2023-09-29T01:11:36.642Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,664314,"Estevan Florial","/api/v1/people/664314","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.6,12,2,0.4027,6.2759,29.2591,-22.6659,-8.4146,5.0707,1.1256,3.1304,8.1999,-135.9319,-2.6756,-0.8341,50.0023,5.6978,-15.777,31.2,6,24,2213,210,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.8,13.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
