"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718064,"2023-05-23",6,"2023-05-24T01:21:55.973Z","2023-05-24T01:22:07.752Z",TRUE,"pitch","b42d24ad-fc99-458e-bb95-53304b16f3be",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.52,1.67,NA,100.39,168.17,"fly_ball","medium","9",200.89,133.32,NA,NA,TRUE,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.5,6,0.91,0.3987,6.8137,30.3673,-23.1211,-10.3289,4.7378,0.4357,2.6152,7.6297,-137.372,-4.068,-1.0354,50.005,5.6866,-19.7478,37.2,6,24,2294,217,79.2,43,247,NA,NA,NA,TRUE,-22.8,7.9,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
718064,"2023-05-23",4,"2023-05-24T01:21:17.925Z","2023-05-24T01:21:23.436Z",TRUE,"pitch","6cac738e-4478-4635-b06b-7226fb79e0fc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2511,1.6583,NA,68.13,210.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.8,14,0.9,0.4425,6.901,23.3367,-32.1269,2.7942,0.03,1.282,1.0649,5.9306,-123.5121,-4.4293,-1.508,50.0026,5.5667,4.34,9.6,8.4,24,2373,102,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-0.7,-6.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",3,"2023-05-24T01:20:57.123Z","2023-05-24T01:21:01.933Z",TRUE,"pitch","559606b7-a55e-498a-ba5b-e0f390f7791e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2511,1.6583,NA,167.47,136.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,11,0.89,0.4007,6.704,31.2156,-20.6081,-9.1151,6.1207,-1.324,3.7902,2.3217,-136.8697,-2.2574,-1.0008,50.006,6.0424,-17.2353,38.4,6,24,2288,214,NA,NA,NA,NA,NA,NA,FALSE,-20.2,10.8,16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",2,"2023-05-24T01:20:33.975Z","2023-05-24T01:20:38.474Z",TRUE,"pitch","77219215-9d2e-444b-81eb-4000caf15f92",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2745,1.6583,NA,95.41,179.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,6,0.91,0.3973,6.5097,29.8023,-20.0402,-9.568,6.2972,0.5664,2.1945,7.8008,-137.7321,-5.8895,-1.0556,50.002,5.7102,-18.4327,38.4,6,24,2247,218,NA,NA,NA,NA,NA,NA,FALSE,-20,10.3,15.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",1,"2023-05-24T01:20:08.458Z","2023-05-24T01:20:12.643Z",TRUE,"pitch","d6e0e326-9541-48cf-929f-e1f22ca1ee39",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.52,1.67,NA,130.52,167.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.1,4,0.91,0.4026,6.8581,33.446,-23.7602,-10.6192,4.5031,-0.3546,2.6548,5.7805,-136.6632,-3.7384,-1.1308,50.0052,5.6957,-19.8515,37.2,7.2,24,2344,216,NA,NA,NA,NA,NA,NA,FALSE,-23.9,7.4,17.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",0,"2023-05-24T01:19:49.711Z","2023-05-24T01:19:54.732Z",TRUE,"pitch","1a3a409a-0ad0-43a3-9dfd-7b9a3ffcca07",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2629,1.4607,NA,87.67,164.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,85.2,3,0.9,0.4018,6.6542,34.3633,-19.0455,-10.8625,7.0002,0.7694,2.763,8.6912,-137.0881,-4.9916,-1.0535,50.005,5.9344,-20.3809,42,6,24,2409,211,NA,NA,NA,NA,NA,NA,FALSE,-19.6,11.6,17.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",5,"2023-05-24T01:21:39.439Z","2023-05-24T01:21:55.973Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,543592,"/api/v1/people/543592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Austin Nola flies out to right fielder Lane Thomas in foul territory.",0,7,3,60,"top",7,"2023-05-24T01:19:31.963Z","2023-05-24T01:22:07.752Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,543592,"Austin Nola","/api/v1/people/543592","R","Right",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",6,"2023-05-24T01:19:16.052Z","2023-05-24T01:19:23.865Z",TRUE,"pitch","a1c6e20b-8ca2-4194-99b9-42ba65b5ef9d",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3616,1.6583,NA,56.97,188.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.9,14,0.88,0.4004,7.0777,32.957,-28.3424,-10.262,2.0242,1.5748,1.8476,10.9632,-137.2594,-4.5935,-1.1552,50.0012,5.4938,-19.402,30,7.2,24,2256,231,NA,NA,NA,NA,NA,NA,FALSE,-28.2,2.8,16,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA
718064,"2023-05-23",5,"2023-05-24T01:18:52.053Z","2023-05-24T01:18:56.803Z",TRUE,"pitch","5cc64bf7-6094-46a7-acb3-488cb3df49e4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.385,1.6583,NA,100.47,215.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.1,14,0.9,0.4398,6.8158,25.1134,-33.7274,2.7165,-0.9879,0.4336,0.8648,4.1745,-124.5648,-4.8155,-1.6172,50.0031,5.6127,4.267,8.4,9.6,24,2409,100,NA,NA,NA,NA,NA,NA,FALSE,-40,-2.6,-5.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",4,"2023-05-24T01:18:31.398Z","2023-05-24T01:18:36.451Z",TRUE,"pitch","10e201cf-aa0d-464b-a6a6-321d4eac1c00",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.385,1.6583,NA,78.23,143.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.1,12,0.95,0.3995,7.0295,30.576,-13.0372,-4.6567,10.0536,1.0172,3.5375,7.1076,-137.1533,-4.4416,-1.0039,50.0042,6.0684,-8.8658,27.6,3.6,24,2324,222,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.4,7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",3,"2023-05-24T01:18:08.986Z","2023-05-24T01:18:13.441Z",TRUE,"pitch","fe0a0f42-fb42-4ea8-8ec7-2060f07a14c3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.4084,1.6583,NA,96.9,169.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.9,6,0.9,0.397,6.9156,29.8837,-22.6744,-10.4518,4.9269,0.5274,2.5765,8.6857,-137.8187,-4.0497,-1.303,50.006,5.5916,-20.1622,38.4,6,24,2201,224,NA,NA,NA,NA,NA,NA,FALSE,-22.2,8.3,17.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",1,"2023-05-24T01:17:40.411Z","2023-05-24T01:17:47.023Z",TRUE,"pitch","5e1add6a-8b98-4186-92bf-f80cd2bb414a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.385,1.6583,NA,112.09,160.85,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.9,2,0.9,0.397,6.9335,29.8273,-25.2704,-8.959,3.576,0.1289,2.8863,7.1587,-137.8218,-2.6195,-1.3347,50.0004,5.5506,-17.2812,31.2,6,24,2229,219,NA,NA,NA,NA,NA,NA,FALSE,-24.2,6.1,14.8,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",0,"2023-05-24T01:17:13.625Z","2023-05-24T01:17:19.635Z",TRUE,"pitch","6bd6f3dd-2f07-456f-ae73-bc0d7ef892ff",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.502,1.6583,NA,37.97,226.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,73.7,14,0.9,0.4704,6.8423,27.8269,-39.9785,7.5026,-5.7268,2.0734,0.4584,5.6702,-117.6316,-3.5885,-1.3657,50,5.8112,10.2324,15.6,13.2,24,2437,46,NA,NA,NA,NA,NA,NA,FALSE,-53.8,-11,-15.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",2,"2023-05-24T01:17:56.265Z","2023-05-24T01:18:08.986Z",FALSE,"action",NA,NA,"Rougned Odor steals (1) 2nd base.","Stolen Base 2B",7,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,1,596059,"/api/v1/people/596059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5e1add6a-8b98-4186-92bf-f80cd2bb414a","stolen_base_2b",NA,NA,NA,NA,NA,NA,"59","atBat","Walk","walk","Trent Grisham walks.",0,7,3,59,"top",7,"2023-05-24T01:16:51.602Z","2023-05-24T01:19:23.865Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",3,"2023-05-24T01:16:39.288Z","2023-05-24T01:16:47.624Z",TRUE,"pitch","edf0d76a-4943-4fa2-9811-4fde82a7d5fa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,2.8079,1.3382,NA,155.09,157.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Rougned Odor walks.",0,7,3,58,"top",7,"2023-05-24T01:15:41.123Z","2023-05-24T01:16:47.624Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,84.5,11,0.9,0.4054,6.6602,33.3495,-27.833,-10.5954,2.3577,-0.9992,3.0012,5.172,-135.7919,-1.5006,-1.5655,50.0047,5.5216,-19.5315,32.4,7.2,24,2309,227,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.1,17.9,NA,NA,NA,NA,NA,FALSE,TRUE,596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",2,"2023-05-24T01:16:23.620Z","2023-05-24T01:16:28.537Z",TRUE,"pitch","73ab9894-8e9d-419d-b894-8860526ba650",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,2.9015,1.3382,NA,170.24,148.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Rougned Odor walks.",0,7,3,58,"top",7,"2023-05-24T01:15:41.123Z","2023-05-24T01:16:47.624Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84.4,11,0.91,0.4049,6.6492,33.7311,-25.6866,-10.3061,3.5142,-1.3966,3.3532,3.7408,-135.9899,-0.9803,-1.4624,50.0037,5.5235,-19.0324,34.8,7.2,24,2252,221,NA,NA,NA,NA,NA,NA,FALSE,-25.3,6.4,17.6,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718064,"2023-05-23",1,"2023-05-24T01:16:08.108Z","2023-05-24T01:16:12.767Z",TRUE,"pitch","f209766d-c416-4a1f-97d3-2aef60ea9ed0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,2.9482,1.3382,NA,155.27,161.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Walk","walk","Rougned Odor walks.",0,7,3,58,"top",7,"2023-05-24T01:15:41.123Z","2023-05-24T01:16:47.624Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,596059,"Rougned Odor","/api/v1/people/596059","L","Left",666168,"Mason Thompson","/api/v1/people/666168","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.1,11,0.9,0.3986,6.9298,32.7112,-27.0842,-10.6214,2.6687,-1.004,2.8675,5.0663,-137.7994,-2.1554,-1.4937,50.0057,5.5033,-20.2803,34.8,7.2,24,2299,219,NA,NA,NA,NA,NA,NA,FALSE,-26.2,4.6,18,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
