"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716580,"2023-09-14",2,"2023-09-15T01:52:18.002Z","2023-09-15T01:52:21.307Z",TRUE,"pitch","9f4a0eff-cab3-4aae-a7a9-eac1f4ba7e1d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2731,1.6674,NA,178.76,185.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,6,2,66,"top",9,"2023-09-15T01:51:19.550Z","2023-09-15T01:52:59.734Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.4,75.2,13,2,0.4581,6.8848,24.762,-25.2194,-9.5064,4.8157,-1.6203,1.9877,3.5206,-119.9022,-2.7298,-1.8785,50.0056,5.4086,-13.743,26.4,8.4,24,2152,233,NA,NA,NA,NA,NA,NA,FALSE,-32.3,8.3,16.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",1,"2023-09-15T01:51:55.340Z","2023-09-15T01:51:58.762Z",TRUE,"pitch","ab378715-bb0d-47fd-92f6-4d733be90d1e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.36,1.69,NA,111.89,145.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,6,2,66,"top",9,"2023-09-15T01:51:19.550Z","2023-09-15T01:52:59.734Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,2,2,0.4037,6.7325,31.249,-10.8244,-6.1352,11.4619,0.134,3.4639,8.2988,-135.9625,-2.7498,-2.1681,50.0003,5.2449,-11.4259,39.6,3.6,24,2358,207,NA,NA,NA,NA,NA,NA,FALSE,-11.2,20.3,9.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",0,"2023-09-15T01:51:36.500Z","2023-09-15T01:51:40.544Z",TRUE,"pitch","4c859a26-e12d-452d-84a4-151bfbcf72af",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2516,1.6458,NA,75.44,207.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,6,2,66,"top",9,"2023-09-15T01:51:19.550Z","2023-09-15T01:52:59.734Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.2,69.3,14,2,0.5031,6.5062,21.6217,-44.2364,3.7182,-10.0747,1.0903,1.1553,4.3154,-109.4045,0.0418,-1.4008,50.0054,5.9284,4.4495,6,15.6,24,2823,30,NA,NA,NA,NA,NA,NA,FALSE,-66.7,-17.8,-8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",4,"2023-09-15T01:51:04.984Z","2023-09-15T01:51:10.293Z",TRUE,"pitch","82d4ff9c-675b-4a93-a0af-3cf136a51501",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.23,1.4726,NA,70.51,177.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Christian Vazquez walks. Kyle Farmer to 2nd.",0,6,2,65,"top",9,"2023-09-15T01:49:40.645Z","2023-09-15T01:51:10.293Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,14,2,0.4078,7.0293,30.2298,-9.9379,-4.9081,12.1799,1.2196,2.2625,9.7824,-134.5173,-5.819,-1.8327,50.003,5.1641,-8.9619,31.2,2.4,24,2321,209,NA,NA,NA,NA,NA,NA,FALSE,-11.2,20.9,6.7,NA,NA,NA,FALSE,TRUE,543877,"Christian Vázquez","/api/v1/people/543877",NA,NA,NA,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA
716580,"2023-09-14",3,"2023-09-15T01:50:40.254Z","2023-09-15T01:50:43.587Z",TRUE,"pitch","c32d42ee-ebb9-431a-ac66-e1822e55a219",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1654,1.4726,NA,186.77,110.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Christian Vazquez walks. Kyle Farmer to 2nd.",0,6,2,65,"top",9,"2023-09-15T01:49:40.645Z","2023-09-15T01:51:10.293Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.7,11,2,0.3991,6.7122,32.7665,-12.7666,-5.5689,10.1921,-1.8303,4.7561,2.8103,-137.6527,0.7817,-2.1452,50.0025,5.3375,-10.6037,38.4,3.6,24,2262,212,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,9.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",2,"2023-09-15T01:50:21.254Z","2023-09-15T01:50:25.195Z",TRUE,"pitch","783f02bf-e0cf-41ab-9b89-3314de539b83",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1086,1.4591,NA,91.43,202.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Christian Vazquez walks. Kyle Farmer to 2nd.",0,6,2,65,"top",9,"2023-09-15T01:49:40.645Z","2023-09-15T01:51:10.293Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.2,9,2,0.4576,6.6967,21.9586,-35.7332,0.9059,-2.4471,0.6707,1.3498,5.5674,-119.4758,-2.5095,-1.8028,50.0051,5.61,1.3154,3.6,9.6,24,2638,54,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-4.8,-2.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",1,"2023-09-15T01:50:02.456Z","2023-09-15T01:50:05.933Z",TRUE,"pitch","d36ed786-816c-410f-8c96-f0c9517ce717",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.19,1.4917,NA,118.64,159.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Christian Vazquez walks. Kyle Farmer to 2nd.",0,6,2,65,"top",9,"2023-09-15T01:49:40.645Z","2023-09-15T01:51:10.293Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74.9,2,2,0.4636,6.4383,21.2251,-36.0749,1.2159,-2.7589,-0.0431,2.9496,3.9962,-117.8996,1.2621,-1.9141,50.001,5.7224,1.7204,3.6,10.8,24,2678,55,NA,NA,NA,NA,NA,NA,FALSE,-46,-4.4,-3.1,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",0,"2023-09-15T01:49:43.594Z","2023-09-15T01:49:46.948Z",TRUE,"pitch","007ff661-3d83-4eb6-b56a-c33535a6ca04",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.19,1.4917,NA,160.32,113.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Christian Vazquez walks. Kyle Farmer to 2nd.",0,6,2,65,"top",9,"2023-09-15T01:49:40.645Z","2023-09-15T01:51:10.293Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.1,11,2,0.3967,6.645,33.3814,-12.4608,-6.8175,10.2319,-1.1366,4.6225,4.943,-138.5218,0.5853,-2.066,50.005,5.2467,-13.1388,44.4,3.6,24,2381,210,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.8,11.2,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",3,"2023-09-15T01:48:56.669Z","2023-09-15T01:49:08.872Z",TRUE,"pitch","e92bd395-55ca-4fc5-8ab2-7e7a9ae761ef",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.37,1.51,NA,104.71,270.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging. Kyle Farmer advances to 1st, on a throwing error by catcher Korey Lee.",0,6,2,64,"top",9,"2023-09-15T01:47:56.463Z","2023-09-15T01:49:08.872Z",TRUE,FALSE,FALSE,FALSE,14,0,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.6,71.8,14,2,0.489,6.4405,23.8993,-45.1846,0.6462,-10.2895,0.3225,-1.1911,3.8951,-112.7814,-5.2427,-1.5236,50.0011,5.8067,0.8166,1.2,14.4,24,2666,16,NA,NA,NA,NA,NA,NA,FALSE,-65.9,-19.8,-2.3,NA,NA,NA,FALSE,TRUE,571657,"Kyle Farmer","/api/v1/people/571657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",2,"2023-09-15T01:48:38.677Z","2023-09-15T01:48:41.941Z",TRUE,"pitch","b5df39d6-4378-4b00-9057-29a857ecca32",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.37,1.51,NA,99.71,134.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging. Kyle Farmer advances to 1st, on a throwing error by catcher Korey Lee.",0,6,2,64,"top",9,"2023-09-15T01:47:56.463Z","2023-09-15T01:49:08.872Z",TRUE,FALSE,FALSE,FALSE,14,0,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,76.2,12,2,0.4559,6.3709,20.5149,-36.8849,2.3507,-3.2157,0.4535,3.8586,4.6623,-119.6016,3.1471,-1.8175,50.0019,5.8079,3.4444,6,9.6,24,2648,70,NA,NA,NA,NA,NA,NA,FALSE,-45,-4.9,-5.3,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",1,"2023-09-15T01:48:23.824Z","2023-09-15T01:48:28.288Z",TRUE,"pitch","4167bd5c-e04f-448b-9e0f-9d4251db93b4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.3318,1.4973,NA,91.42,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging. Kyle Farmer advances to 1st, on a throwing error by catcher Korey Lee.",0,6,2,64,"top",9,"2023-09-15T01:47:56.463Z","2023-09-15T01:49:08.872Z",TRUE,FALSE,FALSE,FALSE,14,0,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77,70.4,3,2,0.4919,6.4737,22.5937,-45.3755,2.4263,-10.5532,0.6711,2.8999,4.1233,-111.8866,3.356,-1.5201,50.0002,6.0723,3.0358,4.8,14.4,24,2678,27,NA,NA,NA,NA,NA,NA,FALSE,-64.4,-17.6,-5.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",0,"2023-09-15T01:48:12.247Z","2023-09-15T01:48:16.050Z",TRUE,"pitch","07de0a22-71ab-49c6-bbc5-6b78313847eb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3839,1.5406,NA,88.87,159.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Kyle Farmer strikes out swinging. Kyle Farmer advances to 1st, on a throwing error by catcher Korey Lee.",0,6,2,64,"top",9,"2023-09-15T01:47:56.463Z","2023-09-15T01:49:08.872Z",TRUE,FALSE,FALSE,FALSE,14,0,3,1,571657,"Kyle Farmer","/api/v1/people/571657","R","Right",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.9,3,2,0.3948,6.5757,32.7374,-13.2946,-7.5822,9.7003,0.7379,2.9297,9.8198,-139.0134,-3.5579,-1.8643,50.0046,5.1156,-14.761,42,3.6,24,2337,219,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.9,11.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",6,"2023-09-15T01:47:40.242Z","2023-09-15T01:47:50.201Z",TRUE,"pitch","87991799-1da0-4aa4-84d2-5553866fb3b1",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.73,1.81,NA,149.39,142.83,"fly_ball","hard","8",156.42,86.54,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Matt Wallner flies out sharply to center fielder Luis Robert Jr.",0,6,2,63,"top",9,"2023-09-15T01:45:50.622Z","2023-09-15T01:47:50.201Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86,11,2,0.3973,6.7135,33.6793,-12.3635,-6.8458,10.3177,-0.8499,3.5538,5.3958,-138.3655,-2.2028,-1.9453,50.0023,5.1987,-13.1442,42,3.6,24,2262,213,105,49,292,NA,NA,NA,TRUE,-12.1,18.4,11.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",4,"2023-09-15T01:47:03.720Z","2023-09-15T01:47:06.803Z",TRUE,"pitch","00f2e101-bb9d-47f6-bcce-86bf7a321b02",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,0,NA,NA,3.73,1.81,NA,138.83,143.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Matt Wallner flies out sharply to center fielder Luis Robert Jr.",0,6,2,63,"top",9,"2023-09-15T01:45:50.622Z","2023-09-15T01:47:50.201Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.5,1,2,0.4005,6.6971,32.3543,-13.7056,-7.2737,9.7678,-0.5726,3.5418,6.2335,-137.1411,-2.0082,-1.938,50.0063,5.2263,-13.7588,40.8,3.6,24,2331,209,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.4,11.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",3,"2023-09-15T01:46:47.968Z","2023-09-15T01:46:51.142Z",TRUE,"pitch","17376a53-9e4d-4bdc-87d0-d99c3e5116b0",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,0,NA,NA,3.73,1.81,NA,153.84,171.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Matt Wallner flies out sharply to center fielder Luis Robert Jr.",0,6,2,63,"top",9,"2023-09-15T01:45:50.622Z","2023-09-15T01:47:50.201Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.8,13,2,0.4039,6.829,31.9731,-14.2124,-6.4948,9.6643,-0.9664,2.4954,5.4752,-136.001,-4.3414,-2.1695,50.0058,5.1099,-12.0751,34.8,3.6,24,2269,213,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.7,10.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716580,"2023-09-14",2,"2023-09-15T01:46:33.701Z","2023-09-15T01:46:40.083Z",TRUE,"pitch","c3682a34-93fd-4577-8bbc-02ccd0e4f54a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5562,1.7138,NA,145.35,132.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Matt Wallner flies out sharply to center fielder Luis Robert Jr.",0,6,2,63,"top",9,"2023-09-15T01:45:50.622Z","2023-09-15T01:47:50.201Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,670242,"Matt Wallner","/api/v1/people/670242","L","Left",665620,"Deivi García","/api/v1/people/665620","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,73.8,11,2,0.4668,6.3937,23.2777,-35.3286,1.3781,-2.2612,-0.7437,3.9518,2.5899,-117.5541,3.5882,-2.0409,50.0042,5.6951,1.9198,3.6,9.6,24,2628,66,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-2.9,-3.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
