"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718660,"2023-04-08",0,"2023-04-09T01:44:38.787Z","2023-04-09T01:44:46.558Z",TRUE,"pitch","dceadab7-2291-464f-8d55-cc63f2f16e3c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.549,1.627,NA,141.28,164.56,"ground_ball","medium","3",148.73,166.67,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Groundout","field_out","Joey Wiemer grounds out to first baseman Paul Goldschmidt.",0,6,0,77,"bottom",9,"2023-04-09T01:44:16.908Z","2023-04-09T01:44:46.558Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.5,4,2,0.3967,6.433,33.5509,-20.0666,-8.1933,6.2843,-0.637,2.749,4.4173,-138.5487,-5.7316,-1.1952,50.0029,6.2036,-15.7855,34.8,6,24,2357,203,102.6,-12,13,NA,NA,NA,TRUE,-20.2,10.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",1,"2023-04-09T01:43:59.841Z","2023-04-09T01:44:11.823Z",TRUE,"pitch","8f2ff844-81ef-4c54-af1b-63dfc5d68b01",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.13,1.36,NA,100.27,157.04,"fly_ball","medium","9",212.07,99.06,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jordan Walker.",0,6,0,76,"bottom",9,"2023-04-09T01:43:25.727Z","2023-04-09T01:44:11.823Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,3,2,0.3965,6.457,31.5966,-16.0146,-1.8115,8.3677,0.4389,3.0275,4.8765,-138.2751,-5.6771,-1.1143,50.0054,6.1866,-3.5,8.4,3.6,24,2431,206,96.5,36,326,NA,NA,NA,TRUE,-16.2,14.2,2.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",0,"2023-04-09T01:43:46.017Z","2023-04-09T01:43:51.028Z",TRUE,"pitch","1421a2b1-c556-4865-9b7e-91bf06f38429",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1962,1.3865,NA,73.59,160.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Owen Miller flies out to right fielder Jordan Walker.",0,6,0,76,"bottom",9,"2023-04-09T01:43:25.727Z","2023-04-09T01:44:11.823Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.2,12,2,0.3901,6.43,32.9189,-11.3246,-2.1739,10.4483,1.139,2.9055,6.8597,-140.6091,-7.3172,-1.0535,50.0007,6.2822,-4.3375,12,2.4,24,2484,203,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",4,"2023-04-09T01:43:16.439Z","2023-04-09T01:43:21.036Z",TRUE,"pitch","e662d2e9-4416-4e48-be24-dce055c10b20",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.41,1.62,NA,116.64,151.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,6,0,75,"bottom",9,"2023-04-09T01:42:25.670Z","2023-04-09T01:43:21.036Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.1,2,2,0.3947,6.4202,32.3498,-14.5671,-0.4942,9.0381,0.0094,3.2437,2.9654,-138.9977,-5.9975,-1.009,50.0062,6.4038,-0.963,1.2,3.6,24,2460,201,NA,NA,NA,NA,NA,NA,TRUE,-14.9,15.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",3,"2023-04-09T01:43:00.713Z","2023-04-09T01:43:05.224Z",TRUE,"pitch","636061ea-1835-4baa-8f95-222c6f70921d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3088,1.5271,NA,70.97,155.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,6,0,75,"bottom",9,"2023-04-09T01:42:25.670Z","2023-04-09T01:43:21.036Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.2,12,2,0.3956,6.4983,30.2409,-12.1659,-1.4641,10.3014,1.2075,3.0936,6.4733,-138.338,-6.5228,-0.9704,50.0054,6.2942,-2.8455,6,2.4,24,2377,206,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.5,1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",2,"2023-04-09T01:42:41.177Z","2023-04-09T01:42:44.244Z",TRUE,"pitch","cb9a9f05-b646-4e22-b1ca-84abd74337da",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.41,1.62,NA,126.62,186.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,6,0,75,"bottom",9,"2023-04-09T01:42:25.670Z","2023-04-09T01:43:21.036Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,82.5,8,2,0.4203,6.2826,26.4145,-29.0411,-5.4525,1.8185,-0.2524,1.9337,4.3548,-130.1428,-5.3931,-1.2361,50.0023,6.2231,-9.3857,15.6,7.2,24,1701,214,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.4,9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",1,"2023-04-09T01:42:28.051Z","2023-04-09T01:42:32.156Z",TRUE,"pitch","99e45f97-f1be-4e0b-82fc-25d00b07692a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.365,1.5552,NA,99.2,149.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,6,0,75,"bottom",9,"2023-04-09T01:42:25.670Z","2023-04-09T01:43:21.036Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.1,3,2,0.4042,6.4356,29.9617,-14.9544,-7.4589,9.2643,0.467,3.3009,6.6799,-135.5632,-5.2648,-1.0613,50.0067,6.3143,-13.8698,37.2,4.8,24,2339,202,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,12.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",0,"2023-04-09T01:41:14.186Z","2023-04-09T01:42:28.051Z",FALSE,"action",NA,NA,"Pitching Change: Drew VerHagen replaces Zack Thompson.","Pitching Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572403,"/api/v1/people/572403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"75","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,6,0,75,"bottom",9,"2023-04-09T01:42:25.670Z","2023-04-09T01:43:21.036Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",572403,"Drew VerHagen","/api/v1/people/572403","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",2,"2023-04-09T01:39:41.055Z","2023-04-09T01:39:45.548Z",TRUE,"pitch","690e962e-b0d7-4cb8-b20e-cbde682b72ca",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.2393,1.5702,NA,85.25,189.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Taylor Motter called out on strikes.",0,6,0,74,"top",9,"2023-04-09T01:39:04.255Z","2023-04-09T01:39:45.548Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,600301,"Taylor Motter","/api/v1/people/600301","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.9,14,2,0.3966,6.2212,31.5298,-14.3713,-5.7135,9.2207,0.8328,1.8246,9.605,-138.2402,-7.4517,-1.9483,50.0006,5.5245,-11.0295,28.8,3.6,24,2516,215,NA,NA,NA,NA,NA,NA,TRUE,-15.1,15.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718660,"2023-04-08",1,"2023-04-09T01:39:18.988Z","2023-04-09T01:39:22.242Z",TRUE,"pitch","0aa56bf5-a0bb-459d-a0c8-885cf4cdf780",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.27,1.53,NA,118.15,161.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Taylor Motter called out on strikes.",0,6,0,74,"top",9,"2023-04-09T01:39:04.255Z","2023-04-09T01:39:45.548Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,600301,"Taylor Motter","/api/v1/people/600301","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77,2,2,0.4496,5.7491,23.9276,-33.6182,4.8792,-0.9611,-0.0301,2.8611,4.206,-121.8229,0.2654,-2.4128,50.0027,5.6567,7.3329,13.2,9.6,24,2753,52,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.4,-9.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
