"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718132,"2023-05-17",0,"2023-05-18T00:44:10.526Z","2023-05-18T00:45:33.834Z",FALSE,"action",NA,NA,"Pitching Change: Tanner Scott replaces JT Chargois.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656945,"/api/v1/people/656945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Walk","walk","Luis Garcia walks.",0,3,4,57,"top",8,"2023-05-18T00:45:31.493Z","2023-05-18T00:46:25.397Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",6,"2023-05-18T00:42:57.451Z","2023-05-18T00:43:01.833Z",TRUE,"pitch","c2abdfaa-a497-4419-bab8-a2e8eab5874f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.71,NA,108.91,140.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,12,0.91,0.3948,6.7655,28.9334,-13.6554,-0.136,9.4825,0.2122,3.6581,5.8253,-138.3922,-4.4874,-1.8963,50.003,6.2057,-0.2672,3.6,3.6,24,2504,189,NA,NA,NA,NA,NA,NA,TRUE,-13.6,16.6,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",4,"2023-05-18T00:42:21.697Z","2023-05-18T00:42:24.902Z",TRUE,"pitch","54a50cb2-37f5-4d8c-9e98-84810b604c3f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.43,1.71,NA,126.42,155.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,86.2,2,0.91,0.4008,6.7595,27.9067,-11.7726,0.4867,10.7687,-0.2472,3.0908,4.5973,-136.282,-6.0864,-2.0142,50.0054,6.1547,0.9217,8.4,2.4,24,2614,193,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.5,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",3,"2023-05-18T00:42:04.168Z","2023-05-18T00:42:07.251Z",TRUE,"pitch","ecc8a5de-c1b7-4335-9d21-42ae43b7004a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.43,1.71,NA,113.08,158.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.1,2,0.9,0.4,6.8354,30.5027,-10.5937,0.111,11.3678,0.1027,2.9794,5.4969,-136.971,-6.674,-1.9453,50.004,6.1735,0.2098,7.2,2.4,24,2487,191,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.3,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-18T00:41:47.536Z","2023-05-18T00:41:51.477Z",TRUE,"pitch","6ad3467d-9f93-4596-81bd-36cc32c2eb55",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4305,1.671,NA,72.13,153.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.3,12,0.88,0.3948,6.7641,31.2078,-11.5691,-0.4962,10.572,1.1772,3.141,8.1889,-138.7701,-6.2857,-1.7483,50.0055,6.2071,-0.9679,3.6,2.4,24,2602,192,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-18T00:39:16.072Z","2023-05-18T00:39:50.547Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",1,"2023-05-18T00:39:50.547Z","2023-05-18T00:41:47.536Z",FALSE,"action",NA,NA,"Pitching Change: Carl Edwards Jr. replaces Andres Machado.","Pitching Substitution",3,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,605218,"/api/v1/people/605218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",5,"2023-05-18T00:42:47.260Z","2023-05-18T00:42:52.260Z",FALSE,"stepoff","3f6c1ae0-6b87-4b7d-bbd0-19c3f8ea90fc",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Garrett Cooper strikes out swinging.",0,3,4,56,"bottom",7,"2023-05-18T00:41:45.163Z","2023-05-18T00:43:01.833Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",605218,"Carl Edwards Jr.","/api/v1/people/605218","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671277,"Luis García Jr.","/api/v1/people/671277",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",5,"2023-05-18T00:38:45.366Z","2023-05-18T00:38:55.481Z",TRUE,"pitch","52b2257f-a5ea-48c9-8881-e0abc7f2fa0f",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.3,1.51,NA,139.87,170.49,"line_drive","medium","8",135.94,87.48,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89.4,4,0.94,0.3848,6.7465,32.0392,-9.0731,-5.1208,11.2511,-0.6,2.5292,4.646,-142.2483,-6.1061,-1.5876,50.0032,5.2762,-10.5148,42,2.4,24,2120,217,83.5,17,245,NA,NA,NA,FALSE,-9.2,19.3,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",4,"2023-05-18T00:38:22.517Z","2023-05-18T00:38:26.050Z",TRUE,"pitch","5d5ba947-72e2-44ec-8a20-ebb8a89ad684",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.208,1.5272,NA,197.97,167.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,88.9,11,0.85,0.3865,6.8676,33.5331,-16.0815,-9.2586,7.9215,-2.1243,2.6499,2.5804,-141.8926,-4.3241,-1.8446,50.0053,5.2236,-18.8153,46.8,4.8,24,2184,224,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.6,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",3,"2023-05-18T00:38:03.626Z","2023-05-18T00:38:07.057Z",TRUE,"pitch","614eccad-2d16-47a0-8488-08cb15071111",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.208,1.5067,NA,90.09,211.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.7,14,0.94,0.389,7.0911,31.812,-11.3346,-5.4496,10.3783,0.7061,1.0041,8.1854,-140.7756,-9.4537,-1.5306,50.0038,5.1386,-10.9442,34.8,3.6,24,2059,218,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-18T00:37:41.669Z","2023-05-18T00:37:44.978Z",TRUE,"pitch","742c8941-5d0b-4a42-aef0-b1839a94d8c0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.3,1.51,NA,136.75,162.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.8,1,0.9,0.3878,7.2044,31.5006,-20.5842,-10.0736,5.7388,-0.5181,2.8223,6.5404,-141.1147,-2.9833,-1.5545,50.0068,5.2161,-20.3626,42,6,24,2068,223,NA,NA,NA,NA,NA,NA,FALSE,-19.1,10,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",1,"2023-05-18T00:37:21.582Z","2023-05-18T00:37:24.878Z",TRUE,"pitch","ec7328b7-6ff7-40cd-ae74-3366a320091e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.3,1.51,NA,126.83,164.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,89,2,0.88,0.3858,7.0418,33.5591,-18.6371,-9.3842,6.6382,-0.2578,2.7656,7.4173,-142.1491,-3.4982,-1.6859,50.0053,5.2003,-19.1458,42,4.8,24,2090,224,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",0,"2023-05-18T00:37:06.770Z","2023-05-18T00:37:10.797Z",TRUE,"pitch","2063e529-861f-4787-98a6-f32942764d00",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3005,1.5067,NA,72.18,180.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Jon Berti singles on a line drive to center fielder Alex Call.",0,3,4,55,"bottom",7,"2023-05-18T00:36:53.017Z","2023-05-18T00:38:55.481Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.1,14,0.94,0.3891,6.8963,35.0259,-11.9904,-5.8947,10.0813,1.1759,2.1691,9.3578,-141.2679,-6.5164,-1.4282,50.0019,5.2918,-11.8013,34.8,3.6,24,2092,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.9,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",2,"2023-05-18T00:36:31.490Z","2023-05-18T00:36:39.464Z",TRUE,"pitch","d1571261-98ac-4993-b827-2472c3e17e80",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.35,1.58,NA,140.27,185.21,"ground_ball","medium","6",116.66,164.07,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Garrett Hampson grounds into a double play, shortstop CJ Abrams to second baseman Luis Garcia to first baseman Dominic Smith. Jacob Stallings out at 2nd. Garrett Hampson out at 1st.",0,3,4,54,"bottom",7,"2023-05-18T00:35:37.460Z","2023-05-18T00:36:39.464Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.8,7,0.9,0.3882,7.0193,31.7177,-19.0964,-10.3644,6.4859,-0.6106,1.9839,6.6449,-141.0124,-5.3347,-1.6497,50.002,5.1301,-20.8958,44.4,6,24,2139,222,90.8,1,50,NA,NA,NA,TRUE,-18.2,10.8,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
718132,"2023-05-17",1,"2023-05-18T00:36:09.850Z","2023-05-18T00:36:13.322Z",TRUE,"pitch","8289b66d-6da2-4adc-95c7-6c48508c2951",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.35,1.58,NA,154.34,165.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Grounded Into DP","grounded_into_double_play","Garrett Hampson grounds into a double play, shortstop CJ Abrams to second baseman Luis Garcia to first baseman Dominic Smith. Jacob Stallings out at 2nd. Garrett Hampson out at 1st.",0,3,4,54,"bottom",7,"2023-05-18T00:35:37.460Z","2023-05-18T00:36:39.464Z",TRUE,FALSE,FALSE,TRUE,24,1,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",600921,"Andrés Machado","/api/v1/people/600921","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.8,11,0.93,0.3895,7.0136,28.8434,-20.6889,-8.8531,5.72,-0.9797,2.7122,5.1647,-140.1234,-3.1845,-1.6874,50.0019,5.2,-17.771,38.4,6,24,2106,224,NA,NA,NA,NA,NA,NA,FALSE,-19.3,10,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA,NA,NA
