"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718742,"2023-04-02",2,"2023-04-02T19:41:19.360Z","2023-04-02T19:41:27.591Z",TRUE,"pitch","4ca4f351-0c33-4d35-9860-073055bdccf9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.35,1.54,NA,131.75,208.84,"fly_ball","medium","7",82.67,81.68,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,1,5,64,"top",9,"2023-04-02T19:40:29.674Z","2023-04-02T19:41:27.591Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.4,81.9,13,0.9,0.4196,6.526,31.125,-19.6647,10.3137,7.2757,-0.3869,1.109,-6.0191,-131.1883,-8.0941,0.6127,50.0063,5.7334,17.7469,37.2,6,24,2126,133,85.3,33,312,NA,NA,NA,TRUE,-22.7,11.3,-17.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",1,"2023-04-02T19:40:58.996Z","2023-04-02T19:41:01.996Z",TRUE,"pitch","44543f48-efbf-4055-a8df-db3e651f6902",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2541,1.4059,NA,75.8,131.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,1,5,64,"top",9,"2023-04-02T19:40:29.674Z","2023-04-02T19:41:27.591Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.1,12,0.9,0.4189,6.2811,28.6826,-25.3319,10.4729,3.9531,1.0808,3.9565,-2.2082,-130.9597,-0.4977,0.5768,50.0003,6.0504,18.116,34.8,7.2,24,1866,134,NA,NA,NA,NA,NA,NA,FALSE,-26.6,7.3,-18.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",0,"2023-04-02T19:40:42.480Z","2023-04-02T19:40:45.629Z",TRUE,"pitch","6e30c635-f675-49a8-9d37-516b8c910228",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.35,1.54,NA,123.52,224.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Javier Baez flies out to left fielder Randy Arozarena.",0,1,5,64,"top",9,"2023-04-02T19:40:29.674Z","2023-04-02T19:41:27.591Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,595879,"Javier Báez","/api/v1/people/595879","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.5,13,0.9,0.4192,6.4759,29.2624,-25.1269,10.3985,4.0787,-0.1712,0.5371,-5.6678,-130.9688,-8.3871,0.6772,50.0007,5.6783,17.9499,32.4,7.2,24,1574,129,NA,NA,NA,NA,NA,NA,FALSE,-28.3,5.6,-17.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",3,"2023-04-02T19:40:07.881Z","2023-04-02T19:40:13.006Z",TRUE,"pitch","5392c5b7-0761-4d54-8ddd-223c2781fc12",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.3446,1.6353,NA,143.65,183.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,63,"top",9,"2023-04-02T19:38:54.065Z","2023-04-02T19:40:13.006Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.5,7,0.89,0.3967,6.7239,33.4149,-11.6914,6.2247,10.6309,-0.6993,2.0537,-5.2265,-138.5241,-7.702,0.4112,50.0052,5.6676,11.9955,38.4,3.6,24,2090,153,NA,NA,NA,NA,NA,NA,TRUE,-12.7,17.6,-10.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",2,"2023-04-02T19:39:41.078Z","2023-04-02T19:39:45.726Z",TRUE,"pitch","68a98f44-3519-4318-a059-a991b30aa673",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.35,1.57,NA,113.85,195.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,63,"top",9,"2023-04-02T19:38:54.065Z","2023-04-02T19:40:13.006Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83.1,8,0.9,0.4166,6.4404,27.2381,-24.2666,9.4348,4.5131,0.0827,1.6155,-4.7325,-131.3671,-6.0677,0.6797,50.0019,5.7535,16.5264,31.2,7.2,24,1965,136,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.1,-16.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",1,"2023-04-02T19:39:20.552Z","2023-04-02T19:39:23.552Z",TRUE,"pitch","2e923b70-1a64-4705-84f5-940c127ff53a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.35,1.57,NA,140.2,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,63,"top",9,"2023-04-02T19:38:54.065Z","2023-04-02T19:40:13.006Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.9,78.9,7,2,0.4384,6.5054,26.0707,-27.0239,-2.6861,3.2593,-0.6086,1.8439,-2.9695,-125.1134,-4.341,0.9442,50.0035,5.8254,-4.2425,9.6,7.2,24,2143,153,NA,NA,NA,NA,NA,NA,FALSE,-32,5.2,5.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",0,"2023-04-02T19:39:07.507Z","2023-04-02T19:39:10.602Z",TRUE,"pitch","08265c16-0d14-439c-8361-988106e3e668",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3689,1.6318,NA,136.27,171.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Riley Greene called out on strikes.",0,1,5,63,"top",9,"2023-04-02T19:38:54.065Z","2023-04-02T19:40:13.006Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682985,"Riley Greene","/api/v1/people/682985","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,79.2,4,0.93,0.4366,6.2933,25.4692,-26.9836,-2.9559,3.2612,-0.5056,2.4942,-2.3136,-125.4593,-3.1567,0.8128,50.0055,5.9688,-4.7112,10.8,7.2,24,2162,154,NA,NA,NA,NA,NA,NA,FALSE,-31.4,5.4,5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",0,"2023-04-02T19:38:37.608Z","2023-04-02T19:38:45.214Z",TRUE,"pitch","85999041-b622-452e-9827-7c3b98451c88",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.45,1.67,NA,129.88,158.84,"ground_ball","medium","4",148.31,150.77,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Taylor Walls to first baseman Luke Raley.",0,1,5,62,"top",9,"2023-04-02T19:38:24.067Z","2023-04-02T19:38:45.214Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.4,1,0.9,0.3963,6.6669,33.8823,-13.8304,4.9665,9.5066,-0.338,2.9608,-4.419,-138.7258,-5.0989,0.638,50.0051,5.7599,9.5863,30,3.6,24,2088,150,93.6,-1,48,NA,NA,NA,TRUE,-14.2,16.2,-7.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",3,"2023-04-02T19:37:53.972Z","2023-04-02T19:38:20.158Z",TRUE,"pitch","a7edfb26-5f2c-4843-8e13-4bd83ba4788d",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.29,1.5,NA,122.78,164.32,"fly_ball","medium","78",74.62,48.69,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Jake Rogers homers (1) on a fly ball to left center field.",1,1,5,61,"top",9,"2023-04-02T19:37:24.935Z","2023-04-02T19:38:20.158Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.7,2,0.9,0.4011,6.5084,30.9182,-13.4926,2.8973,9.8993,-0.1517,2.7579,-3.2039,-136.7101,-5.6753,0.6606,50.0056,5.7915,5.4699,18,3.6,24,1945,154,98.5,29,394,NA,NA,NA,FALSE,-14.2,16.9,-4.6,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718742,"2023-04-02",2,"2023-04-02T19:37:40.551Z","2023-04-02T19:37:43.719Z",TRUE,"pitch","196cf8e4-9955-4a83-bb82-b1371dd798e0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2636,1.4288,NA,102.91,137.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Home Run","home_run","Jake Rogers homers (1) on a fly ball to left center field.",1,1,5,61,"top",9,"2023-04-02T19:37:24.935Z","2023-04-02T19:38:20.158Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,668670,"Jake Rogers","/api/v1/people/668670","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.8,12,0.9,0.3996,6.5362,31.9412,-14.0708,3.6703,9.5265,0.3697,3.7446,-2.1405,-137.3598,-3.3185,0.6844,50.0055,5.9321,6.9772,24,3.6,24,2032,152,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.7,-6.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
