"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717804,"2023-06-11",5,"2023-06-11T18:32:45.037Z","2023-06-11T18:32:52.567Z",TRUE,"pitch","8ed89a05-dff1-4150-b2f5-cbe3967df33f",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.17,1.5,NA,152.1,160.9,"ground_ball","medium","4",147.33,157.53,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.5,11,0.9,0.4024,5.6478,29.59,-12.3105,-5.3633,10.5832,-0.9208,2.8845,4.1066,-136.0747,-5.3386,-1.752,50.0045,5.7234,-10.0685,34.8,3.6,24,2276,217,90.8,-19,10,NA,NA,NA,TRUE,-13,18.2,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",4,"2023-06-11T18:32:10.863Z","2023-06-11T18:32:15.133Z",TRUE,"pitch","8efe3430-2b0a-4dba-b51d-cc9355ef38dc",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.17,1.5,NA,135.47,182.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,80.3,4,0.9,0.4328,5.7971,22.5618,-26.3989,-5.0505,3.5508,-0.4846,2.0803,4.3403,-125.9393,-3.8995,-1.5637,50.003,5.7537,-8.2152,15.6,7.2,24,1335,223,NA,NA,NA,NA,NA,NA,FALSE,-30.2,5.9,8.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",3,"2023-06-11T18:31:46.242Z","2023-06-11T18:31:50.077Z",TRUE,"pitch","57b6dbef-81c2-4bf9-95af-2464112c8897",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,2,NA,NA,3.1109,1.5441,NA,133.94,220.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,81,13,0.91,0.4311,5.7316,21.7372,-21.8107,-3.545,6.3145,-0.4443,0.6831,4.1192,-126.2734,-7.9184,-1.6237,50.0063,5.5695,-5.821,13.2,6,24,1371,221,NA,NA,NA,NA,NA,NA,FALSE,-25.7,10.2,5.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",2,"2023-06-11T18:31:22.430Z","2023-06-11T18:31:25.430Z",TRUE,"pitch","4d33e78a-1b44-45e6-8453-483e127d4f16",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.17,1.5,NA,136.08,156.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,1,0.91,0.3992,5.6352,29.8452,-11.4091,-6.5439,10.886,-0.5004,3.0466,5.26,-137.1163,-5.23,-1.5919,50.0004,5.7547,-12.4796,42,3.6,24,2358,210,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.8,10.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",1,"2023-06-11T18:30:54.918Z","2023-06-11T18:30:59.472Z",TRUE,"pitch","f24caa93-f94f-44fc-a283-cf3e7be77e0b",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.1907,1.5441,NA,111.73,240.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.9,79.9,14,0.9,0.4369,5.9493,22.5673,-23.116,-4.763,5.6772,0.1384,-0.0495,5.9459,-124.8328,-9.1151,-1.6435,50.0018,5.5184,-7.5986,15.6,6,24,1597,215,NA,NA,NA,NA,NA,NA,FALSE,-28.2,8.6,7.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",0,"2023-06-11T18:30:34.858Z","2023-06-11T18:30:38.786Z",TRUE,"pitch","27aa0591-58d1-47a6-bd41-f9370b084751",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.17,1.5,NA,97.69,188.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Nick Maton grounds out, second baseman Geraldo Perdomo to first baseman Christian Walker.",0,7,5,82,"bottom",9,"2023-06-11T18:30:21.293Z","2023-06-11T18:32:52.567Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86,79.8,9,0.91,0.4356,5.7829,22.518,-24.1034,-2.7328,5.0274,0.5067,1.8465,5.9504,-125.1791,-4.7477,-1.5339,50.0022,5.7128,-4.3872,7.2,6,24,1490,219,NA,NA,NA,NA,NA,NA,FALSE,-28.3,8.4,3.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",5,"2023-06-11T18:29:56.429Z","2023-06-11T18:30:04.265Z",TRUE,"pitch","ca5278e6-e69d-4cb2-a104-f21517a2cad2",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,1,NA,NA,3.45,1.6,NA,104.66,212.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.1,80.2,14,0.91,0.4351,5.5459,22.2816,-25.4612,-3.6695,4.1746,0.3237,0.9643,5.7305,-125.2629,-6.6911,-1.5038,50.0059,5.7159,-5.9069,10.8,7.2,24,1257,223,NA,NA,NA,NA,NA,NA,TRUE,-30.1,6.4,5.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,628451,"Andy Ibáñez","/api/v1/people/628451",681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA
717804,"2023-06-11",4,"2023-06-11T18:29:36.052Z","2023-06-11T18:29:39.482Z",TRUE,"pitch","433c8ced-fa54-41b0-88a7-751e31cf9096",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.45,1.6,NA,133.13,124.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,11,0.91,0.3988,5.5841,29.5268,-11.7002,-5.7795,10.7111,-0.4233,4.2292,4.8416,-137.1948,-2.504,-1.4574,50.0056,5.9482,-11.0512,39.6,3.6,24,2367,212,NA,NA,NA,NA,NA,NA,FALSE,-11.6,19.1,9.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",3,"2023-06-11T18:29:12.635Z","2023-06-11T18:29:16.832Z",TRUE,"pitch","9a795243-3383-4c5a-9f29-0af5aabb85dd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.45,1.6,NA,124.81,173.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.6,5,0.9,0.399,5.6106,27.9987,-11.9191,-6.3209,10.5914,-0.2049,2.4097,5.6241,-136.8705,-6.9234,-1.4574,50.001,5.7746,-12.0853,39.6,3.6,24,2491,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",2,"2023-06-11T18:28:55.004Z","2023-06-11T18:28:58.605Z",TRUE,"pitch","4f0e781e-695b-462b-ace8-27356739d4bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7505,1.7553,NA,91.54,158.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.7,6,0.9,0.402,5.6415,28.9745,-11.8868,-6.7286,10.7826,0.668,2.9845,7.7977,-136.0917,-5.3053,-1.3558,50.0041,5.7777,-12.6625,40.8,3.6,24,2437,214,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.6,10.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",0,"2023-06-11T18:26:12.828Z","2023-06-11T18:27:27.843Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",1,"2023-06-11T18:27:27.843Z","2023-06-11T18:28:55.004Z",FALSE,"action",NA,NA,"Pitching Change: Scott McGough replaces Andrew Chafin.","Pitching Substitution",7,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,543518,"/api/v1/people/543518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Strikeout","strikeout","Javier Baez strikes out swinging.",0,7,5,81,"bottom",9,"2023-06-11T18:28:52.645Z","2023-06-11T18:30:04.265Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",3,"2023-06-11T18:25:52.175Z","2023-06-11T18:25:59.909Z",TRUE,"pitch","58412ae9-0e95-4d50-8b36-e7d1346c57e9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,3.3237,1.4649,NA,105.55,144.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Kerry Carpenter walks.",0,7,5,80,"bottom",9,"2023-06-11T18:24:19.500Z","2023-06-11T18:25:59.909Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.2,12,2,0.4081,6.5163,30.3718,-17.9955,8.7736,7.7813,0.3003,3.506,-6.7407,-134.4411,-4.1742,1.7058,50.0052,6.3639,15.9907,37.2,4.8,24,2263,148,NA,NA,NA,NA,NA,NA,FALSE,-18.8,13.3,-14.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,628451,"Andy Ibáñez","/api/v1/people/628451",681481,"Kerry Carpenter","/api/v1/people/681481",NA,NA,NA
717804,"2023-06-11",2,"2023-06-11T18:25:29.665Z","2023-06-11T18:25:33.817Z",TRUE,"pitch","b4ba31f3-cc34-43d9-ad21-a9636469d470",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.4037,1.5177,NA,106.61,205.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Kerry Carpenter walks.",0,7,5,80,"bottom",9,"2023-06-11T18:24:19.500Z","2023-06-11T18:25:59.909Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.9,14,0.93,0.4068,6.7485,29.8,-14.0289,6.0187,9.8863,0.2727,1.2385,-5.9961,-134.7496,-10.1229,1.7468,50.0027,6.0396,11.0472,31.2,3.6,24,2195,140,NA,NA,NA,NA,NA,NA,FALSE,-16.1,15.8,-9.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",1,"2023-06-11T18:25:07.918Z","2023-06-11T18:25:11.519Z",TRUE,"pitch","70e8127c-6bf8-49a0-82aa-1f20cd9345a5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2971,1.4913,NA,35.56,143.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Kerry Carpenter walks.",0,7,5,80,"bottom",9,"2023-06-11T18:24:19.500Z","2023-06-11T18:25:59.909Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.8,12,2,0.406,6.4893,29.6245,-20.9898,9.0615,6.0689,2.1365,3.5149,-2.9209,-134.9572,-3.2578,2.0561,50.0038,6.2177,16.6999,36,6,24,2263,140,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10.4,-15.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",0,"2023-06-11T18:24:43.215Z","2023-06-11T18:24:49.166Z",TRUE,"pitch","258ff4c8-9220-4082-9ce8-710db1edeb24",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3504,1.4649,NA,130.09,223.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Walk","walk","Kerry Carpenter walks.",0,7,5,80,"bottom",9,"2023-06-11T18:24:19.500Z","2023-06-11T18:25:59.909Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.3,13,0.89,0.4443,6.8085,25.1005,-32.0191,1.6368,0.1036,-0.3435,0.5563,-6.529,-123.3861,-6.5009,2.1271,50.0043,5.9313,2.518,2.4,8.4,24,2536,2,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.2,-1.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717804,"2023-06-11",1,"2023-06-11T18:24:08.600Z","2023-06-11T18:24:13.948Z",TRUE,"pitch","cdb96bfc-280c-4b49-b671-9b3479a452fb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.37,1.52,NA,62.73,171.33,"line_drive","medium","3",149.64,156.75,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","Spencer Torkelson lines out to first baseman Christian Walker.",0,7,5,79,"bottom",9,"2023-06-11T18:23:23.158Z","2023-06-11T18:24:13.948Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,679529,"Spencer Torkelson","/api/v1/people/679529","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.4,12,2,0.4046,6.716,28.9905,-19.5217,8.107,6.812,1.4238,2.4981,-3.8442,-135.2882,-6.3714,1.8085,50.0014,6.2478,15.055,34.8,6,24,2003,141,81.8,8,128,NA,NA,NA,TRUE,-20.4,11.2,-13.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,628451,"Andy Ibáñez","/api/v1/people/628451",NA,NA,NA,NA,NA,NA
