"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717521,"2023-07-02",2,"2023-07-03T01:22:26.624Z","2023-07-03T01:22:32.559Z",TRUE,"pitch","03defb47-eece-4ded-8f2c-c3e767a4a7e3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3177,1.4767,NA,40.93,237.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jared Young walks.",0,6,2,70,"bottom",9,"2023-07-03T01:22:08.301Z","2023-07-03T01:23:52.617Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676724,"Jared Young","/api/v1/people/676724","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.9,92.3,14,0.87,0.3771,6.4081,31.667,-15.8397,-0.0611,7.637,1.9957,0.0423,7.006,-144.8532,-13.2897,-0.4396,50.0071,5.6399,-0.1308,3.6,3.6,24,2692,180,NA,NA,NA,NA,NA,NA,FALSE,-16,11.5,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",1,"2023-07-03T01:22:10.649Z","2023-07-03T01:22:13.933Z",TRUE,"pitch","94379a1b-4d83-453f-9266-dc1f58055d20",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2732,1.521,NA,88.57,163.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jared Young walks.",0,6,2,70,"bottom",9,"2023-07-03T01:22:08.301Z","2023-07-03T01:23:52.617Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676724,"Jared Young","/api/v1/people/676724","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Cleveland Guardians",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",99.7,91.8,3,0.9,0.3765,6.3618,31.9731,-19.383,0.3299,5.9624,0.7458,2.7867,4.2479,-145.1248,-5.4816,-0.7761,50.007,5.8697,0.7082,4.8,3.6,24,2792,157,NA,NA,NA,NA,NA,NA,FALSE,-17.4,10,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",0,"2023-07-03T01:20:17.254Z","2023-07-03T01:22:10.649Z",FALSE,"action",NA,NA,"Pitching Change: Emmanuel Clase replaces Trevor Stephan.","Pitching Substitution",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,661403,"/api/v1/people/661403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Walk","walk","Jared Young walks.",0,6,2,70,"bottom",9,"2023-07-03T01:22:08.301Z","2023-07-03T01:23:52.617Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,676724,"Jared Young","/api/v1/people/676724","L","Left",661403,"Emmanuel Clase","/api/v1/people/661403","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Cleveland Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",4,"2023-07-03T01:18:48.247Z","2023-07-03T01:18:55.253Z",TRUE,"pitch","6d49cd12-431c-4d22-b996-4929fbb45940",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.11,1.47,NA,133.85,199.77,"ground_ball","medium","4",150.16,157.48,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,69,"top",9,"2023-07-03T01:17:34.058Z","2023-07-03T01:18:55.253Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,76.6,7,0.9,0.4524,6.7311,24.2482,-30.2533,9.7047,1.2917,-0.4421,1.4447,1.0109,-121.1769,-2.7762,-2.1252,50.0001,5.2551,14.3925,25.2,9.6,24,2452,65,91.7,-15,8,NA,NA,NA,TRUE,-37.6,1.9,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",3,"2023-07-03T01:18:27.489Z","2023-07-03T01:18:32.405Z",TRUE,"pitch","7cc9e859-4103-4f4e-86a1-5644a93c9533",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1173,1.4697,NA,151.73,187.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,69,"top",9,"2023-07-03T01:17:34.058Z","2023-07-03T01:18:55.253Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,87.3,13,0.91,0.3959,6.7192,29.5603,-18.8389,-5.2135,6.8707,-0.9111,1.8935,4.0209,-138.1459,-6.1912,-1.705,50.005,5.4218,-10.1207,25.2,4.8,24,2148,215,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.4,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",1,"2023-07-03T01:18:01.368Z","2023-07-03T01:18:04.368Z",TRUE,"pitch","87f26407-9f95-428b-9b9d-fdbc4cd8d50c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.11,1.47,NA,142.3,164.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,69,"top",9,"2023-07-03T01:17:34.058Z","2023-07-03T01:18:55.253Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,74.7,1,0.9,0.4605,6.5687,25.6452,-30.6271,11.3872,1.081,-0.6637,2.7689,0.1195,-119.5068,0.6759,-2.1908,50.0012,5.2601,16.2686,27.6,9.6,24,2617,67,NA,NA,NA,NA,NA,NA,FALSE,-38.5,2.4,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",0,"2023-07-03T01:17:47.699Z","2023-07-03T01:17:51.155Z",TRUE,"pitch","f7a1d119-967f-4755-af05-731f43fdffa2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1396,1.4697,NA,106.3,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,69,"top",9,"2023-07-03T01:17:34.058Z","2023-07-03T01:18:55.253Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.6,6,2,0.4066,6.8043,30.5377,-20.9373,-7.788,6.1208,0.2807,2.0974,7.6776,-134.944,-4.3746,-1.5953,50.0048,5.2228,-14.3034,30,6,24,2161,217,NA,NA,NA,NA,NA,NA,FALSE,-21.6,10.3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",2,"2023-07-03T01:18:14.753Z","2023-07-03T01:18:27.489Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,665926,"/api/v1/people/665926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,69,"top",9,"2023-07-03T01:17:34.058Z","2023-07-03T01:18:55.253Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",2,"2023-07-03T01:17:16.403Z","2023-07-03T01:17:23.171Z",TRUE,"pitch","f8707868-e586-469b-8732-76c8f7357e78",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.38,1.63,NA,102.18,166.39,"ground_ball","hard","4",145.92,145.37,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Cam Gallagher grounds out sharply, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,68,"top",9,"2023-07-03T01:16:29.934Z","2023-07-03T01:17:23.171Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.2,6,0.91,0.4073,6.7381,32.0617,-22.4647,-2.0609,5.3135,0.3888,2.6812,5.5176,-134.9779,-3.4479,-1.4231,50.0025,5.5753,-3.7662,6,4.8,24,1923,212,104.2,-7,20,NA,NA,NA,TRUE,-23,9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",1,"2023-07-03T01:16:59.884Z","2023-07-03T01:17:03.816Z",TRUE,"pitch","e13fff15-cdf1-437b-bc4b-bbc0c7757659",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3177,1.6318,NA,150.57,149.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Cam Gallagher grounds out sharply, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,68,"top",9,"2023-07-03T01:16:29.934Z","2023-07-03T01:17:23.171Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.5,11,0.91,0.398,6.7182,29.8945,-20.3125,-1.8615,6.182,-0.8807,3.2963,2.1907,-137.5008,-2.59,-1.4451,50.0025,5.6254,-3.5718,8.4,4.8,24,2128,210,NA,NA,NA,NA,NA,NA,FALSE,-19.7,10.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",0,"2023-07-03T01:16:44.668Z","2023-07-03T01:16:48.977Z",TRUE,"pitch","b8e754a0-8363-48e0-915f-c8b0cfbe8c08",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2732,1.6296,NA,152.95,183.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Cam Gallagher grounds out sharply, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,68,"top",9,"2023-07-03T01:16:29.934Z","2023-07-03T01:17:23.171Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.9,72.3,13,0.9,0.4784,6.7406,22.9491,-35.6508,11.5026,-2.6266,-0.9431,2.0291,-0.8834,-114.8625,0.2273,-2.0444,50.002,5.4196,15.2385,22.8,12,24,2646,59,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-4.3,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",2,"2023-07-03T01:16:13.013Z","2023-07-03T01:16:20.671Z",TRUE,"pitch","7a475517-35f7-4a41-820f-0fab194ee482",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.37,1.61,NA,85.12,190.51,"ground_ball","medium","4",134.38,149.51,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,67,"top",9,"2023-07-03T01:15:44.068Z","2023-07-03T01:16:20.671Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,74.8,14,0.9,0.464,6.8866,22.5042,-31.967,8.28,0.1456,0.8363,1.7879,3.5482,-118.0457,-1.4271,-1.7619,50.0014,5.3436,11.6826,20.4,9.6,24,2623,65,62.7,3,41,NA,NA,NA,TRUE,-41.4,0.2,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",1,"2023-07-03T01:15:57.451Z","2023-07-03T01:16:00.772Z",TRUE,"pitch","715c8b60-d1a6-4584-8350-4b1b26e992c8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2955,1.6096,NA,72.99,189.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,67,"top",9,"2023-07-03T01:15:44.068Z","2023-07-03T01:16:20.671Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.9,14,0.9,0.4634,6.8308,23.3491,-32.3058,10.3936,-0.0956,1.1546,1.8212,3.6953,-118.3667,-1.3928,-1.7784,50.0006,5.3849,14.6933,25.2,10.8,24,2641,63,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-0.2,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",0,"2023-07-03T01:15:44.068Z","2023-07-03T01:15:47.514Z",TRUE,"pitch","7d93beca-3e35-4015-9dca-d1b913e98c94",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4068,1.6096,NA,92.6,169.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Myles Straw grounds out, second baseman Nico Hoerner to first baseman Jared Young.",0,6,2,67,"top",9,"2023-07-03T01:15:44.068Z","2023-07-03T01:16:20.671Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,664702,"Myles Straw","/api/v1/people/664702","R","Right",669713,"Hayden Wesneski","/api/v1/people/669713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.6,6,0.91,0.4038,6.6645,27.71,-19.4639,-1.8646,6.8076,0.6402,2.5648,5.884,-135.3109,-4.4635,-1.314,50.0012,5.5876,-3.4812,6,4.8,24,2067,207,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.6,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",0,"2023-07-03T01:13:22.762Z","2023-07-03T01:13:31.898Z",TRUE,"pitch","c93a01fb-3fdb-4f48-8c8b-cb6d999f140a",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.45,1.62,NA,137.74,176.94,"fly_ball","medium","8",166.31,56.77,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Dansby Swanson flies out to center fielder Myles Straw.",0,6,2,66,"bottom",8,"2023-07-03T01:13:07.862Z","2023-07-03T01:13:31.898Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.3,4,0.9,0.4383,6.4305,23.4113,-32.7458,5.6321,-0.3616,-0.544,2.2904,1.9211,-124.6425,-1.9771,-2.055,50.002,5.7798,8.923,15.6,8.4,24,2640,98,98.7,33,367,NA,NA,NA,TRUE,-37.9,-0.8,-10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676724,"Jared Young","/api/v1/people/676724",NA,NA,NA,NA,NA,NA
717521,"2023-07-02",7,"2023-07-03T01:12:49.694Z","2023-07-03T01:12:56.732Z",TRUE,"pitch","74246571-1acb-4f84-95c4-6331a59807d5",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.0951,1.4197,NA,152.72,187.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Walk","walk","Seiya Suzuki walks.",0,6,2,65,"bottom",8,"2023-07-03T01:10:45.254Z","2023-07-03T01:12:56.732Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,673548,"Seiya Suzuki","/api/v1/people/673548","R","Right",663986,"Trevor Stephan","/api/v1/people/663986","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Cleveland Guardians",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.3,13,0.9,0.4436,6.4601,23.6513,-33.223,5.6151,-0.6777,-0.9372,1.8985,0.7824,-123.2868,-2.7698,-1.9882,50.0039,5.8301,8.6763,14.4,9.6,24,2613,88,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-1.6,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,673548,"Seiya Suzuki","/api/v1/people/673548",641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA
