"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718611,"2023-04-12",3,"2023-04-12T03:41:56.710Z","2023-04-12T03:42:00.241Z",TRUE,"pitch","1333c7a4-f439-4567-9c03-1fcd4189aa5e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.24,1.53,NA,77.5,195.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alek Thomas grounds out, second baseman Brice Turang to pitcher Corbin Burnes.",0,6,0,59,"bottom",8,"2023-04-12T03:41:31.438Z","2023-04-12T03:42:23.005Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.9,88.4,14,0.9,0.3939,6.5113,26.408,-21.416,2.2515,5.4746,1.0363,1.6195,3.7778,-138.2383,-7.2654,-0.6325,50.0014,5.6846,4.4236,12,4.8,24,2857,179,NA,NA,NA,NA,NA,NA,FALSE,-21.1,8.9,-4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T03:41:33.623Z","2023-04-12T03:41:39.689Z",TRUE,"pitch","4dc03f6b-8b5e-41c2-9bf0-0198452238b9",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.24,1.53,NA,71.18,196.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alek Thomas grounds out, second baseman Brice Turang to pitcher Corbin Burnes.",0,6,0,59,"bottom",8,"2023-04-12T03:41:31.438Z","2023-04-12T03:42:23.005Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,87.6,14,0.91,0.3963,6.6131,27.7948,-18.8581,3.5124,6.8696,1.2019,1.5835,3.7624,-137.7005,-7.9308,-0.6337,50.0052,5.755,6.8117,20.4,4.8,24,2714,187,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.2,-7.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T03:40:47.454Z","2023-04-12T03:41:33.623Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alek Thomas grounds out, second baseman Brice Turang to pitcher Corbin Burnes.",0,6,0,59,"bottom",8,"2023-04-12T03:41:31.438Z","2023-04-12T03:42:23.005Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",2,"2023-04-12T03:41:50.462Z","2023-04-12T03:41:56.710Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,677950,"/api/v1/people/677950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Alek Thomas grounds out, second baseman Brice Turang to pitcher Corbin Burnes.",0,6,0,59,"bottom",8,"2023-04-12T03:41:31.438Z","2023-04-12T03:42:23.005Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,677950,"Alek Thomas","/api/v1/people/677950","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T03:40:17.154Z","2023-04-12T03:40:26.676Z",TRUE,"pitch","91e58776-441c-4ee0-a453-bb68d192e47d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.29,1.52,NA,150.65,181.01,"line_drive","medium","9",165.25,84.86,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Gabriel Moreno singles on a line drive to right fielder Brian Anderson. Jake McCarthy to 3rd.",0,6,0,58,"bottom",8,"2023-04-12T03:39:59.656Z","2023-04-12T03:40:26.676Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,85.8,13,0.88,0.4001,6.6363,33.2928,-16.1345,-8.3497,8.4697,-0.8828,2.1396,2.5074,-137.4296,-6.8259,-0.7279,50.0036,5.7712,-15.8125,40.8,4.8,24,2469,202,96.1,18,301,NA,NA,NA,FALSE,-16.9,13.9,14.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672515,"Gabriel Moreno","/api/v1/people/672515",NA,NA,NA,664983,"Jake McCarthy","/api/v1/people/664983"
718611,"2023-04-12",0,"2023-04-12T03:39:38.745Z","2023-04-12T03:39:50.114Z",TRUE,"pitch","2c403eb6-639b-4558-9b4d-4c8c5b7fc04b",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.38,1.66,NA,129.85,166.96,"line_drive","medium","8",133.81,76.61,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Jake McCarthy singles on a line drive to center fielder Garrett Mitchell.",0,6,0,57,"bottom",8,"2023-04-12T03:39:33.041Z","2023-04-12T03:39:50.114Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.8,4,0.9,0.4702,6.3265,21.8113,-39.7063,6.7603,-5.4822,-0.3371,2.6602,-1.395,-116.4756,0.715,-0.6088,50.0019,6.1029,9.2909,13.2,12,24,2728,60,91.3,17,267,NA,NA,NA,FALSE,-52.2,-9.5,-11.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA
718611,"2023-04-12",3,"2023-04-12T03:39:07.715Z","2023-04-12T03:39:15.995Z",TRUE,"pitch","8452c82e-686d-431e-8d4e-edb1c6f7877b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.03,1.45,NA,115.85,170.56,"fly_ball","medium","8",150.95,62.78,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Corbin Carroll flies out to center fielder Garrett Mitchell.",0,6,0,56,"bottom",8,"2023-04-12T03:38:00.071Z","2023-04-12T03:39:15.995Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,5,0.92,0.3906,6.5628,32.8545,-14.9539,-6.1388,8.6557,0.0302,2.5265,4.2647,-140.4068,-6.045,-0.7136,50.0047,5.6869,-12.2142,34.8,3.6,24,2450,202,89.3,27,345,NA,NA,NA,TRUE,-14.9,14.5,10.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",2,"2023-04-12T03:38:48.945Z","2023-04-12T03:38:54.042Z",TRUE,"pitch","9a0e9d4b-6b2b-46b6-8922-32cf38d509e8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.03,1.45,NA,144.52,207.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Corbin Carroll flies out to center fielder Garrett Mitchell.",0,6,0,56,"bottom",8,"2023-04-12T03:38:00.071Z","2023-04-12T03:39:15.995Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.2,82.7,13,0.91,0.4179,6.4171,28.6896,-26.8652,-8.3536,3.0562,-0.722,1.1714,3.1465,-131.243,-5.9353,-0.8535,50.0043,5.4723,-14.5228,26.4,7.2,24,2065,223,NA,NA,NA,NA,NA,NA,FALSE,-29.3,4.4,14.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T03:38:26.320Z","2023-04-12T03:38:30.685Z",TRUE,"pitch","60ed6cf3-172c-4ba0-9f4a-e5b557258820",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.03,1.45,NA,118.88,187.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Corbin Carroll flies out to center fielder Garrett Mitchell.",0,6,0,56,"bottom",8,"2023-04-12T03:38:00.071Z","2023-04-12T03:39:15.995Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.5,81.3,8,0.91,0.425,6.5097,26.3181,-23.6937,-8.2993,5.0426,-0.0493,1.8929,4.7613,-128.7849,-4.7223,-0.842,50.0062,5.5792,-13.9673,27.6,7.2,24,2097,220,NA,NA,NA,NA,NA,NA,FALSE,-26.5,8.3,14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T03:38:08.691Z","2023-04-12T03:38:17.116Z",TRUE,"pitch","a8119538-68f2-415f-8947-b482b6bf4343",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0066,1.469,NA,119.16,196.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Corbin Carroll flies out to center fielder Garrett Mitchell.",0,6,0,56,"bottom",8,"2023-04-12T03:38:00.071Z","2023-04-12T03:39:15.995Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.1,86,8,0.89,0.4029,6.628,27.63,-18.4947,0.3055,7.2974,-0.0568,1.5541,1.8815,-135.5858,-7.4877,-0.7974,50.0061,5.6261,0.5731,2.4,4.8,24,2688,191,NA,NA,NA,NA,NA,NA,FALSE,-19.3,12,-1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",3,"2023-04-12T03:37:33.735Z","2023-04-12T03:37:47.177Z",TRUE,"pitch","7dbfc965-cef0-4e00-958a-9e4b5c2de04d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.56,1.72,NA,95.6,165.68,"fly_ball","medium","8",88.87,46.81,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Evan Longoria flies out to center fielder Garrett Mitchell.",0,6,0,55,"bottom",8,"2023-04-12T03:35:59.637Z","2023-04-12T03:37:47.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.4,88.2,6,0.91,0.3927,6.5875,28.1741,-17.9746,2.4097,7.1907,0.5614,2.7075,2.9062,-138.926,-5.1359,-0.8074,50.0012,5.757,4.757,15.6,3.6,24,2682,186,99.9,36,388,NA,NA,NA,TRUE,-17.5,12.2,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",2,"2023-04-12T03:37:11.962Z","2023-04-12T03:37:16.443Z",TRUE,"pitch","3e1f0fde-8d42-403b-ab12-9de963cf9235",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5165,1.6748,NA,95.05,229.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Evan Longoria flies out to center fielder Garrett Mitchell.",0,6,0,55,"bottom",8,"2023-04-12T03:35:59.637Z","2023-04-12T03:37:47.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,81.5,14,0.9,0.4287,6.5293,23.9585,-33.229,3.7793,-0.6393,0.5758,0.3279,2.2215,-127.3262,-6.6283,-0.7964,50.0018,5.5652,6.2595,10.8,8.4,24,2848,105,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-2.3,-7.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",1,"2023-04-12T03:36:40.750Z","2023-04-12T03:36:47.258Z",TRUE,"pitch","4d8b44bf-a2aa-4dd7-abce-5c840bcd7059",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.56,1.72,NA,74.86,200.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Evan Longoria flies out to center fielder Garrett Mitchell.",0,6,0,55,"bottom",8,"2023-04-12T03:35:59.637Z","2023-04-12T03:37:47.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,87.2,14,0.89,0.3977,6.3797,28.8628,-20.4436,0.8851,6.0984,1.1056,1.4118,4.7224,-137.4466,-7.8173,-0.7459,50.0047,5.668,1.7029,7.2,4.8,24,2716,186,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.7,-2.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",0,"2023-04-12T03:36:25.215Z","2023-04-12T03:36:29.710Z",TRUE,"pitch","30f51392-b6e4-4d79-bcdd-7c76fe95ad0f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5655,1.6285,NA,120.08,181.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Flyout","field_out","Evan Longoria flies out to center fielder Garrett Mitchell.",0,6,0,55,"bottom",8,"2023-04-12T03:35:59.637Z","2023-04-12T03:37:47.177Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,446334,"Evan Longoria","/api/v1/people/446334","R","Right",669203,"Corbin Burnes","/api/v1/people/669203","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.3,86.2,8,0.9,0.4018,6.4825,27.6087,-18.7003,2.1356,7.1435,-0.0809,2.1138,1.318,-135.9197,-6.2301,-0.8483,50.0016,5.7183,4.026,12,4.8,24,2560,194,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",6,"2023-04-12T03:34:09.386Z","2023-04-12T03:34:15.138Z",TRUE,"pitch","0ea2408f-f6ba-4f83-912e-3e0320619d65",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,2,NA,NA,3.31,1.53,NA,132.74,145.45,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Brice Turang strikes out on a foul tip.",0,6,0,54,"top",8,"2023-04-12T03:32:32.246Z","2023-04-12T03:34:15.138Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",614179,"José Ruiz","/api/v1/people/614179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.3,11,2,0.3906,6.0992,30.0905,-11.4867,-3.8486,10.3757,-0.4128,3.4565,3.4634,-139.9655,-5.1361,-1.1632,50.006,6.0605,-7.6762,28.8,2.4,24,2287,211,NA,NA,NA,NA,NA,NA,TRUE,-11.4,18,6.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",5,"2023-04-12T03:33:43.283Z","2023-04-12T03:33:46.523Z",TRUE,"pitch","c3f00bfc-345c-48d2-b835-97ddb2854a5f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.31,1.53,NA,136.32,168.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Brice Turang strikes out on a foul tip.",0,6,0,54,"top",8,"2023-04-12T03:32:32.246Z","2023-04-12T03:34:15.138Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",614179,"José Ruiz","/api/v1/people/614179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.4,4,2,0.3903,6.1122,30.8674,-11.9898,-4.617,10.1119,-0.5068,2.5902,3.3681,-140.1934,-7.3863,-1.1222,50.0053,6.0369,-9.2173,32.4,3.6,24,2298,211,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17,7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718611,"2023-04-12",4,"2023-04-12T03:33:21.561Z","2023-04-12T03:33:26.273Z",TRUE,"pitch","ccb7f1cd-56fb-4508-9c0d-231b24f969d2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3802,1.5991,NA,68.41,214.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Brice Turang strikes out on a foul tip.",0,6,0,54,"top",8,"2023-04-12T03:32:32.246Z","2023-04-12T03:34:15.138Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,668930,"Brice Turang","/api/v1/people/668930","L","Left",614179,"José Ruiz","/api/v1/people/614179","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86,79.9,14,2,0.4369,6.1133,23.5719,-31.6905,0.357,0.2985,1.2747,0.8889,5.6667,-125.0455,-6.3362,-1.0605,50.0002,6.0332,0.568,2.4,8.4,24,2221,24,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-0.6,-1.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
