"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718610,"2023-04-12",6,"2023-04-12T20:03:39.518Z","2023-04-12T20:03:47.433Z",TRUE,"pitch","4582c6f4-6b3a-4edc-9db8-460dce6758af",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.7,1.74,NA,135.79,178.41,"ground_ball","medium","4",135.09,141.77,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,86.8,7,0.9,0.3982,6.8978,28.41,-26.2017,-9.3087,3.1152,-0.4929,2.2359,8.7354,-137.1813,-3.1084,-2.4986,50.0058,5.1566,-17.8659,31.2,7.2,24,2314,215,83.9,7,112,NA,NA,NA,TRUE,-25.4,5.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",5,"2023-04-12T20:03:14.794Z","2023-04-12T20:03:19.016Z",TRUE,"pitch","583e5b96-8528-4c5a-99b8-dfa7016244ed",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.7414,1.7519,NA,38.95,211.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.1,14,0.89,0.4621,6.8899,25.107,-29.9432,4.6798,1.57,2.0476,1.0037,9.5299,-119.0249,-2.9971,-2.6329,50.0012,5.0203,6.6423,15.6,9.6,24,2630,78,NA,NA,NA,NA,NA,NA,FALSE,-38.9,2.3,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",4,"2023-04-12T20:02:49.068Z","2023-04-12T20:02:52.812Z",TRUE,"pitch","9dbc043e-747f-4244-aeca-13248b5d9065",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.7,1.74,NA,138.15,167.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.3,4,0.9,0.4008,6.9354,27.5501,-22.211,-10.6107,5.2544,-0.5549,2.6523,8.9326,-136.2263,-2.8723,-2.4843,50.0016,5.2413,-20.1108,38.4,6,24,2382,228,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.1,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",3,"2023-04-12T20:02:25.987Z","2023-04-12T20:02:29.920Z",TRUE,"pitch","e2f5e80c-e409-4465-80ce-9e2b5ab25eba",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.6864,1.6673,NA,91.55,176.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85.6,6,0.9,0.4028,6.8688,29.5932,-23.7016,-12.4004,4.5206,0.6678,2.3227,12.8793,-135.9552,-3.2148,-2.518,50.0004,5.1639,-23.2287,39.6,7.2,24,2328,275,NA,NA,NA,NA,NA,NA,FALSE,-23.6,7.7,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",2,"2023-04-12T20:01:59.223Z","2023-04-12T20:02:06.106Z",TRUE,"pitch","8fc0eb98-eed7-4399-8a4d-8cc7f3d3f777",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.6864,1.639,NA,203.9,131.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.9,11,0.9,0.4057,6.8667,28.3427,-28.2496,-9.854,2.1233,-2.2798,3.9869,4.4881,-134.8187,1.5603,-2.6827,50.0017,5.3896,-18.2021,31.2,7.2,24,2349,230,NA,NA,NA,NA,NA,NA,FALSE,-27.4,4.4,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",1,"2023-04-12T20:01:37.404Z","2023-04-12T20:01:41.755Z",TRUE,"pitch","f05a718f-4851-47c8-ab8f-2d7e8d1cf3b8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.7539,1.6827,NA,50.86,204.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.6,75.7,14,0.9,0.461,6.8158,21.6789,-27.4044,6.3684,3.3363,1.7353,1.2827,8.6595,-118.5937,-2.9307,-2.7845,50.0049,5.0219,9.1153,20.4,8.4,24,2707,85,NA,NA,NA,NA,NA,NA,FALSE,-35.4,5.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",0,"2023-04-12T20:01:15.371Z","2023-04-12T20:01:18.725Z",TRUE,"pitch","de2c3505-00a8-4de7-b468-29610e4e5870",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6165,1.6827,NA,124.03,168.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Grounded Into DP","grounded_into_double_play","Manny Machado grounds into a double play, second baseman Jeff McNeil to shortstop Francisco Lindor to first baseman Pete Alonso. Trent Grisham out at 2nd. Manny Machado out at 1st.",0,2,5,75,"top",9,"2023-04-12T20:00:52.250Z","2023-04-12T20:03:47.433Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,86.2,5,2,0.4017,6.955,26.7844,-26.2366,-10.6761,3.1439,-0.1844,2.5914,10.0058,-135.8099,-2.4452,-2.5105,50.0007,5.3081,-20.1526,34.8,7.2,24,2364,229,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",4,"2023-04-12T20:00:46.205Z","2023-04-12T20:00:54.725Z",TRUE,"pitch","ed61efc8-5df5-4873-89f5-713fb712193d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.499,1.7209,NA,136.24,136.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Trent Grisham walks.",0,2,5,74,"top",9,"2023-04-12T19:59:04.183Z","2023-04-12T20:00:54.725Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.3,11,0.9,0.409,6.9718,27.6498,-28.3604,-10.664,2.0964,-0.5048,3.7947,9.1705,-133.7072,1.4255,-2.5862,50.0025,5.2834,-19.393,32.4,7.2,24,1852,323,NA,NA,NA,NA,NA,NA,FALSE,-28,4.3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA,NA,NA,NA
718610,"2023-04-12",3,"2023-04-12T20:00:27.453Z","2023-04-12T20:00:31.481Z",TRUE,"pitch","1896b793-672f-43bd-85f7-7a6e34dfcf4c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5541,1.7209,NA,69.84,197.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Trent Grisham walks.",0,2,5,74,"top",9,"2023-04-12T19:59:04.183Z","2023-04-12T20:00:54.725Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,82.7,14,2,0.4235,6.8405,21.2189,-28.8152,2.8933,1.9729,1.2373,1.5147,8.5544,-128.292,-3.6406,-2.488,50.0037,5.1464,4.9243,12,7.2,24,2764,183,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3.1,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718610,"2023-04-12",2,"2023-04-12T20:00:09.861Z","2023-04-12T20:00:13.555Z",TRUE,"pitch","a19199e0-60f4-4c35-ae2e-9ef5ad615940",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.4714,1.7491,NA,103.74,178.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Trent Grisham walks.",0,2,5,74,"top",9,"2023-04-12T19:59:04.183Z","2023-04-12T20:00:54.725Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,663757,"Trent Grisham","/api/v1/people/663757","L","Left",493603,"Adam Ottavino","/api/v1/people/493603","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,83.5,9,0.86,0.4123,6.9203,29.7108,-30.3843,-12.567,1.0001,0.3478,2.2383,12.091,-133.0621,-1.8621,-2.6318,50.0022,5.158,-22.4373,32.4,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-31.2,1.6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
