"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718495,"2023-04-21",3,"2023-04-22T01:31:17.622Z","2023-04-22T01:31:27.007Z",TRUE,"pitch","fc53ba5a-97ac-4ac8-b8d1-fd9d64265837",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.03,1.4,NA,123.62,165.57,"ground_ball","medium","3",136.97,183.58,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Fielders Choice","fielders_choice","Adam Frazier reaches on a fielder's choice, fielded by first baseman Spencer Torkelson. Ryan Mountcastle scores. Anthony Santander to 2nd.",1,1,2,62,"bottom",9,"2023-04-22T01:30:28.850Z","2023-04-22T01:31:27.007Z",TRUE,TRUE,FALSE,FALSE,36,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,89.4,2,0.91,0.3868,7.0083,29.9687,-28.292,-9.7541,1.9109,-0.1738,2.7113,7.6248,-141.2011,-3.4325,-1.6321,50.0044,5.7485,-19.8409,32.4,7.2,24,2016,237,74,-44,4,NA,NA,NA,FALSE,-25.9,3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,624428,"Adam Frazier","/api/v1/people/624428",623993,"Anthony Santander","/api/v1/people/623993",NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",2,"2023-04-22T01:30:54.881Z","2023-04-22T01:30:58.292Z",TRUE,"pitch","2a8f2b5e-81e6-468d-9c01-ae27122b554f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.03,1.4,NA,131.13,185.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Fielders Choice","fielders_choice","Adam Frazier reaches on a fielder's choice, fielded by first baseman Spencer Torkelson. Ryan Mountcastle scores. Anthony Santander to 2nd.",1,1,2,62,"bottom",9,"2023-04-22T01:30:28.850Z","2023-04-22T01:31:27.007Z",TRUE,TRUE,FALSE,FALSE,36,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.8,84.1,4,0.72,0.4103,6.9963,28.8404,-26.3084,-10.4968,3.2487,-0.3707,1.9587,7.4521,-133.5084,-4.3965,-1.8349,50.0021,5.5212,-18.9416,32.4,7.2,24,1683,252,NA,NA,NA,NA,NA,NA,FALSE,-27.4,5.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",1,"2023-04-22T01:30:31.237Z","2023-04-22T01:30:34.610Z",TRUE,"pitch","27576446-9d6e-4204-8188-157600e790ad",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.018,1.3794,NA,102.56,193.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Fielders Choice","fielders_choice","Adam Frazier reaches on a fielder's choice, fielded by first baseman Spencer Torkelson. Ryan Mountcastle scores. Anthony Santander to 2nd.",1,1,2,62,"bottom",9,"2023-04-22T01:30:28.850Z","2023-04-22T01:31:27.007Z",TRUE,TRUE,FALSE,FALSE,36,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.5,9,0.91,0.3896,7.1649,33.3868,-25.2911,-11.4559,3.4402,0.3789,1.6672,10.176,-140.8551,-6.2357,-1.8005,50.0007,5.5556,-22.9093,37.2,7.2,24,2099,241,NA,NA,NA,NA,NA,NA,FALSE,-24.2,5,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",0,"2023-04-22T01:29:45.720Z","2023-04-22T01:30:31.237Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"62","atBat","Fielders Choice","fielders_choice","Adam Frazier reaches on a fielder's choice, fielded by first baseman Spencer Torkelson. Ryan Mountcastle scores. Anthony Santander to 2nd.",1,1,2,62,"bottom",9,"2023-04-22T01:30:28.850Z","2023-04-22T01:31:27.007Z",TRUE,TRUE,FALSE,FALSE,36,0,2,1,624428,"Adam Frazier","/api/v1/people/624428","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",5,"2023-04-22T01:29:08.239Z","2023-04-22T01:29:19.984Z",TRUE,"pitch","a340907f-5c90-4cb8-9255-453a26b91477",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.31,1.62,NA,134.05,187.86,"ground_ball","medium","9",185.69,129.27,NA,NA,TRUE,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.7,7,0.94,0.4168,7.1264,29.2453,-30.8844,-9.086,0.7408,-0.4474,1.8859,6.8442,-131.6623,-3.3755,-1.9065,50.006,5.4824,-15.8762,24,8.4,24,1573,245,101.7,-11,12,NA,NA,NA,FALSE,-32.8,0.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,623993,"Anthony Santander","/api/v1/people/623993",NA,NA,NA,663624,"Ryan Mountcastle","/api/v1/people/663624",NA,NA,NA,NA
718495,"2023-04-21",4,"2023-04-22T01:28:44.440Z","2023-04-22T01:28:49.012Z",TRUE,"pitch","e10df921-8ec7-45ff-88a6-682574c22001",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.252,1.6368,NA,80.99,179.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88.4,14,0.91,0.3893,7.1603,34.3375,-28.0319,-11.4332,2.0728,0.9447,2.1801,11.0068,-141.092,-4.6084,-1.5357,50.0068,5.6577,-22.8849,34.8,7.2,24,2124,229,NA,NA,NA,NA,NA,NA,FALSE,-26.4,2.9,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",3,"2023-04-22T01:28:23.922Z","2023-04-22T01:28:26.984Z",TRUE,"pitch","5b1f1b2b-cd32-4d9e-af25-46be2376e6eb",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.252,1.6602,NA,110.5,212.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.4,83.1,14,0.94,0.4147,6.7162,31.358,-29.7571,-9.3565,1.3683,0.1704,0.9569,8.7755,-132.6562,-5.7386,-1.983,50.0004,5.3482,-16.4864,25.2,8.4,24,1643,242,NA,NA,NA,NA,NA,NA,FALSE,-31.9,1.3,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",2,"2023-04-22T01:28:06.168Z","2023-04-22T01:28:09.621Z",TRUE,"pitch","d7920c76-bcf3-4ba3-abbe-9ca87d86000d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2988,1.6602,NA,93.66,162.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88,3,0.91,0.3908,7.1564,32.9573,-27.9827,-12.0298,2.112,0.6122,2.8358,10.2365,-140.3608,-2.6595,-1.5263,50.007,5.6256,-23.9131,37.2,7.2,24,2113,232,NA,NA,NA,NA,NA,NA,FALSE,-26,3.5,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",1,"2023-04-22T01:27:18.853Z","2023-04-22T01:27:22.922Z",TRUE,"pitch","e03e362f-8b36-4842-a4c4-701f2b34dbd7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.31,1.62,NA,165.19,190.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.5,82.5,13,0.94,0.4174,7.251,29.7929,-27.9049,-9.9283,2.4502,-1.2641,1.8038,5.5551,-131.5778,-4.0152,-2.1209,50.0006,5.4343,-17.2809,28.8,7.2,24,1620,245,NA,NA,NA,NA,NA,NA,FALSE,-29.9,3.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",0,"2023-04-22T01:26:58.859Z","2023-04-22T01:27:02.828Z",TRUE,"pitch","21d7e8aa-83cc-4bef-8408-bbaa759f2223",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.252,1.5666,NA,159.78,165.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Anthony Santander singles on a ground ball to right fielder Kerry Carpenter. Ryan Mountcastle to 3rd.",0,1,1,61,"bottom",9,"2023-04-22T01:26:44.803Z","2023-04-22T01:29:19.984Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.6,11,0.91,0.4308,6.9939,23.8027,-31.9101,2.5361,0.1608,-1.1223,2.6986,1.2401,-126.7336,-1.504,-1.9461,50.0021,5.828,4.161,7.2,8.4,24,2175,104,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",9,"2023-04-22T01:26:21.367Z","2023-04-22T01:26:30.379Z",TRUE,"pitch","112f7513-5d30-411d-9d69-8d952e927683",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.63,1.76,NA,85.37,163.11,"line_drive","medium","8",121.76,82.37,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Riley Greene.",0,1,1,60,"bottom",9,"2023-04-22T01:24:15.553Z","2023-04-22T01:26:30.379Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,12,0.89,0.4254,6.9019,24.4176,-30.7233,0.3731,0.8609,0.8299,2.8025,6.4812,-128.3276,-1.8352,-1.7678,50.0016,5.9006,0.6268,3.6,7.2,24,2151,103,84.3,14,227,NA,NA,NA,FALSE,-33.6,1.4,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663624,"Ryan Mountcastle","/api/v1/people/663624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",8,"2023-04-22T01:25:59.483Z","2023-04-22T01:26:02.675Z",TRUE,"pitch","05b2c64e-75ab-4014-8717-1da2e800d6b1",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.63,1.76,NA,94.49,173.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Riley Greene.",0,1,1,60,"bottom",9,"2023-04-22T01:24:15.553Z","2023-04-22T01:26:30.379Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.3,6,0.91,0.387,7.0971,30.692,-23.5506,-11.0988,4.2482,0.5905,2.4359,9.7885,-141.2467,-4.7234,-1.4696,50.0031,5.6345,-22.5366,39.6,6,24,1989,236,NA,NA,NA,NA,NA,NA,FALSE,-22,7,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",7,"2023-04-22T01:25:37.042Z","2023-04-22T01:25:40.706Z",TRUE,"pitch","d32ff64b-385c-4c06-878e-5992ce2d9a3e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.63,1.76,NA,132,201.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Riley Greene.",0,1,1,60,"bottom",9,"2023-04-22T01:24:15.553Z","2023-04-22T01:26:30.379Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89,13,0.9,0.3879,7.186,32.227,-22.0506,-10.5223,5.0136,-0.3936,1.3706,7.2429,-141.2302,-7.6462,-1.6246,50.0044,5.5318,-21.2536,39.6,6,24,2084,234,NA,NA,NA,NA,NA,NA,FALSE,-21.4,7.7,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718495,"2023-04-21",6,"2023-04-22T01:25:19.145Z","2023-04-22T01:25:22.239Z",TRUE,"pitch","1a4dc10a-eacf-4b02-917e-da46365a7293",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5796,1.6602,NA,63.52,215.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Single","single","Ryan Mountcastle singles on a line drive to center fielder Riley Greene.",0,1,1,60,"bottom",9,"2023-04-22T01:24:15.553Z","2023-04-22T01:26:30.379Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,663624,"Ryan Mountcastle","/api/v1/people/663624","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.5,14,0.9,0.4275,7.1184,25.4173,-30.9487,0.7214,0.7339,1.4029,0.8546,7.1813,-127.9236,-6.1695,-1.5298,50.0023,5.712,1.1982,4.8,8.4,24,2187,120,NA,NA,NA,NA,NA,NA,FALSE,-35.2,0.2,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
