"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745256,"2024-05-14",5,"2024-05-14T04:13:16.706Z","2024-05-14T04:13:19.706Z",TRUE,"pitch","1f8b36db-3f2f-4ab5-a69a-cb73da46d2ec",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.44,1.58,NA,89.45,195.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,9,0.9,0.4272,6.7805,26.1278,-32.1399,2.3671,0.0186,0.7229,1.5912,5.8507,-128.1315,-2.1731,-1.8962,50.0006,4.9581,3.9407,8.4,8.4,24,2108,97,NA,NA,NA,NA,NA,NA,TRUE,-35.4,-0.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",4,"2024-05-14T04:13:00.430Z","2024-05-14T04:13:04.427Z",TRUE,"pitch","02d22663-bd47-43fc-8f46-6f738ddc0084",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.38,1.4915,NA,52.81,196.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.3,14,0.9,0.3876,6.8346,30.5609,-30.443,-11.6781,0.8563,1.6839,1.5684,14.0164,-141.0383,-3.5918,-1.8211,50.0036,4.8108,-23.647,33.6,7.2,24,1823,241,NA,NA,NA,NA,NA,NA,FALSE,-28.1,1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",3,"2024-05-14T04:12:43.386Z","2024-05-14T04:12:48.969Z",TRUE,"pitch","c32747b1-f43c-4756-a909-e15a7ea504b1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3842,1.5631,NA,77.08,223.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.8,14,0.9,0.422,6.778,23.1719,-30.7482,0.7671,0.8328,1.0472,0.5534,7.0474,-129.0698,-4.9136,-1.8019,50.0041,4.8096,1.3114,4.8,7.2,24,2111,114,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.7,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",2,"2024-05-14T04:12:26.903Z","2024-05-14T04:12:32.455Z",TRUE,"pitch","2ad38693-7cb7-46a1-b706-92a40214935c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4466,1.5579,NA,74.25,163.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,91.2,12,0.9,0.379,6.6819,30.9995,-19.2711,-7.6678,6.0868,1.1216,2.7909,10.952,-144.0948,-3.079,-1.7182,50.0001,5.0525,-16.2495,34.8,4.8,24,2107,232,NA,NA,NA,NA,NA,NA,FALSE,-17.2,10.6,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",1,"2024-05-14T04:12:10.659Z","2024-05-14T04:12:13.659Z",TRUE,"pitch","f582222b-7205-4bdb-af1c-80a5033c5481",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.44,1.58,NA,100.08,184.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,81.9,9,0.9,0.4256,6.7348,22.4624,-32.5761,2.7522,-0.2386,0.4438,2.0276,5.1693,-127.9221,-1.1983,-1.9483,50.0025,5.0195,4.6333,9.6,8.4,24,2063,91,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-0.5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",0,"2024-05-14T04:11:55.988Z","2024-05-14T04:11:59.554Z",TRUE,"pitch","cd735708-f7f8-4d82-891f-0367c4af1739",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.44,1.58,NA,73.25,203.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Dairon Blanco strikes out swinging.",0,2,6,71,"top",9,"2024-05-14T04:11:52.902Z","2024-05-14T04:13:19.706Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,680118,"Dairon Blanco","/api/v1/people/680118","R","Right",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,82.8,14,0.9,0.422,6.7597,22.301,-32.3202,1.043,-0.0842,1.1477,1.3105,7.1524,-128.9138,-3.1843,-1.7781,50.0046,5.011,1.7855,4.8,7.2,24,2083,99,NA,NA,NA,NA,NA,NA,FALSE,-34.9,-0.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",4,"2024-05-14T04:11:29.255Z","2024-05-14T04:11:32.255Z",TRUE,"pitch","2cc5305a-29b0-420c-a76f-b827e9b05b7c",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.0574,1.3762,NA,86.99,164.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,2,6,70,"top",9,"2024-05-14T04:09:48.655Z","2024-05-14T04:11:32.255Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,89.4,3,0.9,0.3866,6.788,29.9293,-28.8488,-11.3172,1.6313,0.7873,2.7513,11.4955,-141.2669,-0.7803,-1.8498,50.002,4.8733,-23.0448,36,7.2,24,1839,241,NA,NA,NA,NA,NA,NA,TRUE,-25.9,3,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",3,"2024-05-14T04:11:00.579Z","2024-05-14T04:11:07.405Z",TRUE,"pitch","ee770f4a-7f0e-44b9-a7e0-cc5a9b197dac",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.13,1.43,NA,114.17,206.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,2,6,70,"top",9,"2024-05-14T04:09:48.655Z","2024-05-14T04:11:32.255Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.9,14,0.9,0.4252,6.7921,23.127,-29.3973,1.9013,1.6462,0.0742,1.2011,4.5675,-128.1438,-3.7138,-1.9688,50.0016,4.932,3.204,7.2,7.2,24,2111,96,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2.5,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",2,"2024-05-14T04:10:45.320Z","2024-05-14T04:10:48.973Z",TRUE,"pitch","e7fb0217-c200-4d37-94da-2710f7b1a157",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.093,1.3445,NA,162.35,128.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,2,6,70,"top",9,"2024-05-14T04:09:48.655Z","2024-05-14T04:11:32.255Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.6,11,2,0.3862,6.558,34.5567,-19.0633,-8.4435,6.4484,-1.1897,4.0797,5.9161,-142.1645,0.6362,-2.2076,50.004,5.0689,-17.1727,39.6,4.8,24,2198,233,NA,NA,NA,NA,NA,NA,FALSE,-16.8,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745256,"2024-05-14",1,"2024-05-14T04:10:27.190Z","2024-05-14T04:10:30.667Z",TRUE,"pitch","7e1fd92c-34d6-4db6-b342-6cead991ed58",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.13,1.43,NA,138.7,169.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Adam Frazier called out on strikes.",0,2,6,70,"top",9,"2024-05-14T04:09:48.655Z","2024-05-14T04:11:32.255Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,624428,"Adam Frazier","/api/v1/people/624428","L","Left",662253,"Andrés Muñoz","/api/v1/people/662253","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.9,4,0.91,0.3796,6.5337,31.7479,-17.2199,-8.2951,7.0822,-0.5693,2.5792,6.676,-144.0066,-4.3222,-1.8336,50.0034,5.1567,-17.5172,42,4.8,24,2072,233,NA,NA,NA,NA,NA,NA,FALSE,-15.6,12.2,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
