"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718243,"2023-05-09",0,"2023-05-10T01:37:27.445Z","2023-05-10T01:37:35.127Z",TRUE,"pitch","5bca6ec6-e977-4ce8-bb08-6bdeddf93992",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.41,1.57,NA,124.9,173.09,"ground_ball","medium","3",152.22,163.86,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Groundout","field_out","Francisco Lindor grounds out, first baseman Wil Myers to pitcher Alexis Diaz.",0,6,7,76,"top",9,"2023-05-10T01:37:26.319Z","2023-05-10T01:37:35.127Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,80.2,5,0.9,0.4312,7.6962,25.1289,-32.32,3.1803,-0.0883,-0.2072,2.4329,4.0287,-126.8608,0.6902,-2.227,50.0039,4.7267,5.2004,10.8,8.4,24,2826,119,69.5,-45,3,NA,NA,NA,TRUE,-35.6,0.2,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",5,"2023-05-10T01:36:56.494Z","2023-05-10T01:37:00.267Z",TRUE,"pitch","844137b4-592b-48bc-b151-b27820004d10",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.3745,1.6588,NA,152.05,177.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,13,0.9,0.4321,7.6724,25.7187,-32.4499,3.5864,-0.172,-0.9196,2.2603,2.0921,-126.7327,0.241,-2.2215,50.0006,4.7542,5.837,10.8,8.4,24,2724,114,NA,NA,NA,NA,NA,NA,TRUE,-36,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",4,"2023-05-10T01:36:33.802Z","2023-05-10T01:36:38.705Z",TRUE,"pitch","5d01d380-597e-4500-9073-46b6486a5c94",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2169,1.6316,NA,42.21,230.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.4,14,0.9,0.4377,7.7484,25.5421,-30.2859,0.5232,1.1864,1.962,0.299,9.7359,-125.2007,-4.2317,-2.0465,50.0004,4.4928,0.8272,4.8,8.4,24,2581,104,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.3,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",3,"2023-05-10T01:36:14.974Z","2023-05-10T01:36:19.402Z",TRUE,"pitch","50823eb8-4119-4291-9fe9-df84359426e1",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1908,1.6316,NA,179.13,168.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.9,11,0.9,0.4318,7.3638,25.5449,-28.9619,3.3894,1.9692,-1.63,2.6208,0.5706,-126.7734,0.5264,-2.2982,50.0008,4.7193,5.5248,10.8,7.2,24,2779,111,NA,NA,NA,NA,NA,NA,FALSE,-32,4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",2,"2023-05-10T01:35:55.315Z","2023-05-10T01:35:58.591Z",TRUE,"pitch","fec3d4bd-8be4-4caa-9603-ba994766c2a8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.45,1.63,NA,138.21,159.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.8,1,0.9,0.3954,7.451,31.5911,-15.8283,-3.9929,8.4167,-0.5565,2.9335,5.5613,-138.6284,-1.5796,-2.0717,50.0036,4.5696,-7.756,21.6,3.6,24,2618,226,NA,NA,NA,NA,NA,NA,FALSE,-15.1,15.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",1,"2023-05-10T01:35:38.231Z","2023-05-10T01:35:42.735Z",TRUE,"pitch","7c554b79-3727-48c6-a267-2db040f06299",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2692,1.6316,NA,162.89,177.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.5,13,0.9,0.3941,7.6425,29.3119,-16.6563,-5.8174,7.9225,-1.2038,2.2534,4.8561,-138.6694,-3.1248,-2.2169,50.0032,4.4979,-11.396,31.2,3.6,24,2578,234,NA,NA,NA,NA,NA,NA,FALSE,-16.1,13.9,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",0,"2023-05-10T01:35:22.026Z","2023-05-10T01:35:26.038Z",TRUE,"pitch","3c962c94-c367-44a0-bd5a-d5be48ccdaf7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2692,1.6316,NA,122.96,159.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Brandon Nimmo called out on strikes.",0,6,7,75,"top",9,"2023-05-10T01:35:16.768Z","2023-05-10T01:37:00.267Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,607043,"Brandon Nimmo","/api/v1/people/607043","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,2,0.9,0.3961,7.77,31.8606,-16.8287,-4.8658,7.9299,-0.1562,2.918,7.3163,-138.4523,-1.269,-2.2048,50.0013,4.5122,-9.4149,24,3.6,24,2571,226,NA,NA,NA,NA,NA,NA,FALSE,-16,14.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",8,"2023-05-10T01:34:50.388Z","2023-05-10T01:34:55.624Z",TRUE,"pitch","c9359dfb-36a3-45f8-b315-b1c73c012f70",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.0287,1.5116,NA,89.04,187.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,6,7,74,"top",9,"2023-05-10T01:33:25.140Z","2023-05-10T01:34:55.624Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.5,9,0.9,0.4296,7.5569,26.6276,-33.2401,2.2122,-0.6505,0.7336,1.9019,6.3027,-127.5624,-0.2512,-2.0579,50.0003,4.6256,3.6391,8.4,8.4,24,2650,100,NA,NA,NA,NA,NA,NA,TRUE,-36.6,-1,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",7,"2023-05-10T01:34:34.591Z","2023-05-10T01:34:40.639Z",TRUE,"pitch","7578cb8c-25fa-4155-bdcd-c93fddd824ef",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.081,1.5116,NA,63.62,209.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,6,7,74,"top",9,"2023-05-10T01:33:25.140Z","2023-05-10T01:34:55.624Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,81.8,14,0.89,0.4236,7.8808,27.0054,-31.0588,0.9933,0.6562,1.4005,1.0848,8.4302,-129.3143,-2.9233,-2.0308,50.0004,4.6129,1.6812,6,7.2,24,2707,107,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.7,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718243,"2023-05-09",5,"2023-05-10T01:33:59.827Z","2023-05-10T01:34:05.476Z",TRUE,"pitch","bf7a3873-44b5-41d9-af2b-76133bcfd5c4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.21,1.51,NA,93.42,192.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Francisco Alvarez called out on strikes.",0,6,7,74,"top",9,"2023-05-10T01:33:25.140Z","2023-05-10T01:34:55.624Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.1,9,0.9,0.4271,7.6253,25.9839,-32.5947,2.0896,-0.247,0.6187,1.7101,6.3573,-128.1446,-1.0108,-2.164,50.0063,4.6514,3.4832,8.4,8.4,24,2625,107,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-0.5,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
