"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718568,"2023-04-15",6,"2023-04-15T21:08:08.997Z","2023-04-15T21:08:13.800Z",TRUE,"pitch","411eb3f4-ed91-4763-bcb4-9a2e6f470ef4",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.48,1.66,NA,108.86,164.23,"line_drive","hard","4",149.99,141.55,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78.2,5,2,0.4422,6.3737,24.9039,-33.7896,-1.4151,-1.0433,0.2134,2.761,3.4927,-123.8941,-0.4319,-1.0311,50.0007,5.7631,-2.1986,2.4,8.4,24,1985,300,103.3,9,161,NA,NA,NA,TRUE,-39.5,-1.7,1.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",4,"2023-04-15T21:07:34.358Z","2023-04-15T21:07:43.177Z",TRUE,"pitch","7607ba1e-11fe-48ff-ab47-ede7eb36098a",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3921,1.6747,NA,86.05,252.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.6,14,2,0.4373,6.3068,27.8043,-37.8486,-2.3906,-3.5797,0.8119,-0.5144,5.0947,-125.7315,-7.1737,-0.9389,50.0024,5.4838,-3.7904,3.6,9.6,24,2114,281,NA,NA,NA,NA,NA,NA,FALSE,-45,-8,3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",3,"2023-04-15T21:07:09.684Z","2023-04-15T21:07:13.227Z",TRUE,"pitch","17e40328-73ac-4f8f-b8e9-0a5e8f956e33",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.48,1.66,NA,126.63,166.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,5,2,0.3956,6.2449,33.1969,-15.3734,-5.515,8.6688,-0.2527,2.6725,3.6492,-138.8443,-5.5545,-0.8724,50.0035,5.7344,-10.6896,30,3.6,24,2259,211,NA,NA,NA,NA,NA,NA,FALSE,-15.6,14.6,9.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",2,"2023-04-15T21:06:43.545Z","2023-04-15T21:06:48.989Z",TRUE,"pitch","1705ee96-0857-433c-a399-f4fe489e6a58",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.48,1.66,NA,142.8,160.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.5,4,2,0.4467,6.3485,23.4863,-32.4147,-3.8623,-0.1615,-0.6769,2.8847,2.4617,-122.4804,-0.2682,-1.1916,50.0001,5.7602,-5.8854,9.6,8.4,24,1925,280,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-0.1,6.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",1,"2023-04-15T21:06:22.948Z","2023-04-15T21:06:27.347Z",TRUE,"pitch","81b58842-8182-4a28-9c1e-58201a89e4d5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5383,1.6747,NA,167.15,100.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.4,11,2,0.446,6.0485,22.3994,-33.922,-1.0364,-1.1446,-1.3156,5.1108,-0.0338,-122.4369,4.7531,-1.1669,50.001,6.0348,-1.5856,2.4,8.4,24,2000,312,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.8,1.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",0,"2023-04-15T21:06:03.908Z","2023-04-15T21:06:07.282Z",TRUE,"pitch","945a2734-1f1d-4802-94e6-bf8ec4164cb7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5383,1.7725,NA,112.17,119.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.2,12,2,0.3893,6.3675,31.7175,-10.9641,-3.071,10.5796,0.1268,4.4349,3.6792,-140.6608,-2.096,-0.7988,50.0069,5.9002,-6.1595,25.2,2.4,24,2306,209,NA,NA,NA,NA,NA,NA,FALSE,-10.3,19,4.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",5,"2023-04-15T21:08:09.280Z","2023-04-15T21:08:10.280Z",FALSE,"action",NA,NA,"Wild pitch by pitcher Dauri Moreta. Brendan Donovan to 3rd. Dylan Carlson to 2nd.","Wild Pitch",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7607ba1e-11fe-48ff-ab47-ede7eb36098a","wild_pitch",NA,NA,NA,NA,NA,NA,"83","atBat","Lineout","field_out","Nolan Gorman lines out sharply to second baseman Tucupita Marcano.",0,6,3,83,"bottom",10,"2023-04-15T21:05:53.028Z","2023-04-15T21:08:13.800Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",4,"2023-04-15T21:05:31.790Z","2023-04-15T21:05:38.707Z",TRUE,"pitch","f77c62ed-e54a-4a2d-91d5-c22e5f22aa68",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.34,1.63,NA,124.64,209.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nolan Arenado strikes out swinging.",0,6,3,82,"bottom",10,"2023-04-15T21:03:56.644Z","2023-04-15T21:05:38.707Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.3,13,2,0.4338,6.3356,23.4193,-31.7168,-6.2275,0.2784,-0.2005,1.093,4.1339,-125.8439,-4.9877,-1.0481,50.0008,5.6438,-10.0758,15.6,8.4,24,1900,275,NA,NA,NA,NA,NA,NA,TRUE,-36.6,-0.4,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680977,"Brendan Donovan","/api/v1/people/680977",666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA
718568,"2023-04-15",3,"2023-04-15T21:05:07.722Z","2023-04-15T21:05:11.830Z",TRUE,"pitch","9bde367a-f715-4969-96de-308cb8164841",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,2,1,NA,NA,3.319,1.6258,NA,96.45,232.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nolan Arenado strikes out swinging.",0,6,3,82,"bottom",10,"2023-04-15T21:03:56.644Z","2023-04-15T21:05:38.707Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.4,14,2,0.4329,6.1796,26.0463,-33.1642,-3.1919,-0.6144,0.5392,0.2474,4.9846,-126.5553,-6.6895,-1.042,50.0007,5.5842,-5.1727,7.2,8.4,24,2146,281,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-2.4,4.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718568,"2023-04-15",2,"2023-04-15T21:04:48.110Z","2023-04-15T21:04:52.462Z",TRUE,"pitch","d7b15a69-c84f-44a5-afda-cb42517c911f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2702,1.528,NA,150.03,166.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Nolan Arenado strikes out swinging.",0,6,3,82,"bottom",10,"2023-04-15T21:03:56.644Z","2023-04-15T21:05:38.707Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.1,11,2,0.4418,6.1893,25.6474,-33.984,-1.7287,-1.1625,-0.8664,2.6617,1.5879,-124.1477,-0.7635,-1.2907,50.0042,5.8104,-2.6896,3.6,8.4,24,2070,318,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-2,2.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
