"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718480,"2023-04-22",2,"2023-04-22T04:32:13.659Z","2023-04-22T04:32:20.180Z",TRUE,"pitch","163347d8-0976-4d5c-a541-546679574eb0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.34,1.64,NA,93.76,170.48,"line_drive","hard","8",128.06,56.19,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Lineout","field_out","J.D. Davis lines out sharply to center fielder Brandon Nimmo.",0,7,0,73,"bottom",9,"2023-04-22T04:31:09.260Z","2023-04-22T04:32:20.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,6,0.94,0.402,6.4974,32.118,-12.64,-3.1857,10.4118,0.6097,2.5295,6.4445,-136.6156,-7.1309,-1.3737,50.0068,6.0557,-5.9797,18,3.6,24,2435,200,103.7,19,355,NA,NA,NA,TRUE,-13.8,17.4,4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718480,"2023-04-22",1,"2023-04-22T04:31:57.751Z","2023-04-22T04:32:01.982Z",TRUE,"pitch","5f1cfa4c-b866-4508-9cc0-ec1d65e7f005",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.34,1.64,NA,100.48,150.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Lineout","field_out","J.D. Davis lines out sharply to center fielder Brandon Nimmo.",0,7,0,73,"bottom",9,"2023-04-22T04:31:09.260Z","2023-04-22T04:32:20.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,83,3,0.91,0.4142,6.2624,29.6228,-18.4445,1.5428,7.762,0.4333,3.2657,5.4243,-132.4929,-3.4465,-1.8452,50.0046,5.9397,2.7284,12,4.8,24,2425,180,NA,NA,NA,NA,NA,NA,FALSE,-19.7,13.4,-4.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718480,"2023-04-22",0,"2023-04-22T04:31:43.018Z","2023-04-22T04:31:47.227Z",TRUE,"pitch","eb192088-4d0f-4024-bca2-41d16da47fa8",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.34,1.64,NA,112.86,151.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Lineout","field_out","J.D. Davis lines out sharply to center fielder Brandon Nimmo.",0,7,0,73,"bottom",9,"2023-04-22T04:31:09.260Z","2023-04-22T04:32:20.180Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.7,2,0.92,0.4058,6.2755,30.3519,-19.8243,-7.2625,6.6992,0.1087,3.2449,7.2259,-135.1396,-3.9712,-1.6605,50.0038,6.132,-13.3901,30,4.8,24,2361,215,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.4,11.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718480,"2023-04-22",6,"2023-04-22T04:30:57.703Z","2023-04-22T04:31:08.045Z",TRUE,"pitch","8cabf8e0-fcff-40cb-9dd3-1fa4d596d942",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.48,1.66,NA,83.03,160.83,"line_drive","medium","8",127.34,83.98,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,84.5,12,0.91,0.4103,6.1753,25.9738,-21.2614,1.1344,6.0356,0.8911,2.8869,6.3641,-132.9997,-4.2075,-1.6708,50.0039,6.0128,2.0521,8.4,4.8,24,2499,182,89.6,12,176,NA,NA,NA,FALSE,-22.2,10.3,-3.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",5,"2023-04-22T04:30:39.117Z","2023-04-22T04:30:43.589Z",TRUE,"pitch","01dd03a6-ea4e-4c76-bd85-b8fe01f85466",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.48,1.66,NA,119.78,174.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.7,5,2,0.4,6.4705,33.6207,-12.2116,-4.2567,10.542,-0.0729,2.3648,5.0077,-137.5032,-7.6872,-1.3742,50.0065,6.0463,-8.0636,26.4,3.6,24,2433,194,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.4,6.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",4,"2023-04-22T04:30:22.462Z","2023-04-22T04:30:26.981Z",TRUE,"pitch","e8200d74-9406-4410-a05c-c50877ce81bb",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3319,1.6554,NA,153.4,171.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.2,84.7,13,0.91,0.4077,6.2953,28.4106,-17.1516,1.2331,8.2168,-0.9549,2.4804,1.9409,-134.2181,-6.1414,-1.8471,50.0061,6.0152,2.2553,8.4,3.6,24,2504,191,NA,NA,NA,NA,NA,NA,FALSE,-18.2,13.8,-2.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",3,"2023-04-22T04:30:03.966Z","2023-04-22T04:30:07.799Z",TRUE,"pitch","38311bd4-9224-4b75-9340-9099cb13a537",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3606,1.6554,NA,41.82,166.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85,12,0.9,0.405,6.5967,31.2085,-20.2502,-9.1692,6.4493,1.9723,2.6689,12.1264,-135.5345,-5.3592,-1.3806,50.0056,6.0977,-16.9635,33.6,6,24,2536,209,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.6,13.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",2,"2023-04-22T04:29:44.453Z","2023-04-22T04:29:48.987Z",TRUE,"pitch","f1cdd156-83bc-44c9-ae3a-54de47e00c18",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3893,1.6554,NA,137.25,171.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.1,4,0.91,0.4116,6.1115,26.6021,-18.5751,1.7291,7.5725,-0.5313,2.4911,3.2351,-132.7373,-5.8611,-1.9874,50.0058,6.0664,3.1072,10.8,4.8,24,2535,168,NA,NA,NA,NA,NA,NA,FALSE,-19.9,12.7,-3.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",1,"2023-04-22T04:29:30.393Z","2023-04-22T04:29:35.117Z",TRUE,"pitch","ba21d376-bf3e-4fb4-a5a1-58a38605b005",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3319,1.6554,NA,87.85,210.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.3,78.1,14,0.9,0.4464,6.1215,23.8858,-32.0261,4.4055,0.0951,0.7648,1.0594,4.8717,-122.6182,-5.3288,-1.8187,50.0011,5.9882,6.7181,13.2,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.8,-9.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
718480,"2023-04-22",0,"2023-04-22T04:29:17.868Z","2023-04-22T04:29:22.029Z",TRUE,"pitch","46e3b1b4-983b-4600-b1fb-3c22cd807c79",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.48,1.66,NA,146.33,170.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Single","single","Darin Ruf singles on a line drive to center fielder Brandon Nimmo.",0,7,0,72,"bottom",9,"2023-04-22T04:28:55.575Z","2023-04-22T04:31:08.045Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,573131,"Darin Ruf","/api/v1/people/573131","R","Right",488984,"Tommy Hunter","/api/v1/people/488984","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","New York Mets","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.5,4,0.91,0.4037,6.3725,29.3551,-22.921,-9.195,4.963,-0.7696,2.5236,5.996,-135.6159,-5.0729,-1.8133,50.0052,6.0151,-17.1483,33.6,6,24,2485,208,NA,NA,NA,NA,NA,NA,FALSE,-23.4,8.2,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,573131,"Darin Ruf","/api/v1/people/573131",NA,NA,NA,NA,NA,NA
