"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718771,"2023-03-31",2,"2023-04-01T00:53:33.117Z","2023-04-01T00:53:39.841Z",TRUE,"pitch","a238b5e9-3ac7-424c-a5db-8545bcc88d79",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.48,1.65,NA,137.4,201.12,"ground_ball","medium","4",158.25,157.21,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,1,2,65,"top",9,"2023-04-01T00:52:16.577Z","2023-04-01T00:53:39.841Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78,13,2,0.4455,7.3139,24.0338,-26.0934,-5.4565,3.9707,-0.5351,1.3949,-7.4008,-122.8949,-3.8515,3.2228,50.0042,5.1953,-8.3573,19.2,7.2,24,2375,286,82.4,-18,6,NA,NA,NA,TRUE,-31.8,6.5,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",1,"2023-04-01T00:52:54.096Z","2023-04-01T00:52:58.172Z",TRUE,"pitch","a2375509-20f0-4acc-a1f7-4eb7dfd2071d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.48,1.65,NA,143.91,184.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,1,2,65,"top",9,"2023-04-01T00:52:16.577Z","2023-04-01T00:53:39.841Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.1,76.9,7,2,0.4495,7.0806,26.3313,-27.9094,-8.1802,2.8451,-0.7061,2.0267,-6.8739,-122.308,-2.1463,3.2137,50.004,5.3323,-12.2727,25.2,8.4,24,2277,280,NA,NA,NA,NA,NA,NA,FALSE,-34.2,4.8,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",0,"2023-04-01T00:52:36.823Z","2023-04-01T00:52:40.530Z",TRUE,"pitch","c1128991-5bce-4623-a5e8-0eb32243cc2b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.48,1.65,NA,87.1,181.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jeff McNeil grounds out, second baseman Luis Arraez to first baseman Yuli Gurriel.",0,1,2,65,"top",9,"2023-04-01T00:52:16.577Z","2023-04-01T00:53:39.841Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,75.8,9,2,0.4527,7.328,27.9329,-26.877,-8.4636,3.5932,0.7843,2.1192,-3.3909,-121.8227,-1.9055,3.3015,50.0059,5.276,-12.4956,25.2,8.4,24,2344,241,NA,NA,NA,NA,NA,NA,FALSE,-33.4,6.2,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",2,"2023-04-01T00:52:07.556Z","2023-04-01T00:52:13.316Z",TRUE,"pitch","ce56da9a-447f-419d-a3b7-5e0d54f878e2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.35,1.58,NA,117.54,146.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,1,2,64,"top",9,"2023-04-01T00:51:18.194Z","2023-04-01T00:52:13.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87,2,0.9,0.3935,7.2969,34.1242,-13.5227,7.2272,9.5265,-0.0141,3.4162,-10.9702,-139.6768,-2.9781,3.0419,50.0044,5.3963,14.1531,38.4,3.6,24,2231,128,NA,NA,NA,NA,NA,NA,TRUE,-13.2,16.7,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",1,"2023-04-01T00:51:47.758Z","2023-04-01T00:51:52.457Z",TRUE,"pitch","cba2e9e2-17b9-45fd-8c00-804a4c9867aa",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.35,1.58,NA,139.01,210.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,1,2,64,"top",9,"2023-04-01T00:51:18.194Z","2023-04-01T00:52:13.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,76.6,13,2,0.4512,7.2562,26.9849,-26.153,-6.2121,4.0467,-0.5773,1.0404,-7.1461,-122.0051,-4.668,3.2113,50.0011,5.2684,-9.2394,21.6,8.4,24,2337,279,NA,NA,NA,NA,NA,NA,FALSE,-33,6.4,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",0,"2023-04-01T00:51:32.094Z","2023-04-01T00:51:36.535Z",TRUE,"pitch","5d10a2c3-48c7-4a95-94bb-e0083310912d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2878,1.58,NA,116.33,174.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Mark Canha strikes out swinging.",0,1,2,64,"top",9,"2023-04-01T00:51:18.194Z","2023-04-01T00:52:13.316Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,592192,"Mark Canha","/api/v1/people/592192","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.4,5,2,0.4511,7.2565,25.7144,-24.4959,-4.5924,5.1513,0.0177,2.3797,-6.4331,-121.793,-1.9338,3.2979,50.002,5.3195,-6.8422,18,7.2,24,2362,275,NA,NA,NA,NA,NA,NA,FALSE,-30.2,9.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",0,"2023-04-01T00:50:47.288Z","2023-04-01T00:51:11.348Z",TRUE,"pitch","488d77c3-2f38-4a12-925a-622ca4c70f00",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.46,1.67,NA,110.76,167.25,"fly_ball","medium","89",195.92,63.38,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Home Run","home_run","Pete Alonso homers (1) on a fly ball to right center field.",1,1,2,63,"top",9,"2023-04-01T00:50:32.219Z","2023-04-01T00:51:11.348Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,624413,"Pete Alonso","/api/v1/people/624413","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.2,5,0.9,0.3981,7.1966,32.7161,-16.0155,7.6888,8.4432,0.1636,2.6493,-10.5669,-137.9504,-4.5386,3.0574,50.0011,5.4067,14.7129,36,4.8,24,2221,122,104.1,33,377,NA,NA,NA,FALSE,-16.2,14.4,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",5,"2023-04-01T00:50:19.393Z","2023-04-01T00:50:23.084Z",TRUE,"pitch","60e2c785-64f9-4a4b-89e4-feca5858d0ab",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.37,1.55,NA,104.3,157.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,0,2,62,"top",9,"2023-04-01T00:49:46.616Z","2023-04-01T00:50:23.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.1,3,0.91,0.3934,7.1396,33.9274,-16.9252,8.7955,7.7854,0.3332,3.0072,-10.7309,-139.6684,-3.5508,3.0977,50.0059,5.4205,17.2347,39.6,4.8,24,2283,125,NA,NA,NA,NA,NA,NA,TRUE,-16.4,13.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",4,"2023-04-01T00:50:03.959Z","2023-04-01T00:50:07.645Z",TRUE,"pitch","3bda4aeb-3e83-49c4-aaf5-caa89f274137",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.37,1.55,NA,92.43,169.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,0,2,62,"top",9,"2023-04-01T00:49:46.616Z","2023-04-01T00:50:23.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87,6,0.9,0.3948,7.0961,32.5272,-14.78,8.2022,8.9314,0.6446,2.5691,-9.7802,-138.9973,-4.9213,3.1511,50.0044,5.3515,15.9764,40.8,4.8,24,2201,130,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.2,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718771,"2023-03-31",3,"2023-04-01T00:49:48.931Z","2023-04-01T00:49:53.059Z",TRUE,"pitch","be430f16-c647-44fa-8a66-9d77c963f7a3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3365,1.5916,NA,139.01,204.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Francisco Lindor strikes out swinging.",0,0,2,62,"top",9,"2023-04-01T00:49:46.616Z","2023-04-01T00:50:23.084Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,596019,"Francisco Lindor","/api/v1/people/596019","R","Right",640462,"A.J. Puk","/api/v1/people/640462","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Miami Marlins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78,13,2,0.445,7.2585,25.0843,-24.9214,-3.4235,4.7312,-0.5774,1.2631,-8.2776,-123.2204,-4.4845,3.2739,50.0046,5.2189,-5.2507,14.4,7.2,24,2276,246,NA,NA,NA,NA,NA,NA,FALSE,-30.5,7.7,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
