"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716914,"2023-08-20",0,"2023-08-20T22:27:05.484Z","2023-08-20T22:27:08.526Z",TRUE,"pitch","7971370e-0e23-482b-a4a1-07d752b2edda",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.17,1.4924,NA,106.63,178.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Ramon Urias singles on a line drive to center fielder Lawrence Butler. Gunnar Henderson scores.",1,12,1,65,"top",8,"2023-08-20T22:26:44.406Z","2023-08-20T22:29:11.548Z",TRUE,TRUE,FALSE,FALSE,33,3,2,2,602104,"Ramón Urías","/api/v1/people/602104","R","Right",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.3,5,2,0.413,5.8947,29.7567,-15.1559,6.1768,9.5669,0.2722,2.2451,-2.8182,-132.8557,-6.8892,0.547,50.0022,5.983,10.9877,32.4,4.8,24,1979,146,NA,NA,NA,NA,NA,NA,FALSE,-17,16,-10.6,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",6,"2023-08-20T22:26:34.430Z","2023-08-20T22:26:39.060Z",TRUE,"pitch","dc1d0bab-6dad-448e-be19-faf6983b7f5f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.42,1.63,NA,120.45,149.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.8,2,2,0.4043,5.8047,31.7621,-10.183,2.2017,11.8468,-0.0905,3.3088,-1.0825,-135.8654,-6.2543,0.0286,50.0019,6.3596,4.0864,18,2.4,24,2225,161,NA,NA,NA,NA,NA,NA,TRUE,-11.3,20.2,-3.7,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",5,"2023-08-20T22:26:09.866Z","2023-08-20T22:26:13.848Z",TRUE,"pitch","aff18c38-0e07-41b3-acc7-09b47746a58d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4568,1.6828,NA,174.18,205.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.4,13,2,0.4502,5.8083,23.1932,-30.1299,-3.39,1.3599,-1.5002,1.237,-3.3172,-121.5283,-5.5502,0.3213,50.0005,6.1586,-5.0837,10.8,8.4,24,2601,299,NA,NA,NA,NA,NA,NA,FALSE,-37.7,1.4,7,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",4,"2023-08-20T22:25:45.907Z","2023-08-20T22:25:49.127Z",TRUE,"pitch","6caecabb-dd71-428c-8afc-b4b0340ed974",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4887,1.7462,NA,154.83,158.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,82.9,11,2,0.4149,5.8761,29.0557,-15.7991,4.5168,9.2852,-0.9925,2.9893,-4.4221,-132.1828,-5.6711,0.118,50.0026,6.3288,7.966,22.8,4.8,24,2059,156,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.7,-7.2,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",3,"2023-08-20T22:25:20.707Z","2023-08-20T22:25:23.859Z",TRUE,"pitch","07518286-d041-40ff-9418-0f836e555d3c",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.42,1.63,NA,131.17,193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.2,73.5,7,2,0.4708,5.7025,23.5442,-30.5274,-3.6699,1.2051,-0.3718,1.6852,-0.716,-116.692,-3.9852,0.4162,50.0052,6.3155,-5.0221,9.6,9.6,24,2571,297,NA,NA,NA,NA,NA,NA,FALSE,-41.4,1.4,6.8,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",2,"2023-08-20T22:25:02.929Z","2023-08-20T22:25:06.315Z",TRUE,"pitch","425515f1-9ccd-472f-8f03-bf12d1fa6ca2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3612,1.6511,NA,107.37,191.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78,72.8,8,2,0.4798,5.6733,18.9757,-34.1615,-2.855,-1.4982,0.2526,1.7598,-0.3596,-113.7343,-2.3254,0.7837,50.0051,6.1523,-3.7768,6,10.8,24,2378,295,NA,NA,NA,NA,NA,NA,FALSE,-47.4,-3,5.3,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",0,"2023-08-20T22:22:46.325Z","2023-08-20T22:23:11.123Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",11,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",1,"2023-08-20T22:23:11.123Z","2023-08-20T22:25:02.929Z",FALSE,"action",NA,NA,"Pitching Change: Francisco Perez replaces Zach Neal.","Pitching Substitution",11,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,660906,"/api/v1/people/660906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"64","atBat","Strikeout","strikeout","Ryan O'Hearn strikes out swinging.",0,11,1,64,"top",8,"2023-08-20T22:25:00.662Z","2023-08-20T22:26:39.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",660906,"Francisco Pérez","/api/v1/people/660906","L","Left","vs_LHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",7,"2023-08-20T22:22:18.260Z","2023-08-20T22:22:31.786Z",TRUE,"pitch","fd3464ed-8613-4956-af8f-fb480546c969",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.66,1.72,NA,104.73,162.61,"ground_ball","hard","9",193.91,144.25,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.2,80.7,6,2,0.4297,6.5738,22.3468,-20.2674,-6.6724,7.2113,0.3219,2.8212,8.7824,-126.7618,-1.7753,-2.2973,50.003,5.1249,-11.0185,25.2,6,24,2261,237,103.6,0,57,NA,NA,NA,FALSE,-22.7,13,10.4,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",683002,"Gunnar Henderson","/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",6,"2023-08-20T22:21:54.479Z","2023-08-20T22:21:59.961Z",TRUE,"pitch","e93ce31e-688f-4ab9-89c6-d04c69df377a",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.66,1.72,NA,133.37,194.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.5,68.1,7,0.9,0.5116,6.6206,18.6004,-38.7604,3.6688,-5.6761,-0.4294,1.6511,2.516,-107.0778,1.1742,-2.0965,50.0027,5.4345,4.2571,7.2,13.2,24,2196,55,NA,NA,NA,NA,NA,NA,FALSE,-60.1,-9.6,-7.3,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",5,"2023-08-20T22:21:34.088Z","2023-08-20T22:21:38.084Z",TRUE,"pitch","2837d54c-6991-48e4-8e4d-8fe756a7a335",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.68,1.6828,NA,81.98,143.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.7,12,0.9,0.4398,6.3312,23.6425,-27.4636,0.031,2.9933,0.9186,3.5225,7.9833,-124.2797,1.4194,-2.3318,50.001,5.2161,0.0479,3.6,7.2,24,2219,194,NA,NA,NA,NA,NA,NA,FALSE,-31.3,6,-1.8,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",4,"2023-08-20T22:21:11.319Z","2023-08-20T22:21:15.209Z",TRUE,"pitch","c43249cf-1402-4bf9-90ea-986cee2fd946",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.72,NA,148.39,196.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.3,76.5,13,0.91,0.4547,6.6151,20.4716,-28.0861,-9.3273,2.7728,-0.8235,1.5782,5.8437,-119.8912,-2.9152,-2.0654,50.0028,5.2845,-13.7477,24,8.4,24,1430,234,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4.7,15.7,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",3,"2023-08-20T22:20:46.251Z","2023-08-20T22:20:49.424Z",TRUE,"pitch","8a090bcc-1314-46af-b34b-44de5746cfcf",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.72,NA,70.82,164.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,84,12,0.87,0.4145,6.4208,22.8807,-23.5031,-4.5405,4.8802,1.2116,2.7536,10.5389,-131.2176,-1.6713,-2.2336,50.0014,5.1181,-8.0662,14.4,6,24,2294,226,NA,NA,NA,NA,NA,NA,FALSE,-24.4,8.8,6.4,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",1,"2023-08-20T22:20:00.465Z","2023-08-20T22:20:05.877Z",TRUE,"pitch","af045381-6fe6-458c-9f13-56ca83e2e54b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.66,1.72,NA,132.75,188.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,76.4,7,0.91,0.4561,6.5591,19.6311,-28.1356,-6.9731,2.7549,-0.4133,1.8654,5.9931,-119.3719,-2.1306,-2.0318,50.0034,5.2645,-10.2207,18,8.4,24,1382,237,NA,NA,NA,NA,NA,NA,FALSE,-35.4,4.8,11.5,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",0,"2023-08-20T22:19:40.829Z","2023-08-20T22:19:43.829Z",TRUE,"pitch","e1fde3a1-ac4b-4689-8907-0d11a3d005f4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.66,1.72,NA,69.32,169.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.6,80.6,14,0.9,0.432,6.4498,21.8724,-26.3906,-1.154,3.5413,1.2509,2.5765,8.9319,-126.0523,-1.0867,-2.1651,50.0055,5.1138,-1.8876,1.2,6,24,2237,217,NA,NA,NA,NA,NA,NA,FALSE,-29.6,6.5,0.4,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716914,"2023-08-20",2,"2023-08-20T22:20:28.263Z","2023-08-20T22:20:46.251Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",10,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,683002,"/api/v1/people/683002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Double","double","Gunnar Henderson doubles (19) on a sharp ground ball to right fielder Brent Rooker. Adley Rutschman scores.",1,11,1,63,"top",8,"2023-08-20T22:19:21.690Z","2023-08-20T22:22:31.786Z",TRUE,TRUE,FALSE,FALSE,34,1,2,1,683002,"Gunnar Henderson","/api/v1/people/683002","L","Left",594943,"Zach Neal","/api/v1/people/594943","R","Right","vs_RHP","vs_LHB","RISP",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,602104,"Ramón Urías","/api/v1/people/602104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
