"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745828,"2024-05-11",1,"2024-05-11T22:55:15.552Z","2024-05-11T22:55:23.712Z",TRUE,"pitch","524aaa51-d370-4b4f-b425-c9e90e6ddfc7",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.57,1.64,NA,147.7,181.86,"line_drive","medium","8",136.19,63.39,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Brett Baty lines out to center fielder Michael Harris II.",0,4,1,72,"bottom",9,"2024-05-11T22:54:51.529Z","2024-05-11T22:55:23.712Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.1,79.5,7,0.91,0.4279,6.2589,33.8357,-21.8205,-9.5364,6.2814,-0.8054,2.108,5.4865,-129.3653,-3.7382,-1.7452,50.0035,5.3002,-15.7239,32.4,7.2,24,2017,237,98.1,22,339,NA,NA,NA,TRUE,-24.8,10.4,15.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",0,"2024-05-11T22:54:58.278Z","2024-05-11T22:55:02.926Z",TRUE,"pitch","8bce7943-8166-4ab6-b418-af707baf456d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.574,1.7027,NA,117.62,185.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Lineout","field_out","Brett Baty lines out to center fielder Michael Harris II.",0,4,1,72,"bottom",9,"2024-05-11T22:54:51.529Z","2024-05-11T22:55:23.712Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,683146,"Brett Baty","/api/v1/people/683146","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,84,8,0.9,0.4056,6.2587,35.9536,-12.3403,-4.9222,10.7967,-0.0163,1.9783,5.7287,-136.1693,-6.5139,-1.5298,50.0045,5.2933,-9.044,28.8,3.6,24,2255,214,NA,NA,NA,NA,NA,NA,FALSE,-13.8,18,7.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",2,"2024-05-11T22:54:17.862Z","2024-05-11T22:54:25.942Z",TRUE,"pitch","e267a6fc-01f2-457a-a0f5-e564c77f1ea5",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.16,1.5,NA,118.53,181.64,"ground_ball","medium","4",151.45,146.62,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Harrison Bader singles on a ground ball to second baseman Ozzie Albies. Jeff McNeil to 2nd.",0,4,1,71,"bottom",9,"2024-05-11T22:54:00.015Z","2024-05-11T22:54:25.942Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,84.9,5,0.87,0.4024,6.3859,34.9033,-23.3083,-11.958,4.7442,-0.0401,2.1162,9.0155,-136.9752,-3.3463,-1.8479,50.0021,4.9781,-22.3475,39.6,7.2,24,2390,221,86.6,-12,10,NA,NA,NA,FALSE,-23.3,7.9,19.3,NA,NA,NA,NA,NA,FALSE,FALSE,664056,"Harrison Bader","/api/v1/people/664056",643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA
745828,"2024-05-11",1,"2024-05-11T22:54:02.287Z","2024-05-11T22:54:06.284Z",TRUE,"pitch","c24e84a9-8db9-4e9e-b090-540f53a99eee",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0476,1.5484,NA,150.75,202.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Harrison Bader singles on a ground ball to second baseman Ozzie Albies. Jeff McNeil to 2nd.",0,4,1,71,"bottom",9,"2024-05-11T22:54:00.015Z","2024-05-11T22:54:25.942Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.1,13,0.9,0.4076,6.2426,33.1214,-24.8956,-12.2262,3.9907,-0.8855,1.3416,7.1051,-135.0688,-4.7375,-1.9805,50.0001,4.8987,-22.282,38.4,7.2,24,2351,226,NA,NA,NA,NA,NA,NA,FALSE,-25.8,6.2,20.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",0,"2024-05-11T22:53:13.686Z","2024-05-11T22:54:02.287Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Harrison Bader singles on a ground ball to second baseman Ozzie Albies. Jeff McNeil to 2nd.",0,4,1,71,"bottom",9,"2024-05-11T22:54:00.015Z","2024-05-11T22:54:25.942Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,664056,"Harrison Bader","/api/v1/people/664056","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",6,"2024-05-11T22:52:53.398Z","2024-05-11T22:52:57.751Z",TRUE,"pitch","aca0c02b-e560-4d6f-8d40-8b604562f4c2",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6493,1.8229,NA,114.86,209.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jeff McNeil walks.",0,4,1,70,"bottom",9,"2024-05-11T22:51:10.175Z","2024-05-11T22:52:57.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.2,14,0.89,0.3965,6.447,29.6059,-20.2928,-10.622,6.1393,0.056,1.0798,8.4326,-137.9586,-6.7624,-1.6545,50.0021,4.9225,-20.5516,40.8,6,24,2264,221,NA,NA,NA,NA,NA,NA,FALSE,-20.4,10,17.5,NA,NA,NA,NA,NA,FALSE,FALSE,643446,"Jeff McNeil","/api/v1/people/643446",NA,NA,NA,NA,NA,NA
745828,"2024-05-11",4,"2024-05-11T22:52:23.957Z","2024-05-11T22:52:28.430Z",TRUE,"pitch","cbf5ed8b-b07e-4a12-af40-8010028130b9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.5,1.69,NA,124.46,179.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jeff McNeil walks.",0,4,1,70,"bottom",9,"2024-05-11T22:51:10.175Z","2024-05-11T22:52:57.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.4,8,0.9,0.4033,6.2744,29.2974,-12.7969,-4.1419,10.3713,-0.1957,2.1901,5.0142,-135.7231,-5.6006,-1.5277,50.0015,5.1691,-7.738,25.2,3.6,24,2396,217,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.8,6.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",3,"2024-05-11T22:52:09.991Z","2024-05-11T22:52:14.070Z",TRUE,"pitch","ccc13d4c-9037-4227-82f8-994fad0ef6a6",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.7497,1.8229,NA,133.65,195.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jeff McNeil walks.",0,4,1,70,"bottom",9,"2024-05-11T22:51:10.175Z","2024-05-11T22:52:57.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.4,13,0.9,0.398,6.3599,31.7367,-11.0025,-5.1795,11.0482,-0.4369,1.6,4.9421,-137.8276,-7.6408,-1.5837,50.006,5.1583,-9.9285,34.8,3.6,24,2367,222,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18.5,8.3,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",2,"2024-05-11T22:51:53.330Z","2024-05-11T22:51:58.730Z",TRUE,"pitch","4ba18ecc-1569-453b-84c7-a15c59f2f22d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.6493,1.8229,NA,71.03,204.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jeff McNeil walks.",0,4,1,70,"bottom",9,"2024-05-11T22:51:10.175Z","2024-05-11T22:52:57.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,14,0.91,0.3995,6.3719,30.4616,-13.8929,-5.2971,9.6074,1.206,1.266,9.3131,-137.1224,-7.7256,-1.5471,50.0061,5.069,-10.084,27.6,3.6,24,2300,218,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.8,7.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745828,"2024-05-11",1,"2024-05-11T22:51:34.407Z","2024-05-11T22:51:38.741Z",TRUE,"pitch","580573d3-78c7-48e4-bdaa-da60621aa219",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.6493,1.7979,NA,103.98,232.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Walk","walk","Jeff McNeil walks.",0,4,1,70,"bottom",9,"2024-05-11T22:51:10.175Z","2024-05-11T22:52:57.751Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Men_On",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.4,81.5,14,0.9,0.4241,6.2467,28.986,-27.6163,-11.5691,2.7072,0.3415,0.2315,11.1621,-129.5407,-6.8849,-2.536,50.0063,5.0571,-19.516,30,8.4,24,2163,244,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.4,18.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
